	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
11	1	1	512.0	511.0	368.0	367.0	416.0	415.0	e	3906.0	3136.0	468.0	468.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	528.0	527.0	512.0	511.0	117	464.0	463.0	0	336.0	335.0
12	1	1	480.0	479.0	496.0	495.0	320.0	319.0	e	3906.0	2960.0	504.0	504.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	512.0	511.0	544.0	543.0	117	272.0	271.0	0	336.0	335.0
13	1	1	368.0	367.0	576.0	575.0	384.0	383.0	e	3906.0	3312.0	421.0	421.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	544.0	543.0	528.0	527.0	117	464.0	463.0	0	448.0	447.0
14	1	1	624.0	623.0	368.0	367.0	432.0	431.0	e	3906.0	3008.0	439.0	439.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	304.0	303.0	320.0	319.0	117	384.0	383.0	0	576.0	575.0
15	1	1	448.0	447.0	416.0	415.0	480.0	479.0	e	3906.0	3328.0	484.0	484.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	544.0	543.0	400.0	399.0	117	464.0	463.0	0	576.0	575.0
16	1	1	528.0	527.0	368.0	367.0	400.0	399.0	e	3906.0	3104.0	581.0	581.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	496.0	495.0	528.0	527.0	117	448.0	447.0	0	336.0	335.0
17	1	1	320.0	319.0	384.0	383.0	336.0	335.0	e	3906.0	2736.0	453.0	453.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	432.0	431.0	528.0	527.0	117	368.0	367.0	0	368.0	367.0
18	1	1	496.0	495.0	336.0	335.0	496.0	495.0	e	3906.0	2928.0	644.0	644.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	288.0	287.0	336.0	335.0	117	432.0	431.0	0	544.0	543.0
19	1	1	480.0	479.0	368.0	367.0	480.0	479.0	e	3906.0	2800.0	307.0	307.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	304.0	303.0	272.0	271.0	117	336.0	335.0	0	560.0	559.0
20	1	1	480.0	479.0	400.0	399.0	688.0	687.0	e	3906.0	3024.0	339.0	339.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	272.0	271.0	320.0	319.0	117	288.0	287.0	0	576.0	575.0
21	0	1			496.0	495.0	528.0	527.0	e	3906.0	2976.0	743.0	743.0	[4, 3, 1, 4, 2, 3, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	A	432.0	431.0	640.0	639.0	117	512.0	511.0	1	368.0	367.0
22	1	1	400.0	399.0	352.0	351.0	256.0	255.0	e	3906.0	2848.0	540.0	540.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	560.0	559.0	432.0	431.0	117	400.0	399.0	0	448.0	447.0
23	1	1	304.0	303.0	416.0	415.0	336.0	335.0	e	3906.0	2960.0	482.0	482.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	576.0	575.0	496.0	495.0	117	496.0	495.0	0	336.0	335.0
24	1	1	288.0	287.0	288.0	287.0	320.0	319.0	e	3385.0	2768.0	577.0	577.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	528.0	527.0	496.0	495.0	117	336.0	335.0	0	512.0	511.0
25	1	1	208.0	207.0	480.0	479.0	272.0	271.0	e	3337.0	2704.0	464.0	464.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	480.0	479.0	416.0	415.0	117	304.0	303.0	0	544.0	543.0
26	0	1	400.0	399.0	496.0	495.0	448.0	447.0	e	3337.0	3200.0	565.0	565.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	608.0	607.0	512.0	511.0	117	416.0	415.0	1	320.0	319.0
27	0	1	512.0	511.0	352.0	351.0	464.0	463.0	e	3337.0	2880.0	726.0	726.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	352.0	351.0	400.0	399.0	117	336.0	335.0	1	464.0	463.0
28	1	1	400.0	399.0	320.0	319.0	256.0	255.0	e	3337.0	2560.0	577.0	577.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	416.0	415.0	400.0	399.0	117	320.0	319.0	0	448.0	447.0
29	0	1			288.0	287.0	400.0	399.0	e	3344.0	2160.0	417.0	417.0	[3, 2, 4, 1, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	B		271.0	432.0	431.0	117	432.0	431.0	0	336.0	335.0
30	0	1				239.0	288.0	287.0	e	3344.0	1248.0	463.0	463.0	[1, 4, 2, 3, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C					117	272.0	271.0	0	448.0	447.0
31	1	1	400.0	399.0	400.0	399.0	320.0	319.0	e	3344.0	2752.0	401.0	401.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	448.0	447.0	464.0	463.0	117	400.0	399.0	0	320.0	319.0
32	0	1	464.0	463.0	272.0	271.0	496.0	495.0	e	3344.0	2960.0	750.0	750.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	560.0	559.0	448.0	447.0	117	384.0	383.0	1	336.0	335.0
33	0	1	416.0	415.0	288.0	287.0	400.0	399.0	e	3344.0	2880.0	529.0	529.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	496.0	495.0	304.0	303.0	117	416.0	415.0	1	560.0	559.0
34	0	1			352.0	351.0	256.0	255.0	e	3344.0	1888.0	368.0	368.0	[3, 2, 4, 1, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	B		255.0	464.0	463.0	117	320.0	319.0	0	240.0	239.0
35	0	1	352.0	351.0	544.0	543.0	336.0	335.0	e	3344.0	3056.0	515.0	515.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	496.0	495.0	576.0	575.0	117	336.0	335.0	1	416.0	415.0
36	0	2	560.0	559.0	352.0	351.0	432.0	431.0	e	3344.0	2912.0	562.0	562.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	320.0	319.0	288.0	287.0	117	432.0	431.0	1	528.0	527.0
37	1	2	432.0	431.0	240.0	239.0	432.0	431.0	e	3344.0	2720.0	563.0	563.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	224.0	223.0	400.0	399.0	117	416.0	415.0	0	576.0	575.0
38	1	2	448.0	447.0	224.0	223.0	528.0	527.0	e	3348.0	2544.0	561.0	561.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	272.0	271.0	272.0	271.0	117	304.0	303.0	0	496.0	495.0
39	1	2	256.0	255.0	368.0	367.0	288.0	287.0	e	3330.0	2416.0	368.0	368.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	480.0	479.0	400.0	399.0	117	320.0	319.0	0	304.0	303.0
40	0	2	464.0	463.0	464.0	463.0	320.0	319.0	e	3316.0	2928.0	478.0	478.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	576.0	575.0	592.0	591.0	117	288.0	287.0	1	224.0	223.0
41	1	2	512.0	511.0	304.0	303.0	400.0	399.0	e	3316.0	2704.0	559.0	559.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	272.0	271.0	416.0	415.0	117	304.0	303.0	0	496.0	495.0
42	1	2	208.0	207.0	464.0	463.0	320.0	319.0	e	3282.0	2464.0	380.0	380.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	592.0	591.0	368.0	367.0	117	320.0	319.0	0	192.0	191.0
43	1	2	304.0	303.0	288.0	287.0	208.0	207.0	e	3250.0	2352.0	605.0	605.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	352.0	351.0	544.0	543.0	117	288.0	287.0	0	368.0	367.0
44	0	2							e	3234.0	256.0	381.0	381.0	[4, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	A					117			0		255.0
45	1	2	224.0	223.0	384.0	383.0	272.0	271.0	e	3234.0	2432.0	386.0	386.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	448.0	447.0	448.0	447.0	117	352.0	351.0	0	304.0	303.0
46	0	2	432.0	431.0	288.0	287.0	512.0	511.0	e	3218.0	2880.0	479.0	479.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	448.0	447.0	320.0	319.0	117	624.0	623.0	1	256.0	255.0
47	1	2	288.0	287.0	320.0	319.0	272.0	271.0	e	3218.0	2368.0	413.0	413.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	448.0	447.0	512.0	511.0	117	272.0	271.0	0	256.0	255.0
48	0	2			432.0	431.0	400.0	399.0	e	3202.0	1920.0	464.0	464.0	[4, 3, 1, 4, 2, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A		271.0	256.0	255.0	117	384.0	383.0	0	176.0	175.0
49	1	2	304.0	303.0	320.0	319.0	320.0	319.0	e	3202.0	2448.0	337.0	337.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	432.0	431.0	480.0	479.0	117	272.0	271.0	0	320.0	319.0
50	0	2							e	3168.0	480.0	604.0	604.0	[3, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	B					117		223.0	0	256.0	255.0
51	0	2		367.0	496.0	495.0	560.0	559.0	e	3168.0	2624.0	398.0	398.0	[3, 2, 4, 1, 2, 4, 3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	B	432.0	431.0	320.0	319.0	117	256.0	255.0	0	192.0	191.0
52	0	2	352.0	351.0	432.0	431.0	304.0	303.0	e	3168.0	2592.0	766.0	766.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	416.0	415.0	432.0	431.0	117	400.0	399.0	1	256.0	255.0
53	1	2	240.0	239.0	352.0	351.0	272.0	271.0	e	3168.0	2544.0	479.0	479.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	384.0	383.0	528.0	527.0	117	304.0	303.0	0	464.0	463.0
54	1	2	240.0	239.0	288.0	287.0	272.0	271.0	e	3168.0	2112.0	365.0	365.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	304.0	303.0	528.0	527.0	117	256.0	255.0	0	224.0	223.0
55	1	2	224.0	223.0	448.0	447.0	208.0	207.0	e	3024.0	2592.0	395.0	395.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	304.0	303.0	720.0	719.0	117	416.0	415.0	0	272.0	271.0
56	0	2	464.0	463.0	336.0	335.0	512.0	511.0	e	2973.0	2576.0	399.0	399.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	304.0	303.0	320.0	319.0	117	432.0	431.0	1	208.0	207.0
57	1	2	224.0	223.0	272.0	271.0	176.0	175.0	e	2973.0	2144.0	366.0	366.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	432.0	431.0	512.0	511.0	117	240.0	239.0	0	288.0	287.0
58	0	2			272.0	271.0	224.0	223.0	e	2957.0	1920.0	574.0	574.0	[3, 2, 4, 1, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	B		255.0	496.0	495.0	117	448.0	447.0	0	224.0	223.0
59	1	2	304.0	303.0	400.0	399.0	240.0	239.0	e	2957.0	2448.0	444.0	444.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	480.0	479.0	336.0	335.0	117	480.0	479.0	0	208.0	207.0
60	1	2	192.0	191.0	272.0	271.0	192.0	191.0	e	2988.0	2160.0	427.0	427.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	464.0	463.0	512.0	511.0	117	320.0	319.0	0	208.0	207.0
61	1	2	464.0	463.0	352.0	351.0	384.0	383.0	e	2891.0	2352.0	414.0	414.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	416.0	415.0	272.0	271.0	117	304.0	303.0	0	160.0	159.0
62	1	2	304.0	303.0	448.0	447.0	272.0	271.0	e	2862.0	2304.0	478.0	478.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	432.0	431.0	384.0	383.0	117	272.0	271.0	0	192.0	191.0
63	0	2		223.0	464.0	463.0	240.0	239.0	e	2862.0	2528.0	349.0	349.0	[3, 2, 4, 1, 2, 4, 3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	B	640.0	639.0	512.0	511.0	117	272.0	271.0	0	176.0	175.0
64	1	2	256.0	255.0	416.0	415.0	240.0	239.0	e	2862.0	2176.0	414.0	414.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	432.0	431.0	352.0	351.0	117	288.0	287.0	0	192.0	191.0
65	0	2			320.0	319.0	240.0	239.0	e	2846.0	1392.0	459.0	459.0	[1, 4, 2, 3, 1, 4]	[1, 4, 2, 3, 1, 3, 4, 2]	C				287.0	117	336.0	335.0	0	208.0	207.0
66	0	2	416.0	415.0	384.0	383.0	416.0	415.0	e	2846.0	2592.0	349.0	349.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	512.0	511.0	272.0	271.0	117	416.0	415.0	1	176.0	175.0
67	0	2	528.0	527.0	320.0	319.0	416.0	415.0	e	2846.0	2656.0	556.0	556.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	336.0	335.0	256.0	255.0	117	320.0	319.0	1	480.0	479.0
68	0	2							e	2846.0	208.0	573.0	573.0	[4, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	A					117			0		207.0
69	0	2			336.0	335.0	304.0	303.0	e	2846.0	2192.0	702.0	702.0	[3, 2, 4, 1, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	B		271.0	448.0	447.0	117	384.0	383.0	0	448.0	447.0
70	0	2		223.0	416.0	415.0	288.0	287.0	e	2846.0	2576.0	657.0	657.0	[3, 2, 4, 1, 2, 4, 3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	B	592.0	591.0	464.0	463.0	117	368.0	367.0	0	224.0	223.0
71	0	2			336.0	335.0	272.0	271.0	e	2846.0	1664.0	588.0	588.0	[1, 4, 2, 3, 1, 4]	[1, 4, 2, 3, 1, 3, 4, 2]	C				383.0	117	320.0	319.0	0	352.0	351.0
72	0	3	304.0	303.0	480.0	479.0	272.0	271.0	e	2846.0	2608.0	530.0	530.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	416.0	415.0	448.0	447.0	117	320.0	319.0	1	368.0	367.0
73	0	3	288.0	287.0	304.0	303.0	256.0	255.0	e	2846.0	2496.0	591.0	591.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	448.0	447.0	496.0	495.0	117	320.0	319.0	1	384.0	383.0
74	0	3	192.0	191.0	272.0	271.0	240.0	239.0	e	2846.0	2224.0	894.0	894.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	432.0	431.0	448.0	447.0	117	288.0	287.0	1	352.0	351.0
75	0	3			576.0	575.0	656.0	655.0	e	2846.0	2976.0	733.0	733.0	[4, 3, 1, 4, 2, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	A			592.0	591.0	117	576.0	575.0	1	576.0	575.0
76	0	3			240.0	239.0	224.0	223.0	e	2846.0	1792.0	714.0	714.0	[3, 2, 4, 1, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	B		255.0	400.0	399.0	117	304.0	303.0	0	368.0	367.0
77	0	3	416.0	415.0	400.0	399.0	288.0	287.0	e	2846.0	2768.0	462.0	462.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	480.0	479.0	496.0	495.0	117	496.0	495.0	1	192.0	191.0
78	0	3	320.0	319.0	384.0	383.0	304.0	303.0	e	2846.0	2528.0	460.0	460.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	304.0	303.0	560.0	559.0	117	368.0	367.0	1	288.0	287.0
79	0	3	672.0	671.0	416.0	415.0	208.0	207.0	e	2846.0	2752.0	524.0	524.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	464.0	463.0	336.0	335.0	117	368.0	367.0	1	288.0	287.0
80	1	3	208.0	207.0	288.0	287.0	304.0	303.0	e	2846.0	2240.0	366.0	366.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	416.0	415.0	432.0	431.0	117	384.0	383.0	0	208.0	207.0
81	1	3	256.0	255.0	464.0	463.0	208.0	207.0	e	2829.0	2240.0	442.0	442.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	352.0	351.0	304.0	303.0	117	496.0	495.0	0	160.0	159.0
82	0	3							e	2782.0	240.0	617.0	617.0	[4, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A					117			0		239.0
83	0	3			336.0	335.0	320.0	319.0	e	2782.0	1344.0	381.0	381.0	[4, 3, 1, 4, 2, 4]	[4, 3, 1, 4, 2, 3, 1, 2]	A				207.0	117	352.0	351.0	0	128.0	127.0
84	0	3				255.0	272.0	271.0	e	2782.0	976.0	339.0	339.0	[1, 4, 2, 3, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C					117	256.0	255.0	0	192.0	191.0
85	1	3	240.0	239.0	480.0	479.0	160.0	159.0	e	2782.0	2224.0	349.0	349.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	304.0	303.0	352.0	351.0	117	480.0	479.0	0	208.0	207.0
86	0	3	608.0	607.0	368.0	367.0	416.0	415.0	e	2765.0	2640.0	520.0	520.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	432.0	431.0	320.0	319.0	117	320.0	319.0	1	176.0	175.0
87	0	3	176.0	175.0	336.0	335.0	416.0	415.0	e	2765.0	2464.0	604.0	604.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	432.0	431.0	304.0	303.0	117	272.0	271.0	1	528.0	527.0
88	1	3	384.0	383.0	320.0	319.0	368.0	367.0	e	2765.0	2016.0	465.0	465.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	208.0	207.0	272.0	271.0	117	304.0	303.0	0	160.0	159.0
89	0	3	416.0	415.0	336.0	335.0	416.0	415.0	e	2765.0	2176.0	633.0	633.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	208.0	207.0	288.0	287.0	117	288.0	287.0	1	224.0	223.0
90	0	3	176.0	175.0	240.0	239.0	256.0	255.0	e	2765.0	2192.0	668.0	668.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	400.0	399.0	464.0	463.0	117	208.0	207.0	1	448.0	447.0
91	0	3	448.0	447.0	240.0	239.0	320.0	319.0	e	2765.0	2592.0	555.0	555.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	464.0	463.0	480.0	479.0	117	432.0	431.0	1	208.0	207.0
92	1	3	288.0	287.0	288.0	287.0	192.0	191.0	e	2765.0	2128.0	429.0	429.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	400.0	399.0	480.0	479.0	117	240.0	239.0	0	240.0	239.0
93	1	3	176.0	175.0	432.0	431.0	256.0	255.0	e	2718.0	2048.0	411.0	411.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	384.0	383.0	320.0	319.0	117	320.0	319.0	0	160.0	159.0
94	0	3		287.0	240.0	239.0	176.0	175.0	e	2653.0	2144.0	409.0	409.0	[1, 4, 2, 3, 1, 3, 4, 1]	[1, 4, 2, 3, 1, 3, 4, 2]	C	432.0	431.0	496.0	495.0	117	304.0	303.0	0	208.0	207.0
95	1	3	224.0	223.0	368.0	367.0	208.0	207.0	e	2653.0	1856.0	635.0	635.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	336.0	335.0	288.0	287.0	117	224.0	223.0	0	208.0	207.0
96	0	3		223.0	416.0	415.0	240.0	239.0	e	2654.0	2064.0	601.0	601.0	[3, 2, 4, 1, 2, 4, 3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	B	368.0	367.0	416.0	415.0	117	256.0	255.0	0	144.0	143.0
97	0	3		255.0	320.0	319.0	240.0	239.0	e	2654.0	2240.0	461.0	461.0	[1, 4, 2, 3, 1, 3, 4, 1]	[1, 4, 2, 3, 1, 3, 4, 2]	C	256.0	255.0	560.0	559.0	117	384.0	383.0	0	224.0	223.0
98	0	3	672.0	671.0	400.0	399.0	256.0	255.0	e	2654.0	2832.0	619.0	619.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	464.0	463.0	448.0	447.0	117	272.0	271.0	1	320.0	319.0
99	0	3	672.0	671.0	320.0	319.0	400.0	399.0	e	2654.0	2592.0	648.0	648.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	256.0	255.0	272.0	271.0	117	240.0	239.0	1	432.0	431.0
100	0	3	160.0	159.0	320.0	319.0	160.0	159.0	e	2654.0	2208.0	649.0	649.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	432.0	431.0	464.0	463.0	117	320.0	319.0	1	352.0	351.0
101	0	3	560.0	559.0	256.0	255.0	416.0	415.0	e	2654.0	2592.0	634.0	634.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	256.0	255.0	272.0	271.0	117	352.0	351.0	1	480.0	479.0
102	1	3	384.0	383.0	256.0	255.0	192.0	191.0	e	2654.0	2064.0	442.0	442.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	304.0	303.0	464.0	463.0	117	208.0	207.0	0	256.0	255.0
103	0	3	512.0	511.0	304.0	303.0	544.0	543.0	e	2638.0	2368.0	536.0	536.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	368.0	367.0	320.0	319.0	117	176.0	175.0	1	144.0	143.0
