	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	736.0	736.0	624.0	623.0	592.0	592.0	e	4640.0	1195.0	1195.0	[3, 4, 1, 2, 1, 4, 2, 3]	[3, 4, 1, 2, 1, 4, 2, 3]	random	816.0	815.0	624.0	623.0	207	672.0	671.0	0	576.0	576.0
1	1	1	608.0	608.0	544.0	543.0	672.0	672.0	e	4512.0	678.0	678.0	[2, 1, 4, 3, 1, 4, 3, 2]	[2, 1, 4, 3, 1, 4, 3, 2]	random	752.0	751.0	736.0	736.0	207	657.0	656.0	0	543.0	543.0
2	0	1			848.0	848.0	496.0	496.0	e	4112.0	566.0	566.0	[1, 2, 4, 3, 2, 1, 4]	[1, 2, 4, 3, 2, 1, 3, 4]	random		847.0	480.0	479.0	207	800.0	799.0	0	640.0	640.0
3	1	1	561.0	560.0	736.0	736.0	544.0	543.0	e	4448.0	656.0	656.0	[3, 4, 2, 1, 4, 1, 3, 2]	[3, 4, 2, 1, 4, 1, 3, 2]	random	687.0	686.0	576.0	575.0	207	672.0	671.0	0	672.0	672.0
4	1	1	448.0	447.0	1072.0	1072.0	640.0	640.0	e	4832.0	678.0	678.0	[4, 3, 2, 1, 3, 4, 2, 1]	[4, 3, 2, 1, 3, 4, 2, 1]	random	640.0	639.0	672.0	671.0	207	752.0	751.0	0	608.0	607.0
5	1	1	576.0	575.0	944.0	944.0	512.0	512.0	e	4288.0	759.0	759.0	[2, 3, 4, 1, 3, 2, 1, 4]	[2, 3, 4, 1, 3, 2, 1, 4]	random	480.0	480.0	592.0	592.0	207	592.0	592.0	0	592.0	592.0
6	1	1	640.0	639.0	656.0	655.0	656.0	656.0	e	5440.0	615.0	615.0	[4, 3, 1, 2, 1, 4, 2, 3]	[4, 3, 1, 2, 1, 4, 2, 3]	random	1072.0	1071.0	848.0	847.0	207	720.0	719.0	0	848.0	847.0
7	1	1	480.0	480.0	704.0	703.0	752.0	752.0	e	4816.0	759.0	759.0	[3, 1, 4, 2, 4, 1, 3, 2]	[3, 1, 4, 2, 4, 1, 3, 2]	random	960.0	960.0	592.0	592.0	207	816.0	815.0	0	512.0	511.0
8	1	1	624.0	623.0	784.0	783.0	720.0	719.0	e	5280.0	742.0	742.0	[4, 2, 3, 1, 2, 1, 4, 3]	[4, 2, 3, 1, 2, 1, 4, 3]	random	944.0	944.0	720.0	720.0	207	640.0	640.0	0	848.0	848.0
9	1	1	608.0	607.0	656.0	656.0	496.0	495.0	e	4512.0	566.0	566.0	[1, 2, 4, 3, 2, 4, 3, 1]	[1, 2, 4, 3, 2, 4, 3, 1]	random	496.0	495.0	944.0	944.0	207	752.0	751.0	0	560.0	559.0
10	1	1	608.0	607.0	561.0	560.0	623.0	622.0	e	4288.0	1046.0	1046.0	[3, 2, 1, 4, 3, 2, 4, 1]	[3, 2, 1, 4, 3, 2, 4, 1]	random	672.0	671.0	672.0	671.0	207	576.0	576.0	0	576.0	576.0
11	1	1	640.0	639.0	880.0	879.0	609.0	608.0	e	4848.0	710.0	710.0	[2, 1, 3, 4, 2, 3, 1, 4]	[2, 1, 3, 4, 2, 3, 1, 4]	random	592.0	591.0	656.0	656.0	207	911.0	910.0	0	560.0	559.0
12	1	1	832.0	831.0	720.0	719.0	624.0	623.0	e	5056.0	662.0	662.0	[4, 3, 1, 2, 3, 1, 4, 2]	[4, 3, 1, 2, 3, 1, 4, 2]	random	656.0	655.0	688.0	688.0	207	832.0	832.0	0	704.0	703.0
13	1	1	768.0	767.0	880.0	879.0	544.0	544.0	e	4416.0	615.0	615.0	[1, 2, 3, 4, 3, 2, 1, 4]	[1, 2, 3, 4, 3, 2, 1, 4]	random	480.0	479.0	544.0	543.0	207	544.0	543.0	0	656.0	656.0
14	1	1	480.0	480.0	1105.0	1104.0	480.0	479.0	e	4448.0	710.0	710.0	[2, 3, 4, 1, 3, 2, 4, 1]	[2, 3, 4, 1, 3, 2, 4, 1]	random	720.0	719.0	591.0	591.0	207	496.0	495.0	0	576.0	576.0
