	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1							e	4194	1040	464.0	464	[4, 3, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A					201		543.0	0	496.0	495.0
1	1	1	480.0	479.0	496.0	495.0	639.0	639.0	e	4194	3552	341.0	341	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	464.0	463.0	528.0	528.0	201	464.0	464.0	0	481.0	480.0
2	0	1			497.0	496.0	480.0	479.0	e	4194	3040	521.0	521	[1, 4, 2, 3, 1, 3, 4]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	512.0	512.0	575.0	575.0	201	464.0	463.0	1	512.0	511.0
3	1	1	464.0	464.0	416.0	415.0	480.0	479.0	e	4194	3216	696.0	696	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	528.0	527.0	464.0	463.0	201	448.0	447.0	0	416.0	415.0
4	1	1	447.0	447.0	384.0	383.0	447.0	447.0	e	4194	3040	549.0	549	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	529.0	528.0	416.0	415.0	201	417.0	416.0	0	400.0	399.0
5	1	1	528.0	527.0	432.0	431.0	416.0	415.0	e	4194	3184	404.0	404	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	432.0	431.0	464.0	463.0	201	464.0	463.0	0	448.0	447.0
6	0	1			432.0	431.0	447.0	447.0	e	4194	2239	388.0	388	[1, 4, 2, 3, 1, 4]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C				463.0	201	432.0	432.0	0	464.0	464.0
7	1	1	447.0	447.0	401.0	400.0	447.0	447.0	e	4194	3279	471.0	471	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	481.0	480.0	431.0	431.0	201	625.0	625.0	0	447.0	447.0
8	1	1	433.0	432.0	432.0	432.0	416.0	416.0	e	4194	3105	467.0	467	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	448.0	447.0	512.0	511.0	201	448.0	447.0	0	416.0	415.0
9	1	1	496.0	496.0	431.0	431.0	448.0	448.0	e	4194	3312	370.0	370	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	432.0	431.0	496.0	495.0	201	448.0	448.0	0	561.0	560.0
10	1	1	417.0	416.0	432.0	431.0	432.0	431.0	e	4194	3009	355.0	355	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	432.0	431.0	448.0	447.0	201	448.0	448.0	0	400.0	399.0
11	1	1	401.0	400.0	399.0	399.0	401.0	400.0	e	4194	2945	385.0	385	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	416.0	416.0	464.0	463.0	201	432.0	432.0	0	432.0	431.0
12	1	1	545.0	544.0	352.0	351.0	432.0	432.0	e	4194	3089	577.0	577	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	560.0	559.0	448.0	448.0	201	400.0	400.0	0	352.0	351.0
13	1	1	463.0	463.0	415.0	415.0	465.0	464.0	e	4194	3055	515.0	515	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	401.0	400.0	448.0	447.0	201	464.0	464.0	0	399.0	399.0
14	1	1	448.0	447.0	400.0	400.0	464.0	463.0	e	4194	3039	453.0	453	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	512.0	512.0	464.0	464.0	201	432.0	431.0	0	319.0	319.0
15	1	1	352.0	351.0	432.0	431.0	368.0	368.0	e	4194	2928	371.0	371	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	432.0	432.0	416.0	415.0	201	559.0	559.0	0	369.0	368.0
16	0	1							e	4194	752	468.0	468	[3, 2, 3]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B					201		383.0	0	368.0	367.0
17	1	1	591.0	591.0	432.0	431.0	496.0	495.0	e	4194	2815	485.0	485	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	16.0	16.0	465.0	464.0	201	432.0	432.0	0	383.0	383.0
18	0	1			415.0	415.0	497.0	496.0	e	4194	2256	401.0	401	[1, 4, 2, 3, 1, 4]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C				447.0	201	495.0	495.0	0	401.0	400.0
19	1	1	464.0	463.0	416.0	415.0	447.0	447.0	e	4194	3087	326.0	326	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	464.0	463.0	432.0	431.0	201	481.0	480.0	0	383.0	383.0
20	1	1	480.0	479.0	447.0	447.0	449.0	448.0	e	4194	3184	528.0	528	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	463.0	463.0	513.0	512.0	201	416.0	415.0	0	416.0	415.0
21	1	1	497.0	496.0	496.0	495.0	448.0	447.0	e	4194	3488	433.0	433	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	383.0	383.0	561.0	560.0	201	576.0	575.0	0	527.0	527.0
22	0	1		416.0	416.0	415.0	400.0	399.0	e	4194	3152	463.0	463	[4, 3, 1, 4, 2, 3, 1, 3]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	400.0	399.0	496.0	496.0	201	511.0	510.0	0	513.0	512.0
23	1	1	464.0	463.0	384.0	384.0	511.0	511.0	e	4194	3280	421.0	421	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	416.0	415.0	448.0	448.0	201	561.0	561.0	0	496.0	495.0
