	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	512.0	511.0	320.0	320.0	576.0	576.0	loss	3938	2912	400.0	400	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	432.0	432.0	336.0	335.0	113	384.0	384.0	0	352.0	351.0
1	1	1	304.0	304.0	336.0	335.0	352.0	352.0	loss	3938	2656	353.0	353	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	432.0	432.0	512.0	512.0	113	304.0	304.0	0	416.0	415.0
2	0	1			400.0	400.0	352.0	351.0	loss	3938	1744	402.0	402	[3, 2, 4, 1, 2, 3]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B				272.0	113	416.0	416.0	0	304.0	303.0
3	1	1	416.0	415.0	384.0	384.0	272.0	272.0	loss	3938	2800	547.0	547	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	432.0	432.0	480.0	480.0	113	448.0	448.0	0	368.0	367.0
4	1	1	240.0	240.0	400.0	400.0	352.0	352.0	loss	3938	2640	353.0	353	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	416.0	415.0	528.0	528.0	113	336.0	336.0	0	368.0	368.0
5	1	1	448.0	448.0	400.0	399.0	304.0	303.0	loss	3938	2832	433.0	433	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	464.0	464.0	496.0	496.0	113	384.0	384.0	0	336.0	335.0
6	1	1	608.0	608.0	432.0	432.0	480.0	480.0	loss	3938	2960	452.0	452	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	352.0	351.0	320.0	319.0	113	368.0	368.0	0	400.0	399.0
7	1	1	400.0	399.0	336.0	336.0	512.0	512.0	loss	3938	2768	419.0	419	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	304.0	304.0	496.0	496.0	113	432.0	432.0	0	288.0	287.0
8	1	1	352.0	352.0	368.0	368.0	512.0	512.0	loss	3938	2768	513.0	513	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	320.0	320.0	544.0	544.0	113	368.0	367.0	0	304.0	303.0
9	1	1	336.0	335.0	384.0	384.0	352.0	351.0	loss	3938	2768	409.0	409	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	576.0	575.0	432.0	432.0	113	352.0	352.0	0	336.0	335.0
10	1	1	256.0	255.0	336.0	335.0	496.0	496.0	loss	3938	2560	386.0	386	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	272.0	271.0	432.0	431.0	113	512.0	511.0	0	256.0	255.0
11	1	1	480.0	480.0	416.0	416.0	304.0	303.0	loss	3938	2816	481.0	481	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	448.0	447.0	496.0	495.0	113	352.0	352.0	0	320.0	319.0
12	1	1	272.0	272.0	480.0	480.0	336.0	336.0	loss	3938	2720	351.0	351	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	432.0	432.0	496.0	496.0	113	320.0	319.0	0	384.0	383.0
13	1	1	480.0	480.0	432.0	432.0	416.0	416.0	loss	3938	2672	452.0	452	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	304.0	304.0	304.0	304.0	113	352.0	352.0	0	384.0	383.0
14	1	1	464.0	464.0	336.0	335.0	304.0	304.0	loss	3938	2640	354.0	354	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	416.0	416.0	432.0	432.0	113	368.0	367.0	0	320.0	319.0
15	1	1	416.0	416.0	352.0	352.0	464.0	464.0	loss	3938	2592	446.0	446	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	352.0	352.0	336.0	336.0	113	384.0	383.0	0	288.0	287.0
16	1	1	272.0	271.0	320.0	320.0	400.0	400.0	loss	3938	2384	321.0	321	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	352.0	351.0	432.0	432.0	113	320.0	319.0	0	288.0	287.0
17	1	1	496.0	496.0	304.0	304.0	352.0	352.0	loss	3938	2704	399.0	399	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	464.0	464.0	416.0	415.0	113	304.0	304.0	0	368.0	367.0
18	1	1	256.0	256.0	448.0	448.0	320.0	319.0	loss	3938	2528	367.0	367	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	480.0	479.0	400.0	399.0	113	288.0	288.0	0	336.0	335.0
19	1	1	416.0	416.0	432.0	432.0	400.0	400.0	loss	3938	2864	447.0	447	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	480.0	480.0	400.0	400.0	113	336.0	335.0	0	400.0	399.0
20	1	1	256.0	256.0	432.0	432.0	336.0	335.0	loss	3938	2624	377.0	377	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	464.0	464.0	464.0	463.0	113	336.0	336.0	0	336.0	335.0
