	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1	287.0	286.0	352.0	350.0	368.0	367.0	loss	2745	2543	794.0	794	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	336.0	334.0	368.0	367.0	105	368.0	366.0	1	464.0	462.0
1	1	1	352.0	350.0	352.0	350.0	288.0	286.0	loss	2745	2208	416.0	416	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	304.0	302.0	288.0	286.0	105	352.0	350.0	0	272.0	270.0
2	1	1	256.0	254.0	289.0	287.0	240.0	238.0	loss	2745	2049	352.0	352	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	272.0	270.0	304.0	302.0	105	336.0	334.0	0	352.0	350.0
3	0	1			208.0	206.0	272.0	270.0	loss	2745	1344	352.0	352	[1, 4, 2, 3, 1, 4]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C				254.0	105	288.0	286.0	0	320.0	318.0
4	1	1	224.0	222.0	256.0	254.0	272.0	270.0	loss	2745	1856	274.0	274	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	304.0	302.0	288.0	286.0	105	272.0	270.0	0	240.0	238.0
5	1	1	176.0	174.0	224.0	222.0	240.0	238.0	loss	2745	1711	254.0	254	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	320.0	318.0	240.0	238.0	105	256.0	254.0	0	255.0	254.0
6	0	1			208.0	206.0	240.0	238.0	loss	2745	1232	398.0	398	[1, 4, 2, 3, 1, 4]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C				302.0	105	224.0	222.0	0	256.0	254.0
7	1	1	256.0	254.0	320.0	318.0	304.0	302.0	loss	2745	2208	370.0	370	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	320.0	318.0	336.0	334.0	105	336.0	334.0	0	336.0	334.0
8	1	1	320.0	318.0	256.0	254.0	336.0	334.0	loss	2745	2064	354.0	354	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	224.0	222.0	272.0	270.0	105	288.0	286.0	0	368.0	366.0
9	1	1	304.0	302.0	288.0	286.0	320.0	318.0	loss	2745	1984	338.0	338	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	224.0	222.0	240.0	238.0	105	288.0	286.0	0	320.0	318.0
