	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	544.0	543.0	368.0	367.0	368.0	367.0	loss	4371	3088	400.0	400	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	576.0	575.0	304.0	303.0	102	528.0	527.0	0	400.0	399.0
1	1	1	688.0	687.0	432.0	431.0	528.0	527.0	loss	4371	3360	561.0	561	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	496.0	495.0	400.0	399.0	102	432.0	431.0	0	384.0	383.0
2	1	1	432.0	431.0	448.0	447.0	352.0	351.0	loss	4371	3200	546.0	546	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	480.0	479.0	560.0	559.0	102	496.0	495.0	0	432.0	431.0
3	0	1			480.0	479.0	560.0	559.0	loss	4371	3024	643.0	643	[2, 1, 4, 2, 3, 1, 4]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	512.0	511.0	464.0	463.0	102	544.0	543.0	1	464.0	463.0
4	1	1	416.0	415.0	464.0	463.0	448.0	447.0	loss	4371	2832	456.0	456	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	480.0	479.0	240.0	239.0	102	432.0	431.0	0	352.0	351.0
5	0	1			416.0	415.0	368.0	367.0	loss	4371	1952	450.0	450	[3, 2, 4, 1, 2, 3]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C				335.0	102	448.0	447.0	0	384.0	383.0
6	1	1	512.0	511.0	416.0	415.0	480.0	479.0	loss	4371	2992	614.0	614	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	384.0	383.0	400.0	399.0	102	416.0	415.0	0	384.0	383.0
7	1	1	640.0	639.0	400.0	399.0	464.0	463.0	loss	4371	3264	483.0	483	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	464.0	463.0	384.0	383.0	102	432.0	432.0	0	480.0	479.0
8	1	1	512.0	511.0	464.0	463.0	432.0	431.0	loss	4371	3216	448.0	448	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	496.0	495.0	400.0	399.0	102	512.0	511.0	0	400.0	399.0
9	1	1	496.0	495.0	528.0	527.0	432.0	431.0	loss	4371	3280	499.0	499	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	512.0	511.0	432.0	431.0	102	512.0	511.0	0	368.0	367.0
