	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	448.0	448.0	464.0	464.0	496.0	496.0	loss	4274	3248	481.0	481	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	496.0	496.0	432.0	432.0	134	448.0	448.0	0	464.0	463.0
1	1	1	432.0	432.0	448.0	448.0	512.0	512.0	loss	4274	3312	658.0	658	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	528.0	528.0	480.0	480.0	134	432.0	432.0	0	480.0	480.0
2	0	1			496.0	496.0	480.0	480.0	loss	4274	2816	755.0	755	[4, 3, 1, 4, 2, 3, 1]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	416.0	416.0	448.0	448.0	134	464.0	463.0	1	512.0	512.0
3	1	1	448.0	448.0	368.0	368.0	368.0	368.0	loss	4274	2800	621.0	621	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	496.0	496.0	352.0	352.0	134	384.0	384.0	0	384.0	384.0
4	1	1	432.0	432.0	432.0	432.0	448.0	448.0	loss	4274	2848	496.0	496	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	368.0	368.0	416.0	416.0	134	384.0	384.0	0	368.0	368.0
5	1	1	416.0	416.0	432.0	432.0	464.0	464.0	loss	4274	2976	623.0	623	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	400.0	400.0	368.0	368.0	134	384.0	384.0	0	512.0	511.0
6	1	1	368.0	368.0	384.0	384.0	416.0	416.0	loss	4274	2720	449.0	449	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	448.0	448.0	352.0	352.0	134	400.0	400.0	0	352.0	352.0
7	1	1	416.0	416.0	416.0	416.0	400.0	400.0	loss	4274	2848	530.0	530	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	448.0	448.0	384.0	384.0	134	384.0	384.0	0	400.0	400.0
8	1	1	416.0	416.0	384.0	383.0	448.0	448.0	loss	4274	2944	401.0	401	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	480.0	480.0	384.0	384.0	134	384.0	384.0	0	448.0	448.0
9	1	1	496.0	496.0	384.0	384.0	400.0	400.0	loss	4274	2912	561.0	561	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	416.0	416.0	384.0	384.0	134	416.0	416.0	0	416.0	416.0
10	1	1	400.0	400.0	400.0	399.0	400.0	400.0	loss	4274	2752	370.0	370	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	416.0	416.0	336.0	336.0	134	368.0	368.0	0	432.0	432.0
11	1	1	480.0	480.0	448.0	448.0	416.0	416.0	loss	4274	2912	416.0	416	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	368.0	368.0	400.0	400.0	134	336.0	336.0	0	464.0	464.0
