	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1							loss	320	405.0	405	[4, 3]	[4, 2, 3, 1, 2, 4, 1, 3]	random					111			0		318.0
1	1	1	496.0	494.0	384.0	382.0	416.0	414.0	loss	2976	411.0	411	[4, 2, 3, 1, 4, 3, 1, 2]	[4, 2, 3, 1, 4, 3, 1, 2]	random	416.0	414.0	432.0	430.0	111	416.0	414.0	0	416.0	414.0
2	1	1	432.0	430.0	528.0	526.0	399.0	398.0	loss	3087	881.0	881	[2, 3, 1, 4, 2, 4, 3, 1]	[2, 3, 1, 4, 2, 4, 3, 1]	random	496.0	494.0	368.0	366.0	111	384.0	383.0	0	480.0	478.0
3	1	1	384.0	382.0	384.0	382.0	384.0	382.0	loss	2896	479.0	479	[3, 2, 1, 4, 3, 4, 1, 2]	[3, 2, 1, 4, 3, 4, 1, 2]	random	384.0	382.0	560.0	558.0	111	400.0	398.0	0	400.0	398.0
4	1	1	496.0	494.0	464.0	462.0	384.0	382.0	loss	3120	399.0	399	[1, 2, 4, 3, 4, 1, 3, 2]	[1, 2, 4, 3, 4, 1, 3, 2]	random	560.0	558.0	368.0	366.0	111	432.0	430.0	0	416.0	414.0
5	1	1	432.0	430.0	449.0	445.0	336.0	334.0	loss	2928	480.0	480	[1, 2, 4, 3, 1, 2, 4, 3]	[1, 2, 4, 3, 1, 2, 4, 3]	random	368.0	366.0	431.0	430.0	111	431.0	429.0	0	481.0	479.0
6	1	1	368.0	366.0	528.0	526.0	320.0	318.0	loss	2960	319.0	319	[1, 4, 3, 2, 3, 2, 4, 1]	[1, 4, 3, 2, 3, 2, 4, 1]	random	416.0	414.0	400.0	398.0	111	496.0	494.0	0	432.0	430.0
7	1	1	368.0	366.0	368.0	366.0	480.0	478.0	loss	2944	531.0	531	[3, 1, 4, 2, 4, 2, 1, 3]	[3, 1, 4, 2, 4, 2, 1, 3]	random	400.0	398.0	400.0	398.0	111	368.0	366.0	0	560.0	558.0
8	1	1	352.0	350.0	369.0	367.0	576.0	574.0	loss	3120	479.0	479	[3, 1, 4, 2, 3, 1, 2, 4]	[3, 1, 4, 2, 3, 1, 2, 4]	random	560.0	558.0	432.0	430.0	111	384.0	382.0	0	447.0	445.0
9	1	1	352.0	350.0	384.0	382.0	384.0	382.0	loss	2816	351.0	351	[1, 3, 4, 2, 3, 2, 4, 1]	[1, 3, 4, 2, 3, 2, 4, 1]	random	416.0	414.0	384.0	382.0	111	384.0	382.0	0	512.0	510.0
10	1	1	352.0	350.0	464.0	462.0	416.0	414.0	loss	2864	463.0	463	[2, 1, 4, 3, 1, 4, 2, 3]	[2, 1, 4, 3, 1, 4, 2, 3]	random	512.0	510.0	352.0	350.0	111	368.0	366.0	0	400.0	398.0
11	0	1							loss	0		350	[4]	[3, 4, 2, 1, 4, 3, 2, 1]	random					111			0		
12	1	1	352.0	350.0	544.0	542.0	464.0	462.0	loss	3104	395.0	395	[4, 1, 2, 3, 2, 4, 3, 1]	[4, 1, 2, 3, 2, 4, 3, 1]	random	528.0	526.0	384.0	382.0	111	464.0	462.0	0	368.0	366.0
13	0	1							loss	352	415.0	415	[3, 2]	[3, 1, 4, 2, 3, 1, 4, 2]	random					111			0		350.0
14	1	1	368.0	366.0	415.0	413.0	384.0	382.0	loss	2863	507.0	507	[2, 3, 1, 4, 1, 2, 3, 4]	[2, 3, 1, 4, 1, 2, 3, 4]	random	384.0	382.0	512.0	510.0	111	416.0	414.0	0	384.0	382.0
15	1	1	368.0	366.0	448.0	446.0	416.0	414.0	loss	3057	366.0	366	[4, 3, 1, 2, 1, 4, 2, 3]	[4, 3, 1, 2, 1, 4, 2, 3]	random	497.0	495.0	384.0	382.0	111	496.0	494.0	0	448.0	446.0
16	1	1	336.0	334.0	464.0	462.0	384.0	382.0	loss	3008	350.0	350	[4, 2, 3, 1, 3, 1, 2, 4]	[4, 2, 3, 1, 3, 1, 2, 4]	random	560.0	558.0	336.0	334.0	111	352.0	350.0	0	576.0	574.0
17	1	1	304.0	302.0	352.0	350.0	479.0	477.0	loss	2975	334.0	334	[4, 2, 1, 3, 4, 3, 2, 1]	[4, 2, 1, 3, 4, 3, 2, 1]	random	480.0	478.0	400.0	398.0	111	416.0	414.0	0	544.0	542.0
18	1	1	448.0	446.0	512.0	510.0	352.0	350.0	loss	3104	366.0	366	[2, 1, 3, 4, 2, 4, 1, 3]	[2, 1, 3, 4, 2, 4, 1, 3]	random	480.0	478.0	416.0	414.0	111	480.0	478.0	0	416.0	414.0
19	1	1	416.0	414.0	480.0	478.0	448.0	446.0	loss	2928	446.0	446	[3, 2, 4, 1, 3, 2, 1, 4]	[3, 2, 4, 1, 3, 2, 1, 4]	random	400.0	398.0	384.0	382.0	111	432.0	430.0	0	368.0	366.0
20	1	1	432.0	430.0	432.0	430.0	368.0	366.0	loss	3071	415.0	415	[4, 3, 2, 1, 4, 2, 1, 3]	[4, 3, 2, 1, 4, 2, 1, 3]	random	448.0	446.0	480.0	478.0	111	432.0	430.0	0	479.0	477.0
21	1	1	400.0	398.0	416.0	414.0	368.0	366.0	loss	2976	494.0	494	[2, 1, 3, 4, 3, 1, 4, 2]	[2, 1, 3, 4, 3, 1, 4, 2]	random	464.0	462.0	448.0	446.0	111	464.0	462.0	0	416.0	414.0
22	1	1	432.0	430.0	416.0	414.0	384.0	382.0	loss	3136	477.0	477	[3, 4, 2, 1, 4, 1, 2, 3]	[3, 4, 2, 1, 4, 1, 2, 3]	random	432.0	430.0	464.0	462.0	111	592.0	590.0	0	416.0	414.0
23	1	1	480.0	478.0	368.0	366.0	384.0	382.0	loss	3087	334.0	334	[4, 3, 1, 2, 4, 2, 1, 3]	[4, 3, 1, 2, 4, 2, 1, 3]	random	368.0	366.0	528.0	526.0	111	480.0	478.0	0	479.0	477.0
24	1	1	416.0	414.0	432.0	430.0	352.0	350.0	loss	2800	446.0	446	[3, 2, 4, 1, 3, 4, 1, 2]	[3, 2, 4, 1, 3, 4, 1, 2]	random	400.0	398.0	416.0	414.0	111	416.0	414.0	0	368.0	366.0
25	1	1	448.0	446.0	528.0	526.0	384.0	382.0	loss	3281	542.0	542	[2, 1, 3, 4, 2, 4, 1, 3]	[2, 1, 3, 4, 2, 4, 1, 3]	random	528.0	526.0	480.0	478.0	111	496.0	494.0	0	417.0	415.0
26	1	1	416.0	414.0	352.0	350.0	480.0	478.0	loss	3056	382.0	382	[4, 3, 1, 2, 3, 1, 2, 4]	[4, 3, 1, 2, 3, 1, 2, 4]	random	464.0	462.0	448.0	446.0	111	480.0	478.0	0	416.0	414.0
27	1	1	480.0	478.0	400.0	398.0	432.0	430.0	loss	3200	462.0	462	[2, 1, 4, 3, 4, 2, 3, 1]	[2, 1, 4, 3, 4, 2, 3, 1]	random	544.0	542.0	496.0	494.0	111	416.0	414.0	0	432.0	430.0
