	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	480.0	478.0	416.0	414.0	432.0	430.0	loss	4330.0	3103.0	523.0	523.0	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	447.0	445.0	448.0	446.0	126	432.0	430.0	0	448.0	446.0
1	1	1	608.0	606.0	496.0	494.0	416.0	414.0	loss	4330.0	3552.0	398.0	398.0	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	448.0	446.0	608.0	606.0	126	512.0	510.0	0	464.0	462.0
2	1	1	480.0	478.0	512.0	510.0	448.0	446.0	loss	4330.0	3360.0	464.0	464.0	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	495.0	493.0	512.0	510.0	126	433.0	431.0	0	480.0	478.0
3	1	1	496.0	494.0	432.0	430.0	480.0	478.0	loss	4330.0	3312.0	478.0	478.0	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	480.0	478.0	448.0	446.0	126	496.0	494.0	0	480.0	478.0
4	1	1	495.0	494.0	464.0	462.0	432.0	430.0	loss	4330.0	3264.0	462.0	462.0	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	465.0	463.0	464.0	462.0	126	480.0	478.0	0	464.0	462.0
5	0	1			400.0	398.0	528.0	526.0	loss	4330.0	2880.0	702.0	702.0	[3, 2, 4, 1, 2, 4, 3]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	448.0	446.0	512.0	510.0	126	496.0	494.0	1	496.0	494.0
6	1	1	528.0	526.0	336.0	333.0	383.0	381.0	loss	4330.0	2767.0	524.0	524.0	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	352.0	349.0	432.0	430.0	126	352.0	350.0	0	384.0	382.0
7	1	1	352.0	350.0	512.0	510.0	336.0	334.0	loss	4330.0	3168.0	270.0	270.0	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	464.0	462.0	416.0	414.0	126	400.0	398.0	0	688.0	686.0
8	1	1	528.0	526.0	368.0	366.0	352.0	350.0	loss	4330.0	2815.0	461.0	461.0	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	416.0	414.0	367.0	365.0	126	368.0	366.0	0	416.0	414.0
9	1	1	448.0	446.0	464.0	462.0	352.0	350.0	loss	4330.0	2816.0	526.0	526.0	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	384.0	382.0	352.0	350.0	126	384.0	382.0	0	432.0	430.0
