	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	272.0	271.0	336.0	335.0	320.0	319.0	loss	3249	2368	384.0	384	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	336.0	335.0	400.0	399.0	117	320.0	319.0	0	384.0	383.0
1	1	1	416.0	415.0	304.0	303.0	352.0	351.0	loss	3249	2560	640.0	640	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	336.0	335.0	336.0	335.0	117	336.0	335.0	0	480.0	479.0
2	1	1	384.0	383.0	288.0	287.0	448.0	447.0	loss	3249	2528	481.0	481	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	352.0	351.0	272.0	271.0	117	384.0	383.0	0	400.0	399.0
3	1	1	352.0	351.0	336.0	335.0	416.0	415.0	loss	3249	2624	512.0	512	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	432.0	431.0	352.0	351.0	117	384.0	383.0	0	352.0	351.0
4	0	1							loss	3249	352	497.0	497	[4, 4]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A					117			0		351.0
5	1	1	336.0	335.0	352.0	351.0	352.0	351.0	loss	3249	2544	578.0	578	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	512.0	511.0	336.0	335.0	117	352.0	351.0	0	304.0	303.0
6	1	1	288.0	287.0	416.0	415.0	336.0	335.0	loss	3249	2400	592.0	592	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	336.0	335.0	352.0	351.0	117	304.0	303.0	0	368.0	367.0
7	1	1	384.0	383.0	320.0	319.0	416.0	415.0	loss	3249	2400	609.0	609	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	288.0	287.0	288.0	287.0	117	320.0	319.0	0	384.0	383.0
8	0	1			384.0	383.0	304.0	303.0	loss	3249	2032	481.0	481	[3, 2, 4, 1, 2, 4, 2]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B		319.0	368.0	367.0	117	352.0	351.0	0	304.0	303.0
9	1	1	256.0	255.0	384.0	383.0	272.0	271.0	loss	3249	2464	433.0	433	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	320.0	319.0	544.0	543.0	117	304.0	303.0	0	384.0	383.0
10	0	1				287.0	336.0	335.0	loss	3249	1312	496.0	496	[3, 2, 4, 1, 3]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B					117	368.0	367.0	0	320.0	319.0
11	1	1	304.0	303.0	384.0	383.0	288.0	287.0	loss	3249	2304	434.0	434	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	384.0	383.0	368.0	367.0	117	256.0	255.0	0	320.0	319.0
12	0	1		287.0	368.0	367.0	320.0	319.0	loss	3249	2448	526.0	526	[1, 4, 2, 3, 1, 3, 4, 1]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	416.0	415.0	336.0	335.0	117	352.0	351.0	0	368.0	367.0
