	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1			272.0	270.0	240.0	238.0	loss	2868	1360	394.0	394	[1, 4, 2, 3, 1, 4]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A				238.0	107	256.0	254.0	0	352.0	350.0
1	1	1	368.0	366.0	240.0	238.0	320.0	318.0	loss	2868	2416	370.0	370	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	304.0	302.0	384.0	382.0	107	400.0	398.0	0	400.0	398.0
2	0	1	448.0	446.0	497.0	495.0	319.0	318.0	loss	2868	2576	416.0	416	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	320.0	318.0	288.0	286.0	107	385.0	383.0	1	319.0	317.0
3	0	1							loss	2868	256	385.0	385	[4, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C					107			0		254.0
4	1	1	255.0	254.0	304.0	302.0	208.0	206.0	loss	2868	2031	403.0	403	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	336.0	334.0	432.0	430.0	107	192.0	190.0	0	304.0	302.0
5	1	1	304.0	302.0	272.0	270.0	320.0	318.0	loss	2868	2144	433.0	433	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	272.0	270.0	272.0	270.0	107	336.0	334.0	0	368.0	366.0
6	0	1							loss	2868	272	398.0	398	[4, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C					107			0		270.0
7	0	1			304.0	302.0	224.0	222.0	loss	2868	1616	322.0	322	[1, 4, 2, 3, 1, 3, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A		206.0	464.0	462.0	107	208.0	206.0	0	208.0	206.0
8	0	1		238.0	304.0	302.0	336.0	334.0	loss	2868	1904	241.0	241	[4, 3, 1, 4, 2, 3, 1, 4]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	272.0	270.0	272.0	270.0	107	304.0	302.0	0	176.0	174.0
9	1	1	320.0	318.0	256.0	254.0	287.0	286.0	loss	2868	2095	433.0	433	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	256.0	254.0	304.0	302.0	107	304.0	301.0	0	368.0	366.0
10	1	1	416.0	414.0	256.0	254.0	320.0	318.0	loss	2868	2209	334.0	334	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	224.0	222.0	288.0	286.0	107	321.0	318.0	0	384.0	382.0
11	1	1	304.0	303.0	208.0	206.0	368.0	366.0	loss	2868	2096	430.0	430	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	224.0	222.0	352.0	350.0	107	256.0	254.0	0	384.0	382.0
12	0	1			272.0	270.0	192.0	190.0	loss	2868	1088	271.0	271	[1, 4, 2, 3, 1, 4]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A				238.0	107	224.0	222.0	0	160.0	158.0
13	0	1							loss	2868	176	434.0	434	[2, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B					107			0		174.0
14	0	1						158.0	loss	2868	623	225.0	225	[4, 3, 1, 1]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C					107	272.0	270.0	0	191.0	190.0
15	1	1	288.0	286.0	352.0	350.0	384.0	382.0	loss	2868	2320	417.0	417	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	208.0	206.0	416.0	414.0	107	320.0	318.0	0	352.0	350.0
16	0	1			256.0	254.0	336.0	334.0	loss	2868	1424	398.0	398	[2, 1, 4, 2, 3, 2]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B				254.0	107	224.0	222.0	0	352.0	350.0
17	0	1		238.0	304.0	302.0	288.0	286.0	loss	2868	1888	479.0	479	[4, 3, 1, 4, 2, 3, 1, 4]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	288.0	286.0	320.0	318.0	107	240.0	238.0	0	208.0	206.0
18	1	1	304.0	302.0	240.0	238.0	320.0	318.0	loss	2868	2305	385.0	385	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	336.0	334.0	320.0	318.0	107	337.0	335.0	0	448.0	446.0
19	0	1							loss	2868	240	334.0	334	[4, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C					107			0		238.0
20	1	1	224.0	222.0	240.0	238.0	288.0	286.0	loss	2868	1840	320.0	320	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	192.0	190.0	272.0	270.0	107	304.0	302.0	0	320.0	318.0
21	0	1						206.0	loss	2868	624	333.0	333	[2, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B					107	240.0	238.0	0	176.0	174.0
22	0	1			224.0	222.0	256.0	254.0	loss	2868	1248	351.0	351	[1, 4, 2, 3, 1, 4]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A				238.0	107	208.0	206.0	0	320.0	318.0
23	1	1	464.0	462.0	320.0	318.0	288.0	286.0	loss	2868	2096	287.0	287	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	272.0	270.0	368.0	366.0	107	208.0	206.0	0	176.0	174.0
24	1	1	304.0	302.0	288.0	286.0	336.0	334.0	loss	2868	1792	284.0	284	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	224.0	222.0	272.0	270.0	107	176.0	174.0	0	192.0	190.0
25	1	1	288.0	286.0	256.0	254.0	336.0	334.0	loss	2868	1824	347.0	347	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	240.0	238.0	288.0	286.0	107	224.0	222.0	0	192.0	190.0
26	0	1	480.0	478.0	272.0	270.0	319.0	318.0	loss	2868	2959	396.0	396	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	832.0	830.0	208.0	206.0	107	512.0	511.0	1	336.0	334.0
27	1	1	256.0	254.0	192.0	190.0	208.0	206.0	loss	2868	1872	350.0	350	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	304.0	302.0	432.0	430.0	107	208.0	206.0	0	272.0	270.0
28	0	1	288.0	286.0	368.0	367.0	272.0	270.0	loss	2868	2575	396.0	396	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	415.0	414.0	544.0	543.0	107	464.0	462.0	1	224.0	222.0
29	1	1	352.0	350.0	224.0	222.0	336.0	334.0	loss	2868	1792	268.0	268	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	288.0	286.0	224.0	222.0	107	192.0	190.0	0	176.0	174.0
30	1	1	240.0	238.0	384.0	382.0	192.0	190.0	loss	2868	2128	300.0	300	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	368.0	366.0	336.0	334.0	107	448.0	446.0	0	160.0	158.0
31	0	1			320.0	318.0	192.0	190.0	loss	2868	1200	284.0	284	[1, 4, 2, 3, 1, 4]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A				286.0	107	208.0	206.0	0	192.0	190.0
32	1	1	320.0	318.0	256.0	254.0	384.0	382.0	loss	2868	1808	302.0	302	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	224.0	222.0	272.0	270.0	107	176.0	174.0	0	176.0	174.0
33	1	1	288.0	286.0	400.0	398.0	240.0	238.0	loss	2868	2079	267.0	267	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	384.0	382.0	336.0	334.0	107	240.0	238.0	0	191.0	189.0
