	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	320.0	318.0	320.0	319.0	304.0	302.0	loss	2287	549.0	549	[3, 1, 4, 2, 3, 4, 2, 1]	[3, 1, 4, 2, 3, 4, 2, 1]	random	303.0	302.0	320.0	318.0	107	336.0	334.0	0	384.0	382.0
1	1	1	352.0	350.0	384.0	382.0	480.0	478.0	loss	2496	462.0	462	[1, 2, 4, 3, 1, 4, 2, 3]	[1, 2, 4, 3, 1, 4, 2, 3]	random	352.0	350.0	320.0	318.0	107	320.0	318.0	0	288.0	286.0
2	1	1	336.0	334.0	560.0	558.0	288.0	286.0	loss	2417	495.0	495	[2, 3, 1, 4, 1, 3, 2, 4]	[2, 3, 1, 4, 1, 3, 2, 4]	random	304.0	302.0	320.0	318.0	107	305.0	303.0	0	304.0	302.0
3	0	1							loss	0		415	[4]	[3, 2, 4, 1, 4, 3, 1, 2]	random					107			0		
4	0	1							loss	351	427.0	427	[4, 4]	[4, 3, 2, 1, 4, 3, 1, 2]	random					107			0		350.0
5	1	1	304.0	302.0	400.0	398.0	304.0	302.0	loss	2576	588.0	588	[2, 1, 4, 3, 4, 3, 2, 1]	[2, 1, 4, 3, 4, 3, 2, 1]	random	432.0	430.0	336.0	334.0	107	416.0	414.0	0	384.0	382.0
6	1	1	288.0	286.0	400.0	398.0	336.0	334.0	loss	2497	415.0	415	[2, 3, 1, 4, 1, 4, 2, 3]	[2, 3, 1, 4, 1, 4, 2, 3]	random	416.0	414.0	416.0	414.0	107	337.0	335.0	0	304.0	302.0
7	0	1							loss	320	367.0	367	[1, 3]	[1, 2, 3, 4, 3, 1, 2, 4]	random					107			0		318.0
8	0	1							loss	288	476.0	476	[3, 2]	[3, 1, 4, 2, 1, 2, 3, 4]	random					107			0		286.0
9	1	1	352.0	350.0	448.0	446.0	464.0	462.0	loss	2784	427.0	427	[2, 3, 4, 1, 3, 1, 2, 4]	[2, 3, 4, 1, 3, 1, 2, 4]	random	400.0	398.0	384.0	382.0	107	352.0	350.0	0	384.0	382.0
10	1	1	304.0	302.0	352.0	350.0	336.0	334.0	loss	2449	351.0	351	[1, 3, 4, 2, 1, 2, 3, 4]	[1, 3, 4, 2, 1, 2, 3, 4]	random	352.0	350.0	448.0	446.0	107	337.0	335.0	0	320.0	318.0
11	1	1	512.0	509.0	336.0	334.0	304.0	302.0	loss	2527	353.0	353	[4, 1, 3, 2, 1, 3, 4, 2]	[4, 1, 3, 2, 1, 3, 4, 2]	random	336.0	334.0	288.0	286.0	107	336.0	333.0	0	415.0	413.0
12	1	1	336.0	334.0	352.0	350.0	288.0	286.0	loss	2432	368.0	368	[2, 3, 1, 4, 1, 4, 3, 2]	[2, 3, 1, 4, 1, 4, 3, 2]	random	528.0	526.0	368.0	366.0	107	320.0	318.0	0	240.0	238.0
13	1	1	368.0	366.0	352.0	350.0	384.0	382.0	loss	2768	350.0	350	[2, 4, 3, 1, 3, 4, 2, 1]	[2, 4, 3, 1, 3, 4, 2, 1]	random	368.0	366.0	464.0	462.0	107	464.0	462.0	0	368.0	366.0
