	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1			480.0	479.0	288.0	287.0	loss	2080	410.0	410	[1, 2, 3, 4, 3, 4, 3]	[1, 2, 3, 4, 3, 4, 1, 2]	random		287.0	432.0	431.0	117	256.0	255.0	0	336.0	335.0
1	0	1							loss	0		219	[1]	[2, 3, 4, 1, 4, 3, 2, 1]	random					117			0		
2	1	1	400.0	399.0	400.0	399.0	400.0	399.0	loss	2976	397.0	397	[4, 2, 3, 1, 4, 2, 1, 3]	[4, 2, 3, 1, 4, 2, 1, 3]	random	384.0	383.0	352.0	351.0	117	384.0	383.0	0	656.0	655.0
3	0	1			368.0	367.0	304.0	303.0	loss	2208	405.0	405	[4, 3, 1, 2, 4, 2, 4]	[4, 3, 1, 2, 4, 2, 3, 1]	random		431.0	304.0	303.0	117	400.0	399.0	0	400.0	399.0
4	1	1	320.0	319.0	400.0	399.0	368.0	367.0	loss	2928	433.0	433	[4, 2, 3, 1, 4, 3, 1, 2]	[4, 2, 3, 1, 4, 3, 1, 2]	random	496.0	495.0	480.0	479.0	117	304.0	303.0	0	560.0	559.0
5	1	1	368.0	367.0	448.0	447.0	320.0	319.0	loss	2528	437.0	437	[3, 2, 1, 4, 1, 3, 2, 4]	[3, 2, 1, 4, 1, 3, 2, 4]	random	320.0	319.0	368.0	367.0	117	352.0	351.0	0	352.0	351.0
6	1	1	256.0	255.0	400.0	399.0	304.0	303.0	loss	2640	709.0	709	[3, 4, 1, 2, 4, 3, 2, 1]	[3, 4, 1, 2, 4, 3, 2, 1]	random	464.0	463.0	576.0	575.0	117	320.0	319.0	0	320.0	319.0
7	0	1			352.0	351.0	240.0	239.0	loss	1808	485.0	485	[4, 1, 2, 3, 1, 3]	[4, 1, 2, 3, 1, 2, 3, 4]	random				431.0	117	416.0	415.0	0	368.0	367.0
8	0	1			368.0	367.0	368.0	367.0	loss	2080	684.0	684	[3, 1, 4, 2, 4, 1, 4]	[3, 1, 4, 2, 4, 1, 3, 2]	random		415.0	304.0	303.0	117	336.0	335.0	0	288.0	287.0
9	1	1	352.0	351.0	400.0	399.0	512.0	511.0	loss	3008	444.0	444	[1, 3, 4, 2, 3, 4, 2, 1]	[1, 3, 4, 2, 3, 4, 2, 1]	random	512.0	511.0	368.0	367.0	117	464.0	463.0	0	400.0	399.0
10	0	1			320.0	319.0	416.0	415.0	loss	2352	517.0	517	[1, 3, 4, 2, 3, 4, 1]	[1, 3, 4, 2, 3, 4, 2, 1]	random		351.0	352.0	351.0	117	400.0	399.0	0	512.0	511.0
11	1	1	272.0	271.0	432.0	431.0	368.0	367.0	loss	2688	508.0	508	[3, 1, 4, 2, 1, 2, 3, 4]	[3, 1, 4, 2, 1, 2, 3, 4]	random	368.0	367.0	512.0	511.0	117	352.0	351.0	0	384.0	383.0
12	1	1	304.0	303.0	304.0	303.0	304.0	303.0	loss	2224	581.0	581	[1, 3, 4, 2, 3, 4, 1, 2]	[1, 3, 4, 2, 3, 4, 1, 2]	random	272.0	271.0	336.0	335.0	117	416.0	415.0	0	288.0	287.0
13	0	1							loss	608	629.0	629	[4, 2, 3]	[4, 2, 1, 3, 2, 4, 1, 3]	random					117		287.0	0	320.0	319.0
14	0	1						335.0	loss	1168	538.0	538	[1, 2, 4, 2]	[1, 2, 4, 3, 4, 2, 3, 1]	random					117	432.0	431.0	0	400.0	399.0
15	1	1	608.0	607.0	432.0	431.0	384.0	383.0	loss	3536	428.0	428	[1, 3, 2, 4, 2, 1, 4, 3]	[1, 3, 2, 4, 2, 1, 4, 3]	random	448.0	447.0	368.0	367.0	117	416.0	415.0	0	880.0	879.0
16	1	1	320.0	319.0	384.0	383.0	384.0	383.0	loss	2768	672.0	672	[4, 3, 2, 1, 2, 4, 1, 3]	[4, 3, 2, 1, 2, 4, 1, 3]	random	432.0	431.0	416.0	415.0	117	352.0	351.0	0	480.0	479.0
17	0	1		319.0	416.0	415.0	368.0	367.0	loss	2576	501.0	501	[3, 1, 2, 4, 2, 1, 4, 2]	[3, 1, 2, 4, 2, 1, 4, 3]	random	320.0	319.0	368.0	367.0	117	448.0	447.0	0	336.0	335.0
18	1	1	336.0	335.0	256.0	255.0	336.0	335.0	loss	2336	634.0	634	[3, 2, 1, 4, 3, 4, 1, 2]	[3, 2, 1, 4, 3, 4, 1, 2]	random	304.0	303.0	368.0	367.0	117	352.0	351.0	0	384.0	383.0
19	1	1	336.0	335.0	416.0	415.0	352.0	351.0	loss	2880	597.0	597	[4, 2, 3, 1, 2, 1, 3, 4]	[4, 2, 3, 1, 2, 1, 3, 4]	random	528.0	527.0	480.0	479.0	117	304.0	303.0	0	464.0	463.0
20	1	1	272.0	271.0	336.0	335.0	368.0	367.0	loss	2576	885.0	885	[3, 4, 2, 1, 4, 1, 2, 3]	[3, 4, 2, 1, 4, 1, 2, 3]	random	432.0	431.0	368.0	367.0	117	432.0	431.0	0	368.0	367.0
21	1	1	336.0	335.0	352.0	351.0	352.0	351.0	loss	2432	469.0	469	[2, 3, 4, 1, 3, 4, 1, 2]	[2, 3, 4, 1, 3, 4, 1, 2]	random	304.0	303.0	304.0	303.0	117	320.0	319.0	0	464.0	463.0
22	1	1	208.0	207.0	320.0	319.0	272.0	271.0	loss	2704	565.0	565	[4, 1, 3, 2, 1, 4, 2, 3]	[4, 1, 3, 2, 1, 4, 2, 3]	random	528.0	527.0	448.0	447.0	117	608.0	607.0	0	320.0	319.0
23	0	1							loss	304	517.0	517	[2, 4]	[2, 3, 4, 1, 3, 4, 1, 2]	random					117			0		303.0
24	1	1	464.0	463.0	496.0	495.0	336.0	335.0	loss	3136	698.0	698	[1, 2, 3, 4, 2, 1, 4, 3]	[1, 2, 3, 4, 2, 1, 4, 3]	random	368.0	367.0	464.0	463.0	117	384.0	383.0	0	624.0	623.0
25	1	1	288.0	287.0	368.0	367.0	368.0	367.0	loss	2432	532.0	532	[3, 2, 1, 4, 2, 4, 1, 3]	[3, 2, 1, 4, 2, 4, 1, 3]	random	400.0	399.0	352.0	351.0	117	352.0	351.0	0	304.0	303.0
