	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	448.0	447.0	336.0	335.0	336.0	335.0	loss	3970	3120	432.0	432	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	464.0	463.0	464.0	463.0	129	352.0	351.0	0	720.0	719.0
1	1	1	544.0	543.0	448.0	447.0	464.0	463.0	loss	3970	3392	433.0	433	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	464.0	463.0	368.0	367.0	129	592.0	591.0	0	512.0	511.0
2	1	1	512.0	511.0	432.0	431.0	512.0	511.0	loss	3970	3328	353.0	353	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	352.0	351.0	368.0	367.0	129	592.0	591.0	0	560.0	559.0
3	1	1	464.0	463.0	368.0	367.0	416.0	415.0	loss	3970	3200	417.0	417	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	416.0	415.0	576.0	575.0	129	544.0	543.0	0	416.0	415.0
4	1	1	448.0	447.0	352.0	351.0	416.0	415.0	loss	3970	3136	352.0	352	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	448.0	447.0	576.0	575.0	129	352.0	351.0	0	544.0	543.0
5	1	1	480.0	479.0	480.0	479.0	368.0	367.0	loss	3970	2976	563.0	563	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	368.0	367.0	480.0	479.0	129	416.0	415.0	0	384.0	383.0
6	1	1	528.0	527.0	416.0	415.0	384.0	383.0	loss	3970	3008	455.0	455	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	448.0	447.0	464.0	463.0	129	400.0	399.0	0	368.0	367.0
7	1	1	512.0	511.0	448.0	447.0	416.0	415.0	loss	3970	3440	520.0	520	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	448.0	447.0	464.0	463.0	129	704.0	703.0	0	448.0	447.0
8	1	1	432.0	431.0	352.0	351.0	304.0	303.0	loss	3970	3056	391.0	391	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	464.0	463.0	592.0	591.0	129	464.0	463.0	0	448.0	447.0
9	1	1	448.0	447.0	448.0	447.0	400.0	399.0	loss	3970	3216	369.0	369	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	384.0	383.0	352.0	351.0	129	720.0	719.0	0	464.0	463.0
