	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	481.0	480.0	400.0	399.0	368.0	367.0	loss	3120	1003.0	1003	[4, 1, 2, 3, 1, 4, 3, 2]	[4, 1, 2, 3, 1, 4, 3, 2]	random	576.0	575.0	384.0	383.0	112	463.0	463.0	0	448.0	448.0
1	1	1	433.0	432.0	433.0	432.0	351.0	351.0	loss	2560	486.0	486	[3, 1, 2, 4, 3, 2, 4, 1]	[3, 1, 2, 4, 3, 2, 4, 1]	random	399.0	399.0	496.0	496.0	112	16.0	16.0	0	432.0	432.0
2	0	1			288.0	288.0	320.0	320.0	loss	1600	421.0	421	[1, 2, 3, 4, 3, 2]	[1, 2, 3, 4, 3, 1, 2, 4]	random				223.0	112	336.0	336.0	0	432.0	432.0
3	1	1	480.0	480.0	448.0	448.0	560.0	560.0	loss	3440	382.0	382	[4, 2, 1, 3, 2, 4, 1, 3]	[4, 2, 1, 3, 2, 4, 1, 3]	random	529.0	528.0	399.0	399.0	112	432.0	432.0	0	592.0	592.0
4	1	1	400.0	400.0	448.0	447.0	416.0	416.0	loss	3056	438.0	438	[1, 3, 2, 4, 1, 4, 2, 3]	[1, 3, 2, 4, 1, 4, 2, 3]	random	512.0	512.0	432.0	432.0	112	449.0	448.0	0	399.0	399.0
5	1	1	480.0	479.0	479.0	479.0	384.0	384.0	loss	3199	342.0	342	[1, 4, 3, 2, 3, 1, 4, 2]	[1, 4, 3, 2, 3, 1, 4, 2]	random	351.0	351.0	625.0	624.0	112	480.0	480.0	0	400.0	399.0
6	1	1	336.0	336.0	592.0	591.0	448.0	447.0	loss	3104	342.0	342	[2, 1, 3, 4, 2, 3, 1, 4]	[2, 1, 3, 4, 2, 3, 1, 4]	random	464.0	464.0	449.0	448.0	112	383.0	383.0	0	432.0	431.0
7	1	1	432.0	431.0	592.0	592.0	337.0	336.0	loss	3231	342.0	342	[1, 2, 3, 4, 2, 4, 3, 1]	[1, 2, 3, 4, 2, 4, 3, 1]	random	544.0	544.0	448.0	448.0	112	384.0	383.0	0	495.0	495.0
8	1	1	464.0	463.0	400.0	399.0	367.0	367.0	loss	3311	470.0	470	[3, 2, 4, 1, 4, 3, 2, 1]	[3, 2, 4, 1, 4, 3, 2, 1]	random	431.0	431.0	577.0	576.0	112	464.0	464.0	0	608.0	608.0
9	1	1	704.0	703.0	593.0	592.0	400.0	399.0	loss	3423	358.0	358	[4, 1, 3, 2, 3, 4, 1, 2]	[4, 1, 3, 2, 3, 4, 1, 2]	random	416.0	415.0	399.0	399.0	112	479.0	479.0	0	432.0	432.0
