	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	416.0	415.0	336.0	335.0	336.0	335.0	loss	2624	394.0	394	[3, 2, 4, 1, 2, 4, 1, 3]	[3, 2, 4, 1, 2, 4, 1, 3]	random	384.0	383.0	384.0	383.0	133	368.0	367.0	0	400.0	399.0
1	1	1	320.0	319.0	368.0	367.0	304.0	303.0	loss	2608	325.0	325	[3, 2, 4, 1, 4, 1, 3, 2]	[3, 2, 4, 1, 4, 1, 3, 2]	random	528.0	527.0	320.0	319.0	133	384.0	383.0	0	384.0	383.0
2	1	1	400.0	399.0	416.0	415.0	352.0	351.0	loss	2672	389.0	389	[1, 3, 4, 2, 4, 1, 2, 3]	[1, 3, 4, 2, 4, 1, 2, 3]	random	416.0	415.0	384.0	383.0	133	368.0	367.0	0	336.0	335.0
3	1	1	400.0	399.0	288.0	287.0	336.0	335.0	loss	2432	469.0	469	[4, 2, 3, 1, 4, 2, 3, 1]	[4, 2, 3, 1, 4, 2, 3, 1]	random	352.0	351.0	384.0	383.0	133	304.0	303.0	0	368.0	367.0
4	0	1							loss	352	405.0	405	[4, 2]	[4, 3, 1, 2, 1, 3, 2, 4]	random					133			0		351.0
5	1	1	352.0	351.0	400.0	399.0	320.0	319.0	loss	2592	492.0	492	[2, 3, 4, 1, 4, 3, 2, 1]	[2, 3, 4, 1, 4, 3, 2, 1]	random	320.0	319.0	512.0	511.0	133	352.0	351.0	0	336.0	335.0
6	1	1	336.0	335.0	416.0	415.0	368.0	367.0	loss	2656	357.0	357	[1, 2, 4, 3, 4, 3, 2, 1]	[1, 2, 4, 3, 4, 3, 2, 1]	random	448.0	447.0	368.0	367.0	133	400.0	399.0	0	320.0	319.0
7	1	1	336.0	335.0	336.0	335.0	352.0	351.0	loss	2432	389.0	389	[2, 3, 1, 4, 2, 3, 4, 1]	[2, 3, 1, 4, 2, 3, 4, 1]	random	352.0	351.0	336.0	335.0	133	384.0	383.0	0	336.0	335.0
8	1	1	368.0	367.0	416.0	415.0	320.0	319.0	loss	2720	373.0	373	[1, 4, 2, 3, 1, 3, 2, 4]	[1, 4, 2, 3, 1, 3, 2, 4]	random	320.0	319.0	560.0	559.0	133	320.0	319.0	0	416.0	415.0
9	1	1	320.0	319.0	368.0	367.0	304.0	303.0	loss	2624	405.0	405	[1, 4, 3, 2, 1, 3, 4, 2]	[1, 4, 3, 2, 1, 3, 4, 2]	random	352.0	351.0	448.0	447.0	133	448.0	447.0	0	384.0	383.0
10	0	1			464.0	463.0	320.0	319.0	loss	2368	357.0	357	[2, 1, 4, 3, 4, 1, 4]	[2, 1, 4, 3, 4, 1, 3, 2]	random		447.0	384.0	383.0	133	368.0	367.0	0	384.0	383.0
11	1	1	384.0	383.0	368.0	367.0	384.0	383.0	loss	2672	387.0	387	[2, 4, 1, 3, 4, 2, 3, 1]	[2, 4, 1, 3, 4, 2, 3, 1]	random	400.0	399.0	384.0	383.0	133	320.0	319.0	0	432.0	431.0
12	1	1	352.0	351.0	432.0	431.0	320.0	319.0	loss	2848	357.0	357	[1, 3, 4, 2, 4, 3, 1, 2]	[1, 3, 4, 2, 4, 3, 1, 2]	random	464.0	463.0	464.0	463.0	133	400.0	399.0	0	416.0	415.0
13	1	1	368.0	367.0	400.0	399.0	304.0	303.0	loss	2784	438.0	438	[4, 1, 3, 2, 1, 2, 4, 3]	[4, 1, 3, 2, 1, 2, 4, 3]	random	432.0	431.0	496.0	495.0	133	432.0	431.0	0	352.0	351.0
14	1	1	384.0	383.0	336.0	335.0	352.0	351.0	loss	2592	405.0	405	[2, 4, 1, 3, 2, 1, 3, 4]	[2, 4, 1, 3, 2, 1, 3, 4]	random	352.0	351.0	464.0	463.0	133	336.0	335.0	0	368.0	367.0
15	1	1	448.0	447.0	416.0	415.0	336.0	335.0	loss	2592	389.0	389	[1, 3, 2, 4, 2, 3, 1, 4]	[1, 3, 2, 4, 2, 3, 1, 4]	random	352.0	351.0	368.0	367.0	133	320.0	319.0	0	352.0	351.0
16	1	1	224.0	223.0	464.0	463.0	304.0	303.0	loss	2896	389.0	389	[2, 1, 4, 3, 4, 3, 1, 2]	[2, 1, 4, 3, 4, 3, 1, 2]	random	592.0	591.0	528.0	527.0	133	400.0	399.0	0	384.0	383.0
17	1	1	400.0	399.0	304.0	303.0	336.0	335.0	loss	2960	436.0	436	[2, 1, 4, 3, 2, 4, 3, 1]	[2, 1, 4, 3, 2, 4, 3, 1]	random	592.0	591.0	464.0	463.0	133	368.0	367.0	0	496.0	495.0
18	1	1	288.0	287.0	368.0	367.0	352.0	351.0	loss	2544	357.0	357	[2, 1, 4, 3, 1, 4, 3, 2]	[2, 1, 4, 3, 1, 4, 3, 2]	random	384.0	383.0	400.0	399.0	133	352.0	351.0	0	400.0	399.0
19	1	1	352.0	351.0	432.0	431.0	320.0	319.0	loss	2688	469.0	469	[4, 1, 3, 2, 4, 1, 2, 3]	[4, 1, 3, 2, 4, 1, 2, 3]	random	384.0	383.0	400.0	399.0	133	480.0	479.0	0	320.0	319.0
