	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1	480.0	479.0	448.0	447.0	512.0	511.0	loss	3698	3440	433.0	433	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	512.0	511.0	480.0	479.0	101	560.0	559.0	1	448.0	447.0
1	1	1	384.0	383.0	336.0	335.0	336.0	335.0	loss	3698	2400	451.0	451	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	320.0	319.0	304.0	303.0	101	384.0	383.0	0	336.0	335.0
2	1	1	336.0	335.0	352.0	351.0	320.0	319.0	loss	3698	2464	466.0	466	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	400.0	399.0	384.0	383.0	101	320.0	319.0	0	352.0	351.0
3	1	1	384.0	383.0	336.0	335.0	352.0	351.0	loss	3698	2544	451.0	451	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	336.0	335.0	336.0	335.0	101	400.0	399.0	0	400.0	399.0
4	1	1	368.0	367.0	352.0	351.0	368.0	367.0	loss	3698	2496	387.0	387	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	304.0	303.0	320.0	319.0	101	352.0	351.0	0	432.0	431.0
5	1	1	400.0	399.0	336.0	335.0	352.0	351.0	loss	3698	2720	434.0	434	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	480.0	479.0	384.0	383.0	101	416.0	415.0	0	352.0	351.0
6	1	1	352.0	351.0	336.0	336.0	352.0	351.0	loss	3698	2704	466.0	466	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	432.0	431.0	496.0	495.0	101	336.0	335.0	0	400.0	399.0
7	1	1	384.0	383.0	384.0	383.0	384.0	383.0	loss	3698	2656	401.0	401	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	336.0	335.0	384.0	383.0	101	384.0	383.0	0	400.0	399.0
8	1	1	384.0	383.0	352.0	351.0	368.0	367.0	loss	3698	2560	450.0	450	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	368.0	367.0	368.0	367.0	101	368.0	367.0	0	352.0	351.0
9	1	1	384.0	383.0	320.0	319.0	352.0	351.0	loss	3698	2416	400.0	400	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	320.0	319.0	288.0	287.0	101	336.0	335.0	0	416.0	415.0
