	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1						238.0	loss	880	3014.0	3014	[2, 4, 3, 2]	[2, 4, 3, 1, 3, 1, 2, 4]	random					123	288.0	286.0	0	352.0	350.0
1	1	1	432.0	430.0	400.0	398.0	288.0	286.0	loss	2592	316.0	316	[4, 1, 2, 3, 1, 2, 3, 4]	[4, 1, 2, 3, 1, 2, 3, 4]	random	352.0	350.0	384.0	382.0	123	448.0	446.0	0	288.0	286.0
2	1	1	336.0	334.0	448.0	446.0	384.0	382.0	loss	2688	335.0	335	[3, 4, 1, 2, 1, 4, 3, 2]	[3, 4, 1, 2, 1, 4, 3, 2]	random	480.0	478.0	432.0	430.0	123	288.0	286.0	0	320.0	318.0
3	0	1							loss	256	255.0	255	[4, 1]	[4, 3, 2, 1, 2, 4, 3, 1]	random					123			0		254.0
4	1	1	320.0	318.0	496.0	494.0	400.0	398.0	loss	2944	490.0	490	[2, 3, 1, 4, 1, 4, 3, 2]	[2, 3, 1, 4, 1, 4, 3, 2]	random	528.0	526.0	448.0	446.0	123	416.0	414.0	0	336.0	334.0
5	1	1	400.0	398.0	320.0	318.0	320.0	318.0	loss	2800	303.0	303	[4, 1, 2, 3, 4, 2, 1, 3]	[4, 1, 2, 3, 4, 2, 1, 3]	random	384.0	382.0	560.0	558.0	123	464.0	462.0	0	352.0	350.0
6	1	1	481.0	479.0	432.0	431.0	320.0	319.0	loss	2880	415.0	415	[3, 4, 1, 2, 4, 3, 1, 2]	[3, 4, 1, 2, 4, 3, 1, 2]	random	400.0	398.0	383.0	382.0	123	464.0	462.0	0	400.0	398.0
7	1	1	368.0	366.0	352.0	350.0	336.0	334.0	loss	2944	461.0	461	[2, 4, 3, 1, 2, 1, 3, 4]	[2, 4, 3, 1, 2, 1, 3, 4]	random	528.0	526.0	576.0	574.0	123	400.0	398.0	0	384.0	382.0
8	1	1	400.0	398.0	432.0	430.0	336.0	334.0	loss	2752	414.0	414	[1, 3, 2, 4, 1, 3, 4, 2]	[1, 3, 2, 4, 1, 3, 4, 2]	random	336.0	334.0	384.0	382.0	123	368.0	366.0	0	496.0	494.0
9	1	1	368.0	366.0	480.0	479.0	320.0	318.0	loss	2767	255.0	255	[4, 3, 1, 2, 1, 3, 2, 4]	[4, 3, 1, 2, 1, 3, 2, 4]	random	368.0	366.0	511.0	509.0	123	416.0	415.0	0	304.0	302.0
10	1	1	352.0	350.0	288.0	286.0	288.0	286.0	loss	2480	317.0	317	[4, 3, 2, 1, 2, 1, 4, 3]	[4, 3, 2, 1, 2, 1, 4, 3]	random	400.0	398.0	432.0	430.0	123	352.0	350.0	0	368.0	366.0
11	0	1			384.0	382.0	336.0	334.0	loss	1840	302.0	302	[1, 3, 2, 4, 1, 3]	[1, 3, 2, 4, 1, 4, 3, 2]	random				334.0	123	416.0	414.0	0	368.0	366.0
12	0	1							loss	352	442.0	442	[1, 3]	[1, 2, 3, 4, 2, 4, 3, 1]	random					123			0		350.0
13	1	1	432.0	430.0	512.0	510.0	416.0	414.0	loss	3265	1161.0	1161	[1, 4, 2, 3, 2, 4, 3, 1]	[1, 4, 2, 3, 2, 4, 3, 1]	random	512.0	510.0	417.0	415.0	123	512.0	510.0	0	464.0	462.0
14	1	1	400.0	398.0	528.0	526.0	384.0	382.0	loss	3008	398.0	398	[2, 4, 3, 1, 3, 1, 4, 2]	[2, 4, 3, 1, 3, 1, 4, 2]	random	512.0	510.0	400.0	398.0	123	400.0	398.0	0	384.0	382.0
15	1	1	448.0	445.0	575.0	574.0	400.0	398.0	loss	3343	494.0	494	[3, 1, 2, 4, 2, 4, 3, 1]	[3, 1, 2, 4, 2, 4, 3, 1]	random	527.0	525.0	353.0	351.0	123	544.0	542.0	0	496.0	494.0
16	1	1	449.0	447.0	432.0	430.0	432.0	430.0	loss	3185	398.0	398	[4, 3, 1, 2, 3, 1, 4, 2]	[4, 3, 1, 2, 3, 1, 4, 2]	random	464.0	462.0	416.0	414.0	123	384.0	382.0	0	608.0	606.0
