	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	432.0	430.0	464.0	462.0	496.0	494.0	loss	3641	3265	361.0	361	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	513.0	511.0	416.0	414.0	119	512.0	510.0	0	432.0	430.0
1	0	1	464.0	462.0	544.0	542.0	496.0	494.0	loss	3641	3328	497.0	497	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	480.0	478.0	448.0	446.0	119	448.0	446.0	1	448.0	446.0
2	1	1	336.0	334.0	352.0	350.0	336.0	334.0	loss	3641	2352	472.0	472	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	336.0	334.0	352.0	350.0	119	304.0	302.0	0	336.0	334.0
3	1	1	384.0	382.0	352.0	350.0	320.0	318.0	loss	3641	2544	463.0	463	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	416.0	414.0	336.0	334.0	119	352.0	350.0	0	384.0	382.0
4	1	1	400.0	398.0	336.0	334.0	320.0	318.0	loss	3641	2496	493.0	493	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	384.0	382.0	336.0	334.0	119	336.0	334.0	0	384.0	382.0
5	1	1	416.0	414.0	336.0	334.0	336.0	334.0	loss	3641	2545	447.0	447	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	368.0	366.0	352.0	350.0	119	336.0	334.0	0	401.0	399.0
6	1	1	416.0	414.0	351.0	350.0	400.0	399.0	loss	3641	2543	462.0	462	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	336.0	334.0	352.0	350.0	119	288.0	286.0	0	400.0	398.0
7	1	1	320.0	318.0	320.0	318.0	320.0	318.0	loss	3641	2496	446.0	446	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	464.0	462.0	384.0	382.0	119	320.0	318.0	0	368.0	366.0
8	1	1	336.0	335.0	336.0	334.0	336.0	334.0	loss	3641	2352	494.0	494	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	336.0	334.0	384.0	382.0	119	288.0	286.0	0	336.0	334.0
9	1	1	336.0	334.0	384.0	382.0	304.0	302.0	loss	3641	2464	430.0	430	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	352.0	350.0	400.0	398.0	119	320.0	318.0	0	368.0	366.0
10	1	1	336.0	334.0	448.0	446.0	320.0	318.0	loss	3641	2449	478.0	478	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	320.0	318.0	368.0	366.0	119	320.0	318.0	0	337.0	335.0
11	1	1	320.0	318.0	304.0	302.0	288.0	286.0	loss	3641	2304	446.0	446	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	336.0	334.0	432.0	430.0	119	288.0	286.0	0	336.0	334.0
12	1	1	336.0	334.0	320.0	318.0	320.0	318.0	loss	3641	2480	526.0	526	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	384.0	382.0	480.0	478.0	119	304.0	302.0	0	336.0	334.0
13	1	1	448.0	446.0	352.0	350.0	320.0	318.0	loss	3641	2512	511.0	511	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	320.0	318.0	368.0	366.0	119	352.0	350.0	0	352.0	350.0
14	0	1			352.0	350.0	288.0	286.0	loss	3641	1632	481.0	481	[1, 4, 2, 3, 1, 4]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A				334.0	119	320.0	318.0	0	336.0	334.0
15	1	1	464.0	462.0	384.0	382.0	416.0	414.0	loss	3641	2816	544.0	544	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	416.0	414.0	336.0	334.0	119	383.0	382.0	0	417.0	415.0
16	1	1	448.0	446.0	400.0	398.0	384.0	382.0	loss	3641	2576	607.0	607	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	320.0	318.0	272.0	270.0	119	384.0	382.0	0	368.0	366.0
17	1	1	352.0	350.0	304.0	302.0	336.0	334.0	loss	3641	2463	493.0	493	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	480.0	478.0	303.0	302.0	119	304.0	302.0	0	384.0	382.0
18	1	1	416.0	414.0	288.0	286.0	400.0	398.0	loss	3641	2496	701.0	701	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	288.0	286.0	320.0	318.0	119	336.0	334.0	0	448.0	446.0
19	1	1	432.0	430.0	320.0	318.0	352.0	350.0	loss	3641	2480	604.0	604	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	352.0	350.0	304.0	302.0	119	304.0	302.0	0	416.0	414.0
20	1	1	400.0	398.0	336.0	334.0	336.0	334.0	loss	3641	2416	398.0	398	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	336.0	334.0	304.0	302.0	119	336.0	334.0	0	368.0	366.0
21	1	1	352.0	350.0	304.0	302.0	320.0	318.0	loss	3641	2272	460.0	460	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	368.0	366.0	352.0	350.0	119	272.0	270.0	0	304.0	302.0
