	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	368.0	367.0	352.0	351.0	304.0	303.0	loss	3074.0	2464.0	352.0	352.0	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	352.0	351.0	368.0	367.0	133	432.0	431.0	0	288.0	287.0
1	1	1	400.0	399.0	336.0	335.0	336.0	335.0	loss	3074.0	2576.0	384.0	384.0	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	400.0	399.0	400.0	399.0	133	384.0	383.0	0	320.0	319.0
2	1	1	400.0	399.0	288.0	287.0	304.0	303.0	loss	3074.0	2384.0	448.0	448.0	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	336.0	335.0	384.0	383.0	133	384.0	383.0	0	288.0	287.0
3	0	1	448.0	447.0	304.0	303.0	384.0	383.0	loss	3074.0	2768.0	614.0	614.0	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	464.0	463.0	320.0	319.0	133	384.0	383.0	1	464.0	463.0
4	1	1	288.0	287.0	352.0	351.0	288.0	287.0	loss	3074.0	2240.0	371.0	371.0	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	352.0	351.0	368.0	367.0	133	272.0	271.0	0	320.0	319.0
5	1	1	336.0	335.0	256.0	255.0	352.0	351.0	loss	3074.0	2272.0	305.0	305.0	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	320.0	319.0	336.0	335.0	133	416.0	415.0	0	256.0	255.0
6	1	1	336.0	335.0	288.0	287.0	304.0	303.0	loss	3074.0	2288.0	352.0	352.0	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	320.0	319.0	336.0	335.0	133	384.0	383.0	0	320.0	319.0
7	1	1	336.0	335.0	256.0	255.0	272.0	271.0	loss	3074.0	2208.0	320.0	320.0	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	320.0	319.0	320.0	319.0	133	400.0	399.0	0	304.0	303.0
8	1	1	240.0	239.0	384.0	383.0	304.0	303.0	loss	3074.0	2288.0	383.0	383.0	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	352.0	351.0	368.0	367.0	133	256.0	255.0	0	384.0	383.0
9	0	1							loss	3074.0	304.0	368.0	368.0	[4, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A					133			0		303.0
10	1	1	432.0	431.0	336.0	335.0	368.0	367.0	loss	3074.0	2592.0	372.0	372.0	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	352.0	351.0	304.0	303.0	133	400.0	399.0	0	400.0	399.0
11	1	1	400.0	399.0	288.0	287.0	400.0	399.0	loss	3074.0	2496.0	383.0	383.0	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	336.0	335.0	288.0	287.0	133	368.0	367.0	0	416.0	415.0
12	1	1	256.0	255.0	336.0	335.0	272.0	271.0	loss	3074.0	2192.0	415.0	415.0	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	352.0	351.0	336.0	335.0	133	272.0	271.0	0	368.0	367.0
