	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	352.0	352.0	448.0	448.0	368.0	368.0	e	2913	554.0	554	[3, 4, 2, 1, 2, 1, 4, 3]	[3, 4, 2, 1, 2, 1, 4, 3]	random	416.0	415.0	432.0	432.0	208	449.0	448.0	0	448.0	447.0
1	1	1	448.0	447.0	497.0	496.0	352.0	351.0	e	2976	374.0	374	[1, 4, 3, 2, 3, 1, 4, 2]	[1, 4, 3, 2, 3, 1, 4, 2]	random	384.0	384.0	400.0	399.0	208	511.0	510.0	0	384.0	384.0
2	1	1	431.0	431.0	416.0	415.0	528.0	528.0	e	3103	487.0	487	[3, 1, 2, 4, 1, 2, 3, 4]	[3, 1, 2, 4, 1, 2, 3, 4]	random	369.0	368.0	479.0	478.0	208	464.0	464.0	0	416.0	416.0
3	0	1		464.0	464.0	464.0	480.0	479.0	e	3168	503.0	503	[2, 4, 1, 3, 1, 2, 4, 1]	[2, 4, 1, 3, 1, 2, 4, 3]	random	447.0	447.0	432.0	431.0	208	432.0	432.0	0	448.0	447.0
4	1	1	400.0	399.0	591.0	590.0	352.0	352.0	e	3199	415.0	415	[4, 2, 3, 1, 3, 2, 4, 1]	[4, 2, 3, 1, 3, 2, 4, 1]	random	432.0	431.0	400.0	399.0	208	416.0	415.0	0	608.0	608.0
5	0	1			416.0	415.0	465.0	464.0	e	2671	391.0	391	[1, 3, 4, 2, 3, 4, 1]	[1, 3, 4, 2, 3, 4, 2, 1]	random		366.0	512.0	511.0	208	464.0	463.0	0	447.0	446.0
6	1	1	368.0	367.0	575.0	575.0	480.0	480.0	e	3119	463.0	463	[2, 4, 1, 3, 4, 1, 2, 3]	[2, 4, 1, 3, 4, 1, 2, 3]	random	319.0	318.0	497.0	496.0	208	448.0	447.0	0	432.0	432.0
7	1	1	496.0	495.0	624.0	624.0	368.0	368.0	e	3456	504.0	504	[3, 4, 1, 2, 1, 3, 4, 2]	[3, 4, 1, 2, 1, 3, 4, 2]	random	544.0	544.0	528.0	528.0	208	416.0	416.0	0	480.0	479.0
8	1	1	528.0	527.0	384.0	384.0	368.0	368.0	e	3104	502.0	502	[4, 1, 3, 2, 1, 2, 4, 3]	[4, 1, 3, 2, 1, 2, 4, 3]	random	481.0	480.0	415.0	415.0	208	480.0	479.0	0	448.0	447.0
9	0	1							e	0		455	[3]	[2, 3, 1, 4, 1, 3, 4, 2]	random					208			0		
10	1	1	432.0	431.0	576.0	576.0	320.0	319.0	e	3168	414.0	414	[4, 3, 2, 1, 3, 4, 1, 2]	[4, 3, 2, 1, 3, 4, 1, 2]	random	496.0	495.0	544.0	543.0	208	336.0	335.0	0	464.0	463.0
11	1	1	609.0	608.0	560.0	560.0	385.0	384.0	e	3072	535.0	535	[3, 2, 4, 1, 3, 1, 2, 4]	[3, 2, 4, 1, 3, 1, 2, 4]	random	207.0	206.0	464.0	463.0	208	447.0	446.0	0	400.0	399.0
12	1	1	609.0	608.0	479.0	479.0	352.0	351.0	e	3408	534.0	534	[3, 4, 1, 2, 1, 4, 2, 3]	[3, 4, 1, 2, 1, 4, 2, 3]	random	592.0	591.0	448.0	447.0	208	416.0	415.0	0	512.0	511.0
13	1	1	352.0	352.0	480.0	479.0	367.0	366.0	e	3056	406.0	406	[4, 3, 1, 2, 3, 2, 4, 1]	[4, 3, 1, 2, 3, 2, 4, 1]	random	464.0	463.0	481.0	480.0	208	512.0	511.0	0	400.0	399.0
14	1	1	481.0	480.0	416.0	416.0	545.0	544.0	e	3552	439.0	439	[4, 2, 1, 3, 1, 3, 2, 4]	[4, 2, 1, 3, 1, 3, 2, 4]	random	528.0	527.0	703.0	702.0	208	399.0	398.0	0	480.0	479.0
15	1	1	401.0	400.0	625.0	624.0	495.0	495.0	e	3680	550.0	550	[2, 4, 3, 1, 3, 4, 1, 2]	[2, 4, 3, 1, 3, 4, 1, 2]	random	464.0	463.0	575.0	574.0	208	673.0	672.0	0	447.0	447.0
16	1	1	465.0	464.0	528.0	527.0	448.0	447.0	e	3617	453.0	453	[1, 2, 4, 3, 2, 3, 4, 1]	[1, 2, 4, 3, 2, 3, 4, 1]	random	559.0	558.0	608.0	607.0	208	576.0	575.0	0	433.0	432.0
17	1	1	384.0	383.0	545.0	544.0	415.0	414.0	e	2961	453.0	453	[2, 3, 4, 1, 3, 4, 1, 2]	[2, 3, 4, 1, 3, 4, 1, 2]	random	432.0	432.0	416.0	416.0	208	336.0	336.0	0	433.0	432.0
18	1	1	561.0	560.0	464.0	463.0	272.0	271.0	e	3073	405.0	405	[4, 1, 3, 2, 3, 2, 1, 4]	[4, 1, 3, 2, 3, 2, 1, 4]	random	463.0	463.0	336.0	336.0	208	512.0	512.0	0	465.0	464.0
19	0	1							e	368	422.0	422	[4, 2]	[4, 1, 3, 2, 4, 2, 3, 1]	random					208			0		368.0
20	1	1	400.0	400.0	448.0	447.0	496.0	495.0	e	3136	510.0	510	[2, 3, 1, 4, 2, 3, 4, 1]	[2, 3, 1, 4, 2, 3, 4, 1]	random	560.0	560.0	401.0	400.0	208	367.0	366.0	0	464.0	464.0
21	0	1							e	912	518.0	518	[1, 4, 4]	[1, 4, 3, 2, 4, 2, 1, 3]	random					208		527.0	0	384.0	383.0
22	1	1	496.0	496.0	448.0	447.0	432.0	432.0	e	3233	430.0	430	[4, 2, 3, 1, 4, 3, 1, 2]	[4, 2, 3, 1, 4, 3, 1, 2]	random	513.0	512.0	527.0	526.0	208	384.0	383.0	0	433.0	432.0
23	1	1	559.0	559.0	384.0	383.0	336.0	335.0	e	2783	406.0	406	[2, 3, 1, 4, 1, 3, 2, 4]	[2, 3, 1, 4, 1, 3, 2, 4]	random	321.0	320.0	479.0	479.0	208	352.0	351.0	0	352.0	351.0
24	0	1			432.0	431.0	304.0	304.0	e	1856	423.0	423	[4, 1, 2, 3, 4, 1]	[4, 1, 2, 3, 4, 3, 2, 1]	random				367.0	208	416.0	415.0	0	336.0	335.0
25	0	1							e	0		396	[4]	[3, 1, 4, 2, 4, 1, 3, 2]	random					208			0		
26	1	1	431.0	431.0	415.0	414.0	416.0	416.0	e	3072	432.0	432	[4, 1, 3, 2, 1, 3, 2, 4]	[4, 1, 3, 2, 1, 3, 2, 4]	random	336.0	336.0	609.0	608.0	208	464.0	463.0	0	401.0	400.0
27	1	1	575.0	575.0	384.0	383.0	335.0	335.0	e	2975	454.0	454	[1, 4, 2, 3, 1, 2, 4, 3]	[1, 4, 2, 3, 1, 2, 4, 3]	random	448.0	447.0	481.0	480.0	208	416.0	415.0	0	336.0	336.0
28	1	1	352.0	352.0	480.0	479.0	337.0	336.0	e	3057	470.0	470	[4, 1, 3, 2, 1, 4, 3, 2]	[4, 1, 3, 2, 1, 4, 3, 2]	random	448.0	447.0	480.0	479.0	208	495.0	494.0	0	465.0	464.0
29	1	1	640.0	639.0	416.0	416.0	528.0	527.0	e	3648	518.0	518	[2, 4, 3, 1, 4, 2, 1, 3]	[2, 4, 3, 1, 4, 2, 1, 3]	random	432.0	431.0	416.0	415.0	208	656.0	655.0	0	560.0	559.0
30	0	1			479.0	479.0	561.0	560.0	e	2880	598.0	598	[1, 3, 4, 2, 1, 4, 3]	[1, 3, 4, 2, 1, 4, 2, 3]	random		288.0	449.0	448.0	208	527.0	526.0	0	576.0	576.0
31	1	1	417.0	416.0	447.0	446.0	305.0	304.0	e	3264	509.0	509	[2, 1, 3, 4, 2, 3, 1, 4]	[2, 1, 3, 4, 2, 3, 1, 4]	random	415.0	415.0	529.0	528.0	208	655.0	654.0	0	496.0	496.0
32	1	1	464.0	463.0	511.0	510.0	480.0	480.0	e	3375	518.0	518	[2, 4, 1, 3, 4, 3, 1, 2]	[2, 4, 1, 3, 4, 3, 1, 2]	random	511.0	510.0	561.0	560.0	208	384.0	384.0	0	464.0	464.0
33	0	1							e	767	470.0	470	[2, 3, 3]	[2, 3, 4, 1, 2, 1, 3, 4]	random					208		335.0	0	431.0	431.0
34	1	1	385.0	384.0	304.0	304.0	320.0	319.0	e	3184	413.0	413	[4, 1, 2, 3, 4, 3, 1, 2]	[4, 1, 2, 3, 4, 3, 1, 2]	random	528.0	527.0	719.0	719.0	208	449.0	448.0	0	479.0	478.0
35	0	1						480.0	e	1328	566.0	566	[2, 4, 1, 4]	[2, 4, 1, 3, 1, 4, 3, 2]	random					208	384.0	384.0	0	464.0	464.0
36	1	1	623.0	622.0	431.0	431.0	513.0	512.0	e	3199	510.0	510	[3, 2, 4, 1, 4, 2, 1, 3]	[3, 2, 4, 1, 4, 2, 1, 3]	random	448.0	448.0	385.0	384.0	208	448.0	447.0	0	351.0	350.0
37	1	1	399.0	399.0	400.0	399.0	447.0	447.0	e	3296	469.0	469	[1, 3, 4, 2, 4, 3, 2, 1]	[1, 3, 4, 2, 4, 3, 2, 1]	random	337.0	336.0	752.0	751.0	208	464.0	463.0	0	497.0	496.0
38	1	1	385.0	384.0	576.0	575.0	288.0	287.0	e	3249	614.0	614	[2, 1, 3, 4, 3, 4, 1, 2]	[2, 1, 3, 4, 3, 4, 1, 2]	random	511.0	511.0	560.0	560.0	208	480.0	480.0	0	449.0	448.0
39	1	1	752.0	752.0	352.0	352.0	240.0	240.0	e	3392	454.0	454	[2, 1, 3, 4, 3, 1, 4, 2]	[2, 1, 3, 4, 3, 1, 4, 2]	random	576.0	575.0	528.0	527.0	208	481.0	480.0	0	463.0	463.0
40	1	2	608.0	608.0	512.0	512.0	560.0	559.0	e	3888	667.0	667	[2, 4, 3, 1, 3, 2, 4, 1]	[2, 4, 3, 1, 3, 2, 4, 1]	random	752.0	752.0	352.0	351.0	208	640.0	639.0	0	464.0	463.0
41	1	2	591.0	590.0	560.0	559.0	416.0	416.0	e	3807	437.0	437	[2, 1, 3, 4, 2, 4, 3, 1]	[2, 1, 3, 4, 2, 4, 3, 1]	random	608.0	607.0	624.0	623.0	208	544.0	543.0	0	464.0	464.0
42	1	2	896.0	896.0	544.0	543.0	415.0	414.0	e	4625	469.0	469	[4, 3, 1, 2, 4, 2, 1, 3]	[4, 3, 1, 2, 4, 2, 1, 3]	random	560.0	560.0	945.0	944.0	208	544.0	544.0	0	721.0	720.0
43	1	2	400.0	399.0	527.0	527.0	304.0	303.0	e	3409	693.0	693	[2, 1, 3, 4, 1, 4, 3, 2]	[2, 1, 3, 4, 1, 4, 3, 2]	random	641.0	640.0	544.0	543.0	208	560.0	560.0	0	433.0	432.0
44	1	2	497.0	496.0	559.0	558.0	320.0	320.0	e	3313	533.0	533	[1, 4, 3, 2, 4, 2, 1, 3]	[1, 4, 3, 2, 4, 2, 1, 3]	random	495.0	494.0	449.0	448.0	208	497.0	496.0	0	496.0	495.0
45	1	2	351.0	351.0	480.0	480.0	368.0	368.0	e	3167	470.0	470	[4, 3, 1, 2, 3, 2, 4, 1]	[4, 3, 1, 2, 3, 2, 4, 1]	random	400.0	400.0	560.0	560.0	208	528.0	527.0	0	480.0	480.0
46	0	2						352.0	e	1264	502.0	502	[2, 4, 3, 2]	[2, 4, 3, 1, 2, 4, 1, 3]	random					208	448.0	447.0	0	463.0	462.0
47	1	2	399.0	398.0	561.0	560.0	400.0	399.0	e	3344	441.0	441	[1, 2, 3, 4, 1, 3, 4, 2]	[1, 2, 3, 4, 1, 3, 4, 2]	random	528.0	528.0	576.0	575.0	208	415.0	414.0	0	465.0	464.0
48	1	2	400.0	400.0	401.0	400.0	335.0	335.0	e	3136	486.0	486	[1, 2, 3, 4, 3, 1, 4, 2]	[1, 2, 3, 4, 3, 1, 4, 2]	random	561.0	560.0	575.0	574.0	208	400.0	399.0	0	464.0	464.0
