	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	64.0	64.0	432.0	432.0	112.0	111.0	e	2432	2000	352.0	352	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	336.0	335.0	400.0	399.0	213	288.0	288.0	0	368.0	367.0
1	1	1	96.0	96.0	368.0	368.0	96.0	95.0	e	2432	1952	354.0	354	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	384.0	383.0	384.0	383.0	213	320.0	319.0	0	304.0	304.0
2	1	1	112.0	112.0	368.0	367.0	144.0	143.0	e	2432	1952	356.0	356	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	368.0	368.0	336.0	335.0	213	304.0	304.0	0	320.0	319.0
3	1	1	65.0	64.0	448.0	447.0	112.0	111.0	e	2432	1952	354.0	354	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	335.0	334.0	352.0	351.0	213	288.0	287.0	0	352.0	351.0
4	0	1						65.0	e	2432	737	325.0	325	[4, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A					213	288.0	287.0	0	384.0	383.0
5	1	1	96.0	96.0	400.0	399.0	96.0	95.0	e	2432	2000	340.0	340	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	368.0	368.0	368.0	368.0	213	320.0	319.0	0	352.0	351.0
6	0	1						47.0	e	2432	720	355.0	355	[4, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A					213	320.0	320.0	0	352.0	351.0
7	0	1	304.0	303.0	368.0	367.0	320.0	319.0	e	2432	2400	357.0	357	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	352.0	352.0	368.0	368.0	213	352.0	351.0	1	336.0	335.0
8	0	1						47.0	e	2432	688	325.0	325	[4, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A					213	304.0	303.0	0	336.0	335.0
9	0	1	272.0	271.0	543.0	542.0	129.0	129.0	e	2432	2368	308.0	308	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	352.0	351.0	432.0	432.0	213	320.0	319.0	1	320.0	320.0
10	1	1	48.0	48.0	496.0	495.0	80.0	80.0	e	2432	1952	326.0	326	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	304.0	303.0	320.0	319.0	213	368.0	367.0	0	336.0	335.0
11	0	1						111.0	e	2432	704	343.0	343	[4, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A					213	256.0	255.0	0	336.0	335.0
12	1	1	144.0	144.0	384.0	383.0	96.0	96.0	e	2432	1920	324.0	324	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	352.0	351.0	336.0	335.0	213	288.0	288.0	0	320.0	320.0
13	1	1	96.0	95.0	368.0	367.0	96.0	95.0	e	2432	1808	290.0	290	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	304.0	303.0	336.0	335.0	213	272.0	271.0	0	336.0	335.0
14	0	1						176.0	e	2432	832	339.0	339	[4, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A					213	336.0	335.0	0	320.0	319.0
15	1	1	144.0	143.0	416.0	416.0	96.0	95.0	e	2432	1968	325.0	325	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	336.0	336.0	336.0	336.0	213	320.0	319.0	0	320.0	320.0
16	0	1	401.0	401.0	416.0	415.0	417.0	416.0	e	2432	2497	338.0	338	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	320.0	319.0	288.0	287.0	213	319.0	319.0	1	336.0	335.0
17	1	1	64.0	63.0	448.0	448.0	96.0	95.0	e	2432	1952	404.0	404	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	320.0	319.0	336.0	335.0	213	368.0	367.0	0	320.0	319.0
18	0	1	384.0	384.0	336.0	335.0	368.0	367.0	e	2432	2304	321.0	321	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	288.0	287.0	272.0	271.0	213	288.0	287.0	1	368.0	367.0
19	1	1	128.0	128.0	336.0	336.0	80.0	79.0	e	2432	1792	357.0	357	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	336.0	335.0	320.0	319.0	213	272.0	272.0	0	320.0	319.0
20	0	1	369.0	368.0	304.0	304.0	336.0	335.0	e	2432	2129	321.0	321	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	272.0	271.0	272.0	272.0	213	288.0	287.0	1	288.0	288.0
21	1	1	49.0	48.0	415.0	415.0	65.0	65.0	e	2432	1776	337.0	337	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	319.0	318.0	320.0	319.0	213	288.0	287.0	0	319.0	319.0
22	0	1						176.0	e	2432	784	319.0	319	[4, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A					213	288.0	287.0	0	320.0	319.0
23	0	1							e	2432	576	355.0	355	[1, 4, 3]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C					213		287.0	0	288.0	288.0
24	0	1	400.0	400.0	400.0	399.0	304.0	303.0	e	2432	2320	291.0	291	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	272.0	271.0	288.0	288.0	213	320.0	319.0	1	336.0	336.0
25	1	1	112.0	111.0	368.0	368.0	80.0	79.0	e	2432	1984	305.0	305	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	448.0	448.0	368.0	367.0	213	304.0	304.0	0	304.0	303.0
26	1	1	64.0	63.0	432.0	432.0	96.0	96.0	e	2432	1920	318.0	318	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	304.0	304.0	384.0	383.0	213	320.0	320.0	0	320.0	319.0
27	1	1	80.0	80.0	400.0	399.0	112.0	112.0	e	2432	1824	318.0	318	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	304.0	303.0	320.0	319.0	213	304.0	303.0	0	304.0	303.0
28	1	1	64.0	63.0	352.0	352.0	80.0	79.0	e	2432	1808	304.0	304	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	400.0	400.0	336.0	335.0	213	256.0	255.0	0	320.0	319.0
29	1	1	336.0	335.0	320.0	320.0	304.0	304.0	e	2432	2144	270.0	270	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	272.0	272.0	272.0	271.0	213	336.0	335.0	0	304.0	304.0
30	0	1			400.0	400.0	128.0	128.0	e	2432	1760	286.0	286	[1, 4, 2, 3, 1, 3, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C		304.0	304.0	303.0	213	320.0	320.0	0	304.0	303.0
31	1	1	79.0	79.0	384.0	383.0	96.0	95.0	e	2432	1776	321.0	321	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	289.0	289.0	320.0	319.0	213	304.0	304.0	0	304.0	303.0
32	1	1	48.0	48.0	368.0	368.0	80.0	79.0	e	2432	1712	288.0	288	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	320.0	319.0	336.0	336.0	213	256.0	256.0	0	304.0	303.0
33	1	1	48.0	48.0	384.0	383.0	96.0	96.0	e	2432	1728	336.0	336	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	272.0	272.0	304.0	303.0	213	272.0	271.0	0	352.0	352.0
34	0	1							e	2245	304	299.0	299	[4, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A					213			0		303.0
35	1	1	160.0	160.0	336.0	336.0	128.0	128.0	e	2245	1824	318.0	318	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	336.0	336.0	288.0	287.0	213	272.0	271.0	0	304.0	304.0
36	1	2	48.0	47.0	399.0	399.0	96.0	95.0	e	2244	1792	321.0	321	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	304.0	303.0	305.0	304.0	213	352.0	352.0	0	288.0	287.0
37	1	2	48.0	47.0	352.0	351.0	128.0	127.0	e	2145	1728	302.0	302	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	320.0	319.0	304.0	303.0	213	256.0	256.0	0	320.0	320.0
38	1	2	64.0	63.0	400.0	400.0	48.0	47.0	e	2145	1712	300.0	300	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	272.0	272.0	320.0	320.0	213	288.0	288.0	0	320.0	320.0
39	0	2							e	2126	0		300	[3]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A					213			0		
40	0	2	304.0	303.0	320.0	319.0	272.0	271.0	e	2126	2032	302.0	302	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	256.0	255.0	272.0	271.0	213	304.0	303.0	1	304.0	304.0
41	1	2	80.0	80.0	368.0	368.0	48.0	47.0	e	2126	1808	316.0	316	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	352.0	351.0	368.0	368.0	213	272.0	272.0	0	320.0	319.0
42	0	2	304.0	304.0	368.0	368.0	320.0	319.0	e	2126	2176	300.0	300	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	272.0	271.0	272.0	271.0	213	304.0	303.0	1	336.0	336.0
43	0	2	64.0	64.0	528.0	528.0	64.0	64.0	e	2126	2064	334.0	334	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	288.0	288.0	416.0	415.0	213	384.0	383.0	1	320.0	319.0
44	0	2	288.0	287.0	320.0	319.0	320.0	320.0	e	2126	2048	298.0	298	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	272.0	271.0	256.0	255.0	213	272.0	271.0	1	320.0	319.0
45	1	2	64.0	63.0	368.0	368.0	64.0	63.0	e	2126	1744	333.0	333	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	304.0	303.0	368.0	367.0	213	288.0	287.0	0	288.0	287.0
46	0	2	272.0	271.0	304.0	303.0	304.0	304.0	e	2126	1952	252.0	252	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	208.0	207.0	256.0	256.0	213	304.0	303.0	1	304.0	303.0
