	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1			496.0	495.0	528.0	527.0	e	4653	3216	517.0	517	[3, 2, 4, 1, 2, 4, 3]	5	[3, 2, 4, 1, 2, 4, 3, 1]	A	624.0	623.0	640.0	639.0	240	544.0	544.0	1	384.0	383.0
1	1	1	416.0	416.0	416.0	415.0	416.0	415.0	e	4653	3056	417.0	417	[1, 4, 2, 3, 1, 3, 4, 2]	10	[1, 4, 2, 3, 1, 3, 4, 2]	B	448.0	448.0	512.0	511.0	240	448.0	448.0	0	400.0	399.0
2	0	1							e	4653	0		455	[3]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C					240			0		
3	0	1			512.0	511.0	384.0	383.0	e	4653	2736	605.0	605	[3, 2, 4, 1, 2, 4, 2]	5	[3, 2, 4, 1, 2, 4, 3, 1]	A		464.0	464.0	464.0	240	576.0	575.0	0	336.0	335.0
4	0	1			432.0	431.0	528.0	527.0	e	4653	2960	509.0	509	[2, 1, 4, 2, 3, 1, 4]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C	512.0	511.0	464.0	463.0	240	480.0	479.0	1	544.0	543.0
5	1	1	624.0	624.0	416.0	415.0	496.0	496.0	e	4653	3392	537.0	537	[2, 1, 4, 2, 3, 1, 4, 3]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C	464.0	464.0	432.0	431.0	240	480.0	479.0	0	480.0	480.0
6	1	1	448.0	448.0	480.0	479.0	384.0	383.0	e	4653	3232	502.0	502	[1, 4, 2, 3, 1, 3, 4, 2]	10	[1, 4, 2, 3, 1, 3, 4, 2]	B	416.0	415.0	640.0	639.0	240	416.0	415.0	0	448.0	448.0
7	1	1	624.0	624.0	608.0	607.0	432.0	431.0	e	4653	3392	534.0	534	[2, 1, 4, 2, 3, 1, 4, 3]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C	384.0	383.0	400.0	399.0	240	464.0	464.0	0	480.0	480.0
8	0	1			384.0	383.0	496.0	495.0	e	4653	2912	423.0	423	[2, 1, 4, 2, 3, 1, 4]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C	592.0	591.0	592.0	591.0	240	464.0	463.0	1	384.0	384.0
9	0	1		304.0	480.0	480.0	400.0	400.0	e	4653	2928	563.0	563	[3, 2, 4, 1, 2, 4, 3, 2]	5	[3, 2, 4, 1, 2, 4, 3, 1]	A	480.0	479.0	416.0	415.0	240	480.0	479.0	0	368.0	367.0
