	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	288.0	287.0	464.0	464.0	416.0	415.0	e	2944	587.0	587	[2, 3, 4, 1, 4, 1, 2, 3]	[2, 3, 4, 1, 4, 1, 2, 3]	random	656.0	655.0	368.0	367.0	204	368.0	367.0	0	384.0	384.0
1	1	1	400.0	399.0	608.0	607.0	432.0	432.0	e	3328	790.0	790	[3, 1, 4, 2, 3, 4, 2, 1]	[3, 1, 4, 2, 3, 4, 2, 1]	random	512.0	511.0	464.0	463.0	204	448.0	448.0	0	464.0	463.0
2	0	1							e	688	886.0	886	[1, 2, 3]	[1, 2, 4, 3, 2, 1, 4, 3]	random					204		304.0	0	384.0	384.0
3	1	1	400.0	400.0	480.0	480.0	399.0	399.0	e	3424	527.0	527	[1, 2, 3, 4, 3, 4, 1, 2]	[1, 2, 3, 4, 3, 4, 1, 2]	random	512.0	512.0	608.0	607.0	204	545.0	544.0	0	480.0	480.0
4	1	1	480.0	480.0	512.0	511.0	384.0	384.0	e	3536	551.0	551	[2, 1, 3, 4, 2, 3, 4, 1]	[2, 1, 3, 4, 2, 3, 4, 1]	random	480.0	480.0	592.0	592.0	204	609.0	608.0	0	479.0	478.0
5	1	1	656.0	655.0	463.0	463.0	465.0	465.0	e	3632	534.0	534	[4, 3, 1, 2, 3, 1, 4, 2]	[4, 3, 1, 2, 3, 1, 4, 2]	random	560.0	559.0	496.0	496.0	204	496.0	495.0	0	496.0	496.0
6	1	1	719.0	719.0	432.0	432.0	432.0	432.0	e	3360	662.0	662	[3, 2, 4, 1, 4, 3, 1, 2]	[3, 2, 4, 1, 4, 3, 1, 2]	random	465.0	465.0	512.0	511.0	204	432.0	431.0	0	368.0	367.0
7	1	1	656.0	656.0	560.0	560.0	448.0	448.0	e	3568	518.0	518	[1, 2, 4, 3, 4, 3, 1, 2]	[1, 2, 4, 3, 4, 3, 1, 2]	random	528.0	528.0	496.0	495.0	204	480.0	479.0	0	400.0	400.0
8	1	1	368.0	368.0	464.0	464.0	592.0	591.0	e	3456	454.0	454	[2, 4, 1, 3, 2, 1, 3, 4]	[2, 4, 1, 3, 2, 1, 3, 4]	random	688.0	687.0	496.0	495.0	204	416.0	415.0	0	432.0	431.0
9	1	1	544.0	543.0	496.0	495.0	336.0	336.0	e	3296	486.0	486	[1, 2, 3, 4, 1, 3, 4, 2]	[1, 2, 3, 4, 1, 3, 4, 2]	random	416.0	416.0	640.0	639.0	204	448.0	447.0	0	416.0	416.0
10	1	1	528.0	527.0	432.0	431.0	400.0	399.0	e	3024	534.0	534	[2, 3, 4, 1, 4, 2, 3, 1]	[2, 3, 4, 1, 4, 2, 3, 1]	random	400.0	400.0	416.0	415.0	204	336.0	335.0	0	512.0	512.0
11	1	1	512.0	511.0	464.0	463.0	527.0	527.0	e	3248	486.0	486	[4, 3, 1, 2, 4, 3, 1, 2]	[4, 3, 1, 2, 4, 3, 1, 2]	random	384.0	383.0	480.0	480.0	204	433.0	432.0	0	448.0	448.0
12	1	1	480.0	479.0	528.0	527.0	512.0	511.0	e	3344	390.0	390	[2, 4, 1, 3, 1, 3, 4, 2]	[2, 4, 1, 3, 1, 3, 4, 2]	random	384.0	383.0	672.0	671.0	204	384.0	383.0	0	384.0	384.0
13	1	1	368.0	367.0	432.0	431.0	352.0	351.0	e	3088	422.0	422	[4, 1, 3, 2, 1, 3, 4, 2]	[4, 1, 3, 2, 1, 3, 4, 2]	random	464.0	463.0	560.0	559.0	204	544.0	543.0	0	368.0	368.0
14	1	1	321.0	320.0	528.0	528.0	512.0	511.0	e	3200	582.0	582	[3, 4, 1, 2, 1, 4, 3, 2]	[3, 4, 1, 2, 1, 4, 3, 2]	random	479.0	478.0	544.0	543.0	204	384.0	383.0	0	432.0	431.0
