	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1			577.0	576.0	463.0	462.0	e	3524	3199	609.0	609	[1, 4, 2, 3, 1, 3, 4]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	511.0	510.0	576.0	575.0	209	496.0	495.0	1	576.0	575.0
1	1	1	400.0	399.0	400.0	400.0	401.0	400.0	e	3524	2816	569.0	569	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	369.0	368.0	399.0	399.0	209	415.0	415.0	0	432.0	431.0
2	1	1	336.0	335.0	353.0	352.0	352.0	351.0	e	3524	2464	611.0	611	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	351.0	351.0	368.0	367.0	209	336.0	335.0	0	368.0	367.0
3	1	1	256.0	255.0	320.0	319.0	352.0	351.0	e	3524	2400	646.0	646	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	320.0	319.0	464.0	463.0	209	336.0	335.0	0	352.0	351.0
4	0	1		239.0	336.0	335.0	319.0	319.0	e	3524	2368	614.0	614	[3, 2, 4, 1, 2, 4, 3, 2]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	432.0	431.0	384.0	383.0	209	337.0	336.0	0	320.0	319.0
5	1	1	287.0	286.0	432.0	431.0	351.0	350.0	e	3524	2511	584.0	584	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	352.0	352.0	417.0	416.0	209	337.0	336.0	0	335.0	335.0
6	1	1	385.0	384.0	304.0	303.0	351.0	350.0	e	3524	2529	725.0	725	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	303.0	302.0	305.0	304.0	209	305.0	304.0	0	576.0	575.0
7	1	1	336.0	335.0	320.0	319.0	304.0	303.0	e	3524	2640	611.0	611	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	464.0	464.0	352.0	351.0	209	336.0	335.0	0	528.0	528.0
8	1	1	400.0	399.0	304.0	303.0	383.0	383.0	e	3524	2383	536.0	536	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	288.0	287.0	304.0	303.0	209	321.0	320.0	0	383.0	383.0
9	1	1	305.0	304.0	320.0	319.0	320.0	319.0	e	3524	2305	582.0	582	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	320.0	319.0	368.0	367.0	209	336.0	335.0	0	336.0	335.0
