	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1	736.0	735.0	464.0	463.0	416.0	416.0	e	3476	3072	480.0	480	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	400.0	399.0	320.0	320.0	215	384.0	383.0	1	352.0	352.0
1	1	1	464.0	464.0	463.0	462.0	464.0	464.0	e	3476	2928	370.0	370	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	304.0	303.0	305.0	304.0	215	416.0	415.0	0	512.0	511.0
2	1	1	368.0	367.0	320.0	319.0	304.0	303.0	e	3476	2704	452.0	452	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	416.0	415.0	400.0	399.0	215	432.0	431.0	0	464.0	464.0
3	0	1						383.0	e	3476	1216	436.0	436	[2, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B					215	496.0	495.0	0	336.0	335.0
4	0	1			352.0	351.0	416.0	415.0	e	3476	2320	437.0	437	[2, 1, 4, 2, 3, 1, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B		400.0	352.0	351.0	215	352.0	351.0	0	448.0	447.0
5	1	1	544.0	543.0	448.0	448.0	368.0	367.0	e	3476	2784	421.0	421	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	337.0	336.0	287.0	286.0	215	368.0	368.0	0	432.0	432.0
6	1	1	335.0	334.0	303.0	302.0	512.0	512.0	e	3476	2814	466.0	466	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	464.0	464.0	353.0	352.0	215	480.0	480.0	0	367.0	367.0
7	0	1							e	3476	656	451.0	451	[1, 4, 3]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A					215		303.0	0	352.0	351.0
8	1	1	432.0	432.0	416.0	416.0	368.0	368.0	e	3476	2608	389.0	389	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	320.0	319.0	288.0	287.0	215	399.0	399.0	0	385.0	384.0
9	1	1	464.0	463.0	415.0	414.0	352.0	351.0	e	3476	2544	387.0	387	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	304.0	304.0	273.0	272.0	215	384.0	384.0	0	352.0	352.0
10	1	1	432.0	431.0	272.0	271.0	400.0	399.0	e	3476	2496	468.0	468	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	352.0	351.0	400.0	400.0	215	304.0	304.0	0	336.0	335.0
11	1	1	448.0	447.0	400.0	400.0	384.0	383.0	e	3476	2544	386.0	386	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	321.0	320.0	303.0	302.0	215	336.0	335.0	0	352.0	351.0
12	0	1							e	3476	255	440.0	440	[2, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B					215			0		254.0
13	1	1	320.0	319.0	352.0	352.0	288.0	287.0	e	3476	2640	390.0	390	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	464.0	464.0	336.0	335.0	215	496.0	495.0	0	384.0	383.0
14	0	1			336.0	335.0	368.0	368.0	e	3476	1952	403.0	403	[4, 3, 1, 4, 2, 3, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C		336.0	288.0	287.0	215	304.0	303.0	0	320.0	319.0
15	1	1	416.0	415.0	320.0	319.0	352.0	351.0	e	3476	2608	403.0	403	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	416.0	415.0	368.0	367.0	215	368.0	367.0	0	368.0	367.0
16	1	1	336.0	335.0	288.0	288.0	400.0	399.0	e	3476	2448	449.0	449	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	400.0	399.0	368.0	367.0	215	288.0	288.0	0	368.0	368.0
17	0	1							e	3476	175	468.0	468	[2, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B					215			0		175.0
18	1	1	464.0	463.0	368.0	367.0	288.0	287.0	e	3476	2416	468.0	468	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	336.0	335.0	256.0	255.0	215	320.0	319.0	0	384.0	383.0
19	1	1	353.0	352.0	256.0	256.0	272.0	271.0	e	3476	2368	420.0	420	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	399.0	398.0	448.0	447.0	215	352.0	351.0	0	288.0	288.0
20	0	1		383.0	304.0	303.0	336.0	335.0	e	3476	2384	369.0	369	[2, 1, 4, 2, 3, 1, 4, 2]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	304.0	303.0	352.0	352.0	215	320.0	319.0	0	384.0	384.0
21	1	1	400.0	399.0	352.0	351.0	272.0	271.0	e	3476	2608	466.0	466	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	384.0	383.0	512.0	511.0	215	400.0	399.0	0	288.0	288.0
22	0	1				176.0	224.0	223.0	e	3476	1040	271.0	271	[1, 4, 2, 3, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A					215	368.0	368.0	0	272.0	271.0
23	1	1	432.0	431.0	352.0	352.0	480.0	479.0	e	3476	2688	384.0	384	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	384.0	384.0	336.0	335.0	215	368.0	367.0	0	336.0	336.0
24	0	1			400.0	399.0	256.0	255.0	e	3476	1696	367.0	367	[1, 4, 2, 3, 1, 4]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A				400.0	215	368.0	367.0	0	272.0	272.0
25	1	1	368.0	367.0	464.0	463.0	304.0	304.0	e	3476	2640	372.0	372	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	336.0	336.0	544.0	543.0	215	320.0	319.0	0	304.0	303.0
26	0	1		383.0	368.0	367.0	384.0	384.0	e	3476	3184	479.0	479	[2, 1, 4, 2, 3, 1, 4, 2]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	528.0	527.0	416.0	415.0	215	672.0	672.0	0	432.0	432.0
27	1	1	368.0	367.0	448.0	447.0	239.0	239.0	e	3476	2592	355.0	355	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	400.0	399.0	448.0	447.0	215	353.0	352.0	0	336.0	336.0
28	1	1	304.0	303.0	368.0	367.0	240.0	239.0	e	3476	2464	417.0	417	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	384.0	384.0	480.0	480.0	215	336.0	335.0	0	352.0	352.0
29	1	1	352.0	351.0	577.0	576.0	223.0	222.0	e	3476	2752	383.0	383	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	384.0	383.0	560.0	560.0	215	304.0	304.0	0	352.0	351.0
30	1	1	432.0	431.0	416.0	415.0	400.0	399.0	e	3476	2752	398.0	398	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	480.0	479.0	288.0	287.0	215	384.0	384.0	0	352.0	351.0
31	0	1							e	3006	303	443.0	443	[2, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B					215			0		302.0
32	0	1			400.0	399.0	368.0	367.0	e	3006	2608	428.0	428	[4, 3, 1, 4, 2, 3, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C		352.0	320.0	320.0	215	496.0	495.0	0	672.0	671.0
33	1	1	352.0	351.0	272.0	271.0	384.0	384.0	e	3006	2528	478.0	478	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	400.0	400.0	448.0	448.0	215	337.0	336.0	0	335.0	334.0
34	0	1	447.0	447.0	432.0	431.0	416.0	415.0	e	3011	2703	397.0	397	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	448.0	447.0	288.0	288.0	215	304.0	304.0	1	368.0	367.0
35	0	1				158.0	240.0	239.0	e	3011	1231	438.0	438	[1, 4, 2, 3, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A					215	416.0	415.0	0	416.0	415.0
36	1	2	368.0	368.0	416.0	415.0	400.0	400.0	e	3011	2528	369.0	369	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	416.0	415.0	288.0	287.0	215	272.0	272.0	0	368.0	367.0
37	0	2	448.0	447.0	448.0	448.0	384.0	383.0	e	2990	2688	459.0	459	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	352.0	351.0	256.0	255.0	215	320.0	320.0	1	480.0	479.0
38	0	2				159.0	256.0	256.0	e	2990	976	353.0	353	[1, 4, 2, 3, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A					215	368.0	367.0	0	192.0	192.0
39	0	2		352.0	368.0	367.0	320.0	319.0	e	2990	2432	430.0	430	[2, 1, 4, 2, 3, 1, 4, 2]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	400.0	399.0	304.0	304.0	215	304.0	303.0	0	384.0	384.0
40	1	2	320.0	320.0	288.0	288.0	352.0	352.0	e	2990	2432	427.0	427	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	496.0	495.0	288.0	287.0	215	336.0	335.0	0	352.0	351.0
41	0	2	432.0	431.0	369.0	368.0	287.0	286.0	e	2942	2800	425.0	425	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	400.0	399.0	432.0	431.0	215	528.0	527.0	1	352.0	352.0
42	0	2	352.0	351.0	432.0	431.0	688.0	687.0	e	2942	2976	494.0	494	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	432.0	432.0	304.0	303.0	215	368.0	367.0	1	400.0	400.0
43	0	2	688.0	687.0	465.0	464.0	335.0	334.0	e	2942	2912	444.0	444	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	336.0	336.0	272.0	272.0	215	416.0	415.0	1	400.0	399.0
44	0	2							e	2942	320	604.0	604	[4, 1]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C					215			0		319.0
45	0	2		352.0	304.0	303.0	399.0	399.0	e	2942	2544	491.0	491	[2, 1, 4, 2, 3, 1, 4, 2]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	496.0	495.0	304.0	303.0	215	337.0	336.0	0	352.0	352.0
46	0	2	496.0	495.0	176.0	175.0	352.0	351.0	e	2942	2688	428.0	428	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	352.0	351.0	448.0	447.0	215	400.0	400.0	1	464.0	464.0
47	0	2	352.0	351.0	464.0	464.0	272.0	272.0	e	2942	2896	398.0	398	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	416.0	415.0	496.0	496.0	215	400.0	400.0	1	496.0	495.0
48	0	2	432.0	431.0	208.0	207.0	336.0	335.0	e	2942	2672	475.0	475	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	480.0	480.0	352.0	352.0	215	513.0	512.0	1	351.0	351.0
49	0	2	576.0	576.0	400.0	399.0	432.0	432.0	e	2942	2736	428.0	428	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	352.0	352.0	304.0	303.0	215	305.0	304.0	1	367.0	366.0
50	1	2	368.0	367.0	272.0	271.0	369.0	368.0	e	2942	2464	447.0	447	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	416.0	415.0	384.0	383.0	215	303.0	303.0	0	352.0	352.0
51	0	2	528.0	527.0	368.0	367.0	416.0	415.0	e	2942	2528	425.0	425	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	272.0	271.0	288.0	287.0	215	336.0	336.0	1	320.0	320.0
52	0	2	272.0	271.0	352.0	351.0	256.0	255.0	e	2942	2576	460.0	460	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	528.0	528.0	528.0	527.0	215	336.0	335.0	1	304.0	303.0
53	1	2	336.0	335.0	320.0	320.0	256.0	255.0	e	2942	2384	366.0	366	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	416.0	416.0	432.0	432.0	215	288.0	287.0	0	336.0	336.0
54	0	2		366.0	272.0	271.0	352.0	351.0	e	2926	2335	441.0	441	[2, 1, 4, 2, 3, 1, 4, 2]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	352.0	352.0	320.0	319.0	215	304.0	303.0	0	368.0	367.0
55	1	2	432.0	431.0	352.0	352.0	400.0	399.0	e	2926	2368	411.0	411	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	336.0	336.0	272.0	271.0	215	256.0	255.0	0	320.0	319.0
56	0	2	464.0	463.0	528.0	527.0	304.0	304.0	e	2931	2896	378.0	378	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	384.0	383.0	336.0	335.0	215	384.0	384.0	1	496.0	495.0
