	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	496.0	495.0	352.0	351.0	352.0	352.0	e	3859	2928	433.0	433	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	416.0	415.0	416.0	415.0	251	416.0	416.0	0	480.0	479.0
1	1	1	448.0	447.0	416.0	415.0	352.0	351.0	e	3859	2864	481.0	481	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	464.0	464.0	432.0	431.0	251	320.0	320.0	0	432.0	431.0
2	1	1	496.0	495.0	416.0	416.0	512.0	511.0	e	3859	3104	434.0	434	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	432.0	431.0	352.0	352.0	251	400.0	399.0	0	496.0	495.0
3	1	1	512.0	512.0	384.0	384.0	512.0	512.0	e	3859	3120	469.0	469	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	416.0	416.0	368.0	368.0	251	384.0	384.0	0	544.0	543.0
4	1	1	480.0	480.0	400.0	400.0	336.0	335.0	e	3859	3008	450.0	450	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	496.0	495.0	416.0	416.0	251	352.0	352.0	0	528.0	527.0
5	1	1	512.0	512.0	448.0	447.0	352.0	351.0	e	3859	3136	529.0	529	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	496.0	496.0	384.0	384.0	251	416.0	416.0	0	528.0	527.0
6	1	1	528.0	528.0	416.0	415.0	544.0	543.0	e	3859	3216	482.0	482	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	384.0	384.0	400.0	399.0	251	432.0	432.0	0	512.0	511.0
7	1	1	560.0	560.0	480.0	480.0	544.0	543.0	e	3859	3344	464.0	464	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	416.0	415.0	416.0	416.0	251	448.0	448.0	0	480.0	479.0
8	1	1	480.0	480.0	448.0	447.0	400.0	400.0	e	3859	3088	514.0	514	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	480.0	480.0	512.0	511.0	251	368.0	367.0	0	400.0	399.0
9	1	1	336.0	335.0	400.0	400.0	432.0	432.0	e	3859	2928	467.0	467	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	576.0	575.0	416.0	416.0	251	368.0	367.0	0	400.0	399.0
10	1	1	544.0	543.0	432.0	432.0	368.0	368.0	e	3859	3120	433.0	433	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	464.0	464.0	384.0	384.0	251	416.0	415.0	0	512.0	511.0
