	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	512.0	512.0	400.0	399.0	576.0	576.0	e	4084	3360	577.0	577	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	416.0	415.0	480.0	480.0	245	464.0	464.0	0	512.0	512.0
1	1	1	464.0	464.0	384.0	384.0	528.0	528.0	e	4084	3168	532.0	532	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	432.0	432.0	400.0	400.0	245	464.0	464.0	0	496.0	496.0
2	1	1	480.0	480.0	432.0	432.0	528.0	528.0	e	4084	3200	519.0	519	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	368.0	368.0	416.0	416.0	245	480.0	479.0	0	496.0	496.0
3	1	1	400.0	400.0	576.0	576.0	512.0	512.0	e	4084	3392	529.0	529	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	416.0	415.0	448.0	448.0	245	528.0	528.0	0	512.0	511.0
4	1	1	464.0	464.0	432.0	432.0	384.0	384.0	e	4084	3216	537.0	537	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	496.0	496.0	464.0	464.0	245	512.0	511.0	0	464.0	464.0
5	1	1	512.0	512.0	400.0	400.0	416.0	416.0	e	4084	3216	404.0	404	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	528.0	528.0	432.0	432.0	245	432.0	432.0	0	496.0	496.0
6	1	1	464.0	464.0	416.0	416.0	480.0	480.0	e	4084	3120	546.0	546	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	464.0	464.0	384.0	384.0	245	384.0	384.0	0	528.0	528.0
7	1	1	480.0	480.0	464.0	464.0	448.0	447.0	e	4084	3088	503.0	503	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	464.0	464.0	432.0	432.0	245	416.0	416.0	0	384.0	384.0
8	1	1	416.0	416.0	432.0	432.0	512.0	512.0	e	4084	3104	484.0	484	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	368.0	368.0	400.0	400.0	245	464.0	463.0	0	512.0	512.0
9	1	1	448.0	448.0	400.0	400.0	416.0	416.0	e	4084	3008	482.0	482	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	512.0	512.0	384.0	384.0	245	400.0	400.0	0	448.0	448.0
10	1	1	512.0	512.0	400.0	400.0	496.0	496.0	e	4084	3136	515.0	515	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	352.0	352.0	368.0	367.0	245	432.0	432.0	0	576.0	576.0
11	1	1	432.0	431.0	528.0	528.0	384.0	384.0	e	4084	2944	528.0	528	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	528.0	528.0	416.0	416.0	245	336.0	336.0	0	320.0	320.0
12	1	1	528.0	528.0	480.0	480.0	432.0	432.0	e	4084	3184	545.0	545	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	368.0	368.0	368.0	368.0	245	464.0	464.0	0	544.0	544.0
13	1	1	368.0	368.0	416.0	416.0	416.0	416.0	e	4084	3024	306.0	306	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	512.0	512.0	384.0	384.0	245	432.0	432.0	0	496.0	496.0
14	0	1						400.0	e	4084	1232	434.0	434	[3, 2, 4, 2]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B					245	368.0	368.0	0	464.0	463.0
15	1	1	496.0	496.0	416.0	416.0	560.0	560.0	e	4084	3248	548.0	548	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	384.0	384.0	416.0	416.0	245	464.0	463.0	0	512.0	512.0
16	1	1	448.0	448.0	432.0	432.0	416.0	416.0	e	4084	3120	417.0	417	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	608.0	608.0	400.0	400.0	245	448.0	447.0	0	368.0	368.0
17	1	1	448.0	448.0	400.0	400.0	496.0	496.0	e	4084	3072	517.0	517	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	480.0	480.0	400.0	399.0	245	384.0	384.0	0	464.0	464.0
18	1	1	416.0	416.0	416.0	416.0	608.0	608.0	e	4084	3328	513.0	513	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	400.0	400.0	352.0	352.0	245	480.0	480.0	0	656.0	656.0
19	1	1	384.0	383.0	592.0	592.0	432.0	432.0	e	4084	2960	532.0	532	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	352.0	352.0	448.0	447.0	245	400.0	399.0	0	352.0	352.0
20	1	1	368.0	368.0	352.0	352.0	368.0	368.0	e	4084	2640	499.0	499	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	448.0	448.0	368.0	367.0	245	400.0	400.0	0	336.0	335.0
