	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1	544.0	543.0	352.0	351.0	400.0	399.0	e	2482	2752	336.0	336	[2, 1, 4, 2, 3, 1, 4, 3]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C	352.0	351.0	352.0	351.0	248	368.0	367.0	1	384.0	383.0
1	0	1							e	2482	272	390.0	390	[1, 3]	10	[1, 4, 2, 3, 1, 3, 4, 2]	B					248			0		271.0
2	0	1	272.0	271.0	272.0	271.0	224.0	223.0	e	2482	2352	390.0	390	[1, 4, 2, 3, 1, 3, 4, 2]	10	[1, 4, 2, 3, 1, 3, 4, 2]	B	432.0	431.0	544.0	543.0	248	288.0	287.0	1	320.0	319.0
3	0	1			256.0	255.0	240.0	239.0	e	2482	1328	389.0	389	[1, 4, 2, 3, 1, 4]	10	[1, 4, 2, 3, 1, 3, 4, 2]	B				271.0	248	256.0	255.0	0	304.0	303.0
4	0	1				287.0	240.0	239.0	e	2482	1104	359.0	359	[3, 2, 4, 1, 3]	5	[3, 2, 4, 1, 2, 4, 3, 1]	A					248	240.0	239.0	0	336.0	335.0
5	0	1	352.0	351.0	272.0	271.0	352.0	351.0	e	2482	2096	389.0	389	[2, 1, 4, 2, 3, 1, 4, 3]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C	272.0	271.0	208.0	207.0	248	320.0	319.0	1	320.0	319.0
6	0	1						239.0	e	2482	816	404.0	404	[2, 1, 4, 3]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C					248	288.0	287.0	0	288.0	287.0
7	0	1		239.0	272.0	271.0	320.0	319.0	e	2482	1904	405.0	405	[2, 1, 4, 2, 3, 1, 4, 2]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C	240.0	239.0	224.0	223.0	248	320.0	319.0	0	288.0	287.0
8	1	1	64.0	63.0	336.0	335.0	192.0	191.0	e	2482	1872	404.0	404	[3, 2, 4, 1, 2, 4, 3, 1]	5	[3, 2, 4, 1, 2, 4, 3, 1]	A	320.0	319.0	320.0	319.0	248	304.0	303.0	0	336.0	335.0
9	0	1			320.0	319.0	64.0	63.0	e	2482	1216	386.0	386	[1, 4, 2, 3, 1, 4]	10	[1, 4, 2, 3, 1, 3, 4, 2]	B				191.0	248	288.0	287.0	0	352.0	351.0
