	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1							e	4034	0		448	[3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B					203			0		
1	1	1	480.0	479.0	432.0	431.0	464.0	463.0	e	4034	3168	484.0	484	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	480.0	480.0	432.0	431.0	203	448.0	447.0	0	432.0	431.0
2	1	1	480.0	479.0	433.0	432.0	496.0	495.0	e	4034	3408	567.0	567	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	496.0	495.0	495.0	495.0	203	560.0	559.0	0	448.0	447.0
3	0	1			481.0	481.0	464.0	463.0	e	4034	2927	629.0	629	[2, 1, 4, 2, 3, 1, 4]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	512.0	511.0	463.0	463.0	203	448.0	447.0	1	559.0	559.0
4	1	1	464.0	464.0	368.0	368.0	432.0	431.0	e	4034	2912	457.0	457	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	383.0	383.0	385.0	384.0	203	448.0	447.0	0	432.0	431.0
5	1	1	304.0	303.0	431.0	431.0	385.0	384.0	e	4034	3055	548.0	548	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	432.0	431.0	608.0	607.0	203	351.0	351.0	0	544.0	544.0
6	1	1	304.0	304.0	416.0	415.0	400.0	400.0	e	4034	2880	452.0	452	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	416.0	416.0	528.0	527.0	203	383.0	383.0	0	433.0	432.0
7	1	1	432.0	431.0	400.0	399.0	480.0	480.0	e	4034	2944	516.0	516	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	384.0	384.0	368.0	367.0	203	415.0	415.0	0	465.0	464.0
8	1	1	288.0	288.0	367.0	367.0	433.0	432.0	e	4034	2864	482.0	482	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	432.0	431.0	528.0	527.0	203	336.0	335.0	0	480.0	479.0
9	1	1	448.0	447.0	433.0	432.0	399.0	399.0	e	4034	3008	435.0	435	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	400.0	399.0	399.0	399.0	203	497.0	496.0	0	432.0	431.0
10	1	1	432.0	431.0	384.0	384.0	464.0	463.0	e	4034	2992	483.0	483	[4, 3, 1, 4, 2, 3, 1, 2]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	367.0	367.0	385.0	384.0	203	432.0	431.0	0	528.0	527.0
11	1	1	513.0	511.0	416.0	416.0	400.0	399.0	e	4034	2993	498.0	498	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	416.0	415.0	416.0	415.0	203	448.0	448.0	0	384.0	383.0
12	1	1	480.0	479.0	400.0	399.0	400.0	399.0	e	4034	3007	482.0	482	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	432.0	431.0	432.0	431.0	203	431.0	431.0	0	432.0	432.0
13	1	1	417.0	417.0	447.0	447.0	401.0	401.0	e	4034	2880	457.0	457	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	368.0	368.0	400.0	399.0	203	431.0	431.0	0	416.0	416.0
