	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1			496.0	495.0	608.0	608.0	e	2704	791.0	791	[3, 1, 4, 2, 1, 4]	[3, 1, 4, 2, 1, 3, 2, 4]	random				592.0	234	464.0	464.0	0	544.0	544.0
1	1	1	496.0	496.0	432.0	432.0	400.0	400.0	e	3232	463.0	463	[4, 1, 2, 3, 4, 2, 3, 1]	[4, 1, 2, 3, 4, 2, 3, 1]	random	449.0	448.0	511.0	511.0	234	496.0	496.0	0	448.0	448.0
2	1	1	383.0	383.0	544.0	544.0	480.0	480.0	e	3311	487.0	487	[1, 3, 2, 4, 1, 2, 3, 4]	[1, 3, 2, 4, 1, 2, 3, 4]	random	320.0	320.0	528.0	528.0	234	496.0	496.0	0	560.0	560.0
3	1	1	544.0	544.0	496.0	496.0	464.0	464.0	e	3616	423.0	423	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	random	560.0	560.0	576.0	576.0	234	592.0	592.0	0	384.0	384.0
4	1	1	511.0	511.0	512.0	512.0	448.0	448.0	e	3727	471.0	471	[4, 3, 1, 2, 1, 4, 2, 3]	[4, 3, 1, 2, 1, 4, 2, 3]	random	624.0	623.0	512.0	512.0	234	608.0	608.0	0	512.0	512.0
5	1	1	496.0	496.0	480.0	480.0	416.0	416.0	e	3344	471.0	471	[1, 2, 3, 4, 2, 4, 3, 1]	[1, 2, 3, 4, 2, 4, 3, 1]	random	544.0	544.0	528.0	528.0	234	368.0	368.0	0	512.0	512.0
6	1	1	448.0	448.0	480.0	480.0	416.0	416.0	e	3360	550.0	550	[1, 3, 2, 4, 1, 4, 2, 3]	[1, 3, 2, 4, 1, 4, 2, 3]	random	608.0	608.0	432.0	432.0	234	464.0	464.0	0	512.0	512.0
7	1	1	512.0	512.0	528.0	528.0	416.0	416.0	e	3392	408.0	408	[4, 2, 3, 1, 2, 1, 4, 3]	[4, 2, 3, 1, 2, 1, 4, 3]	random	496.0	496.0	512.0	512.0	234	432.0	432.0	0	496.0	496.0
8	1	1	736.0	736.0	448.0	448.0	432.0	432.0	e	3472	439.0	439	[2, 1, 3, 4, 3, 1, 4, 2]	[2, 1, 3, 4, 3, 1, 4, 2]	random	464.0	464.0	448.0	448.0	234	448.0	448.0	0	496.0	496.0
9	0	1				416.0	416.0	416.0	e	1744	391.0	391	[4, 3, 1, 2, 3]	[4, 3, 1, 2, 4, 1, 2, 3]	random					234	464.0	464.0	0	448.0	448.0
10	1	1	432.0	432.0	560.0	560.0	384.0	384.0	e	3216	494.0	494	[3, 2, 1, 4, 2, 3, 4, 1]	[3, 2, 1, 4, 2, 3, 4, 1]	random	449.0	448.0	607.0	607.0	234	384.0	384.0	0	400.0	400.0
11	0	1							e	0		487	[3]	[2, 1, 3, 4, 1, 3, 4, 2]	random					234			0		
12	1	1	512.0	512.0	432.0	432.0	336.0	336.0	e	3264	431.0	431	[1, 4, 2, 3, 2, 4, 1, 3]	[1, 4, 2, 3, 2, 4, 1, 3]	random	416.0	416.0	512.0	512.0	234	592.0	592.0	0	464.0	464.0
13	1	1	384.0	384.0	448.0	448.0	336.0	336.0	e	3200	519.0	519	[1, 4, 2, 3, 1, 4, 3, 2]	[1, 4, 2, 3, 1, 4, 3, 2]	random	672.0	672.0	448.0	448.0	234	448.0	448.0	0	464.0	464.0
14	1	1	848.0	848.0	433.0	432.0	399.0	399.0	e	3824	519.0	519	[3, 4, 1, 2, 4, 1, 3, 2]	[3, 4, 1, 2, 4, 1, 3, 2]	random	576.0	576.0	688.0	688.0	234	432.0	432.0	0	448.0	448.0
15	1	1	464.0	464.0	432.0	432.0	448.0	448.0	e	3280	615.0	615	[2, 3, 1, 4, 2, 4, 3, 1]	[2, 3, 1, 4, 2, 4, 3, 1]	random	512.0	512.0	640.0	640.0	234	384.0	384.0	0	400.0	400.0
16	1	1	416.0	416.0	528.0	528.0	416.0	415.0	e	3456	423.0	423	[4, 1, 2, 3, 2, 4, 3, 1]	[4, 1, 2, 3, 2, 4, 3, 1]	random	592.0	592.0	560.0	560.0	234	544.0	544.0	0	400.0	400.0
17	1	1	512.0	512.0	576.0	576.0	496.0	496.0	e	3760	470.0	470	[3, 4, 1, 2, 3, 1, 2, 4]	[3, 4, 1, 2, 3, 1, 2, 4]	random	784.0	784.0	496.0	496.0	234	449.0	448.0	0	447.0	447.0
18	1	1	433.0	432.0	496.0	496.0	416.0	416.0	e	3296	503.0	503	[1, 3, 4, 2, 3, 1, 4, 2]	[1, 3, 4, 2, 3, 1, 4, 2]	random	463.0	463.0	480.0	480.0	234	480.0	480.0	0	528.0	528.0
19	0	1							e	864	471.0	471	[2, 1, 4]	[2, 1, 3, 4, 2, 3, 1, 4]	random					234		463.0	0	400.0	400.0
20	1	1	496.0	496.0	544.0	544.0	384.0	384.0	e	3424	542.0	542	[3, 4, 2, 1, 3, 2, 4, 1]	[3, 4, 2, 1, 3, 2, 4, 1]	random	544.0	544.0	416.0	416.0	234	496.0	496.0	0	544.0	544.0
21	1	1	640.0	640.0	545.0	544.0	399.0	399.0	e	3696	551.0	551	[2, 1, 4, 3, 2, 4, 1, 3]	[2, 1, 4, 3, 2, 4, 1, 3]	random	448.0	448.0	656.0	656.0	234	512.0	512.0	0	496.0	496.0
22	1	1	480.0	480.0	512.0	512.0	480.0	480.0	e	3184	614.0	614	[4, 2, 3, 1, 2, 4, 3, 1]	[4, 2, 3, 1, 2, 4, 3, 1]	random	448.0	448.0	464.0	464.0	234	400.0	400.0	0	400.0	400.0
23	1	1	544.0	544.0	448.0	448.0	464.0	464.0	e	3424	630.0	630	[2, 3, 1, 4, 1, 4, 2, 3]	[2, 3, 1, 4, 1, 4, 2, 3]	random	672.0	672.0	464.0	464.0	234	448.0	448.0	0	384.0	384.0
24	1	1	480.0	479.0	496.0	496.0	448.0	448.0	e	3248	534.0	534	[2, 4, 3, 1, 4, 2, 1, 3]	[2, 4, 3, 1, 4, 2, 1, 3]	random	401.0	400.0	447.0	447.0	234	464.0	464.0	0	512.0	512.0
25	0	1							e	0		422	[3]	[4, 1, 2, 3, 4, 2, 3, 1]	random					234			0		
26	1	1	496.0	496.0	431.0	431.0	432.0	432.0	e	3312	556.0	556	[3, 1, 4, 2, 1, 2, 3, 4]	[3, 1, 4, 2, 1, 2, 3, 4]	random	512.0	512.0	577.0	576.0	234	464.0	464.0	0	400.0	400.0
27	1	1	447.0	447.0	640.0	640.0	448.0	448.0	e	3519	758.0	758	[3, 2, 4, 1, 3, 4, 2, 1]	[3, 2, 4, 1, 3, 4, 2, 1]	random	560.0	560.0	544.0	544.0	234	512.0	512.0	0	368.0	368.0
28	1	1	432.0	432.0	576.0	576.0	480.0	480.0	e	3616	470.0	470	[4, 3, 1, 2, 4, 3, 2, 1]	[4, 3, 1, 2, 4, 3, 2, 1]	random	432.0	432.0	496.0	496.0	234	576.0	576.0	0	624.0	624.0
29	1	1	512.0	512.0	704.0	704.0	512.0	512.0	e	3536	502.0	502	[3, 2, 4, 1, 4, 2, 3, 1]	[3, 2, 4, 1, 4, 2, 3, 1]	random	416.0	416.0	544.0	544.0	234	480.0	480.0	0	368.0	368.0
30	1	1	576.0	576.0	704.0	703.0	496.0	495.0	e	3952	518.0	518	[2, 4, 3, 1, 2, 4, 1, 3]	[2, 4, 3, 1, 2, 4, 1, 3]	random	560.0	560.0	593.0	592.0	234	463.0	463.0	0	560.0	560.0
31	0	1		447.0	528.0	528.0	576.0	576.0	e	3423	486.0	486	[4, 2, 1, 3, 4, 2, 1, 4]	[4, 2, 1, 3, 4, 2, 1, 3]	random	512.0	512.0	464.0	464.0	234	432.0	432.0	0	464.0	464.0
32	1	1	448.0	448.0	624.0	624.0	416.0	416.0	e	3664	610.0	610	[3, 4, 1, 2, 1, 2, 3, 4]	[3, 4, 1, 2, 1, 2, 3, 4]	random	528.0	528.0	736.0	736.0	234	416.0	416.0	0	496.0	496.0
33	1	1	400.0	400.0	464.0	464.0	432.0	432.0	e	3168	566.0	566	[3, 1, 2, 4, 2, 1, 4, 3]	[3, 1, 2, 4, 2, 1, 4, 3]	random	528.0	528.0	464.0	464.0	234	432.0	432.0	0	448.0	448.0
34	1	1	657.0	656.0	528.0	528.0	432.0	432.0	e	3600	614.0	614	[1, 4, 2, 3, 2, 1, 4, 3]	[1, 4, 2, 3, 2, 1, 4, 3]	random	527.0	527.0	560.0	560.0	234	400.0	400.0	0	496.0	496.0
35	1	1	511.0	511.0	592.0	592.0	576.0	576.0	e	4111	742.0	742	[4, 2, 3, 1, 3, 1, 2, 4]	[4, 2, 3, 1, 3, 1, 2, 4]	random	752.0	752.0	496.0	496.0	234	560.0	560.0	0	624.0	624.0
36	1	1	464.0	463.0	368.0	368.0	416.0	416.0	e	3327	534.0	534	[4, 3, 1, 2, 3, 2, 1, 4]	[4, 3, 1, 2, 3, 2, 1, 4]	random	479.0	479.0	576.0	576.0	234	592.0	592.0	0	432.0	432.0
37	1	1	464.0	464.0	400.0	400.0	400.0	400.0	e	3376	470.0	470	[4, 1, 3, 2, 3, 4, 2, 1]	[4, 1, 3, 2, 3, 4, 2, 1]	random	464.0	464.0	528.0	528.0	234	705.0	704.0	0	415.0	415.0
38	1	1	416.0	416.0	464.0	464.0	416.0	416.0	e	3184	486.0	486	[3, 4, 2, 1, 4, 1, 2, 3]	[3, 4, 2, 1, 4, 1, 2, 3]	random	465.0	464.0	479.0	479.0	234	448.0	448.0	0	496.0	496.0
39	1	1	384.0	384.0	496.0	496.0	400.0	400.0	e	3552	422.0	422	[3, 4, 1, 2, 1, 4, 3, 2]	[3, 4, 1, 2, 1, 4, 3, 2]	random	624.0	624.0	560.0	560.0	234	609.0	607.0	0	479.0	479.0
40	1	2	384.0	384.0	368.0	368.0	368.0	368.0	e	2592	444.0	444	[2, 3, 4, 1, 2, 4, 3, 1]	[2, 3, 4, 1, 2, 4, 3, 1]	random	368.0	368.0	416.0	416.0	234	336.0	336.0	0	352.0	352.0
41	1	2	416.0	416.0	432.0	432.0	384.0	384.0	e	3072	551.0	551	[3, 1, 4, 2, 1, 4, 3, 2]	[3, 1, 4, 2, 1, 4, 3, 2]	random	512.0	512.0	464.0	464.0	234	480.0	480.0	0	384.0	384.0
42	1	2	400.0	400.0	496.0	496.0	400.0	400.0	e	3408	486.0	486	[4, 1, 3, 2, 1, 2, 3, 4]	[4, 1, 3, 2, 1, 2, 3, 4]	random	400.0	400.0	608.0	608.0	234	496.0	496.0	0	608.0	608.0
43	1	2	416.0	416.0	432.0	432.0	384.0	384.0	e	3088	502.0	502	[2, 1, 3, 4, 2, 1, 4, 3]	[2, 1, 3, 4, 2, 1, 4, 3]	random	480.0	480.0	464.0	464.0	234	464.0	464.0	0	448.0	448.0
44	1	2	576.0	576.0	720.0	720.0	304.0	304.0	e	3584	518.0	518	[4, 3, 2, 1, 2, 3, 1, 4]	[4, 3, 2, 1, 2, 3, 1, 4]	random	592.0	592.0	448.0	448.0	234	336.0	336.0	0	608.0	608.0
45	0	2							e	368	486.0	486	[2, 3]	[2, 4, 3, 1, 4, 2, 1, 3]	random					234			0		368.0
46	1	2	480.0	480.0	480.0	480.0	464.0	464.0	e	3392	460.0	460	[1, 3, 4, 2, 3, 1, 4, 2]	[1, 3, 4, 2, 3, 1, 4, 2]	random	480.0	480.0	448.0	448.0	234	464.0	464.0	0	576.0	576.0
47	1	2	576.0	576.0	496.0	496.0	432.0	432.0	e	3440	470.0	470	[2, 4, 1, 3, 4, 1, 3, 2]	[2, 4, 1, 3, 4, 1, 3, 2]	random	640.0	640.0	432.0	432.0	234	448.0	448.0	0	416.0	416.0
48	0	2							e	944	488.0	488	[3, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	random					234		464.0	0	480.0	480.0
49	1	2	465.0	464.0	432.0	432.0	384.0	384.0	e	3152	510.0	510	[1, 4, 3, 2, 1, 3, 2, 4]	[1, 4, 3, 2, 1, 3, 2, 4]	random	527.0	527.0	560.0	560.0	234	368.0	368.0	0	416.0	416.0
50	0	2							e	0		438	[3]	[2, 1, 3, 4, 2, 1, 3, 4]	random					234			0		
51	1	2	528.0	528.0	448.0	448.0	464.0	464.0	e	3344	641.0	641	[4, 2, 1, 3, 4, 2, 3, 1]	[4, 2, 1, 3, 4, 2, 3, 1]	random	464.0	464.0	464.0	464.0	234	464.0	464.0	0	512.0	512.0
52	0	2						384.0	e	1248	599.0	599	[3, 1, 2, 3]	[3, 1, 2, 4, 1, 3, 4, 2]	random					234	497.0	496.0	0	367.0	367.0
53	1	2	561.0	560.0	576.0	576.0	448.0	448.0	e	3408	731.0	731	[2, 3, 4, 1, 4, 2, 1, 3]	[2, 3, 4, 1, 4, 2, 1, 3]	random	463.0	463.0	512.0	512.0	234	464.0	464.0	0	384.0	384.0
54	1	2	561.0	560.0	480.0	480.0	448.0	448.0	e	3456	520.0	520	[3, 1, 4, 2, 1, 3, 2, 4]	[3, 1, 4, 2, 1, 3, 2, 4]	random	479.0	479.0	480.0	480.0	234	528.0	528.0	0	480.0	480.0
55	1	2	512.0	512.0	481.0	480.0	383.0	383.0	e	3264	598.0	598	[1, 4, 2, 3, 4, 2, 3, 1]	[1, 4, 2, 3, 4, 2, 3, 1]	random	593.0	592.0	463.0	463.0	234	464.0	464.0	0	368.0	368.0
56	1	2	496.0	496.0	624.0	624.0	624.0	624.0	e	3728	550.0	550	[4, 3, 1, 2, 1, 3, 2, 4]	[4, 3, 1, 2, 1, 3, 2, 4]	random	528.0	528.0	480.0	480.0	234	480.0	480.0	0	496.0	496.0
57	1	2	465.0	464.0	481.0	480.0	415.0	415.0	e	3296	549.0	549	[3, 1, 4, 2, 1, 3, 2, 4]	[3, 1, 4, 2, 1, 3, 2, 4]	random	432.0	431.0	543.0	543.0	234	544.0	544.0	0	416.0	416.0
58	1	2	384.0	384.0	687.0	687.0	448.0	448.0	e	3488	517.0	517	[2, 4, 1, 3, 1, 4, 2, 3]	[2, 4, 1, 3, 1, 4, 2, 3]	random	513.0	512.0	496.0	495.0	234	465.0	464.0	0	495.0	495.0
59	1	2	464.0	464.0	432.0	432.0	592.0	592.0	e	3328	759.0	759	[2, 4, 1, 3, 1, 3, 4, 2]	[2, 4, 1, 3, 1, 3, 4, 2]	random	512.0	512.0	448.0	448.0	234	496.0	496.0	0	384.0	384.0
60	1	2	624.0	624.0	768.0	768.0	640.0	640.0	e	4288	714.0	714	[1, 2, 4, 3, 2, 3, 1, 4]	[1, 2, 4, 3, 2, 3, 1, 4]	random	512.0	512.0	560.0	560.0	234	528.0	528.0	0	656.0	656.0
61	0	2						431.0	e	1263	503.0	503	[2, 3, 4, 2]	[2, 3, 4, 1, 4, 1, 3, 2]	random					234	417.0	416.0	0	415.0	415.0
62	1	2	368.0	368.0	495.0	495.0	400.0	400.0	e	2976	572.0	572	[1, 2, 3, 4, 1, 2, 3, 4]	[1, 2, 3, 4, 1, 2, 3, 4]	random	417.0	416.0	496.0	495.0	234	368.0	368.0	0	432.0	432.0
63	1	2	433.0	432.0	625.0	624.0	384.0	383.0	e	3568	565.0	565	[2, 1, 4, 3, 4, 2, 3, 1]	[2, 1, 4, 3, 4, 2, 3, 1]	random	527.0	527.0	560.0	560.0	234	543.0	543.0	0	496.0	496.0
64	1	2	496.0	496.0	672.0	672.0	496.0	496.0	e	3456	489.0	489	[4, 3, 1, 2, 1, 4, 3, 2]	[4, 3, 1, 2, 1, 4, 3, 2]	random	384.0	384.0	496.0	496.0	234	529.0	528.0	0	383.0	383.0
