	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	336.0	335.0	480.0	479.0	320.0	320.0	e	2368	379.0	379	[3, 2, 1, 4, 1, 4, 2, 3]	[3, 2, 1, 4, 1, 4, 2, 3]	random	304.0	304.0	368.0	367.0	213	272.0	272.0	0	288.0	288.0
1	1	1	368.0	367.0	304.0	304.0	288.0	288.0	e	2368	342.0	342	[2, 4, 3, 1, 2, 3, 1, 4]	[2, 4, 3, 1, 2, 3, 1, 4]	random	336.0	336.0	336.0	335.0	213	416.0	416.0	0	320.0	320.0
2	1	1	352.0	351.0	271.0	271.0	304.0	303.0	e	2496	327.0	327	[4, 1, 3, 2, 1, 4, 2, 3]	[4, 1, 3, 2, 1, 4, 2, 3]	random	320.0	320.0	401.0	400.0	213	576.0	576.0	0	272.0	271.0
3	1	1	288.0	288.0	320.0	319.0	272.0	272.0	e	2368	374.0	374	[4, 1, 3, 2, 4, 2, 1, 3]	[4, 1, 3, 2, 4, 2, 1, 3]	random	496.0	496.0	400.0	400.0	213	320.0	319.0	0	272.0	272.0
4	0	1							e	0		375	[4]	[3, 1, 4, 2, 4, 1, 3, 2]	random					213			0		
5	0	1			448.0	448.0	304.0	303.0	e	1984	366.0	366	[3, 1, 4, 2, 4, 3, 2]	[3, 1, 4, 2, 4, 3, 1, 2]	random		208.0	400.0	400.0	213	304.0	304.0	0	320.0	319.0
6	1	1	304.0	304.0	384.0	384.0	336.0	335.0	e	2464	366.0	366	[3, 2, 4, 1, 4, 1, 3, 2]	[3, 2, 4, 1, 4, 1, 3, 2]	random	383.0	383.0	369.0	369.0	213	368.0	368.0	0	320.0	320.0
7	0	1							e	336	407.0	407	[1, 3]	[1, 2, 4, 3, 1, 3, 4, 2]	random					213			0		335.0
8	1	1	416.0	416.0	336.0	336.0	352.0	351.0	e	2576	350.0	350	[3, 4, 1, 2, 3, 2, 1, 4]	[3, 4, 1, 2, 3, 2, 1, 4]	random	368.0	368.0	384.0	384.0	213	304.0	304.0	0	416.0	416.0
9	0	1				432.0	288.0	288.0	e	1488	310.0	310	[2, 4, 3, 1, 4]	[2, 4, 3, 1, 3, 4, 1, 2]	random					213	400.0	400.0	0	368.0	367.0
10	0	1							e	0		429	[2]	[3, 1, 2, 4, 1, 4, 2, 3]	random					213			0		
11	1	1	304.0	303.0	464.0	463.0	320.0	320.0	e	2480	379.0	379	[2, 4, 1, 3, 4, 1, 2, 3]	[2, 4, 1, 3, 4, 1, 2, 3]	random	368.0	368.0	368.0	367.0	213	320.0	320.0	0	336.0	335.0
12	1	1	144.0	144.0	512.0	512.0	272.0	271.0	e	2336	374.0	374	[2, 1, 3, 4, 3, 2, 4, 1]	[2, 1, 3, 4, 3, 2, 4, 1]	random	352.0	351.0	352.0	352.0	213	352.0	351.0	0	352.0	352.0
13	1	1	95.0	95.0	480.0	480.0	112.0	112.0	e	2335	374.0	374	[1, 2, 4, 3, 1, 4, 3, 2]	[1, 2, 4, 3, 1, 4, 3, 2]	random	416.0	415.0	432.0	432.0	213	432.0	432.0	0	368.0	367.0
14	1	1	112.0	112.0	544.0	544.0	320.0	319.0	e	2528	359.0	359	[1, 3, 2, 4, 3, 2, 4, 1]	[1, 3, 2, 4, 3, 2, 4, 1]	random	384.0	383.0	448.0	448.0	213	336.0	335.0	0	384.0	384.0
15	1	1	96.0	96.0	528.0	527.0	176.0	175.0	e	2224	344.0	344	[2, 3, 1, 4, 2, 4, 3, 1]	[2, 3, 1, 4, 2, 4, 3, 1]	random	384.0	384.0	352.0	352.0	213	336.0	336.0	0	352.0	351.0
16	0	1						319.0	e	1056	375.0	375	[4, 1, 2, 2]	[4, 1, 2, 3, 1, 3, 4, 2]	random					213	336.0	336.0	0	400.0	399.0
17	1	1	176.0	176.0	496.0	495.0	272.0	271.0	e	2432	365.0	365	[1, 4, 3, 2, 1, 4, 3, 2]	[1, 4, 3, 2, 1, 4, 3, 2]	random	368.0	367.0	400.0	399.0	213	368.0	368.0	0	352.0	351.0
18	0	1				544.0	272.0	271.0	e	1600	389.0	389	[2, 1, 4, 3, 2]	[2, 1, 4, 3, 1, 4, 2, 3]	random					213	384.0	384.0	0	400.0	400.0
19	0	1							e	272	397.0	397	[4, 1]	[4, 2, 3, 1, 3, 1, 4, 2]	random					213			0		272.0
20	0	1			528.0	527.0	272.0	271.0	e	2384	348.0	348	[4, 1, 3, 2, 1, 2, 2]	[4, 1, 3, 2, 1, 2, 3, 4]	random		368.0	464.0	464.0	213	352.0	352.0	0	400.0	400.0
21	1	1	96.0	96.0	496.0	495.0	176.0	175.0	e	2432	285.0	285	[1, 2, 4, 3, 2, 1, 4, 3]	[1, 2, 4, 3, 2, 1, 4, 3]	random	432.0	432.0	400.0	400.0	213	464.0	464.0	0	368.0	367.0
22	1	1	80.0	80.0	800.0	799.0	96.0	95.0	e	2528	390.0	390	[1, 4, 2, 3, 2, 3, 1, 4]	[1, 4, 2, 3, 2, 3, 1, 4]	random	352.0	351.0	416.0	416.0	213	384.0	384.0	0	400.0	399.0
23	1	1	64.0	63.0	528.0	528.0	80.0	80.0	e	2352	374.0	374	[1, 4, 3, 2, 1, 2, 4, 3]	[1, 4, 3, 2, 1, 2, 4, 3]	random	448.0	447.0	432.0	431.0	213	448.0	448.0	0	352.0	352.0
24	0	1							e	784	406.0	406	[3, 4, 1]	[3, 4, 2, 1, 3, 2, 4, 1]	random					213		399.0	0	384.0	384.0
25	1	1	128.0	127.0	448.0	447.0	128.0	128.0	e	2304	331.0	331	[1, 2, 3, 4, 1, 4, 3, 2]	[1, 2, 3, 4, 1, 4, 3, 2]	random	320.0	319.0	544.0	544.0	213	368.0	368.0	0	368.0	368.0
26	1	1	64.0	63.0	544.0	543.0	96.0	96.0	e	2224	342.0	342	[1, 3, 4, 2, 1, 3, 2, 4]	[1, 3, 4, 2, 1, 3, 2, 4]	random	352.0	352.0	416.0	416.0	213	368.0	368.0	0	384.0	383.0
27	0	1							e	384	374.0	374	[4, 2]	[4, 3, 2, 1, 3, 1, 4, 2]	random					213			0		383.0
28	1	1	48.0	47.0	784.0	784.0	96.0	95.0	e	2432	379.0	379	[2, 1, 4, 3, 1, 3, 2, 4]	[2, 1, 4, 3, 1, 3, 2, 4]	random	336.0	336.0	416.0	416.0	213	384.0	384.0	0	368.0	368.0
29	1	1	96.0	96.0	528.0	527.0	64.0	63.0	e	2144	374.0	374	[3, 2, 1, 4, 2, 3, 4, 1]	[3, 2, 1, 4, 2, 3, 4, 1]	random	352.0	351.0	384.0	383.0	213	384.0	383.0	0	336.0	335.0
30	0	1				496.0	320.0	319.0	e	1488	390.0	390	[3, 4, 1, 2, 2]	[3, 4, 1, 2, 3, 2, 4, 1]	random					213	336.0	336.0	0	336.0	335.0
31	0	1						79.0	e	783	333.0	333	[2, 4, 3, 2]	[2, 4, 3, 1, 3, 4, 1, 2]	random					213	384.0	384.0	0	319.0	319.0
32	1	1	80.0	80.0	496.0	496.0	176.0	176.0	e	2224	379.0	379	[1, 3, 4, 2, 4, 3, 1, 2]	[1, 3, 4, 2, 4, 3, 1, 2]	random	368.0	368.0	432.0	432.0	213	352.0	351.0	0	320.0	319.0
33	1	1	160.0	159.0	544.0	544.0	192.0	192.0	e	2288	342.0	342	[4, 1, 3, 2, 3, 4, 2, 1]	[4, 1, 3, 2, 3, 4, 2, 1]	random	368.0	368.0	304.0	304.0	213	336.0	335.0	0	384.0	384.0
34	1	1	256.0	255.0	544.0	543.0	144.0	143.0	e	2656	390.0	390	[4, 3, 1, 2, 3, 1, 4, 2]	[4, 3, 1, 2, 3, 1, 4, 2]	random	368.0	368.0	576.0	575.0	213	336.0	335.0	0	432.0	432.0
35	0	1		63.0	592.0	592.0	64.0	64.0	e	2240	374.0	374	[3, 1, 2, 4, 3, 2, 1, 3]	[3, 1, 2, 4, 3, 2, 1, 4]	random	416.0	415.0	384.0	384.0	213	336.0	335.0	0	384.0	383.0
36	0	1			592.0	591.0	112.0	112.0	e	1808	348.0	348	[1, 2, 3, 4, 3, 2]	[1, 2, 3, 4, 3, 1, 2, 4]	random				352.0	213	352.0	352.0	0	400.0	399.0
37	1	1	112.0	112.0	576.0	576.0	112.0	112.0	e	2288	378.0	378	[3, 2, 4, 1, 3, 2, 4, 1]	[3, 2, 4, 1, 3, 2, 4, 1]	random	368.0	367.0	400.0	399.0	213	384.0	384.0	0	336.0	335.0
38	0	1						64.0	e	896	358.0	358	[4, 3, 1, 3]	[4, 3, 1, 2, 1, 2, 3, 4]	random					213	432.0	431.0	0	400.0	400.0
39	1	1	128.0	127.0	624.0	623.0	128.0	127.0	e	2352	366.0	366	[4, 1, 3, 2, 3, 4, 1, 2]	[4, 1, 3, 2, 3, 4, 1, 2]	random	400.0	399.0	368.0	367.0	213	368.0	367.0	0	336.0	335.0
40	1	2	160.0	159.0	528.0	528.0	224.0	223.0	e	2432	362.0	362	[1, 4, 2, 3, 4, 2, 3, 1]	[1, 4, 2, 3, 4, 2, 3, 1]	random	352.0	351.0	448.0	447.0	213	400.0	399.0	0	320.0	320.0
41	1	2	160.0	160.0	400.0	399.0	256.0	255.0	e	2480	357.0	357	[4, 2, 1, 3, 4, 1, 2, 3]	[4, 2, 1, 3, 4, 1, 2, 3]	random	352.0	351.0	464.0	463.0	213	368.0	367.0	0	480.0	479.0
42	1	2	96.0	96.0	656.0	655.0	32.0	32.0	e	2224	389.0	389	[3, 2, 1, 4, 2, 3, 4, 1]	[3, 2, 1, 4, 2, 3, 4, 1]	random	336.0	335.0	416.0	416.0	213	352.0	351.0	0	336.0	336.0
43	1	2	48.0	48.0	641.0	640.0	64.0	63.0	e	2400	374.0	374	[4, 2, 1, 3, 2, 1, 3, 4]	[4, 2, 1, 3, 2, 1, 3, 4]	random	400.0	400.0	431.0	431.0	213	464.0	464.0	0	352.0	352.0
44	1	2	128.0	127.0	544.0	543.0	96.0	95.0	e	2416	373.0	373	[2, 3, 4, 1, 4, 3, 2, 1]	[2, 3, 4, 1, 4, 3, 2, 1]	random	368.0	367.0	544.0	543.0	213	368.0	367.0	0	368.0	368.0
45	1	2	80.0	80.0	688.0	687.0	80.0	79.0	e	2464	341.0	341	[4, 1, 3, 2, 3, 1, 4, 2]	[4, 1, 3, 2, 3, 1, 4, 2]	random	384.0	383.0	384.0	384.0	213	416.0	416.0	0	432.0	432.0
46	1	2	112.0	112.0	576.0	575.0	272.0	272.0	e	2736	309.0	309	[1, 4, 3, 2, 3, 1, 2, 4]	[1, 4, 3, 2, 3, 1, 2, 4]	random	384.0	384.0	528.0	528.0	213	416.0	416.0	0	448.0	447.0
47	1	2	80.0	80.0	496.0	496.0	112.0	111.0	e	2224	341.0	341	[2, 1, 3, 4, 2, 1, 4, 3]	[2, 1, 3, 4, 2, 1, 4, 3]	random	383.0	383.0	385.0	384.0	213	368.0	368.0	0	400.0	400.0
48	1	2	48.0	48.0	560.0	560.0	112.0	111.0	e	2208	342.0	342	[4, 3, 2, 1, 2, 1, 3, 4]	[4, 3, 2, 1, 2, 1, 3, 4]	random	400.0	399.0	336.0	335.0	213	336.0	335.0	0	416.0	416.0
49	1	2	192.0	191.0	496.0	495.0	128.0	127.0	e	2320	357.0	357	[2, 4, 3, 1, 3, 4, 2, 1]	[2, 4, 3, 1, 3, 4, 2, 1]	random	384.0	383.0	368.0	367.0	213	384.0	383.0	0	368.0	367.0
50	0	2				495.0	144.0	144.0	e	1392	373.0	373	[1, 2, 3, 4, 4]	[1, 2, 3, 4, 3, 1, 4, 2]	random					213	368.0	367.0	0	384.0	383.0
51	1	2	96.0	95.0	496.0	496.0	64.0	64.0	e	2080	346.0	346	[4, 2, 3, 1, 3, 2, 4, 1]	[4, 2, 3, 1, 3, 2, 4, 1]	random	368.0	367.0	368.0	367.0	213	336.0	335.0	0	352.0	351.0
52	1	2	80.0	79.0	560.0	559.0	96.0	95.0	e	2240	341.0	341	[3, 2, 4, 1, 2, 1, 3, 4]	[3, 2, 4, 1, 2, 1, 3, 4]	random	416.0	416.0	352.0	351.0	213	384.0	383.0	0	352.0	352.0
53	1	2	96.0	95.0	512.0	511.0	160.0	160.0	e	2320	373.0	373	[4, 2, 3, 1, 4, 2, 3, 1]	[4, 2, 3, 1, 4, 2, 3, 1]	random	368.0	367.0	480.0	480.0	213	320.0	320.0	0	384.0	384.0
54	0	2							e	928	373.0	373	[4, 1, 3]	[4, 1, 2, 3, 4, 1, 2, 3]	random					213		480.0	0	448.0	448.0
55	1	2	192.0	191.0	528.0	528.0	288.0	287.0	e	2656	330.0	330	[3, 1, 4, 2, 3, 4, 2, 1]	[3, 1, 4, 2, 3, 4, 2, 1]	random	336.0	336.0	384.0	384.0	213	544.0	543.0	0	384.0	383.0
56	0	2							e	0		437	[2]	[1, 3, 2, 4, 1, 3, 4, 2]	random					213			0		
57	1	2	80.0	80.0	560.0	560.0	112.0	112.0	e	2304	521.0	521	[2, 1, 4, 3, 2, 3, 4, 1]	[2, 1, 4, 3, 2, 3, 4, 1]	random	336.0	335.0	400.0	399.0	213	448.0	447.0	0	368.0	368.0
