	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	512.0	511.0	352.0	351.0	448.0	447.0	e	3939	3008	416.0	416	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	448.0	447.0	368.0	367.0	242	464.0	463.0	0	416.0	415.0
1	0	1							e	3939	0		433	[4]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C					242			0		
2	1	1	448.0	447.0	384.0	383.0	544.0	543.0	e	3939	3104	565.0	565	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	432.0	431.0	400.0	399.0	242	480.0	479.0	0	416.0	415.0
3	0	1			560.0	559.0	496.0	495.0	e	3939	2880	624.0	624	[2, 1, 4, 2, 3, 1, 4]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	480.0	479.0	400.0	399.0	242	528.0	527.0	1	416.0	415.0
4	1	1	400.0	399.0	544.0	543.0	512.0	511.0	e	3939	3040	685.0	685	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	416.0	415.0	368.0	367.0	242	416.0	415.0	0	384.0	383.0
5	0	1		399.0	368.0	367.0	480.0	479.0	e	3939	3088	465.0	465	[3, 2, 4, 1, 2, 4, 3, 2]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	400.0	399.0	608.0	607.0	242	512.0	511.0	0	320.0	319.0
6	1	1	496.0	495.0	416.0	415.0	400.0	399.0	e	3939	3008	516.0	516	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	400.0	399.0	496.0	495.0	242	496.0	495.0	0	304.0	303.0
7	1	1	544.0	543.0	624.0	623.0	464.0	463.0	e	3939	3248	449.0	449	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	384.0	383.0	384.0	383.0	242	496.0	495.0	0	352.0	351.0
8	1	1	480.0	479.0	368.0	367.0	512.0	511.0	e	3939	3008	499.0	499	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	416.0	415.0	416.0	415.0	242	480.0	479.0	0	336.0	335.0
9	1	1	528.0	527.0	480.0	479.0	448.0	447.0	e	3939	3008	369.0	369	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	400.0	399.0	352.0	351.0	242	416.0	415.0	0	384.0	383.0
10	1	1	592.0	591.0	352.0	351.0	576.0	575.0	e	3939	3024	577.0	577	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	352.0	351.0	352.0	351.0	242	384.0	383.0	0	416.0	415.0
11	1	1	528.0	527.0	497.0	495.0	480.0	479.0	e	3939	3328	320.0	320	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	384.0	383.0	335.0	335.0	242	448.0	447.0	0	656.0	655.0
12	1	1	496.0	495.0	400.0	399.0	560.0	559.0	e	3939	2896	370.0	370	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	368.0	367.0	272.0	271.0	242	352.0	351.0	0	448.0	447.0
13	1	1	656.0	655.0	320.0	319.0	528.0	527.0	e	3939	2896	371.0	371	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	368.0	367.0	224.0	223.0	242	368.0	367.0	0	432.0	431.0
14	1	1	512.0	511.0	320.0	319.0	432.0	431.0	e	3939	3168	624.0	624	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	496.0	495.0	560.0	559.0	242	464.0	463.0	0	384.0	383.0
15	1	1	448.0	447.0	400.0	399.0	336.0	335.0	e	3939	2928	593.0	593	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	432.0	431.0	512.0	511.0	242	496.0	495.0	0	304.0	303.0
16	1	1	416.0	415.0	384.0	383.0	432.0	431.0	e	3939	2960	480.0	480	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	384.0	383.0	528.0	527.0	242	512.0	511.0	0	304.0	303.0
17	0	1							e	3939	528	449.0	449	[4, 3, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B					242		207.0	0	320.0	319.0
18	1	1	560.0	559.0	528.0	527.0	512.0	511.0	e	3939	3264	324.0	324	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	384.0	383.0	336.0	335.0	242	448.0	447.0	0	496.0	495.0
19	1	1	496.0	495.0	592.0	591.0	448.0	447.0	e	3939	3040	464.0	464	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	400.0	399.0	336.0	335.0	242	368.0	367.0	0	400.0	399.0
20	1	1	480.0	479.0	512.0	511.0	448.0	447.0	e	3939	3104	384.0	384	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	352.0	351.0	384.0	383.0	242	368.0	367.0	0	559.0	559.0
21	0	1							e	3939	832	367.0	367	[4, 3, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B					242		319.0	0	512.0	511.0
22	1	1	480.0	479.0	464.0	463.0	496.0	495.0	e	3939	2496	321.0	321	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	320.0	319.0	240.0	239.0	242	272.0	271.0	0	224.0	223.0
23	1	1	400.0	399.0	368.0	367.0	416.0	415.0	e	3939	2976	624.0	624	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	416.0	415.0	432.0	431.0	242	528.0	527.0	0	416.0	415.0
24	1	1	432.0	431.0	368.0	367.0	367.0	367.0	e	3939	2928	654.0	654	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	528.0	527.0	496.0	495.0	242	449.0	447.0	0	288.0	287.0
