	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1		528.0	464.0	464.0	337.0	336.0	e	2976	523.0	523	[4, 1, 2, 3, 1, 2, 4, 4]	[4, 1, 2, 3, 1, 2, 4, 3]	random	416.0	416.0	416.0	416.0	243	383.0	383.0	0	432.0	432.0
1	1	1	463.0	463.0	481.0	480.0	431.0	431.0	e	2943	511.0	511	[2, 1, 4, 3, 1, 2, 4, 3]	[2, 1, 4, 3, 1, 2, 4, 3]	random	417.0	416.0	399.0	399.0	243	352.0	352.0	0	400.0	400.0
2	1	1	369.0	368.0	369.0	369.0	367.0	367.0	e	2512	455.0	455	[2, 1, 4, 3, 2, 1, 4, 3]	[2, 1, 4, 3, 2, 1, 4, 3]	random	335.0	335.0	352.0	352.0	243	337.0	336.0	0	383.0	383.0
3	0	1							e	881	518.0	518	[3, 4, 3]	[3, 4, 2, 1, 4, 3, 2, 1]	random					243		384.0	0	497.0	496.0
4	0	1						335.0	e	1119	382.0	382	[2, 4, 1, 4]	[2, 4, 1, 3, 4, 1, 2, 3]	random					243	431.0	431.0	0	352.0	352.0
5	1	1	384.0	384.0	465.0	464.0	463.0	463.0	e	3184	510.0	510	[3, 1, 4, 2, 1, 2, 4, 3]	[3, 1, 4, 2, 1, 2, 4, 3]	random	513.0	512.0	543.0	543.0	243	336.0	336.0	0	480.0	480.0
6	1	1	480.0	480.0	912.0	912.0	353.0	352.0	e	3424	455.0	455	[4, 3, 2, 1, 3, 1, 4, 2]	[4, 3, 2, 1, 3, 1, 4, 2]	random	368.0	368.0	592.0	592.0	243	336.0	335.0	0	383.0	383.0
7	1	1	384.0	383.0	319.0	319.0	321.0	320.0	e	2816	436.0	436	[4, 2, 3, 1, 4, 3, 2, 1]	[4, 2, 3, 1, 4, 3, 2, 1]	random	303.0	303.0	385.0	384.0	243	543.0	543.0	0	561.0	560.0
8	1	1	431.0	431.0	576.0	575.0	351.0	351.0	e	3376	423.0	423	[1, 3, 2, 4, 3, 2, 4, 1]	[1, 3, 2, 4, 3, 2, 4, 1]	random	353.0	352.0	368.0	367.0	243	608.0	608.0	0	689.0	688.0
9	1	1	383.0	383.0	320.0	319.0	352.0	351.0	e	2527	519.0	519	[3, 4, 1, 2, 3, 4, 1, 2]	[3, 4, 1, 2, 3, 4, 1, 2]	random	368.0	368.0	353.0	352.0	243	352.0	351.0	0	399.0	399.0
10	0	1			384.0	384.0	385.0	384.0	e	2433	374.0	374	[4, 3, 1, 2, 4, 2, 4]	[4, 3, 1, 2, 4, 2, 3, 1]	random		480.0	351.0	350.0	243	495.0	495.0	0	337.0	336.0
11	1	1	560.0	559.0	688.0	688.0	416.0	416.0	e	3183	397.0	397	[4, 2, 3, 1, 3, 2, 4, 1]	[4, 2, 3, 1, 3, 2, 4, 1]	random	400.0	399.0	383.0	383.0	243	336.0	336.0	0	400.0	400.0
12	0	1			353.0	352.0	496.0	495.0	e	2303	438.0	438	[4, 3, 2, 1, 4, 3, 2]	[4, 3, 2, 1, 4, 3, 1, 2]	random		335.0	368.0	368.0	243	336.0	335.0	0	415.0	415.0
13	1	1	352.0	352.0	399.0	399.0	417.0	416.0	e	3057	493.0	493	[4, 1, 3, 2, 1, 2, 4, 3]	[4, 1, 3, 2, 1, 2, 4, 3]	random	449.0	448.0	560.0	559.0	243	576.0	575.0	0	304.0	303.0
14	1	1	559.0	559.0	352.0	351.0	320.0	319.0	e	2928	501.0	501	[1, 4, 3, 2, 4, 2, 1, 3]	[1, 4, 3, 2, 4, 2, 1, 3]	random	432.0	432.0	497.0	497.0	243	367.0	367.0	0	401.0	400.0
15	1	1	432.0	432.0	400.0	399.0	639.0	639.0	e	3360	503.0	503	[2, 4, 1, 3, 2, 3, 4, 1]	[2, 4, 1, 3, 2, 3, 4, 1]	random	401.0	400.0	544.0	543.0	243	513.0	512.0	0	431.0	431.0
16	1	1	352.0	351.0	512.0	511.0	336.0	335.0	e	2767	534.0	534	[1, 2, 4, 3, 1, 2, 3, 4]	[1, 2, 4, 3, 1, 2, 3, 4]	random	384.0	383.0	384.0	383.0	243	399.0	399.0	0	400.0	400.0
17	1	1	512.0	511.0	481.0	480.0	416.0	416.0	e	3503	534.0	534	[4, 1, 3, 2, 4, 1, 3, 2]	[4, 1, 3, 2, 4, 1, 3, 2]	random	528.0	527.0	399.0	399.0	243	704.0	703.0	0	463.0	463.0
18	0	1		320.0	512.0	512.0	368.0	368.0	e	3216	486.0	486	[1, 2, 4, 3, 4, 2, 1, 4]	[1, 2, 4, 3, 4, 2, 1, 3]	random	448.0	447.0	703.0	703.0	243	432.0	432.0	0	432.0	432.0
