	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	432.0	432.0	432.0	432.0	417.0	416.0	e	3216	555.0	555	[4, 1, 3, 2, 1, 4, 2, 3]	[4, 1, 3, 2, 1, 4, 2, 3]	random	496.0	496.0	464.0	464.0	252	479.0	479.0	0	496.0	496.0
1	1	1	448.0	448.0	432.0	432.0	384.0	384.0	e	2944	486.0	486	[4, 1, 2, 3, 1, 2, 4, 3]	[4, 1, 2, 3, 1, 2, 4, 3]	random	432.0	432.0	464.0	464.0	252	384.0	384.0	0	400.0	400.0
2	1	1	464.0	464.0	400.0	400.0	384.0	384.0	e	3008	438.0	438	[4, 3, 1, 2, 1, 2, 4, 3]	[4, 3, 1, 2, 1, 2, 4, 3]	random	448.0	448.0	384.0	384.0	252	448.0	448.0	0	480.0	480.0
3	1	1	369.0	368.0	432.0	432.0	384.0	384.0	e	2800	504.0	504	[3, 1, 4, 2, 3, 4, 1, 2]	[3, 1, 4, 2, 3, 4, 1, 2]	random	383.0	383.0	400.0	400.0	252	416.0	416.0	0	416.0	416.0
4	1	1	368.0	368.0	512.0	512.0	384.0	384.0	e	2864	358.0	358	[2, 4, 3, 1, 3, 2, 4, 1]	[2, 4, 3, 1, 3, 2, 4, 1]	random	336.0	336.0	368.0	368.0	252	480.0	480.0	0	416.0	416.0
5	0	1							e	0		486	[3]	[2, 1, 4, 3, 4, 3, 2, 1]	random					252			0		
6	1	1	384.0	384.0	384.0	384.0	368.0	368.0	e	2704	461.0	461	[2, 4, 1, 3, 2, 1, 3, 4]	[2, 4, 1, 3, 2, 1, 3, 4]	random	432.0	432.0	352.0	352.0	252	352.0	352.0	0	432.0	432.0
7	1	1	336.0	336.0	432.0	432.0	400.0	400.0	e	2768	710.0	710	[3, 1, 2, 4, 1, 2, 3, 4]	[3, 1, 2, 4, 1, 2, 3, 4]	random	352.0	352.0	512.0	512.0	252	352.0	352.0	0	384.0	384.0
8	1	1	352.0	352.0	432.0	432.0	368.0	368.0	e	3008	470.0	470	[2, 4, 3, 1, 4, 1, 3, 2]	[2, 4, 3, 1, 4, 1, 3, 2]	random	464.0	464.0	480.0	480.0	252	496.0	496.0	0	416.0	416.0
9	0	1				352.0	368.0	368.0	e	1456	438.0	438	[3, 1, 2, 4, 3]	[3, 1, 2, 4, 2, 1, 4, 3]	random					252	368.0	368.0	0	368.0	368.0
10	1	1	336.0	336.0	369.0	368.0	383.0	383.0	e	2880	446.0	446	[4, 2, 1, 3, 1, 3, 2, 4]	[4, 2, 1, 3, 1, 3, 2, 4]	random	464.0	464.0	352.0	352.0	252	464.0	464.0	0	512.0	512.0
11	1	1	400.0	400.0	352.0	352.0	352.0	352.0	e	2608	694.0	694	[3, 1, 4, 2, 3, 1, 4, 2]	[3, 1, 4, 2, 3, 1, 4, 2]	random	384.0	384.0	400.0	400.0	252	352.0	352.0	0	368.0	368.0
12	1	1	368.0	368.0	480.0	480.0	368.0	368.0	e	3136	502.0	502	[3, 4, 2, 1, 2, 4, 3, 1]	[3, 4, 2, 1, 2, 4, 3, 1]	random	480.0	480.0	448.0	448.0	252	544.0	544.0	0	448.0	448.0
13	1	1	464.0	464.0	384.0	384.0	384.0	384.0	e	2848	453.0	453	[3, 2, 1, 4, 3, 1, 2, 4]	[3, 2, 1, 4, 3, 1, 2, 4]	random	352.0	352.0	464.0	464.0	252	368.0	368.0	0	432.0	432.0
