	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	416.0	416.0	464.0	464.0	496.0	496.0	e	3284	2672	465.0	465	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	320.0	320.0	272.0	272.0	225	336.0	336.0	0	368.0	368.0
1	1	1	240.0	240.0	336.0	336.0	256.0	256.0	e	3284	2672	339.0	339	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	656.0	656.0	464.0	464.0	225	464.0	464.0	0	256.0	256.0
2	1	1	384.0	384.0	304.0	304.0	352.0	352.0	e	3284	2737	336.0	336	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	672.0	672.0	336.0	336.0	225	368.0	368.0	0	321.0	320.0
3	1	1	480.0	480.0	320.0	320.0	432.0	432.0	e	3284	2768	467.0	467	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	336.0	336.0	288.0	288.0	225	416.0	416.0	0	496.0	496.0
4	0	1							e	3284	0		803	[2]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B					225			0		
5	0	1	384.0	384.0	400.0	400.0	320.0	320.0	e	3284	3216	630.0	630	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	432.0	432.0	480.0	480.0	225	640.0	640.0	1	560.0	560.0
6	1	1	352.0	352.0	464.0	464.0	304.0	304.0	e	3284	2768	326.0	326	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	384.0	384.0	608.0	608.0	225	320.0	320.0	0	336.0	336.0
7	0	1			352.0	352.0	320.0	320.0	e	3284	2320	375.0	375	[1, 4, 2, 3, 1, 3, 3]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C		448.0	400.0	400.0	225	448.0	448.0	0	352.0	352.0
8	1	1	288.0	288.0	288.0	288.0	256.0	256.0	e	3284	2128	341.0	341	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	464.0	464.0	288.0	288.0	225	304.0	304.0	0	240.0	240.0
9	1	1	464.0	464.0	320.0	320.0	448.0	448.0	e	3284	2512	418.0	418	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	304.0	304.0	240.0	240.0	225	320.0	320.0	0	416.0	416.0
