	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	416.0	415.0	416.0	415.0	416.0	415.0	e	3040	506.0	506	[4, 2, 3, 1, 4, 3, 2, 1]	[4, 2, 3, 1, 4, 3, 2, 1]	random	512.0	511.0	352.0	351.0	235	352.0	351.0	0	576.0	575.0
1	1	1	480.0	479.0	592.0	591.0	352.0	351.0	e	3136	438.0	438	[4, 3, 2, 1, 3, 4, 1, 2]	[4, 3, 2, 1, 3, 4, 1, 2]	random	575.0	575.0	353.0	352.0	235	416.0	415.0	0	368.0	367.0
2	1	1	368.0	367.0	384.0	383.0	336.0	335.0	e	2816	486.0	486	[1, 4, 3, 2, 1, 2, 3, 4]	[1, 4, 3, 2, 1, 2, 3, 4]	random	400.0	399.0	480.0	479.0	235	368.0	367.0	0	480.0	479.0
3	1	1	384.0	383.0	544.0	543.0	432.0	431.0	e	3712	501.0	501	[1, 3, 2, 4, 3, 1, 4, 2]	[1, 3, 2, 4, 3, 1, 4, 2]	random	512.0	511.0	480.0	479.0	235	816.0	815.0	0	544.0	543.0
4	1	1	400.0	399.0	448.0	448.0	513.0	512.0	e	3136	310.0	310	[1, 3, 4, 2, 3, 2, 1, 4]	[1, 3, 4, 2, 3, 2, 1, 4]	random	400.0	399.0	431.0	431.0	235	352.0	351.0	0	592.0	591.0
5	1	1	384.0	383.0	432.0	431.0	384.0	383.0	e	2880	486.0	486	[3, 4, 2, 1, 4, 2, 3, 1]	[3, 4, 2, 1, 4, 2, 3, 1]	random	352.0	351.0	448.0	447.0	235	368.0	367.0	0	512.0	511.0
6	1	1	608.0	607.0	848.0	847.0	400.0	399.0	e	4000	454.0	454	[1, 3, 2, 4, 2, 1, 4, 3]	[1, 3, 2, 4, 2, 1, 4, 3]	random	576.0	575.0	480.0	479.0	235	528.0	527.0	0	560.0	559.0
7	1	1	464.0	463.0	384.0	383.0	400.0	398.0	e	3039	439.0	439	[1, 2, 3, 4, 3, 2, 1, 4]	[1, 2, 3, 4, 3, 2, 1, 4]	random	352.0	351.0	352.0	351.0	235	480.0	479.0	0	607.0	607.0
8	1	1	416.0	415.0	592.0	591.0	624.0	623.0	e	3376	454.0	454	[3, 2, 4, 1, 3, 4, 2, 1]	[3, 2, 4, 1, 3, 4, 2, 1]	random	368.0	367.0	512.0	511.0	235	463.0	463.0	0	401.0	400.0
9	1	1	384.0	383.0	832.0	831.0	432.0	431.0	e	3312	422.0	422	[2, 4, 3, 1, 2, 3, 4, 1]	[2, 4, 3, 1, 2, 3, 4, 1]	random	367.0	367.0	449.0	448.0	235	432.0	431.0	0	416.0	415.0
10	1	1	320.0	319.0	352.0	351.0	448.0	447.0	e	2928	358.0	358	[2, 1, 4, 3, 1, 3, 4, 2]	[2, 1, 4, 3, 1, 3, 4, 2]	random	400.0	399.0	528.0	527.0	235	432.0	431.0	0	448.0	447.0
11	0	1							e	0		518	[2]	[3, 4, 2, 1, 3, 4, 2, 1]	random					235			0		
12	1	1	336.0	335.0	544.0	543.0	480.0	479.0	e	3840	413.0	413	[3, 4, 2, 1, 4, 1, 3, 2]	[3, 4, 2, 1, 4, 1, 3, 2]	random	512.0	511.0	592.0	591.0	235	944.0	943.0	0	432.0	431.0
13	0	1			384.0	383.0	336.0	335.0	e	2336	613.0	613	[2, 4, 3, 1, 2, 4, 2]	[2, 4, 3, 1, 2, 4, 1, 3]	random		319.0	512.0	511.0	235	384.0	383.0	0	400.0	399.0
