	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1	544.0	543.0	336.0	336.0	368.0	367.0	e	2278.0	2608.0	368.0	368.0	[2, 1, 4, 2, 3, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	288.0	287.0	400.0	399.0	223	352.0	351.0	1	320.0	319.0
1	0	1							e	2278.0	288.0	341.0	341.0	[1, 3]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A					223			0		287.0
2	0	1							e	2278.0	176.0	869.0	869.0	[2, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B					223			0		175.0
3	0	1		223.0	288.0	287.0	288.0	287.0	e	2278.0	1792.0	357.0	357.0	[2, 1, 4, 2, 3, 1, 4, 2]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B	224.0	223.0	192.0	191.0	223	256.0	255.0	0	320.0	319.0
4	0	1		175.0	368.0	367.0	336.0	335.0	e	2278.0	2368.0	309.0	309.0	[4, 3, 1, 4, 2, 3, 1, 4]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	336.0	335.0	400.0	399.0	223	448.0	448.0	0	304.0	303.0
5	0	1						175.0	e	2278.0	864.0	342.0	342.0	[2, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B					223	352.0	351.0	0	336.0	335.0
6	0	1	192.0	192.0	432.0	431.0	336.0	335.0	e	2278.0	2464.0	292.0	292.0	[1, 4, 2, 3, 1, 3, 4, 2]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A	368.0	367.0	400.0	399.0	223	352.0	351.0	1	384.0	383.0
7	0	1		111.0	272.0	271.0	352.0	351.0	e	2278.0	2112.0	312.0	312.0	[4, 3, 1, 4, 2, 3, 1, 4]	30	[4, 3, 1, 4, 2, 3, 1, 2]	C	208.0	207.0	352.0	351.0	223	336.0	335.0	0	480.0	479.0
8	0	1			256.0	255.0	224.0	223.0	e	2278.0	1408.0	311.0	311.0	[1, 4, 2, 3, 1, 4]	5	[1, 4, 2, 3, 1, 3, 4, 2]	A				223.0	223	352.0	352.0	0	352.0	351.0
9	0	1						207.0	e	2278.0	768.0	422.0	422.0	[2, 1, 4, 3]	10	[2, 1, 4, 2, 3, 1, 4, 3]	B					223	272.0	272.0	0	288.0	287.0
