	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	384.0	383.0	384.0	383.0	400.0	399.0	e	2848	458.0	458	[2, 1, 4, 3, 2, 4, 3, 1]	[2, 1, 4, 3, 2, 4, 3, 1]	random	464.0	463.0	400.0	399.0	248	432.0	431.0	0	384.0	383.0
1	1	1	384.0	383.0	368.0	367.0	400.0	399.0	e	2640	533.0	533	[3, 2, 1, 4, 3, 2, 1, 4]	[3, 2, 1, 4, 3, 2, 1, 4]	random	368.0	367.0	368.0	367.0	248	400.0	399.0	0	352.0	351.0
2	1	1	384.0	383.0	384.0	383.0	368.0	367.0	e	2672	406.0	406	[1, 3, 4, 2, 1, 4, 2, 3]	[1, 3, 4, 2, 1, 4, 2, 3]	random	384.0	383.0	384.0	383.0	248	368.0	367.0	0	400.0	399.0
3	1	1	336.0	335.0	432.0	431.0	368.0	367.0	e	2576	373.0	373	[1, 3, 4, 2, 4, 2, 3, 1]	[1, 3, 4, 2, 4, 2, 3, 1]	random	368.0	367.0	384.0	383.0	248	352.0	351.0	0	336.0	335.0
4	1	1	320.0	319.0	352.0	351.0	400.0	399.0	e	2528	342.0	342	[2, 3, 4, 1, 4, 2, 1, 3]	[2, 3, 4, 1, 4, 2, 1, 3]	random	384.0	383.0	352.0	351.0	248	352.0	351.0	0	368.0	367.0
5	1	1	288.0	287.0	288.0	287.0	320.0	319.0	e	2240	358.0	358	[3, 2, 4, 1, 3, 2, 1, 4]	[3, 2, 4, 1, 3, 2, 1, 4]	random	368.0	367.0	336.0	335.0	248	304.0	303.0	0	336.0	335.0
6	1	1	304.0	303.0	288.0	287.0	352.0	351.0	e	2144	374.0	374	[1, 4, 3, 2, 1, 4, 3, 2]	[1, 4, 3, 2, 1, 4, 3, 2]	random	288.0	287.0	288.0	287.0	248	304.0	303.0	0	320.0	319.0
7	1	1	384.0	383.0	368.0	367.0	432.0	431.0	e	2480	358.0	358	[4, 2, 3, 1, 3, 4, 2, 1]	[4, 2, 3, 1, 3, 4, 2, 1]	random	352.0	351.0	368.0	367.0	248	304.0	303.0	0	272.0	271.0
8	1	1	336.0	335.0	304.0	303.0	320.0	319.0	e	2288	373.0	373	[4, 2, 1, 3, 2, 1, 3, 4]	[4, 2, 1, 3, 2, 1, 3, 4]	random	336.0	335.0	320.0	319.0	248	352.0	351.0	0	320.0	319.0
9	0	1			272.0	271.0	272.0	271.0	e	1632	390.0	390	[1, 2, 3, 4, 1, 2, 2]	[1, 2, 3, 4, 1, 2, 3, 4]	random		47.0	352.0	351.0	248	288.0	287.0	0	400.0	399.0
10	0	1							e	736	344.0	344	[1, 4, 4]	[1, 4, 3, 2, 3, 2, 1, 4]	random					248		383.0	0	352.0	351.0
11	1	1	352.0	351.0	384.0	383.0	304.0	303.0	e	2416	428.0	428	[3, 1, 4, 2, 1, 3, 2, 4]	[3, 1, 4, 2, 1, 3, 2, 4]	random	320.0	319.0	368.0	367.0	248	352.0	351.0	0	336.0	335.0
12	1	1	784.0	783.0	400.0	399.0	320.0	319.0	e	3088	389.0	389	[1, 2, 3, 4, 3, 4, 1, 2]	[1, 2, 3, 4, 3, 4, 1, 2]	random	448.0	447.0	448.0	447.0	248	336.0	335.0	0	352.0	351.0
13	1	1	368.0	367.0	352.0	351.0	352.0	351.0	e	2448	485.0	485	[4, 2, 1, 3, 4, 2, 1, 3]	[4, 2, 1, 3, 4, 2, 1, 3]	random	320.0	319.0	336.0	335.0	248	368.0	367.0	0	352.0	351.0
