	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1			496.0	495.0	560.0	559.0	e	3923.0	3184	496.0	496	[2, 1, 4, 2, 3, 1, 4]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C	576.0	575.0	528.0	527.0	236	512.0	511.0	1	512.0	511.0
1	1	1	480.0	479.0	400.0	399.0	464.0	463.0	e	3923.0	3072	482.0	482	[3, 2, 4, 1, 2, 4, 3, 1]	5	[3, 2, 4, 1, 2, 4, 3, 1]	A	384.0	383.0	480.0	479.0	236	432.0	431.0	0	432.0	431.0
2	0	1		303.0	384.0	383.0	384.0	383.0	e	3923.0	2800	371.0	371	[3, 2, 4, 1, 2, 4, 3, 2]	5	[3, 2, 4, 1, 2, 4, 3, 1]	A	336.0	335.0	512.0	511.0	236	480.0	479.0	0	400.0	399.0
3	1	1	336.0	335.0	480.0	479.0	368.0	367.0	e	3923.0	2816	439.0	439	[1, 4, 2, 3, 1, 3, 4, 2]	10	[1, 4, 2, 3, 1, 3, 4, 2]	B	336.0	335.0	480.0	479.0	236	368.0	367.0	0	448.0	447.0
4	1	1	384.0	383.0	384.0	383.0	400.0	399.0	e	3923.0	2720	323.0	323	[2, 1, 4, 2, 3, 1, 4, 3]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C	400.0	399.0	368.0	367.0	236	336.0	335.0	0	448.0	447.0
5	1	1	304.0	303.0	416.0	415.0	320.0	319.0	e	3923.0	2704	402.0	402	[1, 4, 2, 3, 1, 3, 4, 2]	10	[1, 4, 2, 3, 1, 3, 4, 2]	B	384.0	383.0	544.0	543.0	236	320.0	319.0	0	416.0	415.0
6	0	1							e	3923.0	416	211.0	211	[1, 3]	10	[1, 4, 2, 3, 1, 3, 4, 2]	B					236			0		415.0
7	1	1	464.0	463.0	384.0	383.0	400.0	399.0	e	3923.0	2720	569.0	569	[3, 2, 4, 1, 2, 4, 3, 1]	5	[3, 2, 4, 1, 2, 4, 3, 1]	A	384.0	383.0	416.0	415.0	236	384.0	383.0	0	288.0	287.0
8	1	1	464.0	463.0	400.0	399.0	384.0	383.0	e	3923.0	2576	405.0	405	[2, 1, 4, 2, 3, 1, 4, 3]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C	352.0	351.0	336.0	335.0	236	320.0	319.0	0	320.0	319.0
9	1	1	592.0	591.0	288.0	287.0	448.0	447.0	e	3923.0	2768	338.0	338	[2, 1, 4, 2, 3, 1, 4, 3]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C	288.0	287.0	448.0	447.0	236	320.0	319.0	0	384.0	383.0
10	1	1	352.0	351.0	320.0	319.0	368.0	367.0	e	3923.0	2416	338.0	338	[2, 1, 4, 2, 3, 1, 4, 3]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C	352.0	351.0	416.0	415.0	236	320.0	319.0	0	288.0	287.0
11	1	1	304.0	303.0	384.0	383.0	320.0	319.0	e	3923.0	2720	466.0	466	[1, 4, 2, 3, 1, 3, 4, 2]	10	[1, 4, 2, 3, 1, 3, 4, 2]	B	400.0	399.0	576.0	575.0	236	384.0	383.0	0	352.0	351.0
12	1	1	384.0	383.0	416.0	415.0	352.0	351.0	e	3923.0	2544	418.0	418	[3, 2, 4, 1, 2, 4, 3, 1]	5	[3, 2, 4, 1, 2, 4, 3, 1]	A	352.0	351.0	368.0	367.0	236	368.0	367.0	0	304.0	303.0
13	1	1	320.0	319.0	400.0	399.0	288.0	287.0	e	3923.0	2240	421.0	421	[3, 2, 4, 1, 2, 4, 3, 1]	5	[3, 2, 4, 1, 2, 4, 3, 1]	A	288.0	287.0	352.0	351.0	236	320.0	319.0	0	272.0	271.0
14	1	1	272.0	271.0	336.0	335.0	304.0	303.0	e	3923.0	2544	370.0	370	[1, 4, 2, 3, 1, 3, 4, 2]	10	[1, 4, 2, 3, 1, 3, 4, 2]	B	320.0	319.0	592.0	591.0	236	320.0	319.0	0	400.0	399.0
15	1	1	432.0	431.0	384.0	383.0	368.0	367.0	e	3923.0	2576	369.0	369	[2, 1, 4, 2, 3, 1, 4, 3]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C	320.0	319.0	352.0	351.0	236	336.0	335.0	0	384.0	383.0
16	1	1	352.0	351.0	320.0	319.0	336.0	335.0	e	3923.0	2336	321.0	321	[2, 1, 4, 2, 3, 1, 4, 3]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C	272.0	271.0	432.0	431.0	236	320.0	319.0	0	304.0	303.0
17	1	1	288.0	287.0	352.0	351.0	320.0	319.0	e	3923.0	2544	391.0	391	[1, 4, 2, 3, 1, 3, 4, 2]	10	[1, 4, 2, 3, 1, 3, 4, 2]	B	400.0	399.0	512.0	511.0	236	288.0	287.0	0	384.0	383.0
18	1	1	272.0	271.0	400.0	399.0	336.0	335.0	e	3923.0	2624	498.0	498	[1, 4, 2, 3, 1, 3, 4, 2]	10	[1, 4, 2, 3, 1, 3, 4, 2]	B	336.0	335.0	544.0	543.0	236	320.0	319.0	0	416.0	415.0
19	1	1	416.0	415.0	320.0	319.0	288.0	287.0	e	3923.0	2608	385.0	385	[2, 1, 4, 2, 3, 1, 4, 3]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C	400.0	399.0	336.0	335.0	236	512.0	511.0	0	336.0	335.0
20	0	1		303.0	336.0	335.0	288.0	287.0	e	3923.0	2352	353.0	353	[2, 1, 4, 2, 3, 1, 4, 2]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C	320.0	319.0	384.0	383.0	236	368.0	367.0	0	352.0	351.0
21	0	1							e	3923.0	336	531.0	531	[3, 1]	5	[3, 2, 4, 1, 2, 4, 3, 1]	A					236			0		335.0
22	1	1	336.0	335.0	336.0	335.0	368.0	367.0	e	3923.0	2672	321.0	321	[2, 1, 4, 2, 3, 1, 4, 3]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C	304.0	303.0	320.0	319.0	236	320.0	319.0	0	688.0	687.0
23	1	1	368.0	367.0	352.0	351.0	368.0	367.0	e	3923.0	2512	463.0	463	[1, 4, 2, 3, 1, 3, 4, 2]	10	[1, 4, 2, 3, 1, 3, 4, 2]	B	336.0	335.0	368.0	367.0	236	352.0	351.0	0	368.0	367.0
24	1	1	400.0	399.0	400.0	399.0	352.0	351.0	e	3923.0	2576	449.0	449	[3, 2, 4, 1, 2, 4, 3, 1]	5	[3, 2, 4, 1, 2, 4, 3, 1]	A	336.0	335.0	400.0	399.0	236	320.0	319.0	0	368.0	367.0
25	0	1	336.0	335.0	400.0	399.0	336.0	335.0	e	2978.0	2528	476.0	476	[3, 2, 4, 1, 2, 4, 3, 1]	5	[3, 2, 4, 1, 2, 4, 3, 1]	A	304.0	303.0	400.0	399.0	236	384.0	383.0	1	368.0	367.0
26	1	1	464.0	463.0	288.0	287.0	400.0	399.0	e	2978.0	2448	430.0	430	[2, 1, 4, 2, 3, 1, 4, 3]	30	[2, 1, 4, 2, 3, 1, 4, 3]	C	320.0	319.0	304.0	303.0	236	352.0	351.0	0	320.0	319.0
27	0	1							e	2978.0	0		223	[2]	10	[1, 4, 2, 3, 1, 3, 4, 2]	B					236			0		
28	1	1	272.0	271.0	336.0	335.0	272.0	271.0	e	2978.0	2512	301.0	301	[1, 4, 2, 3, 1, 3, 4, 2]	10	[1, 4, 2, 3, 1, 3, 4, 2]	B	432.0	431.0	384.0	383.0	236	416.0	415.0	0	400.0	399.0
29	0	1			512.0	511.0	336.0	335.0	e	2967.0	1760	300.0	300	[1, 4, 2, 3, 1, 4]	10	[1, 4, 2, 3, 1, 3, 4, 2]	B				271.0	236	336.0	335.0	0	304.0	303.0
30	1	1	304.0	303.0	400.0	399.0	336.0	335.0	e	2967.0	2432	480.0	480	[3, 2, 4, 1, 2, 4, 3, 1]	5	[3, 2, 4, 1, 2, 4, 3, 1]	A	288.0	287.0	320.0	319.0	236	384.0	383.0	0	400.0	399.0
31	1	1	304.0	303.0	320.0	319.0	320.0	319.0	e	2946.0	2048	427.0	427	[3, 2, 4, 1, 2, 4, 3, 1]	5	[3, 2, 4, 1, 2, 4, 3, 1]	A	256.0	255.0	256.0	255.0	236	304.0	303.0	0	288.0	287.0
32	0	1	240.0	239.0	320.0	319.0	336.0	335.0	e	2949.0	2480	496.0	496	[1, 4, 2, 3, 1, 3, 4, 2]	10	[1, 4, 2, 3, 1, 3, 4, 2]	B	384.0	383.0	464.0	463.0	236	288.0	287.0	1	448.0	447.0
33	0	1							e	2949.0	304	543.0	543	[3, 1]	5	[3, 2, 4, 1, 2, 4, 3, 1]	A					236			0		303.0
