	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	448.0	448.0	432.0	432.0	432.0	432.0	e	3408.0	411.0	411.0	[1, 4, 3, 2, 1, 3, 4, 2]	[1, 4, 3, 2, 1, 3, 4, 2]	random	464.0	464.0	592.0	592.0	237	592.0	592.0	0	448.0	448.0
1	0	1							e	0.0		550.0	[4]	[3, 2, 1, 4, 3, 4, 2, 1]	random					237			0		
2	1	1	432.0	431.0	432.0	432.0	448.0	448.0	e	3264.0	943.0	943.0	[3, 4, 1, 2, 4, 1, 2, 3]	[3, 4, 1, 2, 4, 1, 2, 3]	random	464.0	463.0	496.0	495.0	237	480.0	480.0	0	512.0	512.0
3	1	1	1120.0	1120.0	704.0	703.0	464.0	464.0	e	4272.0	582.0	582.0	[3, 4, 2, 1, 4, 1, 2, 3]	[3, 4, 2, 1, 4, 1, 2, 3]	random	560.0	560.0	512.0	511.0	237	464.0	464.0	0	448.0	447.0
4	1	1	432.0	431.0	480.0	480.0	608.0	607.0	e	3536.0	1783.0	1783.0	[2, 4, 1, 3, 2, 3, 4, 1]	[2, 4, 1, 3, 2, 3, 4, 1]	random	416.0	416.0	448.0	447.0	237	608.0	608.0	0	544.0	544.0
5	1	1	432.0	432.0	448.0	448.0	432.0	432.0	e	3328.0	374.0	374.0	[4, 3, 1, 2, 1, 2, 4, 3]	[4, 3, 1, 2, 1, 2, 4, 3]	random	512.0	512.0	528.0	528.0	237	528.0	527.0	0	448.0	448.0
6	1	1	416.0	416.0	528.0	527.0	400.0	400.0	e	3424.0	342.0	342.0	[3, 2, 1, 4, 2, 1, 3, 4]	[3, 2, 1, 4, 2, 1, 3, 4]	random	560.0	560.0	608.0	608.0	237	416.0	415.0	0	496.0	496.0
7	1	1	496.0	496.0	416.0	416.0	496.0	496.0	e	3328.0	566.0	566.0	[3, 2, 4, 1, 2, 3, 4, 1]	[3, 2, 4, 1, 2, 3, 4, 1]	random	464.0	464.0	480.0	480.0	237	432.0	432.0	0	544.0	543.0
8	1	1	496.0	495.0	448.0	448.0	464.0	464.0	e	3152.0	422.0	422.0	[1, 2, 3, 4, 2, 4, 3, 1]	[1, 2, 3, 4, 2, 4, 3, 1]	random	432.0	432.0	464.0	464.0	237	432.0	432.0	0	416.0	416.0
9	1	1	496.0	495.0	416.0	416.0	448.0	448.0	e	3120.0	326.0	326.0	[1, 2, 3, 4, 2, 4, 3, 1]	[1, 2, 3, 4, 2, 4, 3, 1]	random	496.0	496.0	432.0	432.0	237	432.0	432.0	0	400.0	400.0
10	1	1	496.0	496.0	560.0	560.0	416.0	416.0	e	3408.0	326.0	326.0	[1, 4, 3, 2, 3, 1, 2, 4]	[1, 4, 3, 2, 3, 1, 2, 4]	random	512.0	512.0	464.0	463.0	237	544.0	544.0	0	416.0	416.0
11	1	1	448.0	448.0	496.0	496.0	464.0	464.0	e	3248.0	374.0	374.0	[4, 3, 2, 1, 3, 1, 2, 4]	[4, 3, 2, 1, 3, 1, 2, 4]	random	416.0	416.0	608.0	608.0	237	448.0	448.0	0	368.0	368.0
12	1	1	416.0	416.0	480.0	480.0	432.0	432.0	e	3056.0	486.0	486.0	[3, 1, 2, 4, 2, 1, 4, 3]	[3, 1, 2, 4, 2, 1, 4, 3]	random	464.0	463.0	448.0	448.0	237	400.0	400.0	0	416.0	416.0
13	0	1							e	0.0		470.0	[3]	[2, 4, 3, 1, 3, 2, 4, 1]	random					237			0		
14	0	1			464.0	464.0	416.0	416.0	e	2240.0	479.0	479.0	[1, 3, 4, 2, 3, 1]	[1, 3, 4, 2, 3, 2, 1, 4]	random				448.0	237	400.0	400.0	0	512.0	512.0
15	0	1							e	16.0	526.0	526.0	[2, 3]	[2, 4, 3, 1, 3, 2, 4, 1]	random					237			0		16.0
16	1	1	496.0	496.0	480.0	480.0	464.0	464.0	e	3472.0	461.0	461.0	[4, 1, 3, 2, 4, 2, 3, 1]	[4, 1, 3, 2, 4, 2, 3, 1]	random	480.0	480.0	592.0	592.0	237	496.0	496.0	0	464.0	464.0
17	0	1							e	656.0	598.0	598.0	[3, 1, 1]	[3, 1, 2, 4, 2, 1, 4, 3]	random					237		96.0	0	560.0	559.0
18	1	1	496.0	495.0	464.0	463.0	416.0	416.0	e	3376.0	413.0	413.0	[4, 2, 1, 3, 4, 2, 1, 3]	[4, 2, 1, 3, 4, 2, 1, 3]	random	480.0	480.0	432.0	432.0	237	528.0	528.0	0	560.0	560.0
19	0	1		80.0	448.0	448.0	496.0	495.0	e	3104.0	502.0	502.0	[3, 4, 1, 2, 3, 2, 1, 1]	[3, 4, 1, 2, 3, 2, 1, 4]	random	448.0	448.0	656.0	656.0	237	480.0	480.0	0	496.0	496.0
20	1	1	512.0	512.0	448.0	448.0	592.0	592.0	e	3408.0	431.0	431.0	[2, 4, 1, 3, 4, 2, 1, 3]	[2, 4, 1, 3, 4, 2, 1, 3]	random	496.0	496.0	448.0	447.0	237	416.0	416.0	0	496.0	495.0
21	1	1	464.0	464.0	464.0	464.0	480.0	480.0	e	3376.0	486.0	486.0	[1, 4, 2, 3, 4, 3, 1, 2]	[1, 4, 2, 3, 4, 3, 1, 2]	random	528.0	527.0	512.0	512.0	237	480.0	480.0	0	448.0	448.0
22	1	1	512.0	512.0	464.0	464.0	496.0	496.0	e	3248.0	390.0	390.0	[4, 2, 3, 1, 2, 4, 3, 1]	[4, 2, 3, 1, 2, 4, 3, 1]	random	416.0	416.0	448.0	448.0	237	400.0	400.0	0	512.0	512.0
23	1	1	432.0	432.0	464.0	464.0	464.0	464.0	e	3280.0	422.0	422.0	[1, 2, 3, 4, 3, 2, 4, 1]	[1, 2, 3, 4, 3, 2, 4, 1]	random	480.0	479.0	512.0	512.0	237	496.0	496.0	0	432.0	431.0
24	1	1	480.0	480.0	448.0	447.0	448.0	448.0	e	3280.0	406.0	406.0	[4, 3, 2, 1, 2, 1, 3, 4]	[4, 3, 2, 1, 2, 1, 3, 4]	random	448.0	448.0	512.0	512.0	237	496.0	496.0	0	448.0	447.0
25	0	1							e	0.0		438.0	[3]	[2, 3, 4, 1, 2, 1, 3, 4]	random					237			0		
