	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	368.0	368.0	464.0	464.0	384.0	384.0	e	3040	987.0	987	[3, 4, 1, 2, 4, 1, 3, 2]	[3, 4, 1, 2, 4, 1, 3, 2]	random	464.0	464.0	448.0	448.0	225	448.0	448.0	0	464.0	464.0
1	1	1	496.0	496.0	480.0	480.0	416.0	416.0	e	3184	422.0	422	[2, 4, 1, 3, 4, 2, 1, 3]	[2, 4, 1, 3, 4, 2, 1, 3]	random	368.0	368.0	560.0	560.0	225	432.0	432.0	0	432.0	432.0
2	1	1	368.0	368.0	400.0	400.0	400.0	400.0	e	2960	488.0	488	[3, 1, 4, 2, 1, 4, 2, 3]	[3, 1, 4, 2, 1, 4, 2, 3]	random	448.0	448.0	480.0	480.0	225	464.0	464.0	0	400.0	400.0
3	1	1	368.0	368.0	512.0	512.0	368.0	368.0	e	3216	679.0	679	[4, 2, 3, 1, 4, 3, 1, 2]	[4, 2, 3, 1, 4, 3, 1, 2]	random	448.0	448.0	480.0	480.0	225	336.0	336.0	0	704.0	704.0
4	1	1	400.0	400.0	592.0	592.0	368.0	368.0	e	3024	439.0	439	[2, 3, 4, 1, 3, 4, 2, 1]	[2, 3, 4, 1, 3, 4, 2, 1]	random	464.0	464.0	480.0	480.0	225	336.0	336.0	0	384.0	384.0
5	1	1	320.0	320.0	576.0	576.0	416.0	416.0	e	3184	359.0	359	[1, 3, 2, 4, 2, 4, 3, 1]	[1, 3, 2, 4, 2, 4, 3, 1]	random	528.0	528.0	560.0	560.0	225	400.0	400.0	0	384.0	384.0
6	0	1							e	0		423	[3]	[2, 1, 3, 4, 2, 1, 3, 4]	random					225			0		
7	1	1	352.0	352.0	448.0	448.0	400.0	400.0	e	3104	416.0	416	[3, 2, 1, 4, 1, 4, 3, 2]	[3, 2, 1, 4, 1, 4, 3, 2]	random	576.0	576.0	560.0	560.0	225	401.0	400.0	0	367.0	367.0
8	1	1	352.0	352.0	464.0	464.0	336.0	336.0	e	2928	342.0	342	[1, 4, 2, 3, 4, 1, 2, 3]	[1, 4, 2, 3, 4, 1, 2, 3]	random	384.0	384.0	384.0	384.0	225	496.0	496.0	0	512.0	512.0
9	1	1	416.0	416.0	432.0	431.0	368.0	368.0	e	3120	502.0	502	[4, 1, 3, 2, 1, 2, 4, 3]	[4, 1, 3, 2, 1, 2, 4, 3]	random	480.0	480.0	608.0	608.0	225	448.0	448.0	0	368.0	368.0
10	1	1	608.0	608.0	400.0	400.0	368.0	368.0	e	3200	438.0	438	[3, 1, 4, 2, 3, 4, 1, 2]	[3, 1, 4, 2, 3, 4, 1, 2]	random	304.0	304.0	528.0	528.0	225	544.0	544.0	0	448.0	448.0
11	1	1	432.0	432.0	512.0	512.0	400.0	400.0	e	2944	470.0	470	[2, 3, 1, 4, 2, 1, 3, 4]	[2, 3, 1, 4, 2, 1, 3, 4]	random	352.0	352.0	400.0	400.0	225	480.0	480.0	0	368.0	368.0
12	1	1	448.0	448.0	496.0	496.0	304.0	304.0	e	3184	470.0	470	[4, 1, 2, 3, 2, 4, 3, 1]	[4, 1, 2, 3, 2, 4, 3, 1]	random	608.0	608.0	480.0	480.0	225	464.0	464.0	0	384.0	384.0
13	1	1	448.0	448.0	400.0	400.0	320.0	319.0	e	3280	501.0	501	[4, 2, 1, 3, 2, 4, 3, 1]	[4, 2, 1, 3, 2, 4, 3, 1]	random	560.0	560.0	496.0	496.0	225	545.0	544.0	0	511.0	511.0
14	1	1	336.0	336.0	384.0	384.0	416.0	416.0	e	2912	486.0	486	[3, 4, 2, 1, 3, 4, 2, 1]	[3, 4, 2, 1, 3, 4, 2, 1]	random	464.0	464.0	448.0	448.0	225	496.0	496.0	0	368.0	368.0
15	1	1	416.0	416.0	432.0	432.0	304.0	304.0	e	2880	502.0	502	[2, 4, 1, 3, 2, 1, 3, 4]	[2, 4, 1, 3, 2, 1, 3, 4]	random	432.0	432.0	416.0	416.0	225	432.0	432.0	0	448.0	448.0
16	1	1	288.0	288.0	512.0	512.0	448.0	448.0	e	3168	406.0	406	[2, 3, 1, 4, 3, 2, 4, 1]	[2, 3, 1, 4, 3, 2, 4, 1]	random	640.0	640.0	416.0	416.0	225	416.0	416.0	0	448.0	448.0
17	1	1	288.0	288.0	416.0	416.0	336.0	336.0	e	2768	438.0	438	[4, 1, 3, 2, 1, 2, 3, 4]	[4, 1, 3, 2, 1, 2, 3, 4]	random	321.0	319.0	575.0	575.0	225	464.0	464.0	0	368.0	368.0
18	1	1	384.0	384.0	384.0	384.0	288.0	288.0	e	2528	406.0	406	[4, 1, 2, 3, 1, 3, 4, 2]	[4, 1, 2, 3, 1, 3, 4, 2]	random	432.0	432.0	384.0	384.0	225	304.0	304.0	0	352.0	352.0
19	1	1	448.0	448.0	480.0	480.0	448.0	448.0	e	3536	598.0	598	[3, 2, 4, 1, 2, 3, 1, 4]	[3, 2, 4, 1, 2, 3, 1, 4]	random	752.0	752.0	368.0	368.0	225	544.0	544.0	0	496.0	496.0
20	1	1	432.0	432.0	496.0	496.0	368.0	368.0	e	3040	662.0	662	[2, 4, 1, 3, 1, 3, 2, 4]	[2, 4, 1, 3, 1, 3, 2, 4]	random	400.0	400.0	480.0	480.0	225	432.0	432.0	0	432.0	432.0
21	1	1	336.0	336.0	368.0	368.0	432.0	432.0	e	2752	422.0	422	[4, 1, 2, 3, 4, 1, 3, 2]	[4, 1, 2, 3, 4, 1, 3, 2]	random	416.0	416.0	336.0	336.0	225	384.0	384.0	0	480.0	480.0
22	1	1	384.0	384.0	528.0	528.0	336.0	336.0	e	2896	437.0	437	[4, 2, 3, 1, 4, 3, 1, 2]	[4, 2, 3, 1, 4, 3, 1, 2]	random	368.0	368.0	496.0	496.0	225	320.0	320.0	0	464.0	464.0
23	1	1	576.0	576.0	512.0	512.0	368.0	368.0	e	3056	470.0	470	[2, 1, 3, 4, 3, 1, 2, 4]	[2, 1, 3, 4, 3, 1, 2, 4]	random	448.0	448.0	368.0	368.0	225	320.0	320.0	0	464.0	464.0
24	1	1	384.0	384.0	464.0	464.0	448.0	448.0	e	3168	438.0	438	[3, 2, 1, 4, 3, 4, 1, 2]	[3, 2, 1, 4, 3, 4, 1, 2]	random	464.0	464.0	640.0	640.0	225	368.0	368.0	0	400.0	400.0
25	1	1	480.0	480.0	384.0	384.0	304.0	304.0	e	2736	456.0	456	[1, 3, 2, 4, 1, 4, 3, 2]	[1, 3, 2, 4, 1, 4, 3, 2]	random	368.0	368.0	496.0	496.0	225	368.0	368.0	0	336.0	335.0
26	1	1	288.0	288.0	464.0	464.0	416.0	416.0	e	2816	454.0	454	[3, 2, 1, 4, 2, 3, 4, 1]	[3, 2, 1, 4, 2, 3, 4, 1]	random	496.0	496.0	320.0	320.0	225	384.0	384.0	0	448.0	448.0
