	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	544.0	544.0	495.0	494.0	256.0	256.0	e	3152	442.0	442	[4, 1, 2, 3, 1, 2, 4, 3]	[4, 1, 2, 3, 1, 2, 4, 3]	random	448.0	448.0	369.0	368.0	215	496.0	495.0	0	544.0	544.0
1	0	1							e	640	448.0	448	[4, 3, 2]	[4, 3, 1, 2, 3, 1, 2, 4]	random					215		336.0	0	304.0	303.0
2	1	1	416.0	415.0	416.0	416.0	352.0	351.0	e	3200	318.0	318	[4, 2, 3, 1, 4, 2, 3, 1]	[4, 2, 3, 1, 4, 2, 3, 1]	random	368.0	367.0	656.0	655.0	215	464.0	464.0	0	528.0	528.0
3	1	1	608.0	607.0	544.0	543.0	336.0	336.0	e	3264	486.0	486	[2, 3, 4, 1, 2, 1, 3, 4]	[2, 3, 4, 1, 2, 1, 3, 4]	random	512.0	511.0	496.0	496.0	215	400.0	399.0	0	368.0	367.0
4	0	1							e	0		326	[4]	[2, 3, 1, 4, 3, 1, 4, 2]	random					215			0		
5	0	1			544.0	543.0	336.0	336.0	e	2560	399.0	399	[1, 2, 3, 4, 3, 4, 3]	[1, 2, 3, 4, 3, 4, 2, 1]	random		320.0	671.0	670.0	215	320.0	319.0	0	368.0	368.0
6	0	1							e	0		431	[4]	[3, 4, 2, 1, 3, 1, 4, 2]	random					215			0		
7	1	1	480.0	479.0	480.0	480.0	768.0	767.0	e	3936	479.0	479	[2, 1, 3, 4, 3, 1, 2, 4]	[2, 1, 3, 4, 3, 1, 2, 4]	random	592.0	591.0	544.0	543.0	215	528.0	527.0	0	544.0	544.0
8	1	1	351.0	350.0	560.0	559.0	352.0	352.0	e	2943	454.0	454	[2, 3, 1, 4, 2, 3, 1, 4]	[2, 3, 1, 4, 2, 3, 1, 4]	random	416.0	415.0	336.0	335.0	215	480.0	479.0	0	448.0	448.0
9	0	1						495.0	e	1280	503.0	503	[2, 4, 1, 4]	[2, 4, 1, 3, 4, 3, 1, 2]	random					215	352.0	351.0	0	432.0	431.0
10	1	1	400.0	399.0	576.0	575.0	400.0	399.0	e	3360	414.0	414	[2, 1, 3, 4, 2, 4, 3, 1]	[2, 1, 3, 4, 2, 4, 3, 1]	random	480.0	480.0	480.0	479.0	215	576.0	576.0	0	448.0	447.0
11	0	1							e	16	454.0	454	[1, 2]	[1, 3, 4, 2, 4, 3, 1, 2]	random					215			0		16.0
12	0	1		527.0	352.0	351.0	416.0	416.0	e	3040	415.0	415	[4, 2, 1, 3, 4, 3, 1, 3]	[4, 2, 1, 3, 4, 3, 1, 2]	random	480.0	479.0	368.0	367.0	215	416.0	415.0	0	480.0	480.0
13	1	1	336.0	336.0	496.0	495.0	336.0	335.0	e	3280	879.0	879	[3, 4, 2, 1, 4, 3, 2, 1]	[3, 4, 2, 1, 4, 3, 2, 1]	random	544.0	544.0	544.0	543.0	215	480.0	480.0	0	544.0	544.0
14	0	1		959.0	529.0	528.0	351.0	350.0	e	3584	390.0	390	[2, 3, 4, 1, 2, 4, 1, 4]	[2, 3, 4, 1, 2, 4, 1, 3]	random	624.0	623.0	448.0	447.0	215	303.0	303.0	0	369.0	368.0
15	0	1							e	768	430.0	430	[4, 1, 4]	[4, 1, 3, 2, 1, 3, 4, 2]	random					215		400.0	0	368.0	367.0
16	1	1	464.0	463.0	512.0	511.0	464.0	463.0	e	3584	445.0	445	[4, 2, 3, 1, 3, 1, 2, 4]	[4, 2, 3, 1, 3, 1, 2, 4]	random	608.0	607.0	416.0	416.0	215	448.0	448.0	0	672.0	672.0
17	1	1	368.0	368.0	432.0	431.0	384.0	384.0	e	2800	470.0	470	[4, 2, 3, 1, 4, 3, 2, 1]	[4, 2, 3, 1, 4, 3, 2, 1]	random	304.0	304.0	400.0	400.0	215	368.0	367.0	0	544.0	544.0
18	1	1	416.0	416.0	384.0	384.0	352.0	352.0	e	3120	550.0	550	[3, 2, 1, 4, 3, 4, 2, 1]	[3, 2, 1, 4, 3, 4, 2, 1]	random	576.0	575.0	576.0	575.0	215	304.0	303.0	0	512.0	512.0
19	0	1							e	0		470	[2]	[1, 3, 4, 2, 3, 4, 1, 2]	random					215			0		
20	1	1	864.0	863.0	351.0	351.0	320.0	319.0	e	3200	462.0	462	[1, 2, 3, 4, 3, 1, 4, 2]	[1, 2, 3, 4, 3, 1, 4, 2]	random	368.0	367.0	497.0	496.0	215	304.0	303.0	0	496.0	496.0
21	1	1	432.0	431.0	560.0	559.0	304.0	304.0	e	2928	453.0	453	[1, 2, 3, 4, 2, 3, 1, 4]	[1, 2, 3, 4, 2, 3, 1, 4]	random	464.0	463.0	304.0	303.0	215	336.0	335.0	0	528.0	527.0
22	1	1	464.0	464.0	384.0	383.0	384.0	383.0	e	3248	438.0	438	[1, 2, 4, 3, 2, 4, 3, 1]	[1, 2, 4, 3, 2, 4, 3, 1]	random	528.0	527.0	496.0	496.0	215	512.0	511.0	0	480.0	479.0
23	1	1	592.0	592.0	544.0	543.0	640.0	639.0	e	3712	438.0	438	[4, 2, 1, 3, 1, 3, 4, 2]	[4, 2, 1, 3, 1, 3, 4, 2]	random	464.0	464.0	512.0	511.0	215	448.0	447.0	0	512.0	511.0
