	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1							e				[]	[2, 4, 3, 1, 2, 4, 1, 3]	random					236			1		
1	0	1							e				[]	[2, 1, 3, 4, 2, 1, 4, 3]	random					236			1		
2	1	1	432.0	431.0	416.0	415.0	368.0	367.0	e	3296.0	601.0	601.0	[4, 1, 3, 2, 1, 2, 3, 4]	[4, 1, 3, 2, 1, 2, 3, 4]	random	432.0	431.0	496.0	495.0	236	688.0	687.0	0	464.0	463.0
3	1	1	640.0	639.0	400.0	399.0	544.0	543.0	e	3632.0	502.0	502.0	[3, 1, 2, 4, 1, 3, 4, 2]	[3, 1, 2, 4, 1, 3, 4, 2]	random	592.0	591.0	512.0	511.0	236	496.0	495.0	0	448.0	447.0
4	1	1	384.0	383.0	400.0	399.0	416.0	415.0	e	2928.0	486.0	486.0	[2, 3, 4, 1, 2, 1, 4, 3]	[2, 3, 4, 1, 2, 1, 4, 3]	random	464.0	463.0	464.0	463.0	236	368.0	367.0	0	432.0	431.0
5	1	1	400.0	399.0	448.0	447.0	576.0	575.0	e	3088.0	470.0	470.0	[2, 4, 1, 3, 4, 3, 2, 1]	[2, 4, 1, 3, 4, 3, 2, 1]	random	400.0	399.0	512.0	511.0	236	352.0	351.0	0	400.0	399.0
6	1	1	416.0	415.0	528.0	527.0	512.0	511.0	e	3264.0	502.0	502.0	[2, 4, 3, 1, 3, 2, 4, 1]	[2, 4, 3, 1, 3, 2, 4, 1]	random	416.0	415.0	480.0	479.0	236	512.0	511.0	0	400.0	399.0
7	0	1							e	64.0	438.0	438.0	[4, 3]	[4, 2, 3, 1, 3, 1, 4, 2]	random					236			0		63.0
8	0	1				415.0	480.0	479.0	e	1840.0	384.0	384.0	[1, 4, 3, 2, 4]	[1, 4, 3, 2, 3, 1, 4, 2]	random					236	560.0	559.0	0	384.0	383.0
9	1	1	416.0	415.0	480.0	479.0	432.0	431.0	e	3440.0	671.0	671.0	[2, 1, 3, 4, 1, 2, 4, 3]	[2, 1, 3, 4, 1, 2, 4, 3]	random	496.0	495.0	496.0	495.0	236	672.0	671.0	0	448.0	447.0
10	1	1	448.0	447.0	400.0	399.0	432.0	431.0	e	3104.0	422.0	422.0	[4, 1, 2, 3, 4, 3, 2, 1]	[4, 1, 2, 3, 4, 3, 2, 1]	random	400.0	399.0	480.0	479.0	236	464.0	463.0	0	480.0	479.0
