	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	432.0	432.0	416.0	416.0	352.0	352.0	e	3232	859	859	[3, 4, 2, 1, 4, 1, 3, 2]	[3, 4, 2, 1, 4, 1, 3, 2]	random	592.0	592.0	560.0	560.0	228	464.0	464.0	0	416.0	416
1	1	1	368.0	368.0	608.0	608.0	304.0	304.0	e	2832	1382	1382	[3, 4, 2, 1, 3, 2, 1, 4]	[3, 4, 2, 1, 3, 2, 1, 4]	random	272.0	272.0	496.0	496.0	228	400.0	400.0	0	384.0	384
2	0	1				271.0	528.0	528.0	e	1535	470	470	[2, 4, 1, 3, 2]	[2, 4, 1, 3, 1, 4, 2, 3]	random					228	272.0	272.0	0	464.0	464
3	1	1	400.0	400.0	432.0	432.0	320.0	320.0	e	3280	367	367	[4, 1, 2, 3, 1, 4, 3, 2]	[4, 1, 2, 3, 1, 4, 3, 2]	random	896.0	896.0	400.0	400.0	228	496.0	496.0	0	336.0	336
4	1	1	304.0	304.0	560.0	560.0	496.0	496.0	e	3312	390	390	[4, 2, 1, 3, 2, 3, 4, 1]	[4, 2, 1, 3, 2, 3, 4, 1]	random	448.0	448.0	576.0	576.0	228	432.0	432.0	0	496.0	496
5	0	1			480.0	480.0	288.0	288.0	e	1760	406	406	[1, 2, 3, 4, 2, 3]	[1, 2, 3, 4, 2, 4, 3, 1]	random				320.0	228	304.0	304.0	0	368.0	368
6	0	1						192.0	e	1056	606	606	[3, 2, 4, 4]	[3, 2, 4, 1, 4, 3, 1, 2]	random					228	528.0	528.0	0	336.0	336
7	1	1	544.0	544.0	640.0	640.0	416.0	416.0	e	3072	381	381	[1, 3, 2, 4, 3, 2, 4, 1]	[1, 3, 2, 4, 3, 2, 4, 1]	random	480.0	480.0	272.0	272.0	228	288.0	288.0	0	432.0	432
8	0	1							e	272	566	566	[3, 2]	[3, 1, 2, 4, 2, 1, 4, 3]	random					228			0		272
9	1	1	464.0	464.0	464.0	464.0	497.0	496.0	e	3536	446	446	[4, 3, 1, 2, 4, 3, 1, 2]	[4, 3, 1, 2, 4, 3, 1, 2]	random	448.0	448.0	688.0	688.0	228	415.0	415.0	0	560.0	560
10	1	1	320.0	320.0	560.0	560.0	320.0	320.0	e	2848	390	390	[4, 1, 3, 2, 3, 2, 4, 1]	[4, 1, 3, 2, 3, 2, 4, 1]	random	496.0	496.0	400.0	400.0	228	368.0	368.0	0	384.0	384
11	1	1	320.0	320.0	384.0	384.0	320.0	320.0	e	2896	358	358	[1, 4, 2, 3, 2, 3, 1, 4]	[1, 4, 2, 3, 2, 3, 1, 4]	random	560.0	560.0	400.0	400.0	228	512.0	512.0	0	400.0	400
12	1	1	320.0	320.0	400.0	400.0	560.0	560.0	e	2864	423	423	[2, 4, 1, 3, 1, 4, 2, 3]	[2, 4, 1, 3, 1, 4, 2, 3]	random	496.0	496.0	368.0	368.0	228	321.0	320.0	0	399.0	399
13	1	1	432.0	432.0	608.0	608.0	416.0	416.0	e	3296	406	406	[3, 1, 2, 4, 3, 1, 2, 4]	[3, 1, 2, 4, 3, 1, 2, 4]	random	368.0	368.0	496.0	496.0	228	480.0	480.0	0	496.0	496
14	1	1	464.0	464.0	352.0	352.0	320.0	320.0	e	2592	358	358	[1, 2, 3, 4, 1, 2, 4, 3]	[1, 2, 3, 4, 1, 2, 4, 3]	random	496.0	496.0	320.0	320.0	228	288.0	288.0	0	352.0	352
15	0	1			336.0	336.0	368.0	368.0	e	2176	375	375	[1, 3, 2, 4, 1, 4, 1]	[1, 3, 2, 4, 1, 4, 2, 3]	random		320.0	464.0	464.0	228	304.0	304.0	0	384.0	384
16	1	1	304.0	304.0	480.0	480.0	368.0	368.0	e	2976	513	513	[1, 3, 4, 2, 1, 3, 2, 4]	[1, 3, 4, 2, 1, 3, 2, 4]	random	592.0	592.0	480.0	480.0	228	416.0	416.0	0	336.0	336
17	0	1		336.0	448.0	448.0	320.0	320.0	e	2912	391	391	[1, 4, 2, 3, 4, 2, 1, 4]	[1, 4, 2, 3, 4, 2, 1, 3]	random	544.0	544.0	512.0	512.0	228	384.0	384.0	0	368.0	368
18	1	1	464.0	464.0	577.0	576.0	287.0	287.0	e	2976	509	509	[2, 1, 3, 4, 3, 2, 1, 4]	[2, 1, 3, 4, 3, 2, 1, 4]	random	352.0	352.0	304.0	304.0	228	544.0	544.0	0	448.0	448
19	1	1	256.0	256.0	400.0	400.0	272.0	272.0	e	2592	390	390	[2, 3, 1, 4, 2, 3, 4, 1]	[2, 3, 1, 4, 2, 3, 4, 1]	random	480.0	480.0	448.0	448.0	228	464.0	464.0	0	272.0	272
20	1	1	320.0	320.0	368.0	368.0	320.0	320.0	e	2688	358	358	[2, 3, 1, 4, 2, 1, 3, 4]	[2, 3, 1, 4, 2, 1, 3, 4]	random	496.0	496.0	448.0	448.0	228	464.0	464.0	0	272.0	272
21	1	1	304.0	304.0	368.0	368.0	369.0	368.0	e	2640	390	390	[1, 2, 3, 4, 1, 4, 2, 3]	[1, 2, 3, 4, 1, 4, 2, 3]	random	256.0	256.0	592.0	592.0	228	175.0	175.0	0	576.0	576
22	1	1	416.0	416.0	448.0	448.0	304.0	304.0	e	2464	406	406	[2, 3, 4, 1, 4, 2, 3, 1]	[2, 3, 4, 1, 4, 2, 3, 1]	random	288.0	288.0	368.0	368.0	228	352.0	352.0	0	288.0	288
23	1	1	512.0	512.0	383.0	383.0	432.0	432.0	e	2960	374	374	[4, 1, 3, 2, 4, 2, 1, 3]	[4, 1, 3, 2, 4, 2, 1, 3]	random	480.0	480.0	401.0	400.0	228	464.0	464.0	0	288.0	288
24	1	1	272.0	272.0	272.0	272.0	320.0	320.0	e	2528	374	374	[2, 1, 3, 4, 1, 4, 2, 3]	[2, 1, 3, 4, 1, 4, 2, 3]	random	336.0	336.0	448.0	448.0	228	480.0	480.0	0	400.0	400
25	1	1	256.0	256.0	496.0	496.0	272.0	272.0	e	2512	406	406	[4, 1, 2, 3, 1, 4, 2, 3]	[4, 1, 2, 3, 1, 4, 2, 3]	random	352.0	352.0	496.0	496.0	228	353.0	352.0	0	287.0	287
26	1	1	240.0	240.0	320.0	320.0	448.0	448.0	e	2560	358	358	[4, 2, 1, 3, 4, 1, 2, 3]	[4, 2, 1, 3, 4, 1, 2, 3]	random	496.0	496.0	288.0	288.0	228	416.0	416.0	0	352.0	352
27	0	1							e	896	390	390	[4, 3, 2]	[4, 3, 1, 2, 1, 3, 2, 4]	random					228		256.0	0	640.0	640
28	1	1	208.0	208.0	432.0	432.0	288.0	288.0	e	2512	540	540	[3, 1, 4, 2, 4, 2, 3, 1]	[3, 1, 4, 2, 4, 2, 3, 1]	random	384.0	384.0	288.0	288.0	228	432.0	432.0	0	480.0	480
29	1	1	464.0	464.0	464.0	464.0	288.0	288.0	e	3264	390	390	[4, 3, 1, 2, 3, 1, 2, 4]	[4, 3, 1, 2, 3, 1, 2, 4]	random	432.0	432.0	496.0	496.0	228	512.0	512.0	0	608.0	608
30	1	1	208.0	208.0	384.0	384.0	464.0	464.0	e	3056	390	390	[4, 2, 1, 3, 2, 3, 4, 1]	[4, 2, 1, 3, 2, 3, 4, 1]	random	400.0	400.0	688.0	688.0	228	464.0	464.0	0	448.0	448
31	0	1						128.0	e	928	406	406	[2, 3, 1, 1]	[2, 3, 1, 4, 2, 1, 3, 4]	random					228	512.0	512.0	0	288.0	288
32	0	1							e	560	396	396	[1, 2, 3]	[1, 2, 4, 3, 2, 4, 1, 3]	random					228		272.0	0	288.0	288
33	1	1	448.0	448.0	432.0	432.0	352.0	352.0	e	3024	555	555	[2, 3, 1, 4, 1, 3, 4, 2]	[2, 3, 1, 4, 1, 3, 4, 2]	random	544.0	544.0	496.0	496.0	228	448.0	448.0	0	304.0	304
34	1	1	544.0	544.0	432.0	432.0	656.0	656.0	e	3664	326	326	[2, 1, 4, 3, 1, 3, 4, 2]	[2, 1, 4, 3, 1, 3, 4, 2]	random	896.0	896.0	400.0	400.0	228	304.0	304.0	0	432.0	432
35	1	1	336.0	336.0	544.0	544.0	416.0	416.0	e	2864	454	454	[2, 1, 4, 3, 1, 2, 3, 4]	[2, 1, 4, 3, 1, 2, 3, 4]	random	432.0	432.0	384.0	384.0	228	288.0	288.0	0	464.0	464
36	1	1	432.0	432.0	545.0	544.0	287.0	287.0	e	3008	390	390	[2, 1, 3, 4, 3, 2, 4, 1]	[2, 1, 3, 4, 3, 2, 4, 1]	random	464.0	464.0	320.0	320.0	228	512.0	512.0	0	448.0	448
37	0	1			336.0	336.0	432.0	432.0	e	2832	390	390	[2, 4, 1, 3, 2, 1, 4]	[2, 4, 1, 3, 2, 1, 3, 4]	random		448.0	544.0	544.0	228	544.0	544.0	0	528.0	528
38	1	1	288.0	288.0	432.0	432.0	240.0	240.0	e	3104	395	395	[4, 3, 1, 2, 4, 3, 1, 2]	[4, 3, 1, 2, 4, 3, 1, 2]	random	560.0	560.0	592.0	592.0	228	448.0	448.0	0	544.0	544
39	1	1	240.0	240.0	480.0	480.0	352.0	352.0	e	3072	518	518	[2, 1, 4, 3, 1, 4, 3, 2]	[2, 1, 4, 3, 1, 4, 3, 2]	random	592.0	592.0	608.0	608.0	228	320.0	320.0	0	480.0	480
40	0	2			400.0	400.0	288.0	288.0	e	1424	475	475	[2, 3, 4, 1, 3, 2]	[2, 3, 4, 1, 3, 1, 2, 4]	random				256.0	228	240.0	240.0	0	240.0	240
41	1	2	336.0	336.0	352.0	352.0	304.0	304.0	e	2720	828	828	[3, 1, 2, 4, 1, 3, 2, 4]	[3, 1, 2, 4, 1, 3, 2, 4]	random	336.0	336.0	592.0	592.0	228	288.0	288.0	0	512.0	512
42	1	2	240.0	240.0	496.0	496.0	272.0	272.0	e	2688	406	406	[4, 1, 3, 2, 3, 2, 1, 4]	[4, 1, 3, 2, 3, 2, 1, 4]	random	496.0	496.0	448.0	448.0	228	384.0	384.0	0	352.0	352
43	1	2	256.0	256.0	416.0	416.0	192.0	192.0	e	2800	454	454	[4, 3, 1, 2, 3, 2, 1, 4]	[4, 3, 1, 2, 3, 2, 1, 4]	random	448.0	448.0	528.0	528.0	228	432.0	432.0	0	528.0	528
44	1	2	320.0	320.0	817.0	816.0	303.0	303.0	e	2928	438	438	[2, 3, 1, 4, 1, 2, 3, 4]	[2, 3, 1, 4, 1, 2, 3, 4]	random	288.0	288.0	448.0	448.0	228	464.0	464.0	0	288.0	288
45	1	2	288.0	288.0	400.0	400.0	256.0	256.0	e	2656	406	406	[1, 2, 4, 3, 2, 1, 3, 4]	[1, 2, 4, 3, 2, 1, 3, 4]	random	640.0	640.0	320.0	320.0	228	432.0	432.0	0	320.0	320
46	0	2				96.0	320.0	320.0	e	1200	357	357	[1, 4, 2, 3, 3]	[1, 4, 2, 3, 1, 3, 4, 2]	random					228	384.0	384.0	0	400.0	400
47	1	2	112.0	112.0	431.0	431.0	336.0	336.0	e	2976	587	587	[3, 1, 4, 2, 4, 2, 3, 1]	[3, 1, 4, 2, 4, 2, 3, 1]	random	608.0	608.0	561.0	560.0	228	384.0	384.0	0	544.0	544
