	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	416.0	415.0	304.0	303.0	416.0	416.0	e	3507	2752	480.0	480	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	304.0	303.0	448.0	447.0	218	528.0	527.0	0	336.0	335.0
1	1	1	384.0	383.0	352.0	351.0	432.0	432.0	e	3507	2704	498.0	498	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	336.0	335.0	320.0	320.0	218	432.0	431.0	0	448.0	447.0
2	1	1	496.0	496.0	368.0	368.0	400.0	400.0	e	3507	2848	498.0	498	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	432.0	431.0	448.0	447.0	218	400.0	399.0	0	304.0	304.0
3	0	1	608.0	607.0	384.0	383.0	384.0	383.0	e	3507	3120	595.0	595	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	560.0	560.0	352.0	352.0	218	448.0	448.0	1	384.0	383.0
4	1	1	256.0	256.0	383.0	383.0	353.0	351.0	e	3507	2400	470.0	470	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	320.0	319.0	320.0	319.0	218	400.0	400.0	0	368.0	367.0
5	0	1		159.0	368.0	367.0	240.0	239.0	e	3507	2528	531.0	531	[3, 2, 4, 1, 2, 4, 3, 2]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	544.0	543.0	528.0	528.0	218	384.0	384.0	0	304.0	302.0
6	1	1	384.0	383.0	336.0	335.0	368.0	367.0	e	3507	2640	486.0	486	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	352.0	351.0	352.0	352.0	218	448.0	447.0	0	400.0	399.0
7	1	1	400.0	399.0	368.0	368.0	304.0	304.0	e	3507	2672	629.0	629	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	384.0	384.0	352.0	351.0	218	432.0	431.0	0	432.0	431.0
8	1	1	384.0	384.0	480.0	479.0	448.0	447.0	e	3507	2880	481.0	481	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	336.0	336.0	272.0	271.0	218	512.0	512.0	0	448.0	447.0
9	0	1	752.0	752.0	368.0	367.0	336.0	335.0	e	3507	3104	529.0	529	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	448.0	448.0	384.0	383.0	218	432.0	431.0	1	384.0	383.0
10	1	1	399.0	399.0	416.0	415.0	416.0	415.0	e	3507	2719	454.0	454	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	305.0	304.0	256.0	255.0	218	448.0	447.0	0	479.0	479.0
11	1	1	496.0	496.0	337.0	336.0	319.0	319.0	e	3507	2703	421.0	421	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	448.0	448.0	319.0	319.0	218	401.0	400.0	0	383.0	383.0
12	1	1	400.0	400.0	336.0	335.0	352.0	352.0	e	3507	2656	532.0	532	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	432.0	431.0	352.0	351.0	218	448.0	448.0	0	336.0	335.0
13	1	1	416.0	415.0	368.0	368.0	272.0	271.0	e	3507	2544	579.0	579	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	288.0	287.0	448.0	447.0	218	432.0	431.0	0	320.0	320.0
14	1	1	400.0	399.0	368.0	368.0	352.0	352.0	e	3507	2688	545.0	545	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	432.0	431.0	288.0	287.0	218	448.0	447.0	0	400.0	399.0
15	1	1	352.0	351.0	384.0	384.0	272.0	271.0	e	3507	2448	385.0	385	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	304.0	304.0	464.0	463.0	218	352.0	351.0	0	320.0	319.0
16	1	1	400.0	400.0	543.0	543.0	385.0	384.0	e	3507	2912	486.0	486	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	304.0	304.0	368.0	368.0	218	384.0	383.0	0	528.0	528.0
17	1	1	448.0	447.0	368.0	367.0	368.0	367.0	e	3507	2864	529.0	529	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	480.0	480.0	384.0	384.0	218	432.0	432.0	0	384.0	383.0
18	1	1	400.0	399.0	368.0	367.0	448.0	447.0	e	3507	2704	530.0	530	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	320.0	319.0	304.0	304.0	218	431.0	431.0	0	433.0	433.0
19	1	1	401.0	400.0	352.0	351.0	368.0	367.0	e	3507	2833	560.0	560	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	480.0	479.0	432.0	432.0	218	480.0	479.0	0	320.0	319.0
20	1	1	448.0	448.0	416.0	416.0	303.0	303.0	e	3507	2960	369.0	369	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	624.0	624.0	448.0	447.0	218	401.0	400.0	0	320.0	319.0
21	1	1	368.0	368.0	384.0	383.0	432.0	432.0	e	3507	2816	543.0	543	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	368.0	368.0	400.0	400.0	218	416.0	415.0	0	448.0	447.0
22	1	1	304.0	303.0	417.0	417.0	288.0	288.0	e	3507	2687	545.0	545	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	512.0	511.0	447.0	447.0	218	400.0	399.0	0	319.0	319.0
23	0	1			400.0	399.0	304.0	303.0	e	3202	2208	621.0	621	[3, 2, 4, 1, 2, 4, 2]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C		335.0	401.0	400.0	218	416.0	416.0	0	352.0	351.0
24	1	1	384.0	383.0	432.0	431.0	432.0	431.0	e	3202	2768	434.0	434	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	320.0	319.0	320.0	320.0	218	400.0	399.0	0	480.0	479.0
25	0	1	368.0	367.0	368.0	368.0	400.0	400.0	e	3202	2704	524.0	524	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	320.0	320.0	336.0	335.0	218	479.0	479.0	1	433.0	432.0
26	1	1	224.0	223.0	336.0	336.0	400.0	399.0	e	3202	2304	447.0	447	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	240.0	240.0	288.0	288.0	218	368.0	367.0	0	448.0	448.0
27	0	1		383.0	288.0	287.0	384.0	383.0	e	3189	2608	605.0	605	[2, 1, 4, 2, 3, 1, 4, 2]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	448.0	448.0	240.0	239.0	218	464.0	463.0	0	400.0	400.0
28	0	1	304.0	303.0	368.0	367.0	688.0	688.0	e	3189	2800	495.0	495	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	256.0	255.0	288.0	287.0	218	448.0	447.0	1	448.0	448.0
29	0	1		271.0	352.0	352.0	336.0	336.0	e	3189	2544	495.0	495	[3, 2, 4, 1, 2, 4, 3, 2]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	464.0	463.0	432.0	432.0	218	416.0	415.0	0	272.0	271.0
30	1	1	320.0	320.0	416.0	415.0	384.0	383.0	e	3189	2448	449.0	449	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	288.0	287.0	336.0	336.0	218	368.0	367.0	0	336.0	335.0
31	1	1	384.0	383.0	368.0	368.0	272.0	272.0	e	3174	2576	379.0	379	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	400.0	399.0	432.0	432.0	218	384.0	383.0	0	336.0	336.0
32	0	1	368.0	368.0	368.0	367.0	416.0	415.0	e	3174	2672	559.0	559	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	432.0	431.0	272.0	271.0	218	368.0	368.0	1	448.0	447.0
33	0	1	304.0	304.0	272.0	271.0	496.0	496.0	e	3174	2608	572.0	572	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	416.0	415.0	288.0	287.0	218	432.0	432.0	1	400.0	400.0
34	0	1				464.0	384.0	383.0	e	3174	1824	576.0	576	[4, 3, 1, 4, 1]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B					218	464.0	464.0	0	512.0	512.0
35	0	1	448.0	447.0	368.0	367.0	224.0	224.0	e	3174	2800	399.0	399	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	528.0	528.0	480.0	479.0	218	480.0	479.0	1	272.0	271.0
