	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1	640.0	639.0	496.0	495.0	656.0	655.0	e	3766	3327	513.0	513	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	608.0	607.0	48.0	47.0	217	384.0	384.0	1	495.0	495.0
1	1	1	112.0	111.0	929.0	928.0	288.0	287.0	e	3766	3152	437.0	437	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	447.0	447.0	576.0	576.0	217	399.0	399.0	0	401.0	400.0
2	1	1	144.0	144.0	321.0	320.0	319.0	319.0	e	3766	2769	420.0	420	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	544.0	544.0	624.0	624.0	217	433.0	433.0	0	384.0	383.0
3	0	1				303.0	352.0	351.0	e	3766	1359	419.0	419	[1, 4, 2, 3, 4]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C					217	319.0	319.0	0	384.0	384.0
4	0	1				512.0	753.0	752.0	e	3766	2272	519.0	519	[4, 3, 1, 4, 1]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A					217	543.0	543.0	0	464.0	464.0
5	1	1	112.0	111.0	512.0	511.0	287.0	287.0	e	3766	2591	454.0	454	[3, 2, 4, 1, 2, 4, 3, 1]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B	400.0	399.0	432.0	431.0	217	496.0	496.0	0	352.0	352.0
6	0	1		159.0	559.0	559.0	529.0	528.0	e	3766	2832	627.0	627	[4, 3, 1, 4, 2, 3, 1, 4]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	272.0	271.0	481.0	480.0	217	463.0	463.0	0	369.0	368.0
7	1	1	113.0	112.0	624.0	624.0	401.0	400.0	e	3766	3025	502.0	502	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	624.0	623.0	527.0	527.0	217	400.0	399.0	0	336.0	335.0
8	0	1			751.0	751.0	288.0	288.0	e	3766	2305	402.0	402	[3, 2, 4, 1, 2, 3]	10	[3, 2, 4, 1, 2, 4, 3, 1]	B				400.0	217	464.0	464.0	0	401.0	400.0
9	0	1	112.0	111.0	417.0	416.0	368.0	368.0	e	3766	3183	709.0	709	[1, 4, 2, 3, 1, 3, 4, 2]	30	[1, 4, 2, 3, 1, 3, 4, 2]	C	544.0	543.0	575.0	575.0	217	671.0	671.0	1	496.0	496.0
10	1	1	607.0	607.0	304.0	303.0	432.0	431.0	e	3766	2927	406.0	406	[4, 3, 1, 4, 2, 3, 1, 2]	5	[4, 3, 1, 4, 2, 3, 1, 2]	A	337.0	336.0	240.0	239.0	217	464.0	463.0	0	543.0	543.0
