	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	384.0	382.0	560.0	558.0	336.0	334.0	e	2880	389.0	389	[1, 2, 3, 4, 2, 3, 1, 4]	[1, 2, 3, 4, 2, 3, 1, 4]	random	384.0	382.0	432.0	430.0	233	384.0	382.0	0	400.0	398.0
1	1	1	400.0	398.0	480.0	478.0	432.0	430.0	e	3040	575.0	575	[2, 4, 3, 1, 3, 4, 2, 1]	[2, 4, 3, 1, 3, 4, 2, 1]	random	432.0	430.0	432.0	430.0	233	480.0	478.0	0	384.0	382.0
2	1	1	384.0	382.0	368.0	366.0	399.0	397.0	e	2687	448.0	448	[4, 2, 1, 3, 1, 4, 3, 2]	[4, 2, 1, 3, 1, 4, 3, 2]	random	400.0	398.0	384.0	382.0	233	384.0	382.0	0	368.0	366.0
3	1	1	352.0	350.0	368.0	366.0	368.0	366.0	e	2609	351.0	351	[1, 4, 2, 3, 1, 4, 3, 2]	[1, 4, 2, 3, 1, 4, 3, 2]	random	416.0	414.0	352.0	350.0	233	416.0	414.0	0	337.0	335.0
4	1	1	368.0	366.0	352.0	350.0	400.0	398.0	e	2608	480.0	480	[3, 4, 1, 2, 3, 2, 1, 4]	[3, 4, 1, 2, 3, 2, 1, 4]	random	400.0	398.0	368.0	366.0	233	352.0	350.0	0	368.0	366.0
5	1	1	400.0	398.0	384.0	382.0	384.0	383.0	e	2703	416.0	416	[3, 4, 1, 2, 4, 3, 1, 2]	[3, 4, 1, 2, 4, 3, 1, 2]	random	432.0	430.0	399.0	398.0	233	336.0	334.0	0	368.0	366.0
6	1	1	352.0	350.0	384.0	382.0	368.0	366.0	e	2817	431.0	431	[2, 1, 4, 3, 4, 1, 3, 2]	[2, 1, 4, 3, 4, 1, 3, 2]	random	625.0	623.0	400.0	398.0	233	336.0	334.0	0	352.0	350.0
7	0	1			352.0	350.0	416.0	414.0	e	2192	383.0	383	[3, 4, 1, 2, 3, 4, 1]	[3, 4, 1, 2, 3, 4, 2, 1]	random		350.0	384.0	382.0	233	336.0	334.0	0	352.0	350.0
8	1	1	432.0	430.0	544.0	542.0	400.0	398.0	e	2943	508.0	508	[3, 4, 2, 1, 3, 1, 4, 2]	[3, 4, 2, 1, 3, 1, 4, 2]	random	384.0	382.0	416.0	414.0	233	399.0	398.0	0	368.0	366.0
9	1	1	400.0	398.0	352.0	350.0	384.0	382.0	e	2736	479.0	479	[1, 4, 3, 2, 1, 2, 3, 4]	[1, 4, 3, 2, 1, 2, 3, 4]	random	400.0	398.0	416.0	414.0	233	384.0	382.0	0	400.0	398.0
