	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	544.0	544.0	560.0	559.0	416.0	415.0	e	3808	508.0	508	[4, 2, 3, 1, 2, 4, 3, 1]	[4, 2, 3, 1, 2, 4, 3, 1]	random	561.0	560.0	736.0	735.0	217	399.0	399.0	0	592.0	592.0
1	1	1	543.0	543.0	544.0	544.0	497.0	496.0	e	3936	821.0	821	[3, 2, 4, 1, 4, 1, 3, 2]	[3, 2, 4, 1, 4, 1, 3, 2]	random	736.0	736.0	560.0	560.0	217	655.0	655.0	0	401.0	400.0
2	1	1	465.0	464.0	640.0	640.0	577.0	576.0	e	4401	519.0	519	[2, 1, 4, 3, 2, 3, 1, 4]	[2, 1, 4, 3, 2, 3, 1, 4]	random	623.0	623.0	896.0	896.0	217	687.0	687.0	0	513.0	512.0
3	1	1	400.0	399.0	624.0	623.0	576.0	575.0	e	3919	695.0	695	[3, 1, 2, 4, 2, 3, 4, 1]	[3, 1, 2, 4, 2, 3, 4, 1]	random	543.0	543.0	593.0	592.0	217	607.0	607.0	0	576.0	576.0
4	1	1	369.0	368.0	736.0	735.0	432.0	431.0	e	4209	566.0	566	[4, 3, 2, 1, 4, 1, 3, 2]	[4, 3, 2, 1, 4, 1, 3, 2]	random	607.0	607.0	545.0	544.0	217	591.0	591.0	0	929.0	928.0
5	1	1	560.0	560.0	769.0	768.0	480.0	479.0	e	4353	422.0	422	[1, 3, 4, 2, 3, 4, 2, 1]	[1, 3, 4, 2, 3, 4, 2, 1]	random	592.0	591.0	640.0	640.0	217	544.0	543.0	0	768.0	767.0
6	1	1	367.0	367.0	609.0	608.0	432.0	431.0	e	3328	566.0	566	[3, 2, 1, 4, 2, 3, 4, 1]	[3, 2, 1, 4, 2, 3, 4, 1]	random	481.0	480.0	447.0	447.0	217	496.0	495.0	0	496.0	495.0
7	1	1	688.0	687.0	592.0	591.0	576.0	575.0	e	4223	615.0	615	[2, 1, 4, 3, 4, 1, 3, 2]	[2, 1, 4, 3, 4, 1, 3, 2]	random	800.0	799.0	512.0	511.0	217	543.0	543.0	0	512.0	512.0
8	1	1	303.0	302.0	399.0	399.0	561.0	560.0	e	3504	406.0	406	[3, 4, 1, 2, 3, 2, 4, 1]	[3, 4, 1, 2, 3, 2, 4, 1]	random	577.0	576.0	720.0	719.0	217	447.0	447.0	0	497.0	496.0
9	1	1	592.0	591.0	672.0	671.0	399.0	399.0	e	3887	519.0	519	[1, 2, 3, 4, 3, 2, 4, 1]	[1, 2, 3, 4, 3, 2, 4, 1]	random	736.0	735.0	384.0	383.0	217	432.0	432.0	0	672.0	672.0
10	1	1	399.0	399.0	656.0	655.0	447.0	447.0	e	3647	599.0	599	[3, 2, 1, 4, 2, 1, 3, 4]	[3, 2, 1, 4, 2, 1, 3, 4]	random	592.0	592.0	529.0	528.0	217	529.0	528.0	0	495.0	495.0
11	1	1	752.0	751.0	592.0	591.0	384.0	383.0	e	3728	422.0	422	[2, 3, 4, 1, 2, 1, 4, 3]	[2, 3, 4, 1, 2, 1, 4, 3]	random	624.0	623.0	624.0	623.0	217	352.0	351.0	0	400.0	399.0
12	0	1							e	543	775.0	775	[4, 3]	[4, 2, 3, 1, 4, 2, 1, 3]	random					217			0		543.0
13	1	1	527.0	527.0	624.0	624.0	401.0	400.0	e	3808	397.0	397	[4, 1, 2, 3, 4, 1, 2, 3]	[4, 1, 2, 3, 4, 1, 2, 3]	random	641.0	640.0	431.0	431.0	217	560.0	559.0	0	624.0	623.0
14	1	1	624.0	623.0	480.0	479.0	432.0	431.0	e	4096	534.0	534	[1, 4, 2, 3, 1, 3, 2, 4]	[1, 4, 2, 3, 1, 3, 2, 4]	random	544.0	543.0	560.0	560.0	217	960.0	959.0	0	496.0	495.0
15	1	1	496.0	496.0	592.0	591.0	704.0	703.0	e	3968	423.0	423	[4, 3, 1, 2, 1, 3, 4, 2]	[4, 3, 1, 2, 1, 3, 4, 2]	random	465.0	464.0	640.0	639.0	217	528.0	527.0	0	543.0	543.0
16	1	1	561.0	560.0	479.0	479.0	512.0	512.0	e	3601	422.0	422	[3, 2, 1, 4, 1, 3, 2, 4]	[3, 2, 1, 4, 1, 3, 2, 4]	random	512.0	511.0	640.0	639.0	217	513.0	512.0	0	384.0	383.0
17	0	1							e	0		469	[4]	[3, 4, 2, 1, 3, 2, 1, 4]	random					217			0		
18	1	1	721.0	720.0	655.0	655.0	817.0	816.0	e	4432	366.0	366	[3, 1, 4, 2, 1, 2, 4, 3]	[3, 1, 4, 2, 1, 2, 4, 3]	random	624.0	623.0	672.0	671.0	217	496.0	495.0	0	447.0	447.0
19	1	1	736.0	736.0	544.0	543.0	432.0	431.0	e	4015	630.0	630	[4, 1, 2, 3, 1, 4, 2, 3]	[4, 1, 2, 3, 1, 4, 2, 3]	random	688.0	687.0	512.0	511.0	217	592.0	591.0	0	511.0	511.0
20	1	1	752.0	751.0	944.0	943.0	336.0	336.0	e	4416	888.0	888	[3, 2, 4, 1, 4, 2, 1, 3]	[3, 2, 4, 1, 4, 2, 1, 3]	random	624.0	623.0	640.0	639.0	217	624.0	624.0	0	496.0	495.0
21	1	1	480.0	479.0	560.0	559.0	688.0	687.0	e	3984	664.0	664	[1, 3, 4, 2, 1, 2, 4, 3]	[1, 3, 4, 2, 1, 2, 4, 3]	random	592.0	592.0	656.0	655.0	217	384.0	383.0	0	624.0	623.0
22	1	1	639.0	639.0	544.0	543.0	416.0	416.0	e	4320	778.0	778	[2, 4, 3, 1, 4, 3, 2, 1]	[2, 4, 3, 1, 4, 3, 2, 1]	random	609.0	608.0	736.0	735.0	217	800.0	799.0	0	576.0	575.0
