	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	reward	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	464.0	463.0	496.0	495.0	400.0	399.0	e	4135	3184	516.0	516	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	480.0	479.0	464.0	463.0	222	448.0	447.0	0	432.0	431.0
1	1	1	528.0	527.0	432.0	431.0	416.0	415.0	e	4135	3232	550.0	550	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	464.0	463.0	464.0	463.0	222	464.0	463.0	0	464.0	463.0
2	1	1	528.0	527.0	416.0	415.0	448.0	447.0	e	4135	3152	535.0	535	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	432.0	431.0	432.0	431.0	222	432.0	431.0	0	464.0	463.0
3	1	1	400.0	399.0	464.0	463.0	416.0	415.0	e	4135	2960	534.0	534	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	432.0	431.0	432.0	431.0	222	432.0	431.0	0	384.0	383.0
4	1	1	416.0	415.0	432.0	431.0	416.0	415.0	e	4135	2880	518.0	518	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	400.0	399.0	432.0	431.0	222	384.0	383.0	0	400.0	399.0
5	1	1	496.0	495.0	432.0	431.0	432.0	431.0	e	4135	3216	550.0	550	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	480.0	479.0	432.0	431.0	222	448.0	447.0	0	496.0	495.0
6	1	1	496.0	495.0	448.0	447.0	432.0	431.0	e	4135	3136	502.0	502	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	400.0	399.0	480.0	479.0	222	432.0	431.0	0	448.0	447.0
7	1	1	528.0	527.0	432.0	431.0	416.0	415.0	e	4135	3152	534.0	534	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	464.0	463.0	400.0	399.0	222	448.0	447.0	0	464.0	463.0
8	1	1	480.0	479.0	384.0	383.0	400.0	399.0	e	4135	2976	438.0	438	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	416.0	415.0	416.0	415.0	222	464.0	463.0	0	416.0	415.0
9	1	1	448.0	447.0	400.0	399.0	416.0	415.0	e	4135	2880	484.0	484	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	416.0	415.0	400.0	399.0	222	416.0	415.0	0	384.0	383.0
10	1	1	528.0	527.0	432.0	431.0	400.0	399.0	e	4135	3072	407.0	407	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	432.0	431.0	400.0	399.0	222	400.0	399.0	0	480.0	479.0
11	1	1	464.0	463.0	432.0	431.0	416.0	415.0	e	4135	3024	423.0	423	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	416.0	415.0	416.0	415.0	222	416.0	415.0	0	464.0	463.0
12	1	1	432.0	431.0	448.0	447.0	384.0	383.0	e	4135	2960	502.0	502	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	432.0	431.0	432.0	431.0	222	416.0	415.0	0	416.0	415.0
13	1	1	400.0	399.0	416.0	415.0	368.0	367.0	e	4135	2896	455.0	455	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	384.0	383.0	448.0	447.0	222	464.0	463.0	0	416.0	415.0
14	1	1	384.0	383.0	416.0	415.0	400.0	399.0	e	4135	2912	565.0	565	[3, 2, 4, 1, 2, 4, 3, 1]	30	[3, 2, 4, 1, 2, 4, 3, 1]	C	448.0	447.0	448.0	447.0	222	432.0	431.0	0	384.0	383.0
15	1	1	544.0	543.0	400.0	399.0	416.0	415.0	e	4135	3344	470.0	470	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	432.0	431.0	672.0	671.0	222	416.0	415.0	0	464.0	463.0
16	1	1	528.0	527.0	432.0	431.0	432.0	431.0	e	4135	3120	454.0	454	[4, 3, 1, 4, 2, 3, 1, 2]	10	[4, 3, 1, 4, 2, 3, 1, 2]	B	416.0	415.0	400.0	399.0	222	416.0	415.0	0	496.0	495.0
17	1	1	464.0	463.0	368.0	367.0	432.0	431.0	e	4135	2960	438.0	438	[2, 1, 4, 2, 3, 1, 4, 3]	5	[2, 1, 4, 2, 3, 1, 4, 3]	A	400.0	399.0	416.0	415.0	222	416.0	415.0	0	464.0	463.0
