	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	560.0	559.0	448.0	447.0	576.0	575.0	e	3760.0	666.0	666.0	[4, 3, 1, 2, 3, 2, 1, 4]	[4, 3, 1, 2, 3, 2, 1, 4]	random	592.0	591.0	544.0	543.0	232	512.0	511.0	0	528.0	527.0
1	1	1	448.0	447.0	528.0	527.0	480.0	479.0	e	3456.0	533.0	533.0	[3, 1, 2, 4, 2, 1, 4, 3]	[3, 1, 2, 4, 2, 1, 4, 3]	random	512.0	511.0	432.0	431.0	232	592.0	591.0	0	464.0	463.0
2	1	1	464.0	463.0	448.0	447.0	448.0	447.0	e	3280.0	678.0	678.0	[3, 4, 1, 2, 3, 1, 4, 2]	[3, 4, 1, 2, 3, 1, 4, 2]	random	448.0	447.0	480.0	479.0	232	352.0	351.0	0	640.0	639.0
3	1	1	448.0	447.0	448.0	447.0	592.0	591.0	e	3584.0	518.0	518.0	[1, 3, 4, 2, 1, 2, 3, 4]	[1, 3, 4, 2, 1, 2, 3, 4]	random	400.0	399.0	576.0	575.0	232	464.0	463.0	0	656.0	655.0
4	1	1	416.0	415.0	656.0	655.0	368.0	367.0	e	4000.0	550.0	550.0	[4, 1, 2, 3, 4, 3, 1, 2]	[4, 1, 2, 3, 4, 3, 1, 2]	random	624.0	623.0	848.0	847.0	232	608.0	607.0	0	480.0	479.0
5	1	1	496.0	495.0	640.0	639.0	368.0	367.0	e	3456.0	534.0	534.0	[1, 4, 3, 2, 3, 1, 4, 2]	[1, 4, 3, 2, 3, 1, 4, 2]	random	416.0	415.0	464.0	463.0	232	576.0	575.0	0	496.0	495.0
6	1	1	400.0	399.0	448.0	447.0	384.0	383.0	e	3312.0	550.0	550.0	[2, 1, 4, 3, 1, 3, 2, 4]	[2, 1, 4, 3, 1, 3, 2, 4]	random	544.0	543.0	576.0	575.0	232	448.0	447.0	0	512.0	511.0
7	1	1	384.0	383.0	544.0	543.0	400.0	399.0	e	2992.0	422.0	422.0	[2, 1, 4, 3, 4, 1, 3, 2]	[2, 1, 4, 3, 4, 1, 3, 2]	random	496.0	495.0	368.0	367.0	232	352.0	351.0	0	448.0	447.0
8	1	1	400.0	399.0	416.0	415.0	496.0	495.0	e	3264.0	583.0	583.0	[3, 4, 2, 1, 4, 1, 2, 3]	[3, 4, 2, 1, 4, 1, 2, 3]	random	544.0	543.0	480.0	479.0	232	512.0	511.0	0	416.0	415.0
9	1	1	512.0	511.0	608.0	607.0	400.0	399.0	e	3424.0	437.0	437.0	[4, 1, 3, 2, 3, 4, 2, 1]	[4, 1, 3, 2, 3, 4, 2, 1]	random	544.0	543.0	512.0	511.0	232	480.0	479.0	0	368.0	367.0
10	1	1	512.0	511.0	512.0	511.0	448.0	447.0	e	3520.0	582.0	582.0	[3, 1, 2, 4, 2, 4, 3, 1]	[3, 1, 2, 4, 2, 4, 3, 1]	random	592.0	591.0	432.0	431.0	232	560.0	559.0	0	464.0	463.0
11	1	1	768.0	767.0	464.0	463.0	608.0	607.0	e	3760.0	487.0	487.0	[4, 2, 1, 3, 4, 2, 1, 3]	[4, 2, 1, 3, 4, 2, 1, 3]	random	352.0	351.0	544.0	543.0	232	480.0	479.0	0	544.0	543.0
12	1	1	448.0	447.0	592.0	591.0	416.0	415.0	e	3328.0	550.0	550.0	[4, 2, 3, 1, 3, 1, 4, 2]	[4, 2, 3, 1, 3, 1, 4, 2]	random	448.0	447.0	480.0	479.0	232	432.0	431.0	0	512.0	511.0
13	1	1	576.0	575.0	512.0	511.0	608.0	607.0	e	4176.0	598.0	598.0	[2, 3, 4, 1, 2, 4, 1, 3]	[2, 3, 4, 1, 2, 4, 1, 3]	random	640.0	639.0	800.0	799.0	232	464.0	463.0	0	576.0	575.0
14	1	1	512.0	511.0	672.0	671.0	480.0	479.0	e	4176.0	678.0	678.0	[2, 1, 3, 4, 3, 4, 2, 1]	[2, 1, 3, 4, 3, 4, 2, 1]	random	528.0	527.0	848.0	847.0	232	592.0	591.0	0	544.0	543.0
