	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	928.0	926.0	1088.0	1086.0	705.0	703.0	e	6833	1014	1014	[4, 1, 3, 2, 3, 1, 2, 4]	[4, 1, 3, 2, 3, 1, 2, 4]	random	864.0	862.0	1056.0	1054.0	226	1248.0	1246	0	944	942
1	1	1	815.0	813.0	832.0	830.0	848.0	846.0	e	5887	1295	1295	[4, 2, 3, 1, 2, 4, 3, 1]	[4, 2, 3, 1, 2, 4, 3, 1]	random	864.0	862.0	912.0	910.0	226	784.0	782	0	832	830
2	1	1	1600.0	1598.0	832.0	830.0	688.0	686.0	e	6305	944	944	[4, 3, 2, 1, 2, 4, 1, 3]	[4, 3, 2, 1, 2, 4, 1, 3]	random	800.0	798.0	848.0	846.0	226	689.0	687	0	848	845
3	1	1	992.0	990.0	783.0	781.0	752.0	750.0	e	5919	1106	1106	[4, 3, 1, 2, 3, 1, 4, 2]	[4, 3, 1, 2, 3, 1, 4, 2]	random	880.0	878.0	800.0	797.0	226	752.0	750	0	960	958
4	1	1	976.0	974.0	880.0	878.0	944.0	942.0	e	6257	975	975	[2, 1, 3, 4, 3, 4, 1, 2]	[2, 1, 3, 4, 3, 4, 1, 2]	random	768.0	766.0	864.0	862.0	226	944.0	942	0	881	879
5	1	1	528.0	526.0	768.0	766.0	752.0	749.0	e	5648	1022	1022	[4, 1, 2, 3, 1, 4, 2, 3]	[4, 1, 2, 3, 1, 4, 2, 3]	random	864.0	862.0	880.0	878.0	226	912.0	910	0	944	941
6	1	1	896.0	894.0	992.0	990.0	896.0	894.0	e	6336	992	992	[4, 1, 3, 2, 4, 2, 1, 3]	[4, 1, 3, 2, 4, 2, 1, 3]	random	608.0	606.0	1072.0	1070.0	226	928.0	926	0	944	942
7	0	1			1344.0	1342.0	672.0	670.0	e	6896	883	883	[4, 1, 3, 2, 1, 2, 3]	[4, 1, 3, 2, 1, 2, 3, 4]	random	864.0	862.0	1104.0	1102.0	226	2080.0	2078	1	832	830
8	1	1	432.0	429.0	991.0	989.0	672.0	670.0	e	5423	752	752	[2, 3, 4, 1, 4, 1, 3, 2]	[2, 3, 4, 1, 4, 1, 3, 2]	random	1248.0	1246.0	720.0	717.0	226	784.0	782	0	576	574
9	1	1	496.0	494.0	864.0	862.0	864.0	862.0	e	5040	799	799	[4, 3, 1, 2, 4, 1, 2, 3]	[4, 3, 1, 2, 4, 1, 2, 3]	random	560.0	558.0	720.0	718.0	226	608.0	606	0	928	926
10	1	1	816.0	814.0	576.0	574.0	1503.0	1501.0	e	5791	895	895	[2, 4, 1, 3, 2, 3, 1, 4]	[2, 4, 1, 3, 2, 3, 1, 4]	random	800.0	798.0	576.0	574.0	226	672.0	670	0	848	846
11	1	1	1072.0	1070.0	480.0	478.0	416.0	414.0	e	5712	911	911	[1, 4, 2, 3, 2, 4, 1, 3]	[1, 4, 2, 3, 2, 4, 1, 3]	random	480.0	478.0	752.0	750.0	226	1664.0	1662	0	848	846
12	1	1	1008.0	1006.0	656.0	654.0	560.0	558.0	e	5824	1072	1072	[4, 1, 3, 2, 1, 2, 4, 3]	[4, 1, 3, 2, 1, 2, 4, 3]	random	928.0	926.0	656.0	654.0	226	1312.0	1309	0	704	702
13	1	1	752.0	750.0	576.0	574.0	784.0	782.0	e	5072	767	767	[1, 4, 2, 3, 2, 1, 3, 4]	[1, 4, 2, 3, 2, 1, 3, 4]	random	864.0	862.0	528.0	526.0	226	688.0	686	0	880	878
14	1	1	480.0	478.0	832.0	830.0	480.0	478.0	e	5296	960	960	[4, 1, 3, 2, 4, 2, 3, 1]	[4, 1, 3, 2, 4, 2, 3, 1]	random	544.0	542.0	1088.0	1086.0	226	992.0	990	0	880	877
15	1	1	1008.0	1006.0	784.0	782.0	688.0	686.0	e	5328	976	976	[2, 3, 1, 4, 3, 1, 4, 2]	[2, 3, 1, 4, 3, 1, 4, 2]	random	928.0	926.0	720.0	718.0	226	544.0	542	0	656	654
16	1	1	832.0	830.0	624.0	622.0	512.0	510.0	e	5137	946	946	[4, 2, 3, 1, 2, 1, 4, 3]	[4, 2, 3, 1, 2, 1, 4, 3]	random	912.0	910.0	720.0	718.0	226	496.0	494	0	1041	1039
17	1	1	975.0	973.0	720.0	718.0	784.0	782.0	e	5455	927	927	[3, 2, 1, 4, 1, 3, 4, 2]	[3, 2, 1, 4, 1, 3, 4, 2]	random	880.0	878.0	1088.0	1086.0	226	512.0	509	0	496	494
18	1	1	560.0	558.0	1024.0	1022.0	513.0	510.0	e	4689	767	767	[4, 3, 2, 1, 3, 2, 4, 1]	[4, 3, 2, 1, 3, 2, 4, 1]	random	896.0	894.0	512.0	510.0	226	576.0	574	0	608	606
19	1	1	480.0	477.0	528.0	526.0	976.0	974.0	e	5727	815	815	[1, 3, 4, 2, 1, 4, 2, 3]	[1, 3, 4, 2, 1, 4, 2, 3]	random	1039.0	1037.0	976.0	974.0	226	752.0	750	0	976	974
20	1	1	544.0	542.0	976.0	974.0	464.0	462.0	e	4273	767	767	[1, 2, 3, 4, 2, 4, 3, 1]	[1, 2, 3, 4, 2, 4, 3, 1]	random	592.0	590.0	785.0	783.0	226	432.0	430	0	480	478
