	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	432.0	430.0	704.0	702.0	512.0	510.0	e	3648	549.0	549	[4, 1, 3, 2, 3, 2, 1, 4]	[4, 1, 3, 2, 3, 2, 1, 4]	random	528.0	526.0	400.0	398.0	244	624.0	622.0	0	448.0	446.0
1	1	1	512.0	510.0	432.0	429.0	480.0	478.0	e	3137	607.0	607	[3, 1, 2, 4, 1, 2, 4, 3]	[3, 1, 2, 4, 1, 2, 4, 3]	random	465.0	463.0	416.0	414.0	244	368.0	366.0	0	464.0	461.0
2	1	1	512.0	510.0	432.0	430.0	400.0	398.0	e	3616	383.0	383	[1, 3, 4, 2, 4, 3, 1, 2]	[1, 3, 4, 2, 4, 3, 1, 2]	random	400.0	398.0	640.0	638.0	244	512.0	510.0	0	720.0	718.0
3	1	1	544.0	542.0	480.0	478.0	400.0	398.0	e	3087	562.0	562	[3, 2, 1, 4, 1, 3, 2, 4]	[3, 2, 1, 4, 1, 3, 2, 4]	random	336.0	333.0	623.0	622.0	244	368.0	366.0	0	336.0	334.0
4	1	1	385.0	383.0	384.0	382.0	384.0	382.0	e	2785	419.0	419	[4, 1, 2, 3, 4, 2, 3, 1]	[4, 1, 2, 3, 4, 2, 3, 1]	random	368.0	366.0	480.0	478.0	244	416.0	414.0	0	368.0	366.0
5	1	1	576.0	574.0	528.0	526.0	336.0	334.0	e	2928	498.0	498	[2, 3, 1, 4, 3, 1, 2, 4]	[2, 3, 1, 4, 3, 1, 2, 4]	random	384.0	382.0	400.0	398.0	244	368.0	366.0	0	336.0	334.0
6	1	1	512.0	510.0	528.0	525.0	384.0	381.0	e	3343	482.0	482	[2, 4, 3, 1, 3, 4, 2, 1]	[2, 4, 3, 1, 3, 4, 2, 1]	random	304.0	302.0	544.0	542.0	244	575.0	573.0	0	496.0	494.0
7	1	1	544.0	542.0	368.0	366.0	368.0	366.0	e	2816	510.0	510	[1, 2, 4, 3, 2, 1, 4, 3]	[1, 2, 4, 3, 2, 1, 4, 3]	random	368.0	366.0	384.0	382.0	244	448.0	446.0	0	336.0	334.0
8	0	1							e	0		434	[2]	[3, 4, 2, 1, 4, 3, 2, 1]	random					244			0		
9	1	1	512.0	510.0	399.0	397.0	384.0	381.0	e	3647	476.0	476	[1, 3, 4, 2, 1, 3, 2, 4]	[1, 3, 4, 2, 1, 3, 2, 4]	random	560.0	557.0	656.0	654.0	244	560.0	558.0	0	576.0	574.0
10	1	1	608.0	606.0	384.0	382.0	400.0	398.0	e	3776	433.0	433	[1, 3, 4, 2, 4, 1, 3, 2]	[1, 3, 4, 2, 4, 1, 3, 2]	random	896.0	894.0	464.0	462.0	244	560.0	558.0	0	464.0	462.0
11	1	1	480.0	478.0	560.0	558.0	448.0	446.0	e	3744	656.0	656	[2, 3, 1, 4, 3, 1, 2, 4]	[2, 3, 1, 4, 3, 1, 2, 4]	random	816.0	814.0	528.0	526.0	244	480.0	478.0	0	432.0	430.0
12	1	1	640.0	638.0	592.0	590.0	448.0	446.0	e	3728	563.0	563	[1, 2, 3, 4, 3, 4, 1, 2]	[1, 2, 3, 4, 3, 4, 1, 2]	random	496.0	494.0	656.0	654.0	244	480.0	478.0	0	416.0	414.0
13	1	1	384.0	382.0	480.0	478.0	480.0	478.0	e	3472	529.0	529	[1, 3, 4, 2, 4, 2, 3, 1]	[1, 3, 4, 2, 4, 2, 3, 1]	random	624.0	622.0	416.0	414.0	244	528.0	526.0	0	560.0	558.0
14	1	1	656.0	654.0	607.0	605.0	320.0	318.0	e	4127	735.0	735	[1, 2, 3, 4, 2, 4, 1, 3]	[1, 2, 3, 4, 2, 4, 1, 3]	random	1120.0	1117.0	496.0	494.0	244	480.0	478.0	0	448.0	446.0
15	1	1	400.0	398.0	560.0	558.0	416.0	414.0	e	3360	1007.0	1007	[3, 2, 1, 4, 2, 4, 1, 3]	[3, 2, 1, 4, 2, 4, 1, 3]	random	448.0	446.0	592.0	590.0	244	480.0	478.0	0	464.0	462.0
16	1	1	272.0	270.0	688.0	686.0	448.0	446.0	e	3313	559.0	559	[3, 4, 1, 2, 1, 2, 4, 3]	[3, 4, 1, 2, 1, 2, 4, 3]	random	529.0	527.0	464.0	462.0	244	384.0	382.0	0	528.0	526.0
17	1	1	384.0	382.0	544.0	542.0	400.0	398.0	e	2992	575.0	575	[4, 3, 2, 1, 2, 3, 4, 1]	[4, 3, 2, 1, 2, 3, 4, 1]	random	256.0	254.0	336.0	334.0	244	448.0	446.0	0	624.0	622.0
18	1	1	368.0	366.0	448.0	446.0	336.0	334.0	e	3520	451.0	451	[1, 2, 4, 3, 1, 3, 2, 4]	[1, 2, 4, 3, 1, 3, 2, 4]	random	528.0	526.0	960.0	958.0	244	544.0	542.0	0	336.0	334.0
19	1	1	400.0	397.0	608.0	606.0	416.0	414.0	e	3664	513.0	513	[3, 1, 2, 4, 2, 4, 3, 1]	[3, 1, 2, 4, 2, 4, 3, 1]	random	673.0	670.0	543.0	541.0	244	448.0	446.0	0	576.0	574.0
20	1	1	512.0	510.0	640.0	638.0	432.0	430.0	e	3488	655.0	655	[3, 4, 2, 1, 3, 4, 2, 1]	[3, 4, 2, 1, 3, 4, 2, 1]	random	528.0	526.0	496.0	494.0	244	368.0	366.0	0	512.0	510.0
21	1	1	320.0	318.0	384.0	382.0	336.0	334.0	e	2720	447.0	447	[4, 2, 3, 1, 3, 4, 2, 1]	[4, 2, 3, 1, 3, 4, 2, 1]	random	384.0	382.0	480.0	478.0	244	416.0	414.0	0	400.0	398.0
22	1	1	336.0	334.0	448.0	446.0	400.0	397.0	e	3152	753.0	753	[3, 4, 2, 1, 4, 1, 3, 2]	[3, 4, 2, 1, 4, 1, 3, 2]	random	721.0	719.0	464.0	462.0	244	336.0	333.0	0	447.0	445.0
23	0	1		350.0	480.0	478.0	448.0	446.0	e	3296	623.0	623	[1, 2, 4, 3, 4, 3, 1, 3]	[1, 2, 4, 3, 4, 3, 1, 2]	random	368.0	366.0	640.0	638.0	244	464.0	462.0	0	544.0	542.0
24	1	1	560.0	557.0	448.0	446.0	288.0	286.0	e	3423	432.0	432	[1, 4, 3, 2, 1, 4, 2, 3]	[1, 4, 3, 2, 1, 4, 2, 3]	random	543.0	541.0	480.0	478.0	244	624.0	622.0	0	480.0	478.0
25	1	1	304.0	302.0	577.0	575.0	400.0	398.0	e	2769	867.0	867	[3, 2, 4, 1, 3, 2, 4, 1]	[3, 2, 4, 1, 3, 2, 4, 1]	random	480.0	478.0	288.0	286.0	244	400.0	398.0	0	320.0	318.0
26	1	1	880.0	878.0	544.0	542.0	368.0	366.0	e	4112	531.0	531	[2, 4, 3, 1, 2, 1, 4, 3]	[2, 4, 3, 1, 2, 1, 4, 3]	random	480.0	478.0	688.0	686.0	244	720.0	718.0	0	432.0	430.0
27	1	1	368.0	365.0	528.0	525.0	432.0	429.0	e	3295	559.0	559	[4, 1, 3, 2, 1, 2, 3, 4]	[4, 1, 3, 2, 1, 2, 3, 4]	random	368.0	366.0	544.0	542.0	244	656.0	653.0	0	399.0	397.0
28	1	1	544.0	542.0	464.0	462.0	352.0	350.0	e	3329	589.0	589	[1, 2, 3, 4, 2, 4, 1, 3]	[1, 2, 3, 4, 2, 4, 1, 3]	random	480.0	478.0	496.0	494.0	244	609.0	607.0	0	384.0	382.0
29	1	1	528.0	526.0	688.0	686.0	464.0	462.0	e	3472	607.0	607	[3, 1, 2, 4, 3, 2, 4, 1]	[3, 1, 2, 4, 3, 2, 4, 1]	random	528.0	526.0	384.0	382.0	244	448.0	446.0	0	432.0	430.0
30	0	1							e	0		751	[3]	[2, 4, 1, 3, 1, 2, 3, 4]	random					244			0		
31	0	1							e	816	554.0	554	[1, 4]	[1, 3, 2, 4, 1, 2, 3, 4]	random					244			0		814.0
32	1	1	400.0	398.0	384.0	382.0	448.0	446.0	e	3536	442.0	442	[1, 3, 4, 2, 4, 1, 3, 2]	[1, 3, 4, 2, 4, 1, 3, 2]	random	816.0	814.0	464.0	462.0	244	480.0	478.0	0	544.0	542.0
33	0	1			384.0	382.0	464.0	462.0	e	2928	478.0	478	[1, 3, 4, 2, 4, 1, 4]	[1, 3, 4, 2, 4, 1, 3, 2]	random		574.0	448.0	446.0	244	528.0	526.0	0	528.0	525.0
34	1	1	576.0	574.0	528.0	526.0	464.0	462.0	e	3521	1453.0	1453	[3, 4, 1, 2, 1, 4, 3, 2]	[3, 4, 1, 2, 1, 4, 3, 2]	random	608.0	606.0	513.0	511.0	244	400.0	398.0	0	432.0	430.0
35	1	1	400.0	398.0	1712.0	1710.0	592.0	590.0	e	5631	774.0	774	[2, 4, 3, 1, 3, 4, 2, 1]	[2, 4, 3, 1, 3, 4, 2, 1]	random	448.0	446.0	432.0	430.0	244	1519.0	1517.0	0	528.0	526.0
36	1	1	576.0	574.0	560.0	558.0	1200.0	1198.0	e	4256	626.0	626	[2, 4, 1, 3, 1, 3, 4, 2]	[2, 4, 1, 3, 1, 3, 4, 2]	random	416.0	414.0	544.0	542.0	244	496.0	494.0	0	464.0	462.0
37	1	1	432.0	430.0	416.0	413.0	367.0	365.0	e	3631	527.0	527	[1, 3, 2, 4, 2, 1, 3, 4]	[1, 3, 2, 4, 2, 1, 3, 4]	random	544.0	541.0	544.0	542.0	244	624.0	622.0	0	704.0	702.0
38	1	1	352.0	350.0	320.0	318.0	432.0	430.0	e	2944	447.0	447	[4, 1, 2, 3, 4, 3, 2, 1]	[4, 1, 2, 3, 4, 3, 2, 1]	random	320.0	318.0	720.0	718.0	244	432.0	430.0	0	368.0	366.0
39	1	1	305.0	303.0	496.0	494.0	368.0	366.0	e	4161	546.0	546	[1, 3, 2, 4, 1, 4, 2, 3]	[1, 3, 2, 4, 1, 4, 2, 3]	random	464.0	462.0	1024.0	1022.0	244	560.0	558.0	0	944.0	942.0
40	1	2	272.0	270.0	464.0	462.0	464.0	462.0	e	2992	391.0	391	[2, 4, 1, 3, 2, 3, 4, 1]	[2, 4, 1, 3, 2, 3, 4, 1]	random	368.0	366.0	576.0	574.0	244	432.0	430.0	0	416.0	414.0
41	1	2	304.0	302.0	256.0	254.0	592.0	590.0	e	2768	480.0	480	[4, 2, 1, 3, 4, 1, 2, 3]	[4, 2, 1, 3, 4, 1, 2, 3]	random	352.0	350.0	432.0	430.0	244	464.0	462.0	0	368.0	366.0
42	1	2	193.0	191.0	560.0	558.0	304.0	302.0	e	3121	541.0	541	[1, 3, 4, 2, 1, 3, 2, 4]	[1, 3, 4, 2, 1, 3, 2, 4]	random	528.0	526.0	480.0	477.0	244	496.0	494.0	0	560.0	558.0
43	1	2	512.0	510.0	416.0	414.0	352.0	349.0	e	3072	498.0	498	[4, 2, 3, 1, 2, 1, 4, 3]	[4, 2, 3, 1, 2, 1, 4, 3]	random	448.0	446.0	592.0	590.0	244	352.0	349.0	0	400.0	398.0
44	1	2	367.0	365.0	400.0	398.0	320.0	318.0	e	3151	435.0	435	[4, 3, 1, 2, 3, 4, 1, 2]	[4, 3, 1, 2, 3, 4, 1, 2]	random	448.0	446.0	496.0	494.0	244	496.0	494.0	0	624.0	622.0
45	1	2	576.0	574.0	560.0	558.0	304.0	302.0	e	2912	542.0	542	[1, 2, 3, 4, 3, 1, 2, 4]	[1, 2, 3, 4, 3, 1, 2, 4]	random	256.0	254.0	560.0	558.0	244	320.0	318.0	0	336.0	334.0
