	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
12	1	1	368.0	367.0	384.0	383.0	320.0	319.0	e	3567	2624	405.0	405	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	400.0	399.0	480.0	479.0	109	288.0	287.0	0	384.0	383.0
13	1	1	320.0	319.0	352.0	351.0	400.0	399.0	e	3567	2576	517.0	517	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	320.0	319.0	352.0	351.0	109	432.0	431.0	0	400.0	399.0
14	1	1	400.0	399.0	384.0	383.0	448.0	447.0	e	3567	2640	453.0	453	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	352.0	351.0	288.0	287.0	109	336.0	335.0	0	432.0	431.0
15	0	1							e	3567	288	452.0	452	[4, 4]	[4, 3, 1, 4, 2, 3, 1, 2]	A					109			0		287.0
16	1	1	320.0	319.0	400.0	399.0	416.0	415.0	e	3567	2720	487.0	487	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	320.0	319.0	352.0	351.0	109	496.0	495.0	0	416.0	415.0
17	1	1	320.0	319.0	320.0	319.0	304.0	303.0	e	3567	2368	389.0	389	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	384.0	383.0	352.0	351.0	109	320.0	319.0	0	368.0	367.0
18	0	1			384.0	383.0	304.0	303.0	e	3567	1600	452.0	452	[1, 4, 2, 3, 1, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C				271.0	109	320.0	319.0	0	320.0	319.0
19	1	1	288.0	287.0	352.0	351.0	368.0	367.0	e	3567	2592	456.0	456	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	352.0	351.0	528.0	527.0	109	256.0	255.0	0	448.0	447.0
20	1	1	416.0	415.0	304.0	303.0	352.0	351.0	e	3567	2736	549.0	549	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	400.0	399.0	384.0	383.0	109	432.0	431.0	0	448.0	447.0
21	0	1			336.0	335.0	336.0	335.0	e	3567	2112	499.0	499	[1, 4, 2, 3, 1, 4]	[1, 4, 2, 3, 1, 3, 4, 2]	C				495.0	109	384.0	383.0	0	560.0	559.0
22	1	1	336.0	335.0	352.0	351.0	368.0	367.0	e	3567	2624	467.0	467	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	416.0	415.0	288.0	287.0	109	448.0	447.0	0	416.0	415.0
23	0	1	368.0	367.0	432.0	431.0	480.0	479.0	e	3567	3280	403.0	403	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	464.0	463.0	576.0	575.0	109	560.0	559.0	1	400.0	399.0
24	0	1	336.0	335.0	320.0	319.0	432.0	431.0	e	3567	3104	628.0	628	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	384.0	383.0	448.0	447.0	109	640.0	639.0	1	544.0	543.0
25	1	1	496.0	495.0	256.0	255.0	336.0	335.0	e	3567	2528	740.0	740	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	416.0	415.0	336.0	335.0	109	400.0	399.0	0	288.0	287.0
26	1	1	368.0	367.0	288.0	287.0	352.0	351.0	e	3567	2656	611.0	611	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	464.0	463.0	448.0	447.0	109	352.0	351.0	0	384.0	383.0
27	1	1	336.0	335.0	320.0	319.0	384.0	383.0	e	3111	2656	397.0	397	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	400.0	399.0	272.0	271.0	109	400.0	399.0	0	544.0	543.0
28	0	1			352.0	351.0	336.0	335.0	e	3109	2016	416.0	416	[4, 3, 1, 4, 2, 3, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	A		143.0	288.0	287.0	109	384.0	383.0	0	512.0	511.0
29	1	1	336.0	335.0	304.0	303.0	352.0	351.0	e	3109	2528	529.0	529	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	336.0	335.0	448.0	447.0	109	400.0	399.0	0	352.0	351.0
30	0	1	320.0	319.0	336.0	335.0	352.0	351.0	e	3093	2416	908.0	908	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	288.0	287.0	384.0	383.0	109	368.0	367.0	1	368.0	367.0
31	1	1	288.0	287.0	352.0	351.0	272.0	271.0	e	3093	2384	482.0	482	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	368.0	367.0	480.0	479.0	109	272.0	271.0	0	352.0	351.0
32	1	1	336.0	335.0	368.0	367.0	384.0	383.0	e	3093	2432	559.0	559	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	320.0	319.0	272.0	271.0	109	368.0	367.0	0	384.0	383.0
33	1	1	304.0	303.0	288.0	287.0	304.0	303.0	e	3061	2160	463.0	463	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	272.0	271.0	384.0	383.0	109	320.0	319.0	0	288.0	287.0
34	0	1			352.0	351.0	240.0	239.0	e	3061	1424	447.0	447	[1, 4, 2, 3, 1, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C				239.0	109	288.0	287.0	0	304.0	303.0
35	1	1	304.0	303.0	320.0	319.0	272.0	271.0	e	3061	2384	370.0	370	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	512.0	511.0	384.0	383.0	109	288.0	287.0	0	304.0	303.0
36	0	2	416.0	415.0	384.0	383.0	352.0	351.0	e	3043	2768	386.0	386	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	352.0	351.0	272.0	271.0	109	464.0	463.0	1	528.0	527.0
37	1	2	304.0	303.0	304.0	303.0	304.0	303.0	e	3043	2528	464.0	464	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	464.0	463.0	352.0	351.0	109	304.0	303.0	0	496.0	495.0
38	0	2	304.0	303.0	304.0	303.0	416.0	415.0	e	3043	2624	542.0	542	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	400.0	399.0	288.0	287.0	109	368.0	367.0	1	544.0	543.0
39	0	2						207.0	e	3043	944	479.0	479	[1, 4, 2, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C					109	304.0	303.0	0	432.0	431.0
40	0	2	400.0	399.0	320.0	319.0	400.0	399.0	e	3043	2720	529.0	529	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	400.0	399.0	256.0	255.0	109	432.0	431.0	1	512.0	511.0
41	0	2			304.0	303.0	272.0	271.0	e	3043	1536	394.0	394	[1, 4, 2, 3, 1, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C				303.0	109	272.0	271.0	0	384.0	383.0
42	1	2	304.0	303.0	368.0	367.0	224.0	223.0	e	3043	2176	465.0	465	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	384.0	383.0	288.0	287.0	109	272.0	271.0	0	336.0	335.0
43	1	2	272.0	271.0	384.0	383.0	336.0	335.0	e	2993	2496	399.0	399	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	400.0	399.0	496.0	495.0	109	272.0	271.0	0	336.0	335.0
44	0	2		319.0	304.0	303.0	336.0	335.0	e	2992	2432	589.0	589	[3, 2, 4, 1, 2, 4, 3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	B	304.0	303.0	400.0	399.0	109	448.0	447.0	0	320.0	319.0
45	1	2	304.0	303.0	272.0	271.0	272.0	271.0	e	2992	2368	465.0	465	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	368.0	367.0	560.0	559.0	109	272.0	271.0	0	320.0	319.0
46	0	2	448.0	447.0	320.0	319.0	416.0	415.0	e	2993	2688	605.0	605	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	288.0	287.0	288.0	287.0	109	384.0	383.0	1	544.0	543.0
47	0	2	368.0	367.0	400.0	399.0	336.0	335.0	e	2993	2688	448.0	448	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	320.0	319.0	256.0	255.0	109	448.0	447.0	1	560.0	559.0
48	1	2	272.0	271.0	352.0	351.0	256.0	255.0	e	2993	2256	432.0	432	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	352.0	351.0	400.0	399.0	109	256.0	255.0	0	368.0	367.0
49	0	2	496.0	495.0	320.0	319.0	336.0	335.0	e	2993	2672	445.0	445	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	336.0	335.0	336.0	335.0	109	448.0	447.0	1	400.0	399.0
50	0	2	400.0	399.0	320.0	319.0	464.0	463.0	e	2993	2800	513.0	513	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	512.0	511.0	416.0	415.0	109	400.0	399.0	1	288.0	287.0
51	0	2			288.0	287.0	432.0	431.0	e	2993	1712	399.0	399	[4, 3, 1, 4, 2, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A				239.0	109	400.0	399.0	0	352.0	351.0
52	0	2			320.0	319.0	320.0	319.0	e	2993	1904	386.0	386	[4, 3, 1, 4, 2, 3, 4]	[4, 3, 1, 4, 2, 3, 1, 2]	A		239.0	256.0	255.0	109	320.0	319.0	0	448.0	447.0
53	1	2	368.0	367.0	256.0	255.0	288.0	287.0	e	2993	2400	383.0	383	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	416.0	415.0	384.0	383.0	109	320.0	319.0	0	368.0	367.0
54	0	2							e	2960	816	458.0	458	[4, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A					109		271.0	0	544.0	543.0
55	0	2	352.0	351.0	304.0	303.0	432.0	431.0	e	2960	2608	462.0	462	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	304.0	303.0	320.0	319.0	109	368.0	367.0	1	528.0	527.0
56	1	2	320.0	319.0	352.0	351.0	320.0	319.0	e	2960	2576	367.0	367	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	400.0	399.0	496.0	495.0	109	368.0	367.0	0	320.0	319.0
57	1	2	272.0	271.0	240.0	239.0	272.0	271.0	e	2960	2160	710.0	710	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	352.0	351.0	320.0	319.0	109	400.0	399.0	0	304.0	303.0
58	0	2							e	2896	528	608.0	608	[3, 2, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B					109		239.0	0	288.0	287.0
59	0	2	304.0	303.0	320.0	319.0	304.0	303.0	e	2896	2768	510.0	510	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	336.0	335.0	480.0	479.0	109	336.0	335.0	1	688.0	687.0
60	1	2	368.0	367.0	256.0	255.0	304.0	303.0	e	2896	2320	397.0	397	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	352.0	351.0	304.0	303.0	109	336.0	335.0	0	400.0	399.0
61	0	2	336.0	335.0	304.0	303.0	480.0	479.0	e	2896	2608	652.0	652	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	384.0	383.0	368.0	367.0	109	416.0	415.0	1	320.0	319.0
62	0	2		335.0	576.0	575.0	304.0	303.0	e	2896	2736	509.0	509	[3, 2, 4, 1, 2, 4, 3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	B	448.0	447.0	320.0	319.0	109	320.0	319.0	0	432.0	431.0
63	0	2	304.0	303.0	240.0	239.0	272.0	271.0	e	2896	2176	831.0	831	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	256.0	255.0	368.0	367.0	109	320.0	319.0	1	416.0	415.0
64	0	2				287.0	256.0	255.0	e	2896	1152	397.0	397	[1, 4, 2, 3, 4]	[1, 4, 2, 3, 1, 3, 4, 2]	C					109	288.0	287.0	0	320.0	319.0
65	0	2							e	2896	864	529.0	529	[4, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A					109		431.0	0	432.0	431.0
66	0	2	368.0	367.0	320.0	319.0	384.0	383.0	e	2896	2720	559.0	559	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	304.0	303.0	304.0	303.0	109	432.0	431.0	1	608.0	607.0
67	1	2	288.0	287.0	320.0	319.0	336.0	335.0	e	2896	2400	398.0	398	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	368.0	367.0	512.0	511.0	109	256.0	255.0	0	320.0	319.0
68	1	2	320.0	319.0	272.0	271.0	336.0	335.0	e	2864	2304	508.0	508	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	320.0	319.0	336.0	335.0	109	368.0	367.0	0	352.0	351.0
69	1	2	352.0	351.0	256.0	255.0	240.0	239.0	e	2864	2144	427.0	427	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	336.0	335.0	320.0	319.0	109	352.0	351.0	0	288.0	287.0
70	1	2	320.0	319.0	352.0	351.0	304.0	303.0	e	2847	2304	460.0	460	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	304.0	303.0	464.0	463.0	109	256.0	255.0	0	304.0	303.0
71	0	2	432.0	431.0	336.0	335.0	336.0	335.0	e	2844	2832	506.0	506	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	464.0	463.0	512.0	511.0	109	272.0	271.0	1	480.0	479.0
72	0	3	368.0	367.0	608.0	607.0	416.0	415.0	e	2844	2896	466.0	466	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	400.0	399.0	272.0	271.0	109	352.0	351.0	1	480.0	479.0
73	0	3	432.0	431.0	384.0	383.0	336.0	335.0	e	2844	2816	463.0	463	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	352.0	351.0	320.0	319.0	109	544.0	543.0	1	448.0	447.0
74	0	3			464.0	463.0	272.0	271.0	e	2844	1632	413.0	413	[1, 4, 2, 3, 1, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C				271.0	109	304.0	303.0	0	320.0	319.0
75	1	3	400.0	399.0	272.0	271.0	208.0	207.0	e	2844	2320	429.0	429	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	432.0	431.0	304.0	303.0	109	384.0	383.0	0	320.0	319.0
76	0	3	320.0	319.0	288.0	287.0	384.0	383.0	e	2800	2368	508.0	508	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	352.0	351.0	272.0	271.0	109	240.0	239.0	1	512.0	511.0
77	0	3			288.0	287.0	240.0	239.0	e	2800	1536	414.0	414	[1, 4, 2, 3, 1, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C				287.0	109	288.0	287.0	0	432.0	431.0
78	0	3	336.0	335.0	400.0	399.0	336.0	335.0	e	2800	2640	414.0	414	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	384.0	383.0	496.0	495.0	109	272.0	271.0	1	416.0	415.0
79	0	3			288.0	287.0	224.0	223.0	e	2800	1712	554.0	554	[3, 2, 4, 1, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	B		207.0	336.0	335.0	109	352.0	351.0	0	304.0	303.0
80	0	3	384.0	383.0	368.0	367.0	416.0	415.0	e	2800	2560	364.0	364	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	336.0	335.0	352.0	351.0	109	320.0	319.0	1	384.0	383.0
81	0	3							e	2800	0		430	[2]	[3, 2, 4, 1, 2, 4, 3, 1]	B					109			0		
82	0	3			368.0	367.0	352.0	351.0	e	2800	2304	412.0	412	[3, 2, 4, 1, 2, 4, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	B		383.0	448.0	447.0	109	400.0	399.0	0	352.0	351.0
83	0	3						239.0	e	2800	976	411.0	411	[4, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A					109	288.0	287.0	0	448.0	447.0
84	0	3	432.0	431.0	240.0	239.0	304.0	303.0	e	2800	2368	524.0	524	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	384.0	383.0	368.0	367.0	109	336.0	335.0	1	304.0	303.0
85	0	3	464.0	463.0	352.0	351.0	272.0	271.0	e	2800	2704	478.0	478	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	336.0	335.0	496.0	495.0	109	432.0	431.0	1	352.0	351.0
86	0	3	400.0	399.0	304.0	303.0	288.0	287.0	e	2800	2640	1018.0	1018	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	496.0	495.0	448.0	447.0	109	400.0	399.0	1	304.0	303.0
87	0	3		319.0	272.0	271.0	336.0	335.0	e	2800	2400	426.0	426	[3, 2, 4, 1, 2, 4, 3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	B	240.0	239.0	432.0	431.0	109	336.0	335.0	0	464.0	463.0
88	0	3							e	2800	592	493.0	493	[1, 4, 3]	[1, 4, 2, 3, 1, 3, 4, 2]	C					109		255.0	0	336.0	335.0
89	0	3	480.0	479.0	288.0	287.0	288.0	287.0	e	2800	2448	870.0	870	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	384.0	383.0	320.0	319.0	109	368.0	367.0	1	320.0	319.0
90	0	3	448.0	447.0	272.0	271.0	352.0	351.0	e	2800	2784	461.0	461	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	400.0	399.0	304.0	303.0	109	512.0	511.0	1	496.0	495.0
91	0	3	320.0	319.0	352.0	351.0	304.0	303.0	e	2800	2416	443.0	443	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	304.0	303.0	560.0	559.0	109	272.0	271.0	1	304.0	303.0
92	0	3	368.0	367.0	352.0	351.0	336.0	335.0	e	2800	2432	412.0	412	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	496.0	495.0	240.0	239.0	109	320.0	319.0	1	320.0	319.0
93	0	3	448.0	447.0	304.0	303.0	352.0	351.0	e	2800	2784	604.0	604	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	432.0	431.0	272.0	271.0	109	416.0	415.0	1	560.0	559.0
94	0	3			448.0	447.0	240.0	239.0	e	2800	2080	345.0	345	[3, 2, 4, 1, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	B		287.0	400.0	399.0	109	320.0	319.0	0	384.0	383.0
95	1	3	288.0	287.0	352.0	351.0	288.0	287.0	e	2800	2224	482.0	482	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	384.0	383.0	336.0	335.0	109	240.0	239.0	0	336.0	335.0
96	0	3	480.0	479.0	288.0	287.0	192.0	191.0	e	2780	2352	475.0	475	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	496.0	495.0	304.0	303.0	109	288.0	287.0	1	304.0	303.0
97	0	3			496.0	495.0	272.0	271.0	e	2780	1616	491.0	491	[1, 4, 2, 3, 1, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C				287.0	109	256.0	255.0	0	304.0	303.0
98	0	3	416.0	415.0	272.0	271.0	368.0	367.0	e	2780	2592	509.0	509	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	320.0	319.0	304.0	303.0	109	400.0	399.0	1	512.0	511.0
99	0	3	368.0	367.0	256.0	255.0	304.0	303.0	e	2780	2496	491.0	491	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	464.0	463.0	416.0	415.0	109	368.0	367.0	1	320.0	319.0
100	0	3	496.0	495.0	336.0	335.0	448.0	447.0	e	2780	2912	428.0	428	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	432.0	431.0	480.0	479.0	109	336.0	335.0	1	384.0	383.0
101	0	3	416.0	415.0	352.0	351.0	320.0	319.0	e	2780	2752	475.0	475	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	560.0	559.0	368.0	367.0	109	320.0	319.0	1	416.0	415.0
102	1	3	272.0	271.0	304.0	303.0	352.0	351.0	e	2780	2368	408.0	408	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	400.0	399.0	384.0	383.0	109	272.0	271.0	0	384.0	383.0
103	0	3	432.0	431.0	336.0	335.0	544.0	543.0	e	2752	2832	377.0	377	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	A	384.0	383.0	336.0	335.0	109	320.0	319.0	1	480.0	479.0
104	0	3	352.0	351.0	288.0	287.0	336.0	335.0	e	2752	2336	675.0	675	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	B	368.0	367.0	352.0	351.0	109	336.0	335.0	1	304.0	303.0
105	1	3	240.0	239.0	320.0	319.0	288.0	287.0	e	2752	2064	409.0	409	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	336.0	335.0	320.0	319.0	109	256.0	255.0	0	304.0	303.0
106	0	3				335.0	288.0	287.0	e	2749	1392	492.0	492	[4, 3, 1, 4, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	A					109	352.0	351.0	0	416.0	415.0
107	1	3	272.0	271.0	352.0	351.0	256.0	255.0	e	2749	2160	395.0	395	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	352.0	351.0	368.0	367.0	109	256.0	255.0	0	304.0	303.0
108	0	4	272.0	271.0	416.0	415.0	336.0	335.0	e	2731	2320	514.0	514	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	C	384.0	383.0	352.0	351.0	109	240.0	239.0	1	320.0	319.0
109	0	4			272.0	271.0	256.0	255.0	e	2731	1712	443.0	443	[3, 2, 4, 1, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	B		287.0	272.0	271.0	109	272.0	271.0	0	352.0	351.0
