	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	448.0	446.0	544.0	542.0	352.0	350.0	e	3136	437.0	437	[4, 2, 3, 1, 2, 4, 1, 3]	[4, 2, 3, 1, 2, 4, 1, 3]	random	432.0	430.0	432.0	430.0	119	384.0	382.0	0	544.0	542.0
1	0	1			560.0	558.0	352.0	350.0	e	2673	479.0	479	[3, 2, 1, 4, 2, 4, 4]	[3, 2, 1, 4, 2, 4, 3, 1]	random		526.0	432.0	430.0	119	352.0	350.0	0	449.0	447.0
2	1	1	432.0	430.0	464.0	462.0	432.0	430.0	e	3232	603.0	603	[3, 1, 4, 2, 4, 1, 3, 2]	[3, 1, 4, 2, 4, 1, 3, 2]	random	560.0	558.0	448.0	446.0	119	464.0	462.0	0	432.0	430.0
3	1	1	368.0	366.0	608.0	606.0	368.0	366.0	e	3360	463.0	463	[1, 3, 2, 4, 1, 4, 3, 2]	[1, 3, 2, 4, 1, 4, 3, 2]	random	496.0	494.0	464.0	462.0	119	448.0	446.0	0	608.0	606.0
4	1	1	399.0	398.0	512.0	510.0	400.0	398.0	e	3279	432.0	432	[4, 2, 1, 3, 2, 1, 3, 4]	[4, 2, 1, 3, 2, 1, 3, 4]	random	480.0	478.0	384.0	382.0	119	448.0	446.0	0	656.0	654.0
5	1	1	736.0	734.0	384.0	382.0	368.0	366.0	e	3424	446.0	446	[2, 1, 4, 3, 1, 2, 4, 3]	[2, 1, 4, 3, 1, 2, 4, 3]	random	528.0	526.0	640.0	638.0	119	368.0	366.0	0	400.0	398.0
6	1	1	320.0	318.0	672.0	670.0	352.0	350.0	e	3024	430.0	430	[4, 1, 2, 3, 2, 1, 3, 4]	[4, 1, 2, 3, 2, 1, 3, 4]	random	416.0	414.0	464.0	462.0	119	384.0	382.0	0	416.0	414.0
7	1	1	336.0	334.0	528.0	526.0	351.0	350.0	e	3200	447.0	447	[4, 2, 3, 1, 4, 1, 2, 3]	[4, 2, 3, 1, 4, 1, 2, 3]	random	416.0	414.0	720.0	718.0	119	384.0	382.0	0	465.0	463.0
8	1	1	320.0	318.0	528.0	526.0	480.0	478.0	e	2816	382.0	382	[1, 2, 3, 4, 2, 3, 1, 4]	[1, 2, 3, 4, 2, 3, 1, 4]	random	384.0	382.0	352.0	350.0	119	352.0	350.0	0	400.0	398.0
9	1	1	368.0	366.0	448.0	446.0	304.0	302.0	e	2944	430.0	430	[3, 4, 1, 2, 4, 2, 1, 3]	[3, 4, 1, 2, 4, 2, 1, 3]	random	448.0	446.0	448.0	446.0	119	432.0	430.0	0	496.0	494.0
10	1	1	336.0	334.0	625.0	623.0	367.0	365.0	e	2800	383.0	383	[3, 2, 1, 4, 1, 2, 3, 4]	[3, 2, 1, 4, 1, 2, 3, 4]	random	368.0	366.0	368.0	366.0	119	352.0	351.0	0	384.0	382.0
11	1	1	240.0	238.0	384.0	382.0	304.0	302.0	e	2304	430.0	430	[1, 2, 3, 4, 1, 2, 3, 4]	[1, 2, 3, 4, 1, 2, 3, 4]	random	352.0	350.0	336.0	334.0	119	336.0	334.0	0	352.0	350.0
12	1	1	624.0	622.0	416.0	414.0	400.0	398.0	e	3344	527.0	527	[2, 4, 1, 3, 1, 2, 4, 3]	[2, 4, 1, 3, 1, 2, 4, 3]	random	512.0	510.0	432.0	430.0	119	480.0	478.0	0	480.0	478.0
13	1	1	577.0	575.0	448.0	446.0	320.0	318.0	e	2976	415.0	415	[4, 3, 2, 1, 3, 1, 4, 2]	[4, 3, 2, 1, 3, 1, 4, 2]	random	432.0	430.0	432.0	430.0	119	384.0	382.0	0	383.0	381.0
14	1	1	432.0	430.0	480.0	478.0	304.0	302.0	e	3136	335.0	335	[4, 3, 1, 2, 1, 3, 2, 4]	[4, 3, 1, 2, 1, 3, 2, 4]	random	576.0	574.0	512.0	510.0	119	464.0	462.0	0	368.0	366.0
15	1	1	304.0	302.0	352.0	350.0	320.0	318.0	e	2528	399.0	399	[4, 1, 2, 3, 1, 4, 3, 2]	[4, 1, 2, 3, 1, 4, 3, 2]	random	368.0	366.0	400.0	398.0	119	352.0	350.0	0	432.0	430.0
16	1	1	352.0	350.0	400.0	398.0	432.0	430.0	e	2959	479.0	479	[2, 4, 1, 3, 4, 2, 1, 3]	[2, 4, 1, 3, 4, 2, 1, 3]	random	400.0	398.0	528.0	526.0	119	351.0	350.0	0	496.0	493.0
17	1	1	336.0	334.0	496.0	494.0	416.0	414.0	e	2880	430.0	430	[3, 2, 4, 1, 3, 2, 4, 1]	[3, 2, 4, 1, 3, 2, 4, 1]	random	432.0	430.0	352.0	350.0	119	416.0	414.0	0	432.0	430.0
18	1	1	368.0	366.0	448.0	446.0	464.0	462.0	e	3104	382.0	382	[1, 3, 4, 2, 4, 3, 2, 1]	[1, 3, 4, 2, 4, 3, 2, 1]	random	352.0	350.0	576.0	574.0	119	448.0	446.0	0	448.0	446.0
19	1	1	336.0	334.0	496.0	494.0	480.0	478.0	e	3007	414.0	414	[3, 1, 2, 4, 2, 3, 1, 4]	[3, 1, 2, 4, 2, 3, 1, 4]	random	368.0	366.0	368.0	366.0	119	544.0	542.0	0	415.0	413.0
20	1	1	320.0	318.0	512.0	510.0	256.0	254.0	e	2865	398.0	398	[4, 1, 2, 3, 4, 3, 2, 1]	[4, 1, 2, 3, 4, 3, 2, 1]	random	336.0	334.0	656.0	654.0	119	433.0	431.0	0	352.0	350.0
21	1	1	368.0	367.0	464.0	462.0	336.0	334.0	e	2848	447.0	447	[3, 1, 2, 4, 2, 3, 1, 4]	[3, 1, 2, 4, 2, 3, 1, 4]	random	368.0	366.0	416.0	414.0	119	448.0	446.0	0	448.0	446.0
22	1	1	416.0	414.0	528.0	526.0	272.0	270.0	e	2656	366.0	366	[2, 3, 1, 4, 3, 2, 4, 1]	[2, 3, 1, 4, 3, 2, 4, 1]	random	512.0	510.0	272.0	270.0	119	320.0	318.0	0	336.0	334.0
