	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	336.0	334.0	384.0	382	336	334	e	2816	569	569	[2, 4, 1, 3, 4, 2, 3, 1]	[2, 4, 1, 3, 4, 2, 3, 1]	random	384.0	382.0	400.0	398.0	115	368	366	0	608	606
1	1	1	400.0	398.0	432.0	430	384	382	e	2816	1299	1299	[4, 1, 2, 3, 2, 1, 3, 4]	[4, 1, 2, 3, 2, 1, 3, 4]	random	464.0	462.0	384.0	382.0	115	416	414	0	336	334
2	1	1	352.0	349.0	384.0	382	368	366	e	2591	483	483	[4, 3, 1, 2, 4, 2, 3, 1]	[4, 3, 1, 2, 4, 2, 3, 1]	random	384.0	382.0	384.0	381.0	115	384	381	0	335	333
3	0	1			400.0	398	416	414	e	2064	466	466	[4, 1, 2, 3, 4, 4]	[4, 1, 2, 3, 4, 3, 1, 2]	random				414.0	115	400	398	0	432	430
4	1	1	416.0	414.0	400.0	398	416	414	e	2704	488	488	[4, 2, 1, 3, 4, 2, 1, 3]	[4, 2, 1, 3, 4, 2, 1, 3]	random	368.0	366.0	368.0	366.0	115	368	366	0	368	366
5	1	1	400.0	398.0	400.0	398	480	477	e	2864	418	418	[2, 1, 4, 3, 2, 1, 3, 4]	[2, 1, 4, 3, 2, 1, 3, 4]	random	416.0	414.0	400.0	398.0	115	384	381	0	384	382
6	1	1	400.0	398.0	464.0	462	336	334	e	2736	607	607	[2, 3, 4, 1, 3, 2, 1, 4]	[2, 3, 4, 1, 3, 2, 1, 4]	random	400.0	398.0	368.0	366.0	115	400	398	0	368	366
7	1	1	336.0	334.0	416.0	414	368	366	e	2608	495	495	[2, 1, 3, 4, 2, 3, 4, 1]	[2, 1, 3, 4, 2, 3, 4, 1]	random	368.0	366.0	384.0	382.0	115	368	366	0	368	366
8	1	1	416.0	414.0	384.0	382	416	414	e	2800	494	494	[3, 1, 2, 4, 3, 1, 4, 2]	[3, 1, 2, 4, 3, 1, 4, 2]	random	416.0	414.0	368.0	366.0	115	384	382	0	416	413
9	1	1	416.0	414.0	400.0	398	369	367	e	2785	446	446	[4, 3, 2, 1, 2, 1, 4, 3]	[4, 3, 2, 1, 2, 1, 4, 3]	random	432.0	430.0	368.0	366.0	115	384	382	0	416	414
10	1	1	400.0	398.0	368.0	366	384	382	e	2720	415	415	[1, 3, 2, 4, 3, 1, 2, 4]	[1, 3, 2, 4, 3, 1, 2, 4]	random	368.0	366.0	432.0	430.0	115	368	366	0	400	398
