	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	0	1						239.0	e	3746.0	1152.0	578.0	578.0	[2, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C					116	432.0	431.0	0	479.0	479.0
1	1	1	432.0	431.0	400.0	399.0	320.0	319.0	e	3746.0	2896.0	504.0	504.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	608.0	607.0	384.0	383.0	116	464.0	463.0	0	288.0	287.0
2	0	1			384.0	383.0	336.0	335.0	e	3746.0	1728.0	422.0	422.0	[1, 4, 2, 3, 1, 4]	[1, 4, 2, 3, 1, 3, 4, 2]	B				351.0	116	304.0	303.0	0	352.0	351.0
3	0	1	512.0	511.0	528.0	527.0	496.0	495.0	e	3746.0	3216.0	553.0	553.0	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	368.0	367.0	384.0	383.0	116	448.0	447.0	1	480.0	479.0
4	1	1	432.0	431.0	464.0	463.0	320.0	319.0	e	3746.0	3247.0	442.0	442.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	720.0	719.0	432.0	431.0	116	416.0	415.0	0	463.0	463.0
5	1	1	384.0	383.0	416.0	415.0	336.0	335.0	e	3746.0	2800.0	423.0	423.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	352.0	351.0	512.0	511.0	116	432.0	431.0	0	368.0	367.0
6	1	1	432.0	431.0	528.0	527.0	480.0	479.0	e	3746.0	3120.0	502.0	502.0	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	368.0	367.0	448.0	447.0	116	416.0	415.0	0	448.0	447.0
7	1	1	433.0	432.0	464.0	463.0	512.0	511.0	e	3746.0	3057.0	566.0	566.0	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	416.0	415.0	384.0	383.0	116	384.0	383.0	0	464.0	463.0
8	1	1	512.0	511.0	496.0	495.0	464.0	463.0	e	3746.0	3136.0	468.0	468.0	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	384.0	383.0	496.0	495.0	116	400.0	399.0	0	384.0	383.0
9	0	1			576.0	575.0	464.0	463.0	e	3746.0	2896.0	662.0	662.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	A	432.0	431.0	560.0	559.0	116	512.0	511.0	1	352.0	351.0
10	1	1	368.0	367.0	480.0	479.0	448.0	447.0	e	3746.0	2944.0	495.0	495.0	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	464.0	463.0	384.0	383.0	116	368.0	367.0	0	432.0	431.0
11	1	1	384.0	383.0	384.0	383.0	320.0	319.0	e	3746.0	2928.0	472.0	472.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	368.0	367.0	544.0	543.0	116	496.0	495.0	0	432.0	431.0
12	1	1	351.0	351.0	432.0	431.0	320.0	319.0	e	3746.0	2720.0	501.0	501.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	353.0	352.0	352.0	351.0	116	448.0	447.0	0	464.0	463.0
13	1	1	287.0	287.0	368.0	367.0	432.0	431.0	e	3746.0	2784.0	649.0	649.0	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	417.0	416.0	368.0	367.0	116	528.0	527.0	0	384.0	383.0
14	1	1	352.0	351.0	352.0	351.0	320.0	319.0	e	3746.0	2784.0	309.0	309.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	399.0	399.0	657.0	656.0	116	336.0	335.0	0	368.0	367.0
15	1	1	432.0	431.0	384.0	383.0	320.0	319.0	e	3746.0	2768.0	549.0	549.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	432.0	431.0	512.0	511.0	116	352.0	351.0	0	336.0	335.0
16	1	1	496.0	495.0	368.0	367.0	336.0	335.0	e	3746.0	2976.0	531.0	531.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	544.0	543.0	496.0	495.0	116	368.0	367.0	0	368.0	367.0
17	1	1	384.0	383.0	432.0	431.0	336.0	335.0	e	3746.0	3088.0	581.0	581.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	400.0	399.0	576.0	575.0	116	560.0	559.0	0	400.0	399.0
18	1	1	480.0	479.0	496.0	495.0	608.0	607.0	e	3746.0	3215.0	501.0	501.0	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	431.0	431.0	321.0	320.0	116	416.0	415.0	0	463.0	463.0
19	1	1	336.0	335.0	368.0	367.0	319.0	319.0	e	3746.0	2720.0	468.0	468.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	480.0	479.0	464.0	463.0	116	369.0	368.0	0	384.0	383.0
20	1	1	415.0	415.0	448.0	447.0	336.0	335.0	e	3746.0	2895.0	615.0	615.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	513.0	512.0	448.0	447.0	116	336.0	335.0	0	399.0	399.0
21	0	1		319.0	432.0	431.0	336.0	335.0	e	3746.0	2480.0	452.0	452.0	[3, 2, 4, 1, 2, 4, 3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	A	320.0	319.0	352.0	351.0	116	384.0	383.0	0	336.0	335.0
22	0	1		319.0	528.0	527.0	672.0	671.0	e	3746.0	3072.0	485.0	485.0	[3, 2, 4, 1, 2, 4, 3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	A	336.0	335.0	400.0	399.0	116	432.0	431.0	0	384.0	383.0
23	1	1	512.0	511.0	464.0	463.0	336.0	335.0	e	3746.0	3088.0	550.0	550.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	560.0	559.0	368.0	367.0	116	400.0	399.0	0	448.0	447.0
24	1	1	496.0	495.0	496.0	495.0	336.0	335.0	e	3746.0	2832.0	468.0	468.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	432.0	431.0	384.0	383.0	116	416.0	415.0	0	272.0	271.0
25	1	1	464.0	463.0	528.0	527.0	352.0	351.0	e	3746.0	2944.0	502.0	502.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	400.0	399.0	384.0	383.0	116	384.0	383.0	0	432.0	431.0
26	0	1	496.0	495.0	464.0	463.0	415.0	415.0	e	3429.0	3200.0	528.0	528.0	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	448.0	447.0	320.0	319.0	116	401.0	400.0	1	656.0	655.0
27	0	1		367.0	512.0	511.0	384.0	383.0	e	3429.0	2639.0	530.0	530.0	[3, 2, 4, 1, 2, 4, 3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	A	320.0	319.0	384.0	383.0	116	384.0	383.0	0	287.0	287.0
28	0	1	544.0	543.0	384.0	383.0	320.0	319.0	e	3429.0	3152.0	530.0	530.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	480.0	479.0	592.0	591.0	116	384.0	383.0	1	448.0	447.0
29	1	1	416.0	416.0	400.0	399.0	480.0	479.0	e	3429.0	2865.0	434.0	434.0	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	369.0	368.0	336.0	335.0	116	416.0	415.0	0	448.0	447.0
30	1	1	400.0	399.0	448.0	447.0	432.0	431.0	e	3429.0	2944.0	479.0	479.0	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	448.0	447.0	384.0	383.0	116	368.0	367.0	0	464.0	463.0
31	0	1		367.0	368.0	367.0	319.0	319.0	e	3429.0	2911.0	575.0	575.0	[1, 4, 2, 3, 1, 3, 4, 3]	[1, 4, 2, 3, 1, 3, 4, 2]	B	448.0	447.0	528.0	527.0	116	497.0	496.0	0	383.0	383.0
32	0	1	448.0	447.0	352.0	351.0	464.0	463.0	e	3429.0	3183.0	530.0	530.0	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	432.0	431.0	400.0	399.0	116	416.0	415.0	1	671.0	671.0
33	0	1	592.0	591.0	496.0	495.0	304.0	303.0	e	3429.0	2912.0	553.0	553.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	352.0	351.0	400.0	399.0	116	400.0	399.0	1	368.0	367.0
34	1	1	448.0	447.0	416.0	415.0	304.0	303.0	e	3429.0	2720.0	449.0	449.0	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	352.0	351.0	352.0	351.0	116	368.0	367.0	0	480.0	479.0
35	1	1	336.0	335.0	432.0	431.0	320.0	319.0	e	3429.0	2688.0	430.0	430.0	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	352.0	351.0	560.0	559.0	116	304.0	303.0	0	384.0	383.0
