	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	624.0	624.0	416.0	415.0	448.0	448.0	e	4082	3120	371.0	371	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	368.0	368.0	384.0	383.0	126	432.0	431.0	0	448.0	448.0
1	1	1	544.0	544.0	496.0	496.0	400.0	400.0	e	4082	3344	520.0	520	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	592.0	591.0	464.0	464.0	126	448.0	447.0	0	400.0	399.0
2	1	1	688.0	687.0	384.0	384.0	416.0	415.0	e	4082	3072	358.0	358	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	400.0	400.0	352.0	352.0	126	416.0	415.0	0	416.0	416.0
3	1	1	496.0	496.0	528.0	527.0	432.0	432.0	e	4082	3312	455.0	455	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	480.0	480.0	400.0	399.0	126	576.0	575.0	0	400.0	400.0
4	1	1	544.0	544.0	448.0	448.0	464.0	464.0	e	4082	3312	630.0	630	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	528.0	527.0	528.0	527.0	126	448.0	448.0	0	352.0	351.0
5	1	1	560.0	559.0	416.0	415.0	496.0	496.0	e	4082	3296	390.0	390	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	464.0	463.0	368.0	367.0	126	544.0	544.0	0	448.0	447.0
6	1	1	624.0	623.0	400.0	400.0	464.0	463.0	e	4082	3312	359.0	359	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	560.0	559.0	432.0	431.0	126	416.0	416.0	0	416.0	415.0
7	0	1			576.0	576.0	656.0	655.0	e	4082	3264	503.0	503	[4, 3, 1, 4, 2, 3, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	B	608.0	608.0	416.0	416.0	126	544.0	544.0	1	464.0	463.0
8	1	1	368.0	367.0	448.0	448.0	480.0	480.0	e	4082	2880	366.0	366	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	464.0	463.0	320.0	320.0	126	432.0	432.0	0	368.0	367.0
9	1	1	352.0	351.0	416.0	416.0	464.0	464.0	e	4082	3088	326.0	326	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	496.0	496.0	288.0	288.0	126	432.0	431.0	0	640.0	639.0
10	1	1	255.0	255.0	368.0	368.0	480.0	480.0	e	4082	2848	309.0	309	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	545.0	544.0	256.0	256.0	126	320.0	320.0	0	624.0	623.0
11	1	1	432.0	431.0	352.0	351.0	464.0	463.0	e	4082	2896	375.0	375	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	384.0	383.0	448.0	448.0	126	432.0	432.0	0	384.0	383.0
12	0	1							e	4082	0		454	[3]	[2, 1, 4, 2, 3, 1, 4, 3]	A					126			0		
13	1	1	560.0	560.0	384.0	383.0	448.0	448.0	e	4082	2960	615.0	615	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	384.0	384.0	368.0	368.0	126	432.0	431.0	0	384.0	383.0
14	1	1	480.0	479.0	368.0	368.0	464.0	464.0	e	4082	2992	421.0	421	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	432.0	432.0	528.0	527.0	126	384.0	383.0	0	336.0	336.0
15	1	1	592.0	591.0	384.0	383.0	576.0	575.0	e	4082	3168	341.0	341	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	464.0	464.0	432.0	431.0	126	368.0	368.0	0	352.0	352.0
16	0	1							e	4082	0		630	[3]	[4, 3, 1, 4, 2, 3, 1, 2]	B					126			0		
17	0	1			448.0	448.0	528.0	528.0	e	4082	2224	1736.0	1736	[4, 3, 1, 4, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B					126	576.0	575.0	1	672.0	672.0
18	1	1	512.0	511.0	464.0	463.0	432.0	431.0	e	4082	3232	589.0	589	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	576.0	576.0	432.0	431.0	126	400.0	399.0	0	416.0	416.0
19	0	1			464.0	464.0	368.0	367.0	e	4082	2432	533.0	533	[3, 2, 4, 1, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	C		351.0	432.0	432.0	126	432.0	431.0	0	384.0	383.0
20	1	1	352.0	352.0	432.0	432.0	320.0	319.0	e	4082	2784	424.0	424	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	432.0	432.0	416.0	415.0	126	432.0	432.0	0	400.0	399.0
21	0	1			400.0	400.0	368.0	368.0	e	4082	2240	514.0	514	[3, 2, 4, 1, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	C		384.0	400.0	400.0	126	320.0	319.0	0	368.0	368.0
22	1	1	640.0	640.0	448.0	448.0	400.0	400.0	e	4082	3120	490.0	490	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	464.0	463.0	432.0	431.0	126	368.0	368.0	0	368.0	368.0
23	1	1	672.0	671.0	400.0	399.0	400.0	399.0	e	4082	3408	402.0	402	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	752.0	752.0	352.0	352.0	126	496.0	496.0	0	336.0	336.0
24	1	1	448.0	448.0	416.0	415.0	416.0	416.0	e	4082	2976	370.0	370	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	464.0	464.0	384.0	384.0	126	432.0	432.0	0	416.0	416.0
25	0	1			704.0	703.0	384.0	384.0	e	4082	2368	549.0	549	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	C				352.0	126	432.0	432.0	0	496.0	495.0
26	1	1	464.0	464.0	400.0	400.0	496.0	495.0	e	4082	3008	614.0	614	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	400.0	400.0	384.0	384.0	126	432.0	432.0	0	432.0	431.0
27	0	1	544.0	544.0	592.0	592.0	512.0	511.0	e	3478	3360	479.0	479	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	416.0	415.0	384.0	383.0	126	512.0	511.0	1	400.0	400.0
28	1	1	448.0	447.0	368.0	368.0	448.0	448.0	e	3478	2864	482.0	482	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	464.0	464.0	464.0	464.0	126	384.0	383.0	0	288.0	288.0
29	1	1	256.0	256.0	400.0	399.0	400.0	399.0	e	3474	2272	415.0	415	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	320.0	320.0	288.0	288.0	126	320.0	319.0	0	288.0	288.0
30	1	1	464.0	464.0	336.0	336.0	352.0	352.0	e	3410	2656	339.0	339	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	400.0	399.0	448.0	447.0	126	368.0	368.0	0	288.0	287.0
31	0	1		319.0	336.0	336.0	544.0	543.0	e	3394	2784	291.0	291	[2, 1, 4, 2, 3, 1, 4, 2]	[2, 1, 4, 2, 3, 1, 4, 3]	A	464.0	463.0	464.0	463.0	126	384.0	383.0	0	272.0	272.0
32	0	1						479.0	e	3394	1152	242.0	242	[2, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A					126	368.0	367.0	0	304.0	304.0
33	0	1							e	3394	0		562	[3]	[4, 3, 1, 4, 2, 3, 1, 2]	B					126			0		
34	0	1	448.0	448.0	496.0	495.0	544.0	543.0	e	3394	3248	718.0	718	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	448.0	447.0	432.0	431.0	126	464.0	464.0	1	416.0	415.0
35	1	1	496.0	496.0	560.0	560.0	384.0	383.0	e	3394	2800	336.0	336	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	400.0	399.0	288.0	287.0	126	352.0	351.0	0	320.0	320.0
36	0	2	576.0	576.0	496.0	496.0	480.0	480.0	e	3366	3472	419.0	419	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	496.0	495.0	400.0	400.0	126	624.0	623.0	1	400.0	399.0
37	0	2	480.0	479.0	432.0	432.0	432.0	431.0	e	3366	3440	416.0	416	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	640.0	640.0	576.0	575.0	126	464.0	463.0	1	416.0	415.0
38	0	2			368.0	367.0	352.0	351.0	e	3366	2208	450.0	450	[3, 2, 4, 1, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	C		351.0	432.0	431.0	126	400.0	400.0	0	304.0	304.0
39	0	2	576.0	576.0	528.0	528.0	448.0	447.0	e	3366	3360	546.0	546	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	464.0	463.0	288.0	288.0	126	624.0	623.0	1	432.0	432.0
40	1	2	432.0	431.0	352.0	351.0	400.0	400.0	e	3366	2624	482.0	482	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	352.0	351.0	384.0	384.0	126	368.0	368.0	0	336.0	335.0
41	0	2			352.0	351.0	368.0	367.0	e	3350	2176	494.0	494	[3, 2, 4, 1, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	C		352.0	384.0	383.0	126	352.0	352.0	0	368.0	368.0
42	0	2		399.0	368.0	368.0	336.0	336.0	e	3350	2592	545.0	545	[2, 1, 4, 2, 3, 1, 4, 2]	[2, 1, 4, 2, 3, 1, 4, 3]	A	368.0	367.0	336.0	335.0	126	400.0	400.0	0	384.0	383.0
43	0	2	464.0	463.0	432.0	431.0	384.0	384.0	e	3350	2960	513.0	513	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	384.0	384.0	384.0	384.0	126	400.0	400.0	1	512.0	512.0
