	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
15	0	1		222.0	288.0	286.0	256.0	254.0	e	2858	1809	258.0	258	[2, 1, 4, 2, 3, 1, 4, 2]	[2, 1, 4, 2, 3, 1, 4, 3]	A	384.0	382.0	257.0	255.0	110	192.0	190.0	0	208.0	206.0
16	1	1	208.0	206.0	240.0	238.0	240.0	238.0	e	2858	1647	372.0	372	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	208.0	206.0	287.0	285.0	110	240.0	238.0	0	224.0	222.0
17	1	1	128.0	126.0	256.0	254.0	192.0	190.0	e	2858	1344	273.0	273	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	128.0	126.0	272.0	270.0	110	208.0	206.0	0	160.0	158.0
18	1	1	336.0	334.0	336.0	334.0	304.0	302.0	e	2858	2336	403.0	403	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	288.0	286.0	336.0	334.0	110	320.0	318.0	0	416.0	414.0
19	1	1	288.0	286.0	272.0	270.0	144.0	142.0	e	2858	1680	257.0	257	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	288.0	286.0	352.0	350.0	110	208.0	206.0	0	128.0	126.0
20	0	1	288.0	286.0	384.0	382.0	576.0	574.0	e	2858	2944	386.0	386	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	368.0	366.0	672.0	670.0	110	336.0	334.0	1	320.0	318.0
21	0	1	176.0	174.0	576.0	574.0	464.0	462.0	e	2858	2736	530.0	530	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	336.0	334.0	464.0	462.0	110	368.0	366.0	1	352.0	350.0
22	0	1							e	2858	112	257.0	257	[3, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	C					110			0		110.0
23	0	1						222.0	e	2858	672	450.0	450	[2, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A					110	240.0	238.0	0	208.0	206.0
24	1	1	240.0	238.0	304.0	302.0	224.0	222.0	e	2858	1824	450.0	450	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	272.0	270.0	464.0	462.0	110	160.0	158.0	0	160.0	158.0
25	0	1				222.0	176.0	174.0	e	2858	784	304.0	304	[3, 2, 4, 1, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	C					110	208.0	206.0	0	176.0	174.0
26	0	1	240.0	238.0	480.0	478.0	416.0	414.0	e	2858	2624	560.0	560	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	432.0	430.0	352.0	350.0	110	416.0	414.0	1	288.0	286.0
27	0	1	256.0	254.0	304.0	302.0	288.0	286.0	e	2858	2544	640.0	640	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	432.0	430.0	336.0	334.0	110	400.0	398.0	1	528.0	526.0
28	1	1	304.0	302.0	272.0	270.0	400.0	398.0	e	2858	2016	321.0	321	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	176.0	174.0	256.0	254.0	110	320.0	318.0	0	288.0	286.0
29	1	1	128.0	126.0	272.0	270.0	304.0	302.0	e	2858	1504	240.0	240	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	144.0	142.0	240.0	238.0	110	192.0	190.0	0	224.0	222.0
30	0	1							e	2858	304	336.0	336	[3, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	C					110			0		302.0
31	1	1	432.0	430.0	256.0	254.0	400.0	398.0	e	2858	2176	241.0	241	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	352.0	350.0	240.0	238.0	110	256.0	254.0	0	240.0	238.0
32	0	1	288.0	286.0	320.0	318.0	384.0	382.0	e	2385	2320	445.0	445	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	256.0	254.0	352.0	350.0	110	320.0	318.0	1	400.0	398.0
33	1	1	144.0	142.0	304.0	302.0	192.0	190.0	e	2385	1456	221.0	221	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	224.0	222.0	192.0	190.0	110	192.0	190.0	0	208.0	206.0
34	0	1	128.0	126.0	400.0	398.0	256.0	254.0	e	2290	2032	349.0	349	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	240.0	238.0	352.0	350.0	110	336.0	334.0	1	320.0	318.0
35	0	1							e	2290	224	316.0	316	[4, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B					110			0		222.0
36	0	2	368.0	366.0	272.0	270.0	336.0	334.0	e	2290	2176	333.0	333	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	320.0	318.0	256.0	254.0	110	288.0	286.0	1	336.0	334.0
37	0	2	320.0	318.0	288.0	286.0	336.0	334.0	e	2290	2000	333.0	333	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	208.0	206.0	256.0	254.0	110	240.0	238.0	1	352.0	350.0
38	0	2	128.0	126.0	272.0	270.0	272.0	270.0	e	2290	1888	429.0	429	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	224.0	222.0	320.0	318.0	110	304.0	302.0	1	368.0	366.0
39	0	2							e	2290	176	301.0	301	[3, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	C					110			0		174.0
40	1	2	80.0	78.0	288.0	286.0	272.0	270.0	e	2290	1536	287.0	287	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	176.0	174.0	208.0	206.0	110	288.0	286.0	0	224.0	222.0
41	0	2	256.0	254.0	384.0	381.0	255.0	253.0	e	2147	2015	365.0	365	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	240.0	237.0	320.0	318.0	110	240.0	239.0	1	320.0	318.0
42	0	2	320.0	318.0	304.0	302.0	320.0	318.0	e	2147	1936	317.0	317	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	224.0	222.0	240.0	238.0	110	272.0	270.0	1	256.0	254.0
43	0	2			320.0	318.0	288.0	286.0	e	2147	1152	270.0	270	[2, 1, 4, 2, 3, 1, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A		110.0	144.0	142.0	110	192.0	190.0	0	96.0	94.0
44	1	2	112.0	110.0	224.0	222.0	144.0	142.0	e	2147	1168	367.0	367	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	144.0	142.0	160.0	158.0	110	224.0	222.0	0	160.0	158.0
45	0	2		110.0	288.0	286.0	352.0	350.0	e	2098	1824	413.0	413	[4, 3, 1, 4, 2, 3, 1, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	B	176.0	174.0	272.0	270.0	110	336.0	334.0	0	288.0	286.0
46	1	2	144.0	142.0	336.0	334.0	224.0	222.0	e	2098	1536	286.0	286	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	192.0	190.0	256.0	254.0	110	176.0	174.0	0	208.0	206.0
47	0	2			240.0	238.0	208.0	206.0	e	1954	1696	509.0	509	[3, 2, 4, 1, 2, 4, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C		190.0	368.0	366.0	110	288.0	286.0	0	400.0	398.0
48	0	2							e	1954	223	558.0	558	[2, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A					110			0		221.0
49	0	2		110.0	256.0	254.0	416.0	414.0	e	1954	1344	351.0	351	[2, 1, 4, 2, 3, 1, 4, 2]	[2, 1, 4, 2, 3, 1, 4, 3]	A	144.0	142.0	112.0	110.0	110	192.0	190.0	0	112.0	110.0
50	0	2	112.0	110.0	368.0	366.0	240.0	238.0	e	1954	1760	302.0	302	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	256.0	254.0	304.0	302.0	110	352.0	350.0	1	128.0	126.0
51	1	2	176.0	174.0	224.0	222.0	208.0	206.0	e	1954	1505	375.0	375	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	256.0	254.0	192.0	190.0	110	224.0	222.0	0	225.0	223.0
52	0	2	176.0	174.0	256.0	254.0	192.0	190.0	e	1950	1616	347.0	347	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	240.0	238.0	304.0	302.0	110	256.0	254.0	1	192.0	190.0
53	0	2				206.0	176.0	174.0	e	1950	752	284.0	284	[3, 2, 4, 1, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	C					110	192.0	190.0	0	176.0	173.0
54	1	2	192.0	190.0	208.0	206.0	192.0	190.0	e	1950	1440	366.0	366	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	208.0	206.0	208.0	206.0	110	240.0	238.0	0	192.0	190.0
55	1	2	208.0	206.0	208.0	206.0	208.0	206.0	e	1934	1568	284.0	284	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	240.0	238.0	272.0	270.0	110	224.0	222.0	0	208.0	206.0
56	0	2	272.0	270.0	256.0	254.0	304.0	302.0	e	1903	1968	315.0	315	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	192.0	190.0	224.0	222.0	110	352.0	350.0	1	368.0	366.0
57	0	2	192.0	190.0	400.0	398.0	400.0	398.0	e	1903	2176	413.0	413	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	208.0	206.0	368.0	366.0	110	272.0	270.0	1	336.0	334.0
58	0	2	224.0	222.0	352.0	350.0	160.0	158.0	e	1903	1680	284.0	284	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	192.0	190.0	224.0	222.0	110	272.0	270.0	1	256.0	254.0
59	1	2	128.0	126.0	288.0	286.0	240.0	238.0	e	1903	1536	269.0	269	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	192.0	190.0	224.0	222.0	110	208.0	206.0	0	256.0	254.0
60	0	2			368.0	366.0	176.0	174.0	e	1855	1151	252.0	252	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	C				206.0	110	224.0	222.0	0	175.0	173.0
61	0	2							e	1855	208	270.0	270	[4, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B					110			0		206.0
62	1	2	128.0	126.0	176.0	174.0	192.0	190.0	e	1855	1312	254.0	254	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	240.0	238.0	176.0	174.0	110	192.0	190.0	0	208.0	206.0
63	0	2							e	1823	224	348.0	348	[4, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B					110			0		222.0
64	1	2	112.0	110.0	224.0	222.0	224.0	222.0	e	1823	1328	335.0	335	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	176.0	174.0	176.0	174.0	110	176.0	174.0	0	240.0	238.0
65	0	2	161.0	158.0	272.0	270.0	384.0	382.0	e	1823	1792	605.0	605	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	159.0	157.0	160.0	158.0	110	304.0	302.0	1	352.0	350.0
66	1	2	144.0	142.0	352.0	350.0	240.0	238.0	e	1823	1504	252.0	252	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	240.0	238.0	112.0	110.0	110	176.0	174.0	0	240.0	238.0
67	0	2	112.0	110.0	240.0	238.0	176.0	174.0	e	1822	1408	459.0	459	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	160.0	158.0	128.0	126.0	110	256.0	254.0	1	336.0	334.0
68	0	2						94.0	e	1822	304	332.0	332	[2, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A					110	128.0	126.0	0	80.0	78.0
69	1	2	112.0	110.0	96.0	94.0	96.0	94.0	e	1822	1184	285.0	285	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	336.0	334.0	240.0	238.0	110	144.0	142.0	0	160.0	158.0
70	1	2	144.0	142.0	224.0	222.0	96.0	94.0	e	1790	912	317.0	317	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	96.0	94.0	96.0	94.0	110	144.0	142.0	0	112.0	110.0
71	0	2		110.0	224.0	222.0	128.0	126.0	e	1789	1056	252.0	252	[4, 3, 1, 4, 2, 3, 1, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	B	144.0	142.0	144.0	142.0	110	128.0	126.0	0	176.0	174.0
72	0	3		95.0	112.0	110.0	144.0	142.0	e	1789	880	253.0	253	[4, 3, 1, 4, 2, 3, 1, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	B	127.0	126.0	144.0	142.0	110	128.0	127.0	0	128.0	126.0
73	0	3							e	1789	352	349.0	349	[3, 2, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C					110		190.0	0	160.0	158.0
74	0	3	384.0	382.0	304.0	302.0	352.0	350.0	e	1789	2432	381.0	381	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	368.0	366.0	272.0	270.0	110	336.0	334.0	1	416.0	414.0
75	0	3	320.0	318.0	288.0	286.0	320.0	318.0	e	1789	2112	299.0	299	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	288.0	286.0	272.0	270.0	110	288.0	286.0	1	336.0	334.0
76	0	3						142.0	e	1789	576	332.0	332	[2, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A					110	208.0	206.0	0	224.0	222.0
77	1	3	128.0	126.0	320.0	318.0	112.0	110.0	e	1789	976	317.0	317	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	112.0	110.0	128.0	126.0	110	112.0	110.0	0	64.0	62.0
78	1	3	80.0	78.0	352.0	350.0	112.0	110.0	e	1790	1265	283.0	283	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	273.0	271.0	208.0	206.0	110	128.0	126.0	0	112.0	110.0
79	1	3	176.0	174.0	720.0	718.0	144.0	142.0	e	1789	1504	284.0	284	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	128.0	126.0	96.0	94.0	110	144.0	142.0	0	96.0	94.0
80	1	3	112.0	110.0	304.0	302.0	128.0	126.0	e	1789	1184	299.0	299	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	96.0	94.0	128.0	126.0	110	176.0	174.0	0	240.0	238.0
81	0	3				126.0	160.0	158.0	e	1741	560	285.0	285	[4, 3, 1, 4, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	B					110	96.0	94.0	0	176.0	174.0
82	0	3			176.0	174.0	144.0	142.0	e	1741	736	300.0	300	[4, 3, 1, 4, 2, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	B				110.0	110	144.0	142.0	0	160.0	158.0
83	0	3							e	1741	256	557.0	557	[3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C					110			0		254.0
84	0	3	192.0	190.0	320.0	318.0	224.0	222.0	e	1741	1809	253.0	253	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	256.0	254.0	337.0	335.0	110	272.0	270.0	1	208.0	206.0
85	0	3						334.0	e	1741	832	234.0	234	[4, 3, 1, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	B					110	224.0	222.0	0	272.0	269.0
86	0	3			240.0	238.0	336.0	334.0	e	1741	1472	300.0	300	[4, 3, 1, 4, 2, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	B				270.0	110	272.0	270.0	0	352.0	350.0
87	1	3	143.0	142.0	223.0	221.0	192.0	190.0	e	1741	1087	381.0	381	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	112.0	111.0	129.0	127.0	110	144.0	142.0	0	144.0	142.0
88	1	3	144.0	142.0	144.0	142.0	128.0	126.0	e	1725	1200	299.0	299	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	96.0	94.0	400.0	398.0	110	144.0	142.0	0	144.0	142.0
89	1	3	128.0	126.0	240.0	238.0	112.0	110.0	e	1614	976	475.0	475	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	96.0	94.0	112.0	110.0	110	128.0	126.0	0	160.0	158.0
90	0	3		110.0	111.0	110.0	112.0	111.0	e	1599	1247	282.0	282	[3, 2, 4, 1, 2, 4, 3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	C	208.0	206.0	400.0	398.0	110	177.0	174.0	0	127.0	125.0
91	0	3	208.0	206.0	224.0	222.0	224.0	222.0	e	1599	1792	268.0	268	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	256.0	254.0	448.0	446.0	110	208.0	206.0	1	224.0	222.0
92	0	3						270.0	e	1599	496	315.0	315	[2, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A					110	128.0	126.0	0	96.0	94.0
93	0	3						110.0	e	1599	288	299.0	299	[2, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A					110	96.0	94.0	0	80.0	78.0
94	0	3	368.0	366.0	256.0	254.0	352.0	350.0	e	1599	1984	331.0	331	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	240.0	238.0	240.0	238.0	110	240.0	238.0	1	288.0	286.0
95	0	3	160.0	158.0	384.0	382.0	176.0	174.0	e	1599	1648	250.0	250	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	272.0	270.0	256.0	254.0	110	208.0	206.0	1	192.0	189.0
96	1	3	96.0	94.0	304.0	302.0	112.0	110.0	e	1599	1248	298.0	298	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	224.0	222.0	208.0	206.0	110	176.0	174.0	0	128.0	126.0
97	0	3	80.0	78.0	368.0	366.0	128.0	126.0	e	1563	1280	297.0	297	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	176.0	175.0	224.0	222.0	110	176.0	174.0	1	128.0	126.0
98	1	3	128.0	126.0	224.0	222.0	129.0	127.0	e	1563	1201	298.0	298	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	208.0	206.0	192.0	190.0	110	144.0	142.0	0	176.0	174.0
99	0	3	144.0	142.0	208.0	206.0	160.0	158.0	e	1546	1264	283.0	283	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	208.0	206.0	176.0	174.0	110	192.0	190.0	1	176.0	174.0
100	0	3		110.0	176.0	174.0	144.0	142.0	e	1546	1056	393.0	393	[4, 3, 1, 4, 2, 3, 1, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	B	160.0	158.0	160.0	158.0	110	160.0	158.0	0	144.0	142.0
101	0	3							e	1546	112	492.0	492	[3, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	C					110			0		110.0
102	0	3		142.0	192.0	190.0	80.0	78.0	e	1546	832	282.0	282	[2, 1, 4, 2, 3, 1, 4, 2]	[2, 1, 4, 2, 3, 1, 4, 3]	A	48.0	46.0	128.0	126.0	110	144.0	142.0	0	96.0	94.0
103	0	3							e	1546	160	283.0	283	[4, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	B					110			0		158.0
104	0	3			240.0	238.0	192.0	190.0	e	1546	1152	220.0	220	[3, 2, 4, 1, 2, 4, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	C		190.0	128.0	126.0	110	208.0	206.0	0	192.0	190.0
105	1	3	128.0	126.0	240.0	238.0	160.0	158.0	e	1546	1167	236.0	236	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	128.0	126.0	128.0	126.0	110	192.0	190.0	0	191.0	190.0
106	1	3	96.0	94.0	176.0	174.0	160.0	158.0	e	1546	1200	282.0	282	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	192.0	190.0	208.0	206.0	110	160.0	158.0	0	208.0	206.0
107	1	3	112.0	110.0	256.0	254.0	128.0	126.0	e	1499	1024	252.0	252	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A	128.0	126.0	112.0	110.0	110	176.0	174.0	0	112.0	110.0
108	0	4							e	1485	0		349	[2]	[3, 2, 4, 1, 2, 4, 3, 1]	C					110			0		
109	0	4	96.0	94.0	624.0	622.0	160.0	158.0	e	1485	2080	282.0	282	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	208.0	205.0	688.0	686.0	110	144.0	142.0	1	160.0	158.0
110	0	4							e	1485	208	441.0	441	[4, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	B					110			0		206.0
111	0	4	416.0	414.0	240.0	238.0	320.0	318.0	e	1485	1792	314.0	314	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	B	128.0	126.0	240.0	238.0	110	192.0	190.0	1	256.0	254.0
112	0	4						142.0	e	1485	384	328.0	328	[2, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	A					110	144.0	142.0	0	96.0	94.0
113	0	4	176.0	174.0	240.0	238.0	160.0	158.0	e	1485	1472	268.0	268	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	384.0	382.0	240.0	238.0	110	144.0	142.0	1	128.0	126.0
114	0	4	144.0	142.0	303.0	301.0	193.0	191.0	e	1485	1423	282.0	282	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	C	176.0	174.0	240.0	238.0	110	160.0	157.0	1	207.0	205.0
115	0	4		94.0	304.0	302.0	112.0	110.0	e	1485	1008	376.0	376	[4, 3, 1, 4, 2, 3, 1, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	B	176.0	174.0	64.0	62.0	110	144.0	142.0	0	112.0	110.0
