	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	608.0	606.0	448.0	446.0	656.0	654.0	e	3520	663.0	663	[3, 1, 4, 2, 4, 2, 3, 1]	[3, 1, 4, 2, 4, 2, 3, 1]	random	512.0	510.0	400.0	398.0	127	464.0	462.0	0	432.0	430.0
1	1	1	432.0	430.0	544.0	542.0	560.0	558.0	e	3328	2769.0	2769	[2, 4, 1, 3, 1, 4, 2, 3]	[2, 4, 1, 3, 1, 4, 2, 3]	random	464.0	461.0	432.0	429.0	127	384.0	382.0	0	512.0	510.0
2	1	1	608.0	606.0	432.0	430.0	416.0	414.0	e	3472	1342.0	1342	[3, 2, 1, 4, 1, 3, 2, 4]	[3, 2, 1, 4, 1, 3, 2, 4]	random	352.0	350.0	608.0	606.0	127	384.0	382.0	0	672.0	670.0
3	1	1	416.0	414.0	496.0	494.0	400.0	398.0	e	3296	545.0	545	[3, 4, 2, 1, 3, 2, 1, 4]	[3, 4, 2, 1, 3, 2, 1, 4]	random	416.0	414.0	560.0	558.0	127	528.0	526.0	0	480.0	478.0
4	0	1			544.0	542.0	321.0	319.0	e	2097	415.0	415	[4, 1, 3, 2, 4, 1]	[4, 1, 3, 2, 4, 2, 1, 3]	random				382.0	127	432.0	430.0	0	416.0	414.0
5	1	1	416.0	414.0	448.0	446.0	352.0	350.0	e	3120	540.0	540	[4, 1, 3, 2, 1, 4, 3, 2]	[4, 1, 3, 2, 1, 4, 3, 2]	random	512.0	510.0	464.0	462.0	127	464.0	462.0	0	464.0	462.0
6	1	1	447.0	446.0	400.0	398.0	384.0	382.0	e	3151	593.0	593	[3, 1, 4, 2, 4, 2, 1, 3]	[3, 1, 4, 2, 4, 2, 1, 3]	random	496.0	494.0	432.0	430.0	127	400.0	398.0	0	592.0	590.0
7	1	1	560.0	558.0	449.0	447.0	576.0	574.0	e	3297	416.0	416	[1, 2, 4, 3, 1, 2, 4, 3]	[1, 2, 4, 3, 1, 2, 4, 3]	random	448.0	446.0	400.0	398.0	127	448.0	446.0	0	416.0	414.0
8	1	1	528.0	526.0	464.0	462.0	352.0	350.0	e	3008	465.0	465	[1, 4, 2, 3, 2, 3, 1, 4]	[1, 4, 2, 3, 2, 3, 1, 4]	random	544.0	542.0	288.0	286.0	127	368.0	366.0	0	464.0	462.0
9	1	1	400.0	397.0	512.0	510.0	352.0	350.0	e	3103	385.0	385	[4, 1, 3, 2, 4, 3, 2, 1]	[4, 1, 3, 2, 4, 3, 2, 1]	random	432.0	430.0	687.0	685.0	127	384.0	382.0	0	336.0	334.0
10	0	1		382.0	496.0	494.0	448.0	446.0	e	3185	351.0	351	[3, 2, 4, 1, 4, 2, 3, 2]	[3, 2, 4, 1, 4, 2, 3, 1]	random	400.0	398.0	545.0	543.0	127	544.0	541.0	0	368.0	366.0
11	1	1	544.0	542.0	400.0	398.0	560.0	558.0	e	3424	438.0	438	[1, 3, 2, 4, 2, 1, 3, 4]	[1, 3, 2, 4, 2, 1, 3, 4]	random	480.0	478.0	512.0	510.0	127	400.0	398.0	0	528.0	526.0
12	1	1	368.0	366.0	544.0	542.0	320.0	318.0	e	3120	528.0	528	[3, 1, 4, 2, 3, 4, 2, 1]	[3, 1, 4, 2, 3, 4, 2, 1]	random	368.0	366.0	560.0	558.0	127	496.0	494.0	0	464.0	461.0
13	1	1	464.0	462.0	449.0	447.0	448.0	446.0	e	3409	435.0	435	[4, 2, 1, 3, 4, 2, 3, 1]	[4, 2, 1, 3, 4, 2, 3, 1]	random	608.0	606.0	400.0	398.0	127	672.0	670.0	0	368.0	366.0
14	1	1	559.0	557.0	496.0	494.0	416.0	414.0	e	3631	401.0	401	[2, 4, 1, 3, 1, 4, 2, 3]	[2, 4, 1, 3, 1, 4, 2, 3]	random	480.0	478.0	576.0	574.0	127	608.0	606.0	0	496.0	494.0
15	1	1	416.0	414.0	480.0	478.0	400.0	398.0	e	3104	433.0	433	[3, 4, 2, 1, 3, 4, 2, 1]	[3, 4, 2, 1, 3, 4, 2, 1]	random	416.0	414.0	480.0	478.0	127	448.0	446.0	0	464.0	462.0
