	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	400.0	400.0	512.0	512.0	528.0	528.0	e	3456	747.0	747	[2, 1, 4, 3, 4, 3, 2, 1]	[2, 1, 4, 3, 4, 3, 2, 1]	random	528.0	528.0	496.0	496.0	105	480.0	480.0	0	512.0	512.0
1	1	1	384.0	384.0	512.0	512.0	480.0	480.0	e	3248	423.0	423	[1, 2, 4, 3, 1, 2, 3, 4]	[1, 2, 4, 3, 1, 2, 3, 4]	random	384.0	384.0	512.0	512.0	105	576.0	576.0	0	400.0	399.0
2	1	1	560.0	560.0	672.0	671.0	400.0	400.0	e	3808	502.0	502	[2, 1, 3, 4, 2, 3, 1, 4]	[2, 1, 3, 4, 2, 3, 1, 4]	random	480.0	480.0	656.0	656.0	105	576.0	576.0	0	464.0	464.0
3	1	1	416.0	416.0	560.0	560.0	480.0	480.0	e	3760	454.0	454	[1, 3, 2, 4, 2, 1, 3, 4]	[1, 3, 2, 4, 2, 1, 3, 4]	random	592.0	592.0	512.0	512.0	105	544.0	544.0	0	656.0	656.0
4	0	1			752.0	752.0	464.0	464.0	e	2688	486.0	486	[4, 2, 3, 1, 2, 3]	[4, 2, 3, 1, 2, 4, 1, 3]	random				448.0	105	368.0	368.0	0	656.0	656.0
5	1	1	448.0	448.0	528.0	528.0	448.0	448.0	e	3552	462.0	462	[4, 1, 3, 2, 1, 3, 2, 4]	[4, 1, 3, 2, 1, 3, 2, 4]	random	336.0	336.0	592.0	592.0	105	704.0	704.0	0	496.0	496.0
6	1	1	608.0	608.0	880.0	880.0	512.0	512.0	e	4512	550.0	550	[3, 2, 4, 1, 3, 2, 4, 1]	[3, 2, 4, 1, 3, 2, 4, 1]	random	528.0	528.0	400.0	400.0	105	656.0	656.0	0	928.0	928.0
7	1	1	512.0	512.0	624.0	624.0	544.0	544.0	e	3856	726.0	726	[2, 4, 3, 1, 3, 1, 2, 4]	[2, 4, 3, 1, 3, 1, 2, 4]	random	528.0	528.0	624.0	624.0	105	560.0	560.0	0	464.0	464.0
8	1	1	624.0	624.0	592.0	592.0	576.0	576.0	e	4032	582.0	582	[3, 4, 1, 2, 1, 3, 4, 2]	[3, 4, 1, 2, 1, 3, 4, 2]	random	464.0	464.0	688.0	688.0	105	544.0	544.0	0	544.0	544.0
9	1	1	544.0	544.0	576.0	576.0	480.0	480.0	e	4224	582.0	582	[2, 3, 4, 1, 2, 1, 3, 4]	[2, 3, 4, 1, 2, 1, 3, 4]	random	864.0	864.0	576.0	576.0	105	512.0	512.0	0	672.0	672.0
10	1	1	512.0	512.0	592.0	592.0	544.0	544.0	e	3904	613.0	613	[2, 1, 4, 3, 4, 1, 3, 2]	[2, 1, 4, 3, 4, 1, 3, 2]	random	704.0	704.0	512.0	512.0	105	592.0	592.0	0	448.0	448.0
11	1	1	592.0	592.0	576.0	576.0	512.0	512.0	e	3920	470.0	470	[3, 2, 1, 4, 2, 4, 1, 3]	[3, 2, 1, 4, 2, 4, 1, 3]	random	576.0	576.0	528.0	528.0	105	528.0	528.0	0	608.0	608.0
12	0	1		864.0	544.0	544.0	400.0	399.0	e	4080	325.0	325	[1, 4, 3, 2, 4, 2, 1, 4]	[1, 4, 3, 2, 4, 2, 1, 3]	random	480.0	480.0	496.0	496.0	105	800.0	800.0	0	496.0	496.0
13	1	1	704.0	704.0	784.0	784.0	384.0	384.0	e	3760	560.0	560	[3, 2, 4, 1, 2, 3, 4, 1]	[3, 2, 4, 1, 2, 3, 4, 1]	random	384.0	384.0	384.0	384.0	105	704.0	704.0	0	416.0	416.0
14	1	1	512.0	512.0	880.0	880.0	512.0	512.0	e	3792	662.0	662	[3, 2, 1, 4, 3, 2, 4, 1]	[3, 2, 1, 4, 3, 2, 4, 1]	random	560.0	560.0	448.0	448.0	105	432.0	432.0	0	448.0	448.0
15	1	1	608.0	608.0	560.0	560.0	544.0	544.0	e	3792	661.0	661	[3, 1, 4, 2, 4, 1, 3, 2]	[3, 1, 4, 2, 4, 1, 3, 2]	random	464.0	464.0	560.0	560.0	105	544.0	544.0	0	512.0	512.0
