	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	496.0	494.0	416.0	414.0	335.0	333.0	e	3199	421	421	[1, 3, 2, 4, 2, 4, 3, 1]	[1, 3, 2, 4, 2, 4, 3, 1]	random	416.0	414.0	384.0	381.0	128	480.0	478.0	0	672.0	670
1	1	1	368.0	366.0	384.0	382.0	432.0	430.0	e	2672	414	414	[2, 4, 3, 1, 4, 3, 1, 2]	[2, 4, 3, 1, 4, 3, 1, 2]	random	464.0	462.0	320.0	318.0	128	320.0	318.0	0	384.0	382
2	1	1	336.0	334.0	384.0	382.0	400.0	398.0	e	2561	414	414	[4, 1, 2, 3, 1, 2, 3, 4]	[4, 1, 2, 3, 1, 2, 3, 4]	random	336.0	334.0	320.0	318.0	128	352.0	350.0	0	433.0	431
3	1	1	480.0	478.0	463.0	461.0	352.0	350.0	e	2911	431	431	[2, 1, 3, 4, 2, 4, 3, 1]	[2, 1, 3, 4, 2, 4, 3, 1]	random	512.0	510.0	432.0	430.0	128	304.0	302.0	0	368.0	366
4	1	1	352.0	350.0	368.0	366.0	336.0	334.0	e	2704	590	590	[3, 4, 1, 2, 4, 3, 2, 1]	[3, 4, 1, 2, 4, 3, 2, 1]	random	336.0	334.0	512.0	510.0	128	496.0	494.0	0	304.0	302
5	1	1	320.0	318.0	368.0	366.0	416.0	414.0	e	2625	414	414	[2, 4, 3, 1, 4, 3, 2, 1]	[2, 4, 3, 1, 4, 3, 2, 1]	random	353.0	351.0	480.0	478.0	128	288.0	286.0	0	400.0	398
6	1	1	304.0	302.0	511.0	509.0	289.0	287.0	e	2959	383	383	[1, 3, 2, 4, 3, 4, 1, 2]	[1, 3, 2, 4, 3, 4, 1, 2]	random	480.0	478.0	432.0	430.0	128	383.0	381.0	0	560.0	558
7	1	1	384.0	382.0	448.0	446.0	272.0	270.0	e	2704	414	414	[2, 3, 1, 4, 2, 1, 4, 3]	[2, 3, 1, 4, 2, 1, 4, 3]	random	384.0	382.0	400.0	398.0	128	432.0	430.0	0	384.0	382
8	1	1	416.0	414.0	368.0	366.0	512.0	510.0	e	2736	415	415	[4, 3, 1, 2, 3, 1, 2, 4]	[4, 3, 1, 2, 3, 1, 2, 4]	random	352.0	350.0	416.0	414.0	128	416.0	414.0	0	256.0	254
9	1	1	256.0	254.0	416.0	414.0	239.0	237.0	e	2527	287	287	[1, 2, 4, 3, 1, 3, 4, 2]	[1, 2, 4, 3, 1, 3, 4, 2]	random	368.0	365.0	576.0	574.0	128	352.0	350.0	0	320.0	318
