	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	max_time	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
10	1	1	240.0	238.0	352.0	350.0	272.0	270.0	e	3291	2113	579.0	579	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	336.0	334.0	288.0	286.0	108	337.0	335.0	0	288.0	286.0
11	1	1	240.0	238.0	384.0	382.0	272.0	270.0	e	3291	2112	435.0	435	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	352.0	350.0	272.0	270.0	108	288.0	286.0	0	304.0	302.0
12	1	1	416.0	414.0	288.0	286.0	272.0	270.0	e	3291	2256	370.0	370	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	352.0	350.0	272.0	270.0	108	272.0	270.0	0	384.0	382.0
13	0	1			320.0	318.0	272.0	270.0	e	3291	1472	401.0	401	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	A				270.0	108	320.0	318.0	0	288.0	286.0
14	1	1	240.0	238.0	304.0	302.0	352.0	350.0	e	3291	2256	357.0	357	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	368.0	366.0	384.0	382.0	108	288.0	286.0	0	320.0	318.0
15	1	1	193.0	191.0	272.0	270.0	271.0	269.0	e	3291	1936	419.0	419	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	288.0	286.0	256.0	254.0	108	320.0	318.0	0	336.0	334.0
16	1	1	192.0	190.0	320.0	318.0	288.0	286.0	e	3291	2112	594.0	594	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	336.0	334.0	384.0	382.0	108	288.0	286.0	0	304.0	302.0
17	0	1			464.0	462.0	240.0	238.0	e	3291	1888	387.0	387	[1, 4, 2, 3, 1, 3, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B		190.0	368.0	366.0	108	256.0	254.0	0	368.0	366.0
18	1	1	160.0	158.0	336.0	334.0	192.0	190.0	e	3291	2096	420.0	420	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	336.0	334.0	336.0	334.0	108	352.0	350.0	0	384.0	382.0
19	1	1	496.0	494.0	272.0	270.0	336.0	334.0	e	3291	2240	387.0	387	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	304.0	302.0	256.0	254.0	108	256.0	254.0	0	320.0	318.0
20	1	1	352.0	350.0	416.0	414.0	304.0	302.0	e	3291	2304	353.0	353	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	352.0	350.0	224.0	222.0	108	256.0	254.0	0	400.0	398.0
21	1	1	256.0	254.0	272.0	270.0	256.0	254.0	e	3291	2032	369.0	369	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	304.0	302.0	352.0	350.0	108	240.0	238.0	0	352.0	350.0
22	0	1		174.0	320.0	318.0	207.0	205.0	e	3291	2063	448.0	448	[3, 2, 4, 1, 2, 4, 3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	A	304.0	301.0	512.0	510.0	108	272.0	271.0	0	272.0	270.0
23	0	1			272.0	270.0	320.0	318.0	e	3291	1489	387.0	387	[1, 4, 2, 3, 1, 4]	[1, 4, 2, 3, 1, 3, 4, 2]	B				334.0	108	304.0	302.0	0	257.0	255.0
24	1	1	399.0	398.0	288.0	286.0	304.0	302.0	e	3291	2271	419.0	419	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	336.0	334.0	304.0	302.0	108	336.0	334.0	0	304.0	302.0
25	1	1	224.0	222.0	272.0	270.0	208.0	206.0	e	3291	1968	434.0	434	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	288.0	286.0	384.0	382.0	108	288.0	286.0	0	304.0	302.0
26	1	1	208.0	206.0	304.0	302.0	320.0	318.0	e	3291	2064	336.0	336	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	240.0	238.0	368.0	366.0	108	288.0	286.0	0	336.0	334.0
27	1	1	320.0	318.0	336.0	334.0	192.0	190.0	e	3291	2192	384.0	384	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	336.0	334.0	496.0	494.0	108	240.0	238.0	0	272.0	270.0
28	0	1							e	2642	352	366.0	366	[1, 3]	[1, 4, 2, 3, 1, 3, 4, 2]	B					108			0		350.0
29	1	1	320.0	318.0	272.0	270.0	272.0	271.0	e	2642	2063	432.0	432	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	272.0	270.0	303.0	301.0	108	272.0	270.0	0	352.0	350.0
30	1	1	144.0	142.0	304.0	302.0	400.0	398.0	e	2611	1968	339.0	339	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	256.0	254.0	240.0	238.0	108	304.0	302.0	0	320.0	318.0
31	1	1	448.0	446.0	304.0	302.0	417.0	415.0	e	2532	2097	317.0	317	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	240.0	238.0	176.0	174.0	108	288.0	286.0	0	224.0	222.0
32	0	1	144.0	142.0	288.0	286.0	304.0	302.0	e	2499	2240	444.0	444	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	480.0	478.0	368.0	366.0	108	240.0	238.0	1	416.0	414.0
33	0	1	272.0	270.0	256.0	254.0	288.0	286.0	e	2499	2384	349.0	349	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	320.0	318.0	432.0	430.0	108	272.0	270.0	1	544.0	542.0
34	1	1	240.0	238.0	224.0	222.0	192.0	190.0	e	2499	1648	350.0	350	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	208.0	206.0	368.0	366.0	108	272.0	270.0	0	144.0	142.0
35	1	1	240.0	238.0	208.0	206.0	208.0	206.0	e	2499	1760	349.0	349	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	368.0	366.0	240.0	238.0	108	192.0	190.0	0	304.0	302.0
36	1	2	272.0	270.0	224.0	222.0	288.0	286.0	e	2481	1920	364.0	364	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	256.0	254.0	352.0	350.0	108	208.0	206.0	0	320.0	318.0
37	0	2		286.0	224.0	222.0	208.0	206.0	e	2466	1776	365.0	365	[2, 1, 4, 2, 3, 1, 4, 2]	[2, 1, 4, 2, 3, 1, 4, 3]	C	304.0	302.0	224.0	222.0	108	240.0	238.0	0	288.0	286.0
38	1	2	401.0	399.0	272.0	270.0	208.0	206.0	e	2466	2065	386.0	386	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	336.0	334.0	192.0	190.0	108	288.0	286.0	0	368.0	365.0
39	0	2							e	2435	480	445.0	445	[3, 2, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A					108		206.0	0	272.0	270.0
40	0	2			256.0	254.0	224.0	222.0	e	2435	1232	366.0	366	[1, 4, 2, 3, 1, 4]	[1, 4, 2, 3, 1, 3, 4, 2]	B				286.0	108	208.0	206.0	0	256.0	254.0
41	0	2		270.0	336.0	334.0	240.0	238.0	e	2435	2257	543.0	543	[3, 2, 4, 1, 2, 4, 3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	A	336.0	334.0	448.0	446.0	108	320.0	318.0	0	305.0	303.0
42	0	2	224.0	222.0	304.0	302.0	224.0	222.0	e	2435	2048	495.0	495	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	320.0	318.0	368.0	366.0	108	352.0	350.0	1	256.0	254.0
43	1	2	432.0	430.0	208.0	206.0	256.0	254.0	e	2435	1968	429.0	429	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	272.0	270.0	224.0	222.0	108	224.0	222.0	0	352.0	350.0
44	1	2	240.0	238.0	304.0	302.0	224.0	222.0	e	2434	2032	383.0	383	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	304.0	302.0	384.0	382.0	108	272.0	270.0	0	304.0	302.0
45	1	2	256.0	254.0	208.0	206.0	256.0	254.0	e	2446	1840	347.0	347	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	208.0	206.0	400.0	398.0	108	304.0	302.0	0	208.0	206.0
46	0	2		238.0	224.0	222.0	305.0	303.0	e	2415	1857	381.0	381	[2, 1, 4, 2, 3, 1, 4, 2]	[2, 1, 4, 2, 3, 1, 4, 3]	C	336.0	334.0	192.0	190.0	108	208.0	206.0	0	352.0	350.0
47	1	2	384.0	382.0	272.0	270.0	256.0	254.0	e	2415	2063	351.0	351	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	400.0	398.0	272.0	270.0	108	207.0	205.0	0	272.0	270.0
48	1	2	240.0	238.0	224.0	222.0	352.0	350.0	e	2432	1632	268.0	268	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	208.0	206.0	256.0	254.0	108	224.0	222.0	0	128.0	126.0
49	1	2	432.0	430.0	224.0	222.0	224.0	222.0	e	2396	1952	381.0	381	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	192.0	190.0	368.0	366.0	108	192.0	190.0	0	320.0	318.0
50	1	2	176.0	174.0	192.0	190.0	320.0	318.0	e	2396	1680	333.0	333	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	320.0	318.0	288.0	286.0	108	192.0	190.0	0	192.0	190.0
51	0	2							e	2321	160	478.0	478	[3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A					108			0		158.0
52	1	2	144.0	142.0	256.0	255.0	240.0	238.0	e	2321	1759	335.0	335	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	176.0	173.0	447.0	446.0	108	192.0	190.0	0	304.0	302.0
53	0	2			240.0	238.0	224.0	222.0	e	2319	1232	269.0	269	[1, 4, 2, 3, 1, 4]	[1, 4, 2, 3, 1, 3, 4, 2]	B				270.0	108	208.0	206.0	0	288.0	286.0
54	1	2	224.0	222.0	160.0	158.0	256.0	254.0	e	2319	1840	398.0	398	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	224.0	222.0	432.0	430.0	108	240.0	238.0	0	304.0	302.0
55	1	2	208.0	206.0	208.0	206.0	288.0	286.0	e	2319	1792	317.0	317	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	304.0	302.0	320.0	318.0	108	256.0	254.0	0	208.0	206.0
56	0	2							e	2302	272	396.0	396	[3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A					108			0		270.0
57	0	2			271.0	270.0	256.0	254.0	e	2302	1552	366.0	366	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	A				223.0	108	368.0	366.0	0	432.0	430.0
58	0	2	368.0	366.0	256.0	254.0	224.0	222.0	e	2302	2208	381.0	381	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	336.0	334.0	432.0	430.0	108	304.0	302.0	1	288.0	286.0
59	1	2	192.0	190.0	208.0	206.0	272.0	270.0	e	2302	1744	413.0	413	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	304.0	302.0	208.0	206.0	108	240.0	238.0	0	320.0	318.0
60	1	2	272.0	270.0	192.0	190.0	256.0	254.0	e	2270	1792	299.0	299	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	192.0	190.0	368.0	366.0	108	176.0	174.0	0	336.0	334.0
61	0	2	176.0	174.0	256.0	254.0	240.0	238.0	e	2190	2048	316.0	316	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	336.0	334.0	368.0	366.0	108	320.0	318.0	1	352.0	350.0
62	0	2		254.0	240.0	238.0	192.0	190.0	e	2190	1808	380.0	380	[2, 1, 4, 2, 3, 1, 4, 2]	[2, 1, 4, 2, 3, 1, 4, 3]	C	288.0	286.0	224.0	222.0	108	288.0	286.0	0	320.0	317.0
63	1	2	288.0	286.0	208.0	206.0	256.0	254.0	e	2190	1840	335.0	335	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	320.0	318.0	208.0	206.0	108	240.0	238.0	0	320.0	318.0
64	0	2							e	2189	192	429.0	429	[3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A					108			0		190.0
65	1	2	176.0	174.0	208.0	206.0	160.0	158.0	e	2189	1473	398.0	398	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	192.0	190.0	289.0	287.0	108	208.0	206.0	0	240.0	238.0
66	0	2		254.0	208.0	206.0	320.0	318.0	e	2189	1792	444.0	444	[2, 1, 4, 2, 3, 1, 4, 2]	[2, 1, 4, 2, 3, 1, 4, 3]	C	224.0	222.0	288.0	286.0	108	224.0	222.0	0	272.0	270.0
67	0	2							e	2189	464	460.0	460	[3, 2, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A					108		174.0	0	288.0	286.0
68	1	2	304.0	302.0	240.0	238.0	224.0	222.0	e	2189	1824	334.0	334	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	288.0	286.0	256.0	254.0	108	208.0	206.0	0	304.0	302.0
69	0	2			176.0	174.0	175.0	173.0	e	2173	1087	284.0	284	[1, 4, 2, 3, 1, 4]	[1, 4, 2, 3, 1, 3, 4, 2]	B				238.0	108	192.0	190.0	0	304.0	302.0
70	0	2	288.0	286.0	272.0	270.0	256.0	254.0	e	2173	2144	429.0	429	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	400.0	398.0	432.0	430.0	108	272.0	270.0	1	224.0	222.0
71	0	2			240.0	238.0	128.0	126.0	e	2173	1440	493.0	493	[3, 2, 4, 1, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	A		270.0	304.0	302.0	108	224.0	222.0	0	272.0	270.0
72	0	3		222.0	256.0	254.0	256.0	254.0	e	2173	1904	381.0	381	[2, 1, 4, 2, 3, 1, 4, 2]	[2, 1, 4, 2, 3, 1, 4, 3]	C	368.0	366.0	256.0	254.0	108	256.0	254.0	0	288.0	286.0
73	1	3	128.0	126.0	336.0	334.0	224.0	222.0	e	2173	1807	317.0	317	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	240.0	238.0	288.0	286.0	108	207.0	206.0	0	384.0	382.0
74	0	3				254.0	144.0	142.0	e	2156	832	283.0	283	[1, 4, 2, 3, 4]	[1, 4, 2, 3, 1, 3, 4, 2]	B					108	272.0	270.0	0	160.0	158.0
75	0	3							e	2156	256	269.0	269	[1, 3]	[1, 4, 2, 3, 1, 3, 4, 2]	B					108			0		254.0
76	0	3	256.0	254.0	240.0	238.0	160.0	158.0	e	2156	1952	555.0	555	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	304.0	302.0	416.0	414.0	108	304.0	302.0	1	272.0	270.0
77	0	3			240.0	238.0	272.0	270.0	e	2156	1648	380.0	380	[2, 1, 4, 2, 3, 1, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C		286.0	288.0	286.0	108	240.0	238.0	0	320.0	318.0
78	1	3	160.0	158.0	320.0	318.0	224.0	222.0	e	2156	1744	300.0	300	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	192.0	190.0	336.0	334.0	108	240.0	238.0	0	272.0	270.0
79	0	3	336.0	334.0	272.0	270.0	240.0	238.0	e	2154	1968	299.0	299	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	288.0	286.0	288.0	286.0	108	256.0	254.0	1	288.0	286.0
80	0	3							e	2154	192	524.0	524	[3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A					108			0		190.0
81	0	3	304.0	302.0	224.0	222.0	304.0	302.0	e	2154	2000	426.0	426	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	192.0	190.0	352.0	350.0	108	288.0	286.0	1	336.0	334.0
82	0	3	336.0	334.0	288.0	286.0	256.0	254.0	e	2154	1856	316.0	316	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	336.0	334.0	176.0	174.0	108	224.0	222.0	1	240.0	238.0
83	0	3			176.0	174.0	208.0	206.0	e	2154	1056	360.0	360	[1, 4, 2, 3, 1, 4]	[1, 4, 2, 3, 1, 3, 4, 2]	B				222.0	108	176.0	174.0	0	272.0	270.0
84	0	3	256.0	254.0	208.0	206.0	240.0	238.0	e	2154	2176	349.0	349	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	240.0	238.0	304.0	302.0	108	272.0	270.0	1	656.0	654.0
85	1	3	176.0	174.0	416.0	414.0	192.0	190.0	e	2154	1712	345.0	345	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	176.0	174.0	288.0	286.0	108	208.0	206.0	0	256.0	254.0
86	0	3			144.0	142.0	192.0	190.0	e	2152	1264	283.0	283	[1, 4, 2, 3, 1, 4]	[1, 4, 2, 3, 1, 3, 4, 2]	B				318.0	108	320.0	318.0	0	288.0	286.0
87	0	3		222.0	192.0	190.0	224.0	222.0	e	2152	1775	301.0	301	[2, 1, 4, 2, 3, 1, 4, 2]	[2, 1, 4, 2, 3, 1, 4, 3]	C	400.0	398.0	192.0	190.0	108	240.0	237.0	0	303.0	301.0
88	0	3							e	2152	384	396.0	396	[3, 2, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A					108		158.0	0	224.0	222.0
89	1	3	160.0	159.0	384.0	382.0	208.0	206.0	e	2152	1808	317.0	317	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	160.0	158.0	304.0	302.0	108	288.0	286.0	0	304.0	302.0
90	0	3	272.0	270.0	272.0	270.0	240.0	238.0	e	2142	1888	331.0	331	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	320.0	318.0	272.0	270.0	108	256.0	254.0	1	256.0	254.0
91	0	3							e	2142	240	506.0	506	[3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A					108			0		238.0
92	0	3			224.0	222.0	160.0	158.0	e	2142	1152	396.0	396	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	A				206.0	108	288.0	286.0	0	272.0	270.0
93	0	3		398.0	352.0	350.0	160.0	158.0	e	2142	1984	414.0	414	[3, 2, 4, 1, 2, 4, 3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	A	272.0	270.0	336.0	334.0	108	256.0	254.0	0	208.0	206.0
94	0	3	288.0	286.0	256.0	254.0	240.0	238.0	e	2142	2383	331.0	331	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	320.0	318.0	480.0	478.0	108	287.0	285.0	1	512.0	510.0
95	0	3		254.0	240.0	238.0	240.0	238.0	e	2142	1904	346.0	346	[2, 1, 4, 2, 3, 1, 4, 2]	[2, 1, 4, 2, 3, 1, 4, 3]	C	384.0	382.0	240.0	238.0	108	256.0	254.0	0	288.0	286.0
96	1	3	112.0	110.0	304.0	303.0	240.0	238.0	e	2142	1583	332.0	332	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	304.0	302.0	175.0	173.0	108	224.0	222.0	0	224.0	222.0
97	0	3	320.0	318.0	208.0	206.0	160.0	158.0	e	2127	1904	459.0	459	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A	336.0	334.0	336.0	334.0	108	240.0	238.0	1	304.0	302.0
98	1	3	144.0	142.0	224.0	222.0	240.0	238.0	e	2127	1536	301.0	301	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	128.0	126.0	400.0	398.0	108	224.0	222.0	0	176.0	174.0
99	0	3			224.0	222.0	144.0	142.0	e	2126	1488	394.0	394	[3, 2, 4, 1, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	A		238.0	352.0	350.0	108	288.0	286.0	0	240.0	238.0
100	0	3			352.0	350.0	608.0	606.0	e	2126	1712	334.0	334	[2, 1, 4, 2, 3, 2]	[2, 1, 4, 2, 3, 1, 4, 3]	C				190.0	108	256.0	254.0	0	304.0	302.0
101	0	3	320.0	318.0	353.0	351.0	240.0	238.0	e	2126	2049	347.0	347	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	336.0	334.0	224.0	222.0	108	288.0	286.0	1	288.0	286.0
102	0	3	208.0	206.0	320.0	318.0	304.0	302.0	e	2126	1856	280.0	280	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	256.0	254.0	240.0	238.0	108	256.0	254.0	1	272.0	270.0
103	1	3	176.0	174.0	256.0	254.0	175.0	174.0	e	2126	1455	283.0	283	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	208.0	206.0	240.0	238.0	108	273.0	271.0	0	127.0	125.0
104	0	3							e	2092	192	287.0	287	[3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A					108			0		190.0
105	0	3							e	2092	192	297.0	297	[3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A					108			0		190.0
106	0	3						254.0	e	2092	912	283.0	283	[3, 2, 4, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	A					108	384.0	382.0	0	272.0	270.0
107	1	3	144.0	142.0	192.0	190.0	240.0	238.0	e	2092	1616	300.0	300	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	208.0	206.0	352.0	350.0	108	208.0	206.0	0	272.0	270.0
108	1	4	160.0	158.0	208.0	206.0	192.0	190.0	e	2076	1743	269.0	269	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	272.0	270.0	272.0	270.0	108	288.0	286.0	0	351.0	350.0
109	0	4							e	2061	192	234.0	234	[1, 3]	[1, 4, 2, 3, 1, 3, 4, 2]	B					108			0		190.0
110	0	4	128.0	126.0	208.0	206.0	352.0	350.0	e	2061	1872	316.0	316	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	288.0	286.0	240.0	238.0	108	288.0	286.0	1	368.0	366.0
111	1	4	128.0	126.0	160.0	158.0	176.0	174.0	e	2061	1488	266.0	266	[1, 4, 2, 3, 1, 3, 4, 2]	[1, 4, 2, 3, 1, 3, 4, 2]	B	144.0	142.0	368.0	366.0	108	208.0	206.0	0	304.0	302.0
112	0	4							e	2061	513	392.0	392	[3, 2, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	A					108		222.0	0	289.0	287.0
113	0	4							e	2061	207	236.0	236	[1, 3]	[1, 4, 2, 3, 1, 3, 4, 2]	B					108			0		205.0
114	0	4	224.0	222.0	368.0	366.0	224.0	222.0	e	2061	1904	300.0	300	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	240.0	238.0	288.0	286.0	108	272.0	270.0	1	288.0	286.0
115	1	4	112.0	110.0	272.0	270.0	240.0	238.0	e	2061	1504	409.0	409	[2, 1, 4, 2, 3, 1, 4, 3]	[2, 1, 4, 2, 3, 1, 4, 3]	C	192.0	190.0	144.0	142.0	108	288.0	286.0	0	256.0	254.0
