	accuracy	block	eight_IKI	eight_RT	five_IKI	five_RT	four_IKI	four_RT	group	movement_time	one_IKI	one_RT	pressed	seq_keys	sequence	seven_IKI	seven_RT	six_IKI	six_RT	subject	three_IKI	three_RT	too_slow	two_IKI	two_RT
0	1	1	497.0	495.0	608.0	606.0	512.0	510.0	e	3345	484.0	484	[4, 3, 1, 2, 1, 4, 2, 3]	[4, 3, 1, 2, 1, 4, 2, 3]	random	384.0	382.0	368.0	366.0	107	544.0	542.0	0	432.0	430.0
1	1	1	480.0	478.0	512.0	510.0	432.0	430.0	e	3456	462.0	462	[2, 4, 1, 3, 1, 3, 4, 2]	[2, 4, 1, 3, 1, 3, 4, 2]	random	416.0	414.0	832.0	830.0	107	416.0	414.0	0	368.0	366.0
2	1	1	496.0	494.0	368.0	366.0	608.0	606.0	e	3231	431.0	431	[1, 2, 4, 3, 2, 1, 3, 4]	[1, 2, 4, 3, 2, 1, 3, 4]	random	607.0	606.0	224.0	222.0	107	432.0	430.0	0	496.0	494.0
3	1	1	481.0	479.0	512.0	510.0	400.0	398.0	e	3345	494.0	494	[2, 1, 3, 4, 2, 4, 3, 1]	[2, 1, 3, 4, 2, 4, 3, 1]	random	560.0	558.0	480.0	478.0	107	480.0	478.0	0	432.0	430.0
4	0	1			640.0	638.0	416.0	414.0	e	3344	575.0	575	[4, 1, 2, 3, 2, 1, 2]	[4, 1, 2, 3, 2, 1, 3, 4]	random		750.0	528.0	526.0	107	560.0	558.0	0	448.0	446.0
5	1	1	432.0	430.0	608.0	606.0	528.0	526.0	e	3711	587.0	587	[1, 3, 2, 4, 3, 2, 4, 1]	[1, 3, 2, 4, 3, 2, 4, 1]	random	544.0	542.0	384.0	382.0	107	400.0	398.0	0	815.0	813.0
6	1	1	352.0	350.0	417.0	415.0	464.0	462.0	e	2913	590.0	590	[2, 3, 1, 4, 2, 3, 4, 1]	[2, 3, 1, 4, 2, 3, 4, 1]	random	432.0	430.0	352.0	350.0	107	416.0	414.0	0	480.0	478.0
7	1	1	416.0	414.0	400.0	398.0	464.0	462.0	e	3488	399.0	399	[4, 3, 1, 2, 4, 2, 3, 1]	[4, 3, 1, 2, 4, 2, 3, 1]	random	432.0	430.0	560.0	558.0	107	512.0	510.0	0	704.0	702.0
8	0	1			640.0	638.0	352.0	350.0	e	2656	542.0	542	[1, 4, 2, 3, 2, 4, 1]	[1, 4, 2, 3, 2, 4, 3, 1]	random		398.0	496.0	494.0	107	400.0	398.0	0	368.0	366.0
9	1	1	528.0	526.0	544.0	542.0	497.0	495.0	e	3665	794.0	794	[3, 1, 2, 4, 3, 4, 2, 1]	[3, 1, 2, 4, 3, 4, 2, 1]	random	448.0	446.0	576.0	574.0	107	400.0	398.0	0	672.0	670.0
10	1	1	384.0	382.0	416.0	414.0	336.0	334.0	e	3007	479.0	479	[1, 2, 3, 4, 1, 4, 3, 2]	[1, 2, 3, 4, 1, 4, 3, 2]	random	624.0	622.0	432.0	430.0	107	384.0	382.0	0	431.0	429.0
11	1	1	576.0	574.0	624.0	622.0	400.0	398.0	e	3520	463.0	463	[1, 2, 3, 4, 1, 2, 4, 3]	[1, 2, 3, 4, 1, 2, 4, 3]	random	512.0	510.0	608.0	606.0	107	320.0	318.0	0	480.0	478.0
12	1	1	496.0	494.0	816.0	814.0	368.0	366.0	e	3665	799.0	799	[3, 1, 2, 4, 3, 1, 4, 2]	[3, 1, 2, 4, 3, 1, 4, 2]	random	464.0	462.0	544.0	542.0	107	481.0	479.0	0	496.0	494.0
13	1	1	1008.0	1006.0	576.0	574.0	400.0	398.0	e	4400	926.0	926	[3, 1, 2, 4, 2, 1, 3, 4]	[3, 1, 2, 4, 2, 1, 3, 4]	random	608.0	606.0	432.0	430.0	107	672.0	670.0	0	704.0	702.0
14	1	1	993.0	991.0	496.0	494.0	592.0	590.0	e	4769	655.0	655	[2, 3, 1, 4, 1, 2, 4, 3]	[2, 3, 1, 4, 1, 2, 4, 3]	random	688.0	686.0	512.0	510.0	107	656.0	654.0	0	832.0	830.0
15	1	1	864.0	862.0	608.0	606.0	528.0	526.0	e	4192	814.0	814	[1, 3, 2, 4, 2, 4, 1, 3]	[1, 3, 2, 4, 2, 4, 1, 3]	random	416.0	414.0	432.0	430.0	107	496.0	494.0	0	848.0	846.0
16	1	1	720.0	718.0	544.0	542.0	464.0	462.0	e	3632	431.0	431	[4, 1, 2, 3, 1, 2, 4, 3]	[4, 1, 2, 3, 1, 2, 4, 3]	random	416.0	414.0	528.0	526.0	107	464.0	462.0	0	496.0	494.0
